game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:56,Jump Ball N Ogwumike vs Hines-Allen (Toliver gains possession),0,-80,10,1628899,203014,201911,1611661320,0,0,1
09:43,[LAS] N Ogwumike Pullup Jump shot: Missed,85,120,2,,203014,,1611661320,0,0,1
09:40,[WAS] Cloud Rebound (Off:0 Def:1),85,120,4,,204333,,1611661322,0,0,1
09:21,[WAS 3-0] Walker-Kimbrough 3pt Shot: Made (3 PTS) Assist: Cloud (1 AST),239,46,1,,1628278,204333,1611661322,3,0,1
09:00,[LAS] Sykes Floating Jump shot: Missed,-20,85,2,,1628279,,1611661320,3,0,1
08:57,[WAS] Hines-Allen Rebound (Off:0 Def:1),-20,85,4,,1628899,,1611661322,3,0,1
08:51,[WAS 5-0] Delle Donne Jump Shot: Made (2 PTS) Assist: Walker-Kimbrough (1 AST),96,59,1,,203399,1628278,1611661322,5,0,1
08:32,[LAS] Sykes Turnover : Bad Pass (1 TO) Steal:Atkins (1 ST),44,98,5,1628878,1628279,,1611661320,5,0,1
08:28,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,5,0,1
08:20,[WAS 8-0] Atkins 3pt Shot: Made (3 PTS) Assist: Hines-Allen (1 AST),219,83,1,,1628878,1628899,1611661322,8,0,1
08:07,[LAS] Zahui B Foul: Offensive (1 PF),82,147,6,204333,204320,,1611661320,8,0,1
08:07,[LAS] Zahui B Turnover : Offensive Foul Turnover (1 TO),82,147,5,,204320,,1611661320,8,0,1
07:52,[WAS] Atkins 3pt Shot: Missed,159,192,2,,1628878,,1611661322,8,0,1
07:49,[WAS] Delle Donne Rebound (Off:1 Def:0),159,192,4,,203399,,1611661322,8,0,1
07:49,[WAS 10-0] Delle Donne Turnaround Fadeaway shot: Made (4 PTS),158,106,1,,203399,,1611661322,10,0,1
07:49,[LAS] Zahui B Foul: Personal (2 PF) (1 FTA),20,144,6,203399,204320,,1611661320,10,0,1
07:49,[LAS] Zahui B Substitution replaced by C Ogwumike,0,-80,8,,204320,203823,1611661320,10,0,1
07:49,[WAS 11-0] Delle Donne Free Throw 1 of 1 (5 PTS),0,-80,3,,203399,,1611661322,11,0,1
07:44,[LAS] Team Timeout : Regular,0,-80,9,,1611661320,,1611661320,11,0,1
07:32,[WAS] Walker-Kimbrough Foul: Personal (1 PF),130,137,6,203823,1628278,,1611661322,11,0,1
07:32,[WAS] Delle Donne Substitution replaced by McCall,0,-80,8,,203399,1628286,1611661322,11,0,1
07:32,[LAS] Team Turnover : 5 Second Violation,187,219,5,,0,,1611661320,11,0,1
07:17,[WAS 14-0] Hines-Allen 3pt Shot: Made (3 PTS) Assist: Atkins (1 AST),-243,-14,1,,1628899,1628878,1611661322,14,0,1
07:06,[LAS] N Ogwumike Jump Bank Shot: Missed,104,62,2,,203014,,1611661320,14,0,1
07:03,[WAS] Atkins Rebound (Off:0 Def:1),104,62,4,,1628878,,1611661322,14,0,1
06:51,[WAS] Walker-Kimbrough Turnover : Lost Ball (1 TO) Steal:Wheeler (1 ST),-88,19,5,204365,1628278,,1611661322,14,0,1
06:45,[LAS 3-14] Toliver 3pt Shot: Made (3 PTS) Assist: Wheeler (1 AST),-206,131,1,,201911,204365,1611661320,14,3,1
06:26,[WAS] McCall Jump Shot: Missed,134,53,2,,1628286,,1611661322,14,3,1
06:22,[WAS] McCall Rebound (Off:1 Def:0),134,53,4,,1628286,,1611661322,14,3,1
06:14,[WAS 16-3] Hines-Allen Layup Shot: Made (5 PTS),26,30,1,,1628899,,1611661322,16,3,1
05:52,[LAS 5-16] N Ogwumike Layup Shot: Made (2 PTS) Assist: Sykes (1 AST),35,43,1,,203014,1628279,1611661320,16,5,1
05:36,[WAS] Cloud Turnover : Bad Pass (1 TO) Steal:Sykes (1 ST),124,226,5,1628279,204333,,1611661322,16,5,1
05:31,[LAS 7-16] Sykes Running Layup Shot: Made (2 PTS),-23,39,1,,1628279,,1611661320,16,7,1
