evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball N Ogwumike vs Jones (Sykes gains possession),0,-80,0,0,0,10,1628280,1611661320,203014,0,0,1628279,1611661320,60000,1
7,09:45,[LAS 2-0] Gray Jump Shot: Made (2 PTS),50,73,2,0,1,1,,1611661320,203833,0,2,,1611661320,70000,1
8,09:23,[CON] Bonner Turnover : Bad Pass (1 TO),-89,334,0,0,1,5,,1611661323,201886,0,2,,1611661323,80000,1
9,09:23,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,2,,1611661320,90000,1
10,09:08,[LAS] Parker Turnover : Lost Ball (1 TO) Steal:Thomas (1 ST),15,94,1,0,2,5,203826,1611661320,201496,0,2,,1611661320,100000,1
12,09:01,[CON 2-2] Thomas Jump Shot: Made (2 PTS) Assist: Thomas (1 AST),-113,130,2,0,1,1,,1611661323,202662,2,2,203826,1611661323,120000,1
14,08:43,[LAS 4-2] Wiese Jump Shot: Made (2 PTS) Assist: Gray (1 AST),6,5,2,0,1,1,,1611661320,1628282,2,4,203833,1611661320,140000,1
16,08:28,[CON 4-4] Jones Jump Shot: Made (2 PTS) Assist: Thomas (1 AST),25,7,2,0,1,1,,1611661323,1628280,4,4,202662,1611661323,160000,1
18,08:04,[LAS] Parker Jump Shot: Missed,-148,20,2,0,1,2,,1611661320,201496,4,4,,1611661320,180000,1
19,08:02,[CON] January Rebound (Off:0 Def:1),-148,20,0,0,0,4,,1611661323,201896,4,4,,1611661320,190000,1
20,08:00,[LAS] Wiese Foul: Personal (1 PF),20,273,0,0,1,6,201896,1611661320,1628282,4,4,,1611661323,200000,1
22,07:51,[CON 6-4] Thomas Jump Bank Shot: Made (2 PTS) Assist: Thomas (2 AST),66,40,2,0,66,1,,1611661323,203826,6,4,202662,1611661323,220000,1
24,07:34,[LAS] Wiese Jump Shot: Missed,-8,83,2,0,1,2,,1611661320,1628282,6,4,,1611661320,240000,1
25,07:32,[CON] Thomas Rebound (Off:0 Def:1),-8,83,0,0,0,4,,1611661323,203826,6,4,,1611661320,250000,1
26,07:25,[CON] Thomas Jump Shot: Missed,-81,158,2,0,1,2,,1611661323,202662,6,4,,1611661323,260000,1
27,07:22,[LAS] N Ogwumike Rebound (Off:0 Def:1),-81,158,0,0,0,4,,1611661320,203014,6,4,,1611661323,270000,1
28,07:15,[LAS] Gray Jump Shot: Missed,6,75,2,0,1,2,,1611661320,203833,6,4,,1611661320,280000,1
29,07:13,[CON] Bonner Rebound (Off:0 Def:1),6,75,0,0,0,4,,1611661323,201886,6,4,,1611661320,290000,1
30,07:03,[CON] January Turnover : Lost Ball (1 TO),-63,306,0,0,2,5,,1611661323,201896,6,4,,1611661323,300000,1
31,07:03,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,6,4,,1611661320,310000,1
32,06:44,[LAS] Sykes Jump Shot: Missed,181,-3,2,0,1,2,,1611661320,1628279,6,4,,1611661320,320000,1
33,06:42,[CON] Thomas Rebound (Off:0 Def:2),181,-3,0,0,0,4,,1611661323,203826,6,4,,1611661320,330000,1
34,06:36,[CON] Thomas Turnover : Bad Pass (1 TO) Steal:N Ogwumike (1 ST),28,273,1,0,1,5,203014,1611661323,202662,6,4,,1611661323,340000,1
36,06:32,[CON] Thomas Foul: Shooting (1 PF) (2 FTA),-15,48,0,0,2,6,1628279,1611661323,202662,6,4,,1611661320,360000,1
38,06:32,[LAS 5-6] Sykes Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661320,1628279,6,5,,1611661320,380000,1
39,06:32,[LAS] Wiese Substitution replaced by Williams,0,-80,0,0,0,8,,1611661320,1628282,6,5,203029,1611661320,390000,1
41,06:32,[LAS 6-6] Sykes Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661320,1628279,6,6,,1611661320,410000,1
42,06:16,[CON] Thomas 3pt Shot: Missed,227,90,3,0,1,2,,1611661323,202662,6,6,,1611661323,420000,1
