evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:57,Jump Ball Hines-Allen vs Jones,0,-80,0,0,0,10,1628280,1611661322,1628899,0,0,,1611661322,60000,1
7,09:49,[CON] Jones Foul: Personal (1 PF),-4,112,0,0,1,6,203416,1611661323,1628280,0,0,,1611661322,70000,1
9,09:43,[WAS] Atkins 3pt Shot: Missed,-230,98,3,0,1,2,,1611661322,1628878,0,0,,1611661322,90000,1
10,09:39,[CON] Thomas Rebound (Off:0 Def:1),-230,98,0,0,0,4,,1611661323,203826,0,0,,1611661322,100000,1
11,09:33,[CON] Bonner 3pt Shot: Missed,-128,216,3,0,1,2,,1611661323,201886,0,0,,1611661323,110000,1
12,09:29,[WAS] Atkins Rebound (Off:0 Def:1),-128,216,0,0,0,4,,1611661322,1628878,0,0,,1611661323,120000,1
13,09:23,[WAS] Hines-Allen 3pt Shot: Missed,-181,187,3,0,1,2,,1611661322,1628899,0,0,,1611661322,130000,1
14,09:20,[CON] Bonner Rebound (Off:0 Def:1),-181,187,0,0,0,4,,1611661323,201886,0,0,,1611661322,140000,1
15,09:17,[CON] Bonner Turnover : Lost Ball (1 TO) Steal:Powers (1 ST),157,527,1,0,2,5,1627672,1611661323,201886,0,0,,1611661323,150000,1
17,09:14,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,0,,1611661322,170000,1
18,09:11,[WAS 2-0] Mitchell Driving Layup Shot: Made (2 PTS) Assist: Atkins (1 AST),-23,26,2,0,6,1,,1611661322,201507,0,2,1628878,1611661322,180000,1
20,08:51,[CON 2-2] Jones Jump Shot: Made (2 PTS) Assist: Bonner (1 AST),2,158,2,0,1,1,,1611661323,1628280,2,2,201886,1611661323,200000,1
22,08:31,[WAS] Meesseman Driving Reverse Layup Shot: Missed,-29,24,2,0,73,2,,1611661322,203416,2,2,,1611661322,220000,1
23,08:29,[CON] Thomas Rebound (Off:0 Def:2),-29,24,0,0,0,4,,1611661323,203826,2,2,,1611661322,230000,1
24,08:26,[WAS] Hines-Allen Foul: Shooting (1 PF) (2 FTA),40,13,0,0,2,6,1628280,1611661322,1628899,2,2,,1611661323,240000,1
26,08:26,[CON 3-2] Jones Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661323,1628280,3,2,,1611661323,260000,1
27,08:26,[CON 4-2] Jones Free Throw 2 of 2 (4 PTS),0,-80,1,0,12,3,,1611661323,1628280,4,2,,1611661323,270000,1
