evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball Turner vs Collier (Hartley gains possession),0,-80,0,0,0,10,1629483,1611661317,1629488,0,0,203829,1611661317,60000,1
7,09:45,[PHO 3-0] Taurasi 3pt Shot: Made (3 PTS) Assist: Diggins-Smith (1 AST),-97,215,3,0,1,1,,1611661317,100940,3,0,203400,1611661317,70000,1
9,09:25,[MIN] Collier Layup Shot: Missed,-8,12,2,0,5,2,1629488,1611661324,1629483,3,0,,1611661324,90000,1
11,09:25,[MIN] Team Rebound,-8,12,1,0,0,4,,1611661324,0,3,0,,1611661324,110000,1
12,09:17,[MIN 3-3] Dangerfield 3pt Shot: Made (3 PTS) Assist: Carleton (1 AST),-173,167,3,0,1,1,,1611661324,1630101,3,3,1629524,1611661324,120000,1
14,08:57,[PHO] Taurasi 3pt Shot: Missed,196,144,3,0,1,2,,1611661317,100940,3,3,,1611661317,140000,1
15,08:56,[MIN] Team Rebound,196,144,0,0,0,4,,1611661324,0,3,3,,1611661317,150000,1
16,08:56,[PHO] Vaughn Foul: Loose Ball (1 PF),0,802,0,0,3,6,1629524,1611661317,201913,3,3,,1611661324,160000,1
18,08:39,[MIN 6-3] Dantas 3pt Shot: Made (3 PTS) Assist: Carleton (2 AST),-181,166,3,0,1,1,,1611661324,203024,3,6,1629524,1611661324,180000,1
20,08:26,[MIN] Dantas Foul: Shooting (1 PF) (2 FTA),18,21,0,0,2,6,100940,1611661324,203024,3,6,,1611661317,200000,1
22,08:26,[PHO 4-6] Taurasi Free Throw 1 of 2 (4 PTS),0,-80,1,0,11,3,,1611661317,100940,4,6,,1611661317,220000,1
23,08:26,[PHO 5-6] Taurasi Free Throw 2 of 2 (5 PTS),0,-80,1,0,12,3,,1611661317,100940,5,6,,1611661317,230000,1
24,08:12,[MIN] Collier Turnaround Jump Shot: Missed,-6,74,2,0,47,2,,1611661324,1629483,5,6,,1611661324,240000,1
25,08:10,[PHO] Turner Rebound (Off:0 Def:1),-6,74,0,0,0,4,,1611661317,1629488,5,6,,1611661324,250000,1
26,07:59,[PHO] Vaughn Jump Shot: Missed,-97,117,2,0,1,2,,1611661317,201913,5,6,,1611661317,260000,1
27,07:56,[MIN] Collier Rebound (Off:0 Def:1),-97,117,0,0,0,4,,1611661324,1629483,5,6,,1611661317,270000,1
28,07:49,[MIN 9-5] Carleton 3pt Shot: Made (3 PTS) Assist: Collier (1 AST),-119,226,3,0,1,1,,1611661324,1629524,5,9,1629483,1611661324,280000,1
30,07:37,[PHO] Hartley 3pt Shot: Missed,223,69,3,0,1,2,,1611661317,203829,5,9,,1611661317,300000,1
31,07:33,[PHO] Vaughn Rebound (Off:1 Def:0),223,69,1,0,0,4,,1611661317,201913,5,9,,1611661317,310000,1
32,07:33,[PHO 7-9] Vaughn Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661317,201913,7,9,,1611661317,320000,1
33,07:22,[MIN] Collier Driving Layup Shot: Missed,-46,56,2,0,6,2,1629488,1611661324,1629483,7,9,,1611661324,330000,1
35,07:19,[PHO] Turner Rebound (Off:0 Def:2),-46,56,0,0,0,4,,1611661317,1629488,7,9,,1611661324,350000,1
36,07:10,[PHO] Vaughn Layup Shot: Missed,32,24,2,0,5,2,1629483,1611661317,201913,7,9,,1611661317,360000,1
38,07:07,[MIN] Collier Rebound (Off:0 Def:2),32,24,0,0,0,4,,1611661324,1629483,7,9,,1611661317,380000,1
39,07:02,[MIN] Brown Turnover : Out of Bounds - Bad Pass Turnover (1 TO),145,262,0,0,45,5,,1611661324,1628882,7,9,,1611661324,390000,1
40,06:53,[PHO] Taurasi 3pt Shot: Missed,176,164,3,0,1,2,,1611661317,100940,7,9,,1611661317,400000,1
