evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball Stewart vs Collier (Clark gains possession),0,-80,0,0,0,10,1629483,1611661328,1627668,0,0,202252,1611661328,60000,1
7,09:34,[SEA] Stewart Jump Shot: Missed,-30,70,2,0,1,2,,1611661328,1627668,0,0,,1611661328,70000,1
8,09:34,[SEA] Clark Rebound (Off:1 Def:0),-30,70,1,0,0,4,,1611661328,202252,0,0,,1611661328,80000,1
9,09:34,InstantReplay Request Stands,0,-80,0,0,3,18,,0,0,0,0,,1611661328,90000,1
10,09:34,[MIN] Carleton Foul: Shooting (1 PF) (2 FTA),-8,62,0,0,2,6,202252,1611661324,1629524,0,0,,1611661328,100000,1
12,09:34,[SEA 1-0] Clark Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661328,202252,0,1,,1611661328,120000,1
13,09:34,[SEA 2-0] Clark Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661328,202252,0,2,,1611661328,130000,1
14,09:24,[MIN 2-2] Sims Pullup Jump shot: Made (2 PTS),-23,187,2,0,79,1,,1611661324,203824,2,2,,1611661324,140000,1
15,09:12,[SEA 5-2] Bird 3pt Shot: Made (3 PTS) Assist: Stewart (1 AST),-172,177,3,0,1,1,,1611661328,100720,2,5,1627668,1611661328,150000,1
17,08:56,[MIN] Dantas 3pt Shot: Missed,22,242,3,0,1,2,,1611661324,203024,2,5,,1611661324,170000,1
18,08:52,[MIN] Sims Rebound (Off:1 Def:0),22,242,1,0,0,4,,1611661324,203824,2,5,,1611661324,180000,1
19,08:52,[MIN] Sims Turnover : Lost Ball (1 TO),227,313,0,0,2,5,,1611661324,203824,2,5,,1611661324,190000,1
20,08:33,[SEA 7-2] Howard Layup Shot: Made (2 PTS) Assist: Bird (1 AST),-46,15,2,0,5,1,,1611661328,203827,2,7,100720,1611661328,200000,1
22,08:23,[MIN] Sims 3pt Shot: Missed,93,228,3,0,1,2,,1611661324,203824,2,7,,1611661324,220000,1
23,08:19,[SEA] Clark Rebound (Off:1 Def:1),93,228,0,0,0,4,,1611661328,202252,2,7,,1611661324,230000,1
24,08:05,[SEA] Howard Layup Shot: Missed,29,63,2,0,5,2,,1611661328,203827,2,7,,1611661328,240000,1
25,08:00,[MIN] Sims Rebound (Off:1 Def:1),29,63,0,0,0,4,,1611661324,203824,2,7,,1611661328,250000,1
26,07:52,[MIN 4-7] Sims Layup Shot: Made (4 PTS),-43,66,2,0,5,1,,1611661324,203824,4,7,,1611661324,260000,1
27,07:42,[SEA] Stewart 3pt Shot: Missed,-2,241,3,0,1,2,,1611661328,1627668,4,7,,1611661328,270000,1
28,07:39,[MIN] Sims Rebound (Off:1 Def:2),-2,241,0,0,0,4,,1611661324,203824,4,7,,1611661328,280000,1
