evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball N Ogwumike vs Stevens (Parker gains possession),0,-80,0,0,0,10,1628922,1611661320,203014,0,0,201496,1611661320,60000,1
7,09:42,[LAS] Parker Turnaround Hook Shot: Missed,-121,39,2,0,58,2,,1611661320,201496,0,0,,1611661320,70000,1
8,09:42,[CHI] Quigley Rebound (Off:0 Def:1),-121,39,0,0,0,4,,1611661329,201516,0,0,,1611661320,80000,1
9,09:20,[CHI 2-0] Copper Layup Shot: Made (2 PTS),26,9,2,0,5,1,,1611661329,1627674,2,0,,1611661329,90000,1
10,08:58,[LAS] Gray Jump Shot: Missed,114,161,2,0,1,2,,1611661320,203833,2,0,,1611661320,100000,1
11,08:55,[CHI] Quigley Rebound (Off:0 Def:2),114,161,0,0,0,4,,1611661329,201516,2,0,,1611661320,110000,1
12,08:46,[CHI] Parker Turnover : Lost Ball (1 TO) Steal:Parker (1 ST),78,121,1,0,2,5,201496,1611661329,204323,2,0,,1611661329,120000,1
14,08:43,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,2,0,,1611661320,140000,1
15,08:33,[LAS] Gray Turnover : Bad Pass (1 TO),222,-21,0,0,1,5,,1611661320,203833,2,0,,1611661320,150000,1
16,08:33,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,2,0,,1611661329,160000,1
17,08:15,[CHI] Vandersloot 3pt Shot: Missed,-221,94,3,0,1,2,,1611661329,202664,2,0,,1611661329,170000,1
18,08:12,[LAS] Team Rebound,-221,94,0,0,0,4,,1611661320,0,2,0,,1611661329,180000,1
19,07:58,[LAS] Ruffin-Pratt Pullup Jump shot: Missed,128,97,2,0,79,2,,1611661320,203437,2,0,,1611661320,190000,1
20,07:57,[LAS] Team Rebound,128,97,1,0,0,4,,1611661320,0,2,0,,1611661320,200000,1
21,07:57,[CHI] Parker Foul: Loose Ball (1 PF),-20,27,0,0,3,6,201496,1611661329,204323,2,0,,1611661320,210000,1
23,07:48,[LAS] Williams Jump Shot: Missed,0,38,2,0,1,2,,1611661320,203029,2,0,,1611661320,230000,1
24,07:46,[CHI] Parker Rebound (Off:0 Def:1),0,38,0,0,0,4,,1611661329,204323,2,0,,1611661320,240000,1
25,07:38,[CHI] Parker Turnover : Lost Ball (2 TO) Steal:Gray (1 ST),53,91,1,0,2,5,203833,1611661329,204323,2,0,,1611661329,250000,1
27,07:31,[LAS] Parker Jump Shot: Missed,-48,7,2,0,1,2,,1611661320,201496,2,0,,1611661320,270000,1
28,07:26,[CHI] Parker Rebound (Off:0 Def:2),-48,7,0,0,0,4,,1611661329,204323,2,0,,1611661320,280000,1
29,07:15,[CHI] Stevens 3pt Shot: Missed,-106,235,3,0,1,2,,1611661329,1628922,2,0,,1611661329,290000,1
30,07:12,[LAS] Ruffin-Pratt Rebound (Off:0 Def:1),-106,235,0,0,0,4,,1611661320,203437,2,0,,1611661329,300000,1
31,06:57,[LAS] N Ogwumike Turnover : Bad Pass (1 TO) Steal:Copper (1 ST),-151,40,1,0,1,5,1627674,1611661320,203014,2,0,,1611661320,310000,1
33,06:50,[CHI 4-0] Copper Layup Shot: Made (4 PTS),1,-13,2,0,5,1,,1611661329,1627674,4,0,,1611661329,330000,1
34,06:35,[LAS] Gray Turnover : Bad Pass (2 TO) Steal:Stevens (1 ST),35,42,1,0,1,5,1628922,1611661320,203833,4,0,,1611661320,340000,1
36,06:19,[CHI 7-0] Copper 3pt Shot: Made (7 PTS) Assist: Stevens (1 AST),-227,1,3,0,1,1,,1611661329,1627674,7,0,1628922,1611661329,360000,1
38,06:03,[LAS] Williams 3pt Shot: Missed,172,196,3,0,1,2,,1611661320,203029,7,0,,1611661320,380000,1
39,06:00,[CHI] Quigley Rebound (Off:0 Def:3),172,196,0,0,0,4,,1611661329,201516,7,0,,1611661320,390000,1
40,05:49,[CHI] Stevens Hook Shot: Missed,-48,38,2,0,3,2,,1611661329,1628922,7,0,,1611661329,400000,1
41,05:47,[LAS] N Ogwumike Rebound (Off:0 Def:1),-48,38,0,0,0,4,,1611661320,203014,7,0,,1611661329,410000,1
42,05:40,[LAS 3-7] Ruffin-Pratt 3pt Shot: Made (3 PTS) Assist: Gray (1 AST),236,-3,3,0,86,1,,1611661320,203437,7,3,203833,1611661320,420000,1
44,05:25,[LAS] Ruffin-Pratt Foul: Shooting (1 PF) (2 FTA),-21,14,0,0,2,6,202664,1611661320,203437,7,3,,1611661329,440000,1
46,05:25,[CHI 8-3] Vandersloot Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661329,202664,8,3,,1611661329,460000,1
47,05:25,[CHI] Copper Substitution replaced by Williams,0,-80,0,0,0,8,,1611661329,1627674,8,3,1628931,1611661329,470000,1
48,05:25,[CHI] Parker Substitution replaced by DeShields,0,-80,0,0,0,8,,1611661329,204323,8,3,1628890,1611661329,480000,1
49,05:25,[LAS] Ruffin-Pratt Substitution replaced by Anigwe,0,-80,0,0,0,8,,1611661320,203437,8,3,1629485,1611661329,490000,1
111,05:25,[LAS] Parker Substitution replaced by Sykes,0,-80,0,0,0,8,,1611661320,201496,8,3,1628279,1611661329,565000,1
57,05:25,[CHI 9-3] Vandersloot Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661329,202664,9,3,,1611661329,570000,1
58,05:13,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,9,3,,1611661320,580000,1
59,05:07,[LAS] Gray 3pt Shot: Missed,-137,242,3,0,1,2,,1611661320,203833,9,3,,1611661320,590000,1
60,05:02,[CHI] Williams Rebound (Off:0 Def:1),-137,242,0,0,0,4,,1611661329,1628931,9,3,,1611661320,600000,1
