evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:59,Jump Ball Turner vs Swords,0,-80,0,0,0,10,202670,1611661317,1629488,0,0,,1611661317,60000,1
7,09:57,[LVA] McCoughtry Violation:Jump Ball,0,-80,0,0,4,7,,1611661319,201881,0,0,,1611661317,70000,1
8,09:44,[PHO 2-0] Diggins-Smith Jump Shot: Made (2 PTS) Assist: Turner (1 AST),10,58,2,0,1,1,,1611661317,203400,0,2,1629488,1611661317,80000,1
10,09:23,[LVA] McBride 3pt Shot: Missed,148,210,3,0,1,2,,1611661319,203825,0,2,,1611661319,100000,1
11,09:21,[PHO] Vaughn Rebound (Off:0 Def:1),148,210,0,0,0,4,,1611661317,201913,0,2,,1611661319,110000,1
12,09:12,[PHO 4-0] Vaughn Jump Shot: Made (2 PTS) Assist: Diggins-Smith (1 AST),192,13,2,0,1,1,,1611661317,201913,0,4,203400,1611661317,120000,1
14,09:01,[LVA] McBride Jump Shot: Missed,6,181,2,0,1,2,,1611661319,203825,0,4,,1611661319,140000,1
15,09:01,[PHO] Team Rebound,6,181,0,0,0,4,,1611661317,0,0,4,,1611661319,150000,1
16,08:41,[PHO] Diggins-Smith 3pt Shot: Missed,-2,246,3,0,1,2,,1611661317,203400,0,4,,1611661317,160000,1
17,08:39,[LVA] Wilson Rebound (Off:0 Def:1),-2,246,0,0,0,4,,1611661319,1628932,0,4,,1611661317,170000,1
18,08:29,[LVA] Allen Layup Shot: Missed,-10,32,2,0,5,2,,1611661319,1628263,0,4,,1611661319,180000,1
19,08:27,[PHO] Turner Rebound (Off:0 Def:1),-10,32,0,0,0,4,,1611661317,1629488,0,4,,1611661319,190000,1
20,08:22,[PHO 7-0] Taurasi 3pt Shot: Made (3 PTS) Assist: Turner (2 AST),131,260,3,1,1,1,,1611661317,100940,0,7,1629488,1611661317,200000,1
22,08:07,[LVA] McBride Layup Shot: Missed,7,15,2,0,5,2,100940,1611661319,203825,0,7,,1611661319,220000,1
24,08:04,[LVA] McBride Rebound (Off:1 Def:0),7,15,1,0,0,4,,1611661319,203825,0,7,,1611661319,240000,1
25,08:01,[LVA] Wilson Jump Shot: Missed,-139,99,2,0,1,2,,1611661319,1628932,0,7,,1611661319,250000,1
26,07:59,[LVA] Allen Rebound (Off:1 Def:0),-139,99,1,0,0,4,,1611661319,1628263,0,7,,1611661319,260000,1
27,07:58,[LVA 2-7] McCoughtry Layup Shot: Made (2 PTS),3,24,2,0,5,1,,1611661319,201881,2,7,,1611661319,270000,1
28,07:37,[PHO] Taurasi 3pt Shot: Missed,-18,244,3,0,1,2,,1611661317,100940,2,7,,1611661317,280000,1
29,07:36,[LVA] Wilson Rebound (Off:0 Def:2),-18,244,0,0,0,4,,1611661319,1628932,2,7,,1611661317,290000,1
30,07:29,[LVA] Allen Layup Shot: Missed,19,17,2,0,5,2,203400,1611661319,1628263,2,7,,1611661319,300000,1
32,07:26,[LVA] Allen Rebound (Off:2 Def:0),19,17,1,0,0,4,,1611661319,1628263,2,7,,1611661319,320000,1
33,07:17,[LVA 4-7] Wilson Driving Layup Shot: Made (2 PTS) Assist: McBride (1 AST),19,13,2,0,6,1,,1611661319,1628932,4,7,203825,1611661319,330000,1
34,07:17,[PHO] Turner Foul: Shooting (1 PF) (1 FTA),19,13,0,0,2,6,1628932,1611661317,1629488,4,7,,1611661319,340000,1
63,07:17,[LVA] Allen Substitution replaced by Young,0,-80,0,0,0,8,,1611661319,1628263,4,7,1629498,1611661319,355000,1
36,07:17,[LVA 5-7] Wilson Free Throw 1 of 1 (3 PTS),0,-80,1,0,10,3,,1611661319,1628932,5,7,,1611661319,360000,1
38,06:57,[PHO 9-5] Taurasi Jump Shot: Made (5 PTS),2,71,2,0,1,1,,1611661317,100940,5,9,,1611661317,370000,1
39,06:44,[LVA] Wilson Jump Shot: Missed,0,64,2,0,1,2,,1611661319,1628932,5,9,,1611661319,380000,1
40,06:42,[PHO] Turner Rebound (Off:0 Def:2),0,64,0,0,0,4,,1611661317,1629488,5,9,,1611661319,390000,1
41,06:39,[PHO 11-5] Cunningham Layup Shot: Made (2 PTS) Assist: Taurasi (1 AST),33,11,2,1,5,1,,1611661317,1629482,5,11,100940,1611661317,400000,1
43,06:18,[LVA 7-11] Wilson Driving Layup Shot: Made (5 PTS) Assist: McBride (2 AST),-4,48,2,0,6,1,,1611661319,1628932,7,11,203825,1611661319,420000,1
45,06:08,[PHO 13-7] Turner Reverse Layup Shot: Made (2 PTS) Assist: Taurasi (2 AST),-9,11,2,0,44,1,,1611661317,1629488,7,13,100940,1611661317,440000,1
47,05:48,[LVA 9-13] McBride Alley Oop Layup shot: Made (2 PTS) Assist: Swords (1 AST),-21,24,2,0,43,1,,1611661319,203825,9,13,202670,1611661319,460000,1
49,05:29,[PHO 15-9] Diggins-Smith Pullup Jump shot: Made (4 PTS) Assist: Vaughn (1 AST),-91,153,2,0,79,1,,1611661317,203400,9,15,201913,1611661317,480000,1
51,05:06,[LVA] Wilson Turnaround Jump Shot: Missed,104,13,2,0,47,2,,1611661319,1628932,9,15,,1611661319,500000,1
52,05:04,[LVA] Swords Rebound (Off:1 Def:0),104,13,1,0,0,4,,1611661319,202670,9,15,,1611661319,510000,1
53,04:58,[LVA 11-15] Wilson Driving Layup Shot: Made (7 PTS) Assist: Young (1 AST),-24,14,2,0,6,1,,1611661319,1628932,11,15,1629498,1611661319,520000,1
55,04:40,[PHO] Vaughn Layup Shot: Missed,-101,157,2,0,5,2,,1611661317,201913,11,15,,1611661317,540000,1
56,04:40,[LVA] Young Rebound (Off:0 Def:1),-101,157,0,0,0,4,,1611661319,1629498,11,15,,1611661317,550000,1
57,04:35,[LVA 14-15] McBride 3pt Shot: Made (5 PTS) Assist: Young (2 AST),203,126,3,1,1,1,,1611661319,203825,14,15,1629498,1611661319,560000,1
59,04:20,[PHO] Taurasi 3pt Shot: Missed,-182,196,3,0,1,2,,1611661317,100940,14,15,,1611661317,580000,1
60,04:20,[LVA] Wilson Rebound (Off:0 Def:3),-182,196,0,0,0,4,,1611661319,1628932,14,15,,1611661317,590000,1
61,04:11,[LVA 16-15] McCoughtry Layup Shot: Made (4 PTS),18,27,2,0,5,1,,1611661319,201881,16,15,,1611661319,600000,1
62,03:53,[PHO 18-16] Taurasi 3pt Shot: Made (8 PTS),-197,166,3,0,1,1,,1611661317,100940,16,18,,1611661317,610000,1
65,03:39,[LVA] Young Jump Shot: Missed,98,160,2,0,1,2,,1611661319,1629498,16,18,,1611661319,620000,1
66,03:39,[PHO] Diggins-Smith Rebound (Off:0 Def:1),98,160,0,0,0,4,,1611661317,203400,16,18,,1611661319,630000,1
67,03:32,[PHO] Cunningham Turnover : Bad Pass (1 TO) Steal:McCoughtry (1 ST),-76,76,1,0,1,5,201881,1611661317,1629482,16,18,,1611661317,640000,1
69,03:31,[PHO] Turner Foul: Personal (2 PF),101,760,0,0,1,6,201881,1611661317,1629488,16,18,,1611661319,690000,1
71,03:31,Timeout Officials,0,-80,0,0,4,9,,0,0,16,18,,1611661319,720000,1
74,03:31,[LVA] McCoughtry Substitution replaced by Robinson,0,-80,0,0,0,8,,1611661319,201881,16,18,202658,1611661319,730000,1
75,03:31,[LVA] Swords Substitution replaced by Hamby,0,-80,0,0,0,8,,1611661319,202670,16,18,204324,1611661319,740000,1
76,03:31,[PHO] Cunningham Substitution replaced by Smith,0,-80,0,0,0,8,,1611661317,1629482,16,18,1629501,1611661319,750000,1
77,03:31,[PHO] Turner Substitution replaced by Peddy,0,-80,0,0,0,8,,1611661317,1629488,16,18,203035,1611661319,760000,1
78,03:31,[PHO] Taurasi Substitution replaced by Walker-Kimbrough,0,-80,0,0,0,8,,1611661317,100940,16,18,1628278,1611661319,770000,1
84,03:18,[LVA] McBride Turnover : Traveling (1 TO),-111,58,0,0,4,5,,1611661319,203825,16,18,,1611661319,830000,1
85,02:57,[PHO] Diggins-Smith 3pt Shot: Missed,-234,-9,3,0,1,2,,1611661317,203400,16,18,,1611661317,840000,1
86,02:55,[LVA] Hamby Rebound (Off:0 Def:1),-234,-9,0,0,0,4,,1611661319,204324,16,18,,1611661317,850000,1
87,02:54,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,16,18,,1611661319,860000,1
88,02:54,[LVA] McBride Substitution replaced by Rodgers,0,-80,0,0,0,8,,1611661319,203825,16,18,203411,1611661319,870000,1
90,02:38,[LVA] Wilson Turnaround Jump Shot: Missed,48,90,2,0,47,2,201913,1611661319,1628932,16,18,,1611661319,890000,1
92,02:34,[PHO] Walker-Kimbrough Rebound (Off:0 Def:1),48,90,0,0,0,4,,1611661317,1628278,16,18,,1611661319,910000,1
93,02:28,[PHO] Walker-Kimbrough 3pt Shot: Missed,145,207,3,0,1,2,,1611661317,1628278,16,18,,1611661317,920000,1
94,02:26,[LVA] Hamby Rebound (Off:0 Def:2),145,207,0,0,0,4,,1611661319,204324,16,18,,1611661317,930000,1
95,02:16,[LVA 18-18] Rodgers Driving Finger Roll Layup Shot: Made (2 PTS),-7,47,2,0,75,1,,1611661319,203411,18,18,,1611661319,940000,1
