evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball N Ogwumike vs Parker (Parker gains possession),0,-80,0,0,0,10,204323,1611661320,203014,0,0,201496,1611661320,60000,1
7,09:46,[LAS] N Ogwumike Turnover : Lost Ball (1 TO) Steal:Copper (1 ST),11,27,1,0,2,5,1627674,1611661320,203014,0,0,,1611661320,70000,1
9,09:40,[CHI] Quigley Jump Shot: Missed,105,44,2,0,1,2,,1611661329,201516,0,0,,1611661329,90000,1
10,09:38,[CHI] Parker Rebound (Off:1 Def:0),105,44,1,0,0,4,,1611661329,204323,0,0,,1611661329,100000,1
11,09:36,[CHI] Parker Layup Shot: Missed,-17,64,2,0,5,2,,1611661329,204323,0,0,,1611661329,110000,1
12,09:36,[CHI] Parker Rebound (Off:2 Def:0),-17,64,1,0,0,4,,1611661329,204323,0,0,,1611661329,120000,1
13,09:33,[CHI 2-0] Parker Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661329,204323,0,2,,1611661329,130000,1
14,09:18,[LAS 2-2] Sykes Layup Shot: Made (2 PTS) Assist: N Ogwumike (1 AST),47,8,2,0,5,1,,1611661320,1628279,2,2,203014,1611661320,140000,1
15,08:59,[CHI] Vandersloot 3pt Shot: Missed,-7,255,3,0,1,2,,1611661329,202664,2,2,,1611661329,150000,1
16,08:55,[LAS] Gray Rebound (Off:0 Def:1),-7,255,0,0,0,4,,1611661320,203833,2,2,,1611661329,160000,1
17,08:46,[LAS] Parker 3pt Shot: Missed,-32,246,3,0,1,2,,1611661320,201496,2,2,,1611661320,170000,1
18,08:42,[CHI] Parker Rebound (Off:2 Def:1),-32,246,0,0,0,4,,1611661329,204323,2,2,,1611661320,180000,1
19,08:34,[CHI 5-2] Parker 3pt Shot: Made (5 PTS) Assist: Quigley (1 AST),180,164,3,0,1,1,,1611661329,204323,2,5,201516,1611661329,190000,1
21,08:32,Stoppage: Injury,0,-80,0,0,2,20,,0,0,2,5,,1611661320,210000,1
22,08:32,[LAS] Team Timeout : Regular,0,-80,0,0,1,9,,1611661320,1611661320,2,5,,1611661320,220000,1
24,08:32,[LAS] Wiese Substitution replaced by Williams,0,-80,0,0,0,8,,1611661320,1628282,2,5,203029,1611661320,230000,1
26,08:15,[LAS] N Ogwumike Floating Jump shot: Missed,79,13,2,0,78,2,,1611661320,203014,2,5,,1611661320,250000,1
27,08:13,[CHI] Parker Rebound (Off:2 Def:2),79,13,0,0,0,4,,1611661329,204323,2,5,,1611661320,260000,1
28,08:07,[CHI] Copper Turnover : Bad Pass (1 TO) Steal:Williams (1 ST),-46,227,1,0,1,5,203029,1611661329,1627674,2,5,,1611661329,270000,1
30,07:59,[LAS 4-5] N Ogwumike Layup Shot: Made (2 PTS) Assist: Gray (1 AST),-25,22,2,0,5,1,,1611661320,203014,4,5,203833,1611661320,290000,1
32,07:42,[CHI] Parker Turnaround Jump Shot: Missed,-106,50,2,0,47,2,,1611661329,204323,4,5,,1611661329,310000,1
33,07:40,[LAS] Parker Rebound (Off:0 Def:1),-106,50,0,0,0,4,,1611661320,201496,4,5,,1611661329,320000,1
34,07:34,[LAS 6-5] Parker Driving Layup Shot: Made (2 PTS),51,0,2,0,6,1,,1611661320,201496,6,5,,1611661320,330000,1
35,07:22,[CHI] Quigley 3pt Shot: Missed,194,164,3,0,1,2,,1611661329,201516,6,5,,1611661329,340000,1
36,07:18,[LAS] Parker Rebound (Off:0 Def:2),194,164,0,0,0,4,,1611661320,201496,6,5,,1611661329,350000,1
37,06:59,[LAS 9-5] Williams 3pt Shot: Made (3 PTS) Assist: Gray (2 AST),-232,27,3,0,1,1,,1611661320,203029,9,5,203833,1611661320,360000,1
39,06:41,[CHI] Parker Layup Shot: Missed,-23,51,2,0,5,2,201496,1611661329,204323,9,5,,1611661329,380000,1
41,06:37,[CHI] Parker Rebound (Off:3 Def:2),-23,51,1,0,0,4,,1611661329,204323,9,5,,1611661329,400000,1
42,06:36,[CHI 7-9] Hebard Layup Shot: Made (2 PTS) Assist: Parker (1 AST),-45,49,2,0,5,1,,1611661329,1630113,9,7,204323,1611661329,410000,1
44,06:21,[LAS] N Ogwumike Pullup Jump shot: Missed,-122,11,2,0,79,2,,1611661320,203014,9,7,,1611661320,430000,1
45,06:18,[CHI] Hebard Rebound (Off:0 Def:1),-122,11,0,0,0,4,,1611661329,1630113,9,7,,1611661320,440000,1
46,06:07,[CHI 10-9] Parker 3pt Shot: Made (8 PTS) Assist: Vandersloot (1 AST),139,209,3,0,1,1,,1611661329,204323,9,10,202664,1611661329,450000,1
