evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball Turner vs Dupree (Vaughn gains possession),0,-80,0,0,0,10,200676,1611661317,1629488,0,0,201913,1611661317,60000,1
7,09:44,[PHO 2-0] Turner Layup Shot: Made (2 PTS) Assist: Vaughn (1 AST),8,13,2,0,5,1,,1611661317,1629488,2,0,201913,1611661317,70000,1
9,09:32,[IND] Mitchell Turnover : Traveling (1 TO),2,199,0,0,4,5,,1611661325,1628909,2,0,,1611661325,90000,1
10,09:14,[PHO 5-0] Diggins-Smith 3pt Shot: Made (3 PTS) Assist: Vaughn (2 AST),124,215,3,0,1,1,,1611661317,203400,5,0,201913,1611661317,100000,1
12,09:02,[IND] Allemand Layup Shot: Missed,35,24,2,0,5,2,1629488,1611661325,1627700,5,0,,1611661325,120000,1
14,08:59,[PHO] Turner Rebound (Off:0 Def:1),35,24,0,0,0,4,,1611661317,1629488,5,0,,1611661325,140000,1
15,08:57,[PHO 8-0] Taurasi 3pt Shot: Made (3 PTS) Assist: Turner (1 AST),-48,255,3,1,1,1,,1611661317,100940,8,0,1629488,1611661317,150000,1
17,08:44,[IND] Achonwa 3pt Shot: Missed,37,253,3,0,1,2,,1611661325,203831,8,0,,1611661325,170000,1
18,08:44,[PHO] Taurasi Rebound (Off:0 Def:1),37,253,0,0,0,4,,1611661317,100940,8,0,,1611661325,180000,1
19,08:36,[PHO 10-0] Vaughn Layup Shot: Made (2 PTS) Assist: Diggins-Smith (1 AST),0,22,2,1,5,1,,1611661317,201913,10,0,203400,1611661317,190000,1
21,08:28,[IND] Team Timeout : Regular,0,-80,0,0,1,9,,1611661325,1611661325,10,0,,1611661325,210000,1
22,08:19,[PHO] Taurasi Foul: Shooting (1 PF) (2 FTA),13,56,0,0,2,6,1629568,1611661317,100940,10,0,,1611661325,220000,1
24,08:19,[IND] Burke Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661325,1629568,10,0,,1611661325,240000,1
25,08:19,[IND] Team Rebound,0,-80,1,0,1,4,,1611661325,0,10,0,,1611661325,240001,1
26,08:19,[IND 1-10] Burke Free Throw 2 of 2 (1 PTS),0,-80,1,0,12,3,,1611661325,1629568,10,1,,1611661325,260000,1
27,08:04,[PHO] Diggins-Smith Pullup Jump shot: Missed,31,137,2,0,79,2,,1611661317,203400,10,1,,1611661317,270000,1
28,08:02,[IND] Achonwa Rebound (Off:0 Def:1),31,137,0,0,0,4,,1611661325,203831,10,1,,1611661317,280000,1
29,07:50,[IND 3-10] Dupree Jump Shot: Made (2 PTS) Assist: Allemand (1 AST),-8,196,2,0,1,1,,1611661325,200676,10,3,1627700,1611661325,290000,1
31,07:29,[PHO 12-3] Diggins-Smith Layup Shot: Made (5 PTS),1,31,2,0,5,1,,1611661317,203400,12,3,,1611661317,310000,1
32,07:13,[IND 5-12] Dupree Driving Layup Shot: Made (4 PTS),-14,32,2,0,6,1,,1611661325,200676,12,5,,1611661325,320000,1
33,07:07,[IND] Burke Foul: Shooting (1 PF) (3 FTA),146,192,0,0,2,6,100940,1611661325,1629568,12,5,,1611661317,330000,1
35,07:07,[PHO 13-5] Taurasi Free Throw 1 of 3 (4 PTS),0,-80,1,0,13,3,,1611661317,100940,13,5,,1611661317,350000,1
36,07:07,[PHO 14-5] Taurasi Free Throw 2 of 3 (5 PTS),0,-80,1,0,14,3,,1611661317,100940,14,5,,1611661317,360000,1
37,07:07,[PHO 15-5] Taurasi Free Throw 3 of 3 (6 PTS),0,-80,1,0,15,3,,1611661317,100940,15,5,,1611661317,370000,1
38,06:50,[IND 7-15] Allemand Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Dupree (1 AST),30,22,2,0,75,1,,1611661325,1627700,15,7,200676,1611661325,380000,1
40,06:37,[PHO 17-7] Walker-Kimbrough Jump Shot: Made (2 PTS) Assist: Vaughn (3 AST),-55,183,2,0,1,1,,1611661317,1628278,17,7,201913,1611661317,400000,1
42,06:18,[IND 10-17] Burke 3pt Shot: Made (4 PTS) Assist: Dupree (2 AST),139,211,3,0,1,1,,1611661325,1629568,17,10,200676,1611661325,420000,1
44,06:05,[PHO] Diggins-Smith Layup Shot: Missed,-24,5,2,0,5,2,,1611661317,203400,17,10,,1611661317,440000,1
45,06:02,[PHO] Turner Rebound (Off:1 Def:1),-24,5,1,0,0,4,,1611661317,1629488,17,10,,1611661317,450000,1
46,06:02,[PHO 19-10] Turner Putback Layup Shot: Made (4 PTS),0,-5,2,0,72,1,,1611661317,1629488,19,10,,1611661317,460000,1
47,05:50,[IND 12-19] Mitchell Jump Shot: Made (2 PTS),-45,207,2,0,1,1,,1611661325,1628909,19,12,,1611661325,470000,1
48,05:37,[PHO 22-12] Taurasi 3pt Shot: Made (9 PTS) Assist: Turner (2 AST),59,241,3,0,1,1,,1611661317,100940,22,12,1629488,1611661317,480000,1
50,05:18,[IND] Dupree Jump Shot: Missed,-84,130,2,0,1,2,,1611661325,200676,22,12,,1611661325,500000,1
51,05:18,[PHO] Team Rebound,-84,130,0,0,0,4,,1611661317,0,22,12,,1611661325,510000,1
52,05:06,[PHO 25-12] Diggins-Smith 3pt Shot: Made (8 PTS) Assist: Turner (3 AST),220,78,3,0,1,1,,1611661317,203400,25,12,1629488,1611661317,520000,1
54,04:52,[IND 15-25] Allemand 3pt Shot: Made (5 PTS),70,238,3,0,79,1,,1611661325,1627700,25,15,,1611661325,540000,1
55,04:34,[PHO] Vaughn Layup Shot: Missed,15,22,2,0,5,2,203831,1611661317,201913,25,15,,1611661317,550000,1
57,04:31,[IND] Achonwa Rebound (Off:0 Def:2),15,22,0,0,0,4,,1611661325,203831,25,15,,1611661317,570000,1
58,04:28,[IND] Mitchell Layup Shot: Missed,-12,29,2,1,5,2,,1611661325,1628909,25,15,,1611661325,580000,1
59,04:26,[PHO] Turner Rebound (Off:1 Def:2),-12,29,0,0,0,4,,1611661317,1629488,25,15,,1611661325,590000,1
60,04:19,[PHO 27-15] Turner Layup Shot: Made (6 PTS) Assist: Taurasi (1 AST),13,4,2,0,5,1,,1611661317,1629488,27,15,100940,1611661317,600000,1
62,04:18,[IND] Team Timeout : Regular,0,-80,0,0,1,9,,1611661325,1611661325,27,15,,1611661325,620000,1
63,04:18,[IND] Mitchell Substitution replaced by McCowan,0,-80,0,0,0,8,,1611661325,1628909,27,15,1629479,1611661325,630000,1
64,04:18,[IND] Burke Substitution replaced by Doyle,0,-80,0,0,0,8,,1611661325,1629568,27,15,1630104,1611661325,640000,1
