evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Williams vs Stevens (Dietrick gains possession),0,-80,0,0,0,10,1628922,1611661330,204322,0,0,204355,1611661330,60000,1
7,09:45,[ATL 2-0] Williams Cutting Layup Shot: Made (2 PTS) Assist: Williams (1 AST),63,10,2,0,98,1,,1611661330,204322,2,0,1627675,1611661330,70000,1
9,09:29,[CHI] Stevens Turnover : Lost Ball (1 TO) Steal:Dietrick (1 ST),-109,151,1,0,2,5,204355,1611661329,1628922,2,0,,1611661329,90000,1
11,09:15,[ATL 4-0] Williams Pullup Jump shot: Made (2 PTS),193,72,2,0,79,1,,1611661330,1627675,4,0,,1611661330,110000,1
12,08:57,[ATL] Dietrick Foul: Personal (1 PF),-146,91,0,0,1,6,201516,1611661330,204355,4,0,,1611661329,120000,1
14,08:49,[CHI] Quigley Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-117,0,0,0,45,5,,1611661329,201516,4,0,,1611661329,140000,1
15,08:35,[ATL] Billings Pullup Jump shot: Missed,-21,129,2,0,79,2,,1611661330,1628881,4,0,,1611661330,150000,1
16,08:32,[CHI] Stevens Rebound (Off:0 Def:1),-21,129,0,0,0,4,,1611661329,1628922,4,0,,1611661330,160000,1
17,08:21,[CHI] Hebard Layup Shot: Missed,-39,39,2,0,5,2,,1611661329,1630113,4,0,,1611661329,170000,1
18,08:17,[ATL] Billings Rebound (Off:0 Def:1),-39,39,0,0,0,4,,1611661330,1628881,4,0,,1611661329,180000,1
19,08:04,[ATL] Billings Turnaround Fadeaway shot: Missed,51,95,2,0,86,2,,1611661330,1628881,4,0,,1611661330,190000,1
20,08:02,[CHI] Vandersloot Rebound (Off:0 Def:1),51,95,0,0,0,4,,1611661329,202664,4,0,,1611661330,200000,1
21,07:46,[CHI 2-4] Quigley Turnaround Hook Shot: Made (2 PTS),-86,34,2,0,58,1,,1611661329,201516,4,2,,1611661329,210000,1
22,07:33,[ATL] Williams Layup Shot: Missed,56,46,2,0,5,2,1630113,1611661330,204322,4,2,,1611661330,220000,1
24,07:28,[ATL] Williams Rebound (Off:1 Def:0),56,46,1,0,0,4,,1611661330,204322,4,2,,1611661330,240000,1
25,07:26,[ATL] Williams Jump Shot: Missed,28,101,2,0,1,2,,1611661330,1627675,4,2,,1611661330,250000,1
26,07:23,[ATL] Williams Rebound (Off:1 Def:0),28,101,1,0,0,4,,1611661330,1627675,4,2,,1611661330,260000,1
27,07:21,[CHI] Quigley Foul: Shooting (1 PF) (2 FTA),103,-12,0,0,2,6,1627675,1611661329,201516,4,2,,1611661330,270000,1
29,07:21,[ATL] Williams Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661330,1627675,4,2,,1611661330,290000,1
30,07:21,[ATL] Team Rebound,0,-80,1,0,1,4,,1611661330,0,4,2,,1611661330,290001,1
31,07:21,[ATL] Williams Free Throw 2 of 2 Missed,0,-80,2,0,12,3,,1611661330,1627675,4,2,,1611661330,310000,1
32,07:20,[ATL] Team Rebound,0,-80,1,0,0,4,,1611661330,0,4,2,,1611661330,310001,1
33,07:20,[CHI] Hebard Substitution replaced by Parker,0,-80,0,0,0,8,,1611661329,1630113,4,2,204323,1611661330,330000,1
35,07:18,[ATL] Laney 3pt Shot: Missed,157,191,3,0,1,2,,1611661330,204335,4,2,,1611661330,350000,1
36,07:13,[CHI] Stevens Rebound (Off:0 Def:2),157,191,0,0,0,4,,1611661329,1628922,4,2,,1611661330,360000,1
37,07:13,[CHI] Stevens Turnover : Bad Pass (2 TO) Steal:Dietrick (2 ST),-135,555,1,0,1,5,204355,1611661329,1628922,4,2,,1611661329,370000,1
39,07:08,[ATL 6-2] Laney Fadeaway Jump Shot: Made (2 PTS) Assist: Dietrick (1 AST),17,30,2,0,63,1,,1611661330,204335,6,2,204355,1611661330,390000,1
41,06:44,[CHI] Parker Layup Shot: Missed,-24,69,2,0,5,2,,1611661329,204323,6,2,,1611661329,410000,1
42,06:41,[ATL] Williams Rebound (Off:1 Def:1),-24,69,0,0,0,4,,1611661330,204322,6,2,,1611661329,420000,1
43,06:36,[ATL 8-2] Laney Cutting Layup Shot: Made (4 PTS) Assist: Williams (2 AST),-33,15,2,1,98,1,,1611661330,204335,8,2,1627675,1611661330,430000,1
45,06:27,[CHI] Quigley Turnover : Double Dribble (2 TO),-142,238,0,0,6,5,,1611661329,201516,8,2,,1611661329,450000,1
46,06:27,[CHI] Stevens Substitution replaced by Dolson,0,-80,0,0,0,8,,1611661329,1628922,8,2,203828,1611661330,460000,1
48,06:17,[ATL 10-2] Billings Jump Shot: Made (2 PTS) Assist: Dietrick (2 AST),168,59,2,0,1,1,,1611661330,1628881,10,2,204355,1611661330,480000,1
50,06:01,[CHI 4-10] Vandersloot Pullup Jump shot: Made (2 PTS),54,144,2,0,79,1,,1611661329,202664,10,4,,1611661329,500000,1
51,05:47,[ATL] Laney Jump Shot: Missed,-37,144,2,0,1,2,,1611661330,204335,10,4,,1611661330,510000,1
52,05:44,[CHI] Quigley Rebound (Off:0 Def:1),-37,144,0,0,0,4,,1611661329,201516,10,4,,1611661330,520000,1
53,05:40,[ATL] Billings Foul: Personal (1 PF),47,58,0,0,1,6,204323,1611661330,1628881,10,4,,1611661329,530000,1
55,05:26,[CHI 6-10] Dolson Floating Jump shot: Made (2 PTS) Assist: Quigley (1 AST),-22,80,2,0,78,1,,1611661329,203828,10,6,201516,1611661329,550000,1
57,05:16,[ATL] Laney 3pt Shot: Missed,-159,192,3,0,1,2,,1611661330,204335,10,6,,1611661330,570000,1
58,05:13,[CHI] Copper Rebound (Off:0 Def:1),-159,192,0,0,0,4,,1611661329,1627674,10,6,,1611661330,580000,1
