evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:53,Jump Ball Thomas vs Hines-Allen (Bonner gains possession),0,-80,0,0,0,10,1628899,1611661323,203826,0,0,201886,1611661323,60000,1
7,09:32,[CON] Team Turnover : Shot Clock Turnover,-182,268,0,0,11,5,,1611661323,0,0,0,,1611661323,70000,1
8,09:16,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,0,,1611661322,80000,1
9,09:09,[WAS 3-0] Leslie 3pt Shot: Made (3 PTS) Assist: Meesseman (1 AST),-220,91,3,0,1,1,,1611661322,1629506,3,0,203416,1611661322,90000,1
11,08:55,[CON] Thomas Jump Shot: Missed,-32,97,2,0,1,2,,1611661323,203826,3,0,,1611661323,110000,1
12,08:53,[WAS] Hines-Allen Rebound (Off:0 Def:1),-32,97,0,0,0,4,,1611661322,1628899,3,0,,1611661323,120000,1
13,08:40,[WAS] Mitchell Driving Layup Shot: Missed,-58,38,2,0,6,2,,1611661322,201507,3,0,,1611661322,130000,1
14,08:36,[WAS] Hines-Allen Rebound (Off:1 Def:1),-58,38,1,0,0,4,,1611661322,1628899,3,0,,1611661322,140000,1
15,08:36,[WAS] Hines-Allen Putback Layup Shot: Missed,0,-5,2,0,72,2,,1611661322,1628899,3,0,,1611661322,150000,1
16,08:35,[WAS] Hines-Allen Rebound (Off:2 Def:1),0,-5,1,0,0,4,,1611661322,1628899,3,0,,1611661322,160000,1
17,08:34,[WAS] Hines-Allen Jump Shot: Missed,-54,24,2,0,1,2,,1611661322,1628899,3,0,,1611661322,170000,1
18,08:34,[CON] Thomas Rebound (Off:0 Def:1),-54,24,0,0,0,4,,1611661323,203826,3,0,,1611661322,180000,1
