evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Sabally vs Parker (Ogunbowale gains possession),0,-80,0,0,0,10,201496,1611661321,1630149,0,0,1629481,1611661321,60000,1
7,09:45,[DAL 2-0] Sabally Layup Shot: Made (2 PTS),-50,31,2,0,5,1,,1611661321,1630149,2,0,,1611661321,70000,1
8,09:26,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,2,0,,1611661320,80000,1
9,09:24,[LAS 2-2] Sykes Cutting Layup Shot: Made (2 PTS) Assist: Gray (1 AST),15,10,2,0,98,1,,1611661320,1628279,2,2,203833,1611661320,90000,1
11,09:11,[DAL] Gray 3pt Shot: Missed,-74,236,3,0,79,2,,1611661321,1628277,2,2,,1611661321,110000,1
12,09:10,[LAS] Team Rebound,-74,236,0,0,0,4,,1611661320,0,2,2,,1611661321,120000,1
13,08:59,[LAS 4-2] Parker Cutting Layup Shot: Made (2 PTS) Assist: Ruffin-Pratt (1 AST),46,33,2,0,98,1,,1611661320,201496,2,4,203437,1611661320,130000,1
15,08:44,[LAS] Wiese Foul: Shooting (1 PF) (2 FTA),-4,209,0,0,2,6,1629497,1611661320,1628282,2,4,,1611661321,150000,1
17,08:44,[DAL 3-4] Mabrey Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661321,1629497,3,4,,1611661321,170000,1
18,08:44,[DAL 4-4] Mabrey Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661321,1629497,4,4,,1611661321,180000,1
19,08:28,[LAS] Parker Turnaround Jump Shot: Missed,-21,60,2,0,47,2,,1611661320,201496,4,4,,1611661320,190000,1
20,08:25,[DAL] Gray Rebound (Off:0 Def:1),-21,60,0,0,0,4,,1611661321,1628277,4,4,,1611661320,200000,1
21,08:20,[DAL 7-4] Sabally 3pt Shot: Made (5 PTS),198,135,3,0,1,1,,1611661321,1630149,7,4,,1611661321,210000,1
22,08:03,[LAS] Gray Jump Shot: Missed,131,149,2,0,1,2,,1611661320,203833,7,4,,1611661320,220000,1
23,07:59,[DAL] Thornton Rebound (Off:0 Def:1),131,149,0,0,0,4,,1611661321,203866,7,4,,1611661320,230000,1
24,07:46,[DAL] Mabrey 3pt Shot: Missed,-171,225,3,0,1,2,,1611661321,1629497,7,4,,1611661321,240000,1
25,07:43,[LAS] Parker Rebound (Off:0 Def:1),-171,225,0,0,0,4,,1611661320,201496,7,4,,1611661321,250000,1
26,07:35,[LAS] Parker Layup Shot: Missed,39,14,2,0,5,2,,1611661320,201496,7,4,,1611661320,260000,1
27,07:33,[DAL] Thornton Rebound (Off:0 Def:2),39,14,0,0,0,4,,1611661321,203866,7,4,,1611661320,270000,1
28,07:28,[DAL] Ogunbowale Turnover : Lost Ball (1 TO) Steal:Ruffin-Pratt (1 ST),72,163,1,0,2,5,203437,1611661321,1629481,7,4,,1611661321,280000,1
30,07:08,[LAS 7-7] Sykes 3pt Shot: Made (5 PTS) Assist: Parker (1 AST),-233,-8,3,0,1,1,,1611661320,1628279,7,7,201496,1611661320,300000,1
32,06:47,[DAL] Sabally Driving Layup Shot: Missed,-24,39,2,0,6,2,,1611661321,1630149,7,7,,1611661321,320000,1
33,06:43,[LAS] Ruffin-Pratt Rebound (Off:0 Def:1),-24,39,0,0,0,4,,1611661320,203437,7,7,,1611661321,330000,1
