evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
3,09:56,Jump Ball Stewart vs Hines-Allen (Clark gains possession),0,-80,0,0,0,10,1628899,1611661328,1627668,0,0,202252,1611661328,50000,1
6,09:48,[SEA] Loyd Jump Shot: Missed,-133,42,2,0,1,2,,1611661328,204319,0,0,,1611661328,60000,1
7,09:44,[WAS] Meesseman Rebound (Off:0 Def:1),-133,42,0,0,0,4,,1611661322,203416,0,0,,1611661328,70000,1
8,09:31,[WAS] Meesseman Turnaround Jump Shot: Missed,-84,81,2,0,47,2,,1611661322,203416,0,0,,1611661322,80000,1
9,09:29,[SEA] Bird Rebound (Off:0 Def:1),-84,81,0,0,0,4,,1611661328,100720,0,0,,1611661322,90000,1
10,09:19,[SEA] Howard Turnaround Hook Shot: Missed,97,38,2,0,58,2,,1611661328,203827,0,0,,1611661328,100000,1
11,09:16,[WAS] Atkins Rebound (Off:0 Def:1),97,38,0,0,0,4,,1611661322,1628878,0,0,,1611661328,110000,1
12,08:55,[WAS] Powers Turnaround Jump Shot: Missed,64,139,2,0,47,2,,1611661322,1627672,0,0,,1611661322,120000,1
13,08:52,[SEA] Clark Rebound (Off:0 Def:1),64,139,0,0,0,4,,1611661328,202252,0,0,,1611661322,130000,1
14,08:43,[SEA 2-0] Bird Pullup Jump shot: Made (2 PTS),54,205,2,0,79,1,,1611661328,100720,0,2,,1611661328,140000,1
15,08:27,[WAS 2-2] Atkins Jump Shot: Made (2 PTS),-153,40,2,0,1,1,,1611661322,1628878,2,2,,1611661322,150000,1
16,08:16,[SEA] Bird 3pt Shot: Missed,-139,205,3,0,1,2,,1611661328,100720,2,2,,1611661328,160000,1
17,08:13,[WAS] Meesseman Rebound (Off:0 Def:2),-139,205,0,0,0,4,,1611661322,203416,2,2,,1611661328,170000,1
18,08:06,[SEA] Howard Foul: Shooting (1 PF) (2 FTA),37,59,0,0,2,6,203416,1611661328,203827,2,2,,1611661322,180000,1
20,08:06,[WAS 3-2] Meesseman Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661322,203416,3,2,,1611661322,200000,1
21,08:06,[WAS 4-2] Meesseman Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661322,203416,4,2,,1611661322,210000,1
22,07:54,[SEA] Stewart Turnaround Jump Shot: Missed,40,43,2,0,47,2,,1611661328,1627668,4,2,,1611661328,220000,1
23,07:51,[WAS] Mitchell Rebound (Off:0 Def:1),40,43,0,0,0,4,,1611661322,201507,4,2,,1611661328,230000,1
24,07:41,[WAS 7-2] Powers 3pt Shot: Made (3 PTS),119,206,3,0,1,1,,1611661322,1627672,7,2,,1611661322,240000,1
25,07:34,[SEA] Stewart Turnover : Lost Ball (1 TO) Steal:Hines-Allen (1 ST),129,205,1,0,2,5,1628899,1611661328,1627668,7,2,,1611661328,250000,1
27,07:28,[WAS 10-2] Atkins 3pt Shot: Made (5 PTS) Assist: Hines-Allen (1 AST),203,130,3,0,1,1,,1611661322,1628878,10,2,1628899,1611661322,270000,1
29,07:06,[SEA] Loyd Turnover : Bad Pass (1 TO) Steal:Atkins (1 ST),-183,99,1,0,1,5,1628878,1611661328,204319,10,2,,1611661328,290000,1
31,06:59,[WAS] Atkins Turnover : Bad Pass (1 TO) Steal:Clark (1 ST),-6,166,1,0,1,5,202252,1611661322,1628878,10,2,,1611661322,310000,1
33,06:55,[SEA] Bird Turnover : Out of Bounds - Bad Pass Turnover (1 TO),96,60,0,0,45,5,,1611661328,100720,10,2,,1611661328,330000,1
34,06:55,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,10,2,,1611661322,340000,1
35,06:38,[WAS] Hines-Allen Layup Shot: Missed,27,39,2,0,5,2,,1611661322,1628899,10,2,,1611661322,350000,1
36,06:36,[SEA] Stewart Rebound (Off:0 Def:1),27,39,0,0,0,4,,1611661328,1627668,10,2,,1611661322,360000,1
37,06:17,[SEA] Howard Layup Shot: Missed,-27,37,2,0,5,2,,1611661328,203827,10,2,,1611661328,370000,1
38,06:14,[WAS] Powers Rebound (Off:0 Def:1),-27,37,0,0,0,4,,1611661322,1627672,10,2,,1611661328,380000,1
39,06:06,[WAS 12-2] Powers Pullup Jump shot: Made (5 PTS),-12,220,2,0,79,1,,1611661322,1627672,12,2,,1611661322,390000,1
40,05:59,[SEA] Team Timeout : Regular,0,-80,0,0,1,9,,1611661328,1611661328,12,2,,1611661328,400000,1
41,05:49,[SEA 4-12] Stewart Turnaround Hook Shot: Made (2 PTS),2,57,2,0,58,1,,1611661328,1627668,12,4,,1611661328,410000,1
42,05:33,[WAS 15-4] Mitchell 3pt Shot: Made (3 PTS) Assist: Atkins (1 AST),-68,239,3,0,1,1,,1611661322,201507,15,4,1628878,1611661322,420000,1
44,05:20,[SEA] Stewart 3pt Shot: Missed,-83,230,3,0,1,2,,1611661328,1627668,15,4,,1611661328,440000,1
45,05:18,[WAS] Powers Rebound (Off:0 Def:2),-83,230,0,0,0,4,,1611661322,1627672,15,4,,1611661328,450000,1
46,05:14,[WAS] Powers Layup Shot: Missed,50,32,2,0,5,2,202252,1611661322,1627672,15,4,,1611661322,460000,1
48,05:14,[WAS] Team Rebound,50,32,1,0,0,4,,1611661322,0,15,4,,1611661322,480000,1
49,05:14,[SEA] Howard Substitution replaced by Russell,0,-80,0,0,0,8,,1611661328,203827,15,4,1628920,1611661322,490000,1
51,05:14,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,15,4,,1611661322,510000,1
52,05:04,[WAS] Mitchell Pullup Jump shot: Missed,-102,162,2,0,79,2,100720,1611661322,201507,15,4,,1611661322,520000,1
54,05:01,[SEA] Stewart Rebound (Off:0 Def:2),-102,162,0,0,0,4,,1611661328,1627668,15,4,,1611661322,540000,1
