evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:53,Jump Ball Russell vs Turner (Canada gains possession),0,-80,0,0,0,10,1629488,1611661328,1628920,0,0,1628886,1611661328,60000,1
7,09:38,[SEA 2-0] Canada Step Back Jump shot: Made (2 PTS),0,42,2,0,80,1,,1611661328,1628886,0,2,,1611661328,70000,1
8,09:20,[PHO] Taurasi 3pt Shot: Missed,-7,243,3,0,1,2,,1611661317,100940,0,2,,1611661317,80000,1
9,09:20,[PHO] Team Rebound,-7,243,1,0,0,4,,1611661317,0,0,2,,1611661317,90000,1
10,09:06,[PHO] Team Turnover : Shot Clock Turnover,-76,78,0,0,11,5,,1611661317,0,0,2,,1611661317,100000,1
11,08:49,[SEA] Howard Jump Shot: Missed,35,28,2,0,1,2,,1611661328,203827,0,2,,1611661328,110000,1
12,08:47,[PHO] Taurasi Rebound (Off:0 Def:1),35,28,0,0,0,4,,1611661317,100940,0,2,,1611661328,120000,1
13,08:46,[PHO] Taurasi Turnover : Bad Pass (1 TO) Steal:Loyd (1 ST),-6,596,1,0,1,5,204319,1611661317,100940,0,2,,1611661317,130000,1
15,08:36,[SEA] Russell Layup Shot: Missed,6,36,2,0,5,2,,1611661328,1628920,0,2,,1611661328,150000,1
16,08:35,[SEA] Howard Rebound (Off:1 Def:0),6,36,1,0,0,4,,1611661328,203827,0,2,,1611661328,160000,1
17,08:30,[SEA 5-0] Clark 3pt Shot: Made (3 PTS) Assist: Loyd (1 AST),-203,123,3,0,1,1,,1611661328,202252,0,5,204319,1611661328,170000,1
19,08:15,[PHO] Vaughn Jump Shot: Missed,138,47,2,0,1,2,,1611661317,201913,0,5,,1611661317,190000,1
20,08:11,[PHO] Walker-Kimbrough Rebound (Off:1 Def:0),138,47,1,0,0,4,,1611661317,1628278,0,5,,1611661317,200000,1
21,08:09,[PHO] Diggins-Smith 3pt Shot: Missed,122,226,3,0,1,2,,1611661317,203400,0,5,,1611661317,210000,1
22,08:07,[PHO] Team Rebound,122,226,1,0,0,4,,1611661317,0,0,5,,1611661317,220000,1
23,08:04,[PHO] Turner Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-39,325,0,0,45,5,,1611661317,1629488,0,5,,1611661317,230000,1
24,07:50,[SEA] Loyd 3pt Shot: Missed,-111,220,3,0,1,2,,1611661328,204319,0,5,,1611661328,240000,1
25,07:48,[PHO] Diggins-Smith Rebound (Off:0 Def:1),-111,220,0,0,0,4,,1611661317,203400,0,5,,1611661328,250000,1
