evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
559,10:00,Jump Ball Dupree vs Hines-Allen,0,-80,0,0,0,10,1628899,1611661325,200676,0,0,,1611661325,29375,1
3,09:45,[IND] Dupree Jump Shot: Missed,176,1,2,0,1,2,,1611661325,200676,0,0,,1611661325,30000,1
4,09:42,[WAS] Meesseman Rebound (Off:0 Def:1),176,1,0,0,0,4,,1611661322,203416,0,0,,1611661325,40000,1
5,09:21,[WAS 2-0] Atkins Jump Shot: Made (2 PTS) Assist: Hines-Allen (1 AST),178,65,2,0,1,1,,1611661322,1628878,2,0,1628899,1611661322,50000,1
7,09:10,[IND] Dupree Jump Shot: Missed,19,34,2,0,1,2,,1611661325,200676,2,0,,1611661325,70000,1
8,09:03,[WAS] Hines-Allen Rebound (Off:0 Def:1),19,34,0,0,0,4,,1611661322,1628899,2,0,,1611661325,80000,1
9,08:56,[WAS 4-0] Hines-Allen Jump Shot: Made (2 PTS),-81,135,2,0,1,1,,1611661322,1628899,4,0,,1611661322,90000,1
10,08:34,[WAS] Hines-Allen Foul: Personal (1 PF),124,174,0,0,1,6,1627700,1611661322,1628899,4,0,,1611661325,100000,1
12,08:30,[WAS] Atkins Foul: Shooting (1 PF) (2 FTA),58,128,0,0,2,6,1628909,1611661322,1628878,4,0,,1611661325,120000,1
14,08:30,[IND 1-4] Mitchell Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661325,1628909,4,1,,1611661325,140000,1
15,08:30,[IND 2-4] Mitchell Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661325,1628909,4,2,,1611661325,150000,1
16,08:19,[WAS 7-2] Atkins 3pt Shot: Made (5 PTS) Assist: Mitchell (1 AST),-227,123,3,0,1,1,,1611661322,1628878,7,2,201507,1611661322,160000,1
18,08:04,[IND 4-7] Mitchell Driving Layup Shot: Made (4 PTS),17,7,2,0,6,1,,1611661325,1628909,7,4,,1611661325,180000,1
19,07:57,[IND] Achonwa Foul: Shooting (1 PF) (2 FTA),-39,67,0,0,2,6,201507,1611661325,203831,7,4,,1611661322,190000,1
21,07:57,[WAS 8-4] Mitchell Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661322,201507,8,4,,1611661322,210000,1
22,07:57,[WAS] Mitchell Free Throw 2 of 2 Missed,0,-80,2,0,12,3,,1611661322,201507,8,4,,1611661322,220000,1
23,07:55,[IND] Achonwa Rebound (Off:0 Def:1),0,-80,0,0,0,4,,1611661325,203831,8,4,,1611661322,220001,1
24,07:51,[WAS] Powers Foul: Personal (1 PF),94,51,0,0,1,6,200676,1611661322,1627672,8,4,,1611661325,240000,1
26,07:46,[IND 6-8] Mitchell Jump Shot: Made (2 PTS),-78,130,2,0,1,1,,1611661325,1627676,8,6,,1611661325,260000,1
27,07:37,[WAS 11-6] Atkins 3pt Shot: Made (8 PTS),20,241,3,0,1,1,,1611661322,1628878,11,6,,1611661322,270000,1
28,07:23,[IND 8-11] Dupree Jump Shot: Made (2 PTS) Assist: Mitchell (1 AST),105,12,2,0,1,1,,1611661325,200676,11,8,1628909,1611661325,280000,1
29,07:10,[WAS] Meesseman Foul: Offensive Charge (1 PF),47,31,0,0,26,6,200676,1611661322,203416,11,8,,1611661322,290000,1
32,07:10,[WAS] Meesseman Turnover : Offensive Foul Turnover (1 TO),47,31,0,0,37,5,,1611661322,203416,11,8,,1611661322,310000,1
33,06:56,[IND 10-11] Dupree Layup Shot: Made (4 PTS) Assist: Mitchell (1 AST),-65,44,2,0,5,1,,1611661325,200676,11,10,1627676,1611661325,320000,1
35,06:41,[WAS 13-10] Mitchell Jump Shot: Made (3 PTS),45,73,2,0,1,1,,1611661322,201507,13,10,,1611661322,340000,1
36,06:40,[WAS] Atkins Foul: Personal (2 PF),-204,215,0,0,1,6,1627700,1611661322,1628878,13,10,,1611661325,350000,1
