evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:57,Jump Ball Stokes vs Collier (Clarendon gains possession),0,-80,0,0,0,10,1629483,1611661313,204329,0,0,203406,1611661313,60000,1
7,09:48,[NYL] Zahui B Jump Shot: Missed,-121,150,2,0,1,2,,1611661313,204320,0,0,,1611661313,70000,1
8,09:44,[MIN] Collier Rebound (Off:0 Def:1),-121,150,0,0,0,4,,1611661324,1629483,0,0,,1611661313,80000,1
9,09:37,[MIN 2-0] Collier Jump Shot: Made (2 PTS),-2,43,2,0,1,1,,1611661324,1629483,2,0,,1611661324,90000,1
10,09:15,[NYL 2-2] Odom Layup Shot: Made (2 PTS) Assist: Zahui B (1 AST),15,21,2,0,5,1,,1611661313,1630127,2,2,204320,1611661313,100000,1
12,09:03,Jump Ball Collier vs Odom (Carleton gains possession),0,-80,0,0,0,10,1630127,1611661324,1629483,2,2,1629524,1611661324,140000,1
15,08:56,[MIN 4-2] Dantas Jump Shot: Made (2 PTS) Assist: Dangerfield (1 AST),-98,149,2,0,1,1,,1611661324,203024,4,2,1630101,1611661324,150000,1
17,08:34,[NYL] Odom Turnover : Lost Ball (1 TO) Steal:Brown (1 ST),-11,161,1,0,2,5,1628882,1611661313,1630127,4,2,,1611661313,170000,1
19,08:25,[MIN 7-2] Dantas 3pt Shot: Made (5 PTS) Assist: Dangerfield (2 AST),167,177,3,0,1,1,,1611661324,203024,7,2,1630101,1611661324,190000,1
21,08:08,[NYL 4-7] Odom Driving Layup Shot: Made (4 PTS),15,5,2,0,6,1,,1611661313,1630127,7,4,,1611661313,210000,1
22,07:59,[MIN] Brown 3pt Shot: Missed,120,219,3,0,1,2,,1611661324,1628882,7,4,,1611661324,220000,1
23,07:56,[MIN] Carleton Rebound (Off:1 Def:0),120,219,1,0,0,4,,1611661324,1629524,7,4,,1611661324,230000,1
24,07:49,[MIN] Dantas Turnaround Jump Shot: Missed,43,32,2,0,47,2,,1611661324,203024,7,4,,1611661324,240000,1
