evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
19,09:55,Jump Ball Williams vs Jones (Billings gains possession),0,-80,0,0,0,10,1628280,1611661330,204322,0,0,1628881,1611661330,37500,1
4,09:55,Jump Ball Billings vs Jones (Stricklen gains possession),0,-80,0,0,0,10,1628280,1611661330,1628881,0,0,203015,1611661330,65937,1
7,09:37,[ATL] Carter Layup Shot: Missed,21,12,2,0,5,2,,1611661330,1630150,0,0,,1611661330,70000,1
8,09:35,[CON] Thomas Rebound (Off:0 Def:1),21,12,0,0,0,4,,1611661323,203826,0,0,,1611661330,80000,1
25,09:24,[CON 2-0] Thomas Layup Shot: Made (2 PTS),2,30,2,0,5,1,,1611661323,202662,0,2,,1611661323,100000,1
12,09:10,[ATL 3-2] Stricklen 3pt Shot: Made (3 PTS) Assist: Carter (1 AST),-125,212,3,0,1,1,,1611661330,203015,3,2,1630150,1611661330,120000,1
15,08:47,[CON 4-3] Thomas Layup Shot: Made (2 PTS) Assist: Thomas (1 AST),-22,13,2,0,5,1,,1611661323,203826,3,4,202662,1611661323,150000,1
17,08:33,[ATL] Carter Jump Shot: Missed,-146,128,2,0,1,2,,1611661330,1630150,3,4,,1611661330,170000,1
18,08:33,[CON] Thomas Rebound (Off:0 Def:2),-146,128,0,0,0,4,,1611661323,203826,3,4,,1611661330,180000,1
22,08:20,[CON] Thomas Jump Shot: Missed,131,154,2,0,1,2,,1611661323,202662,3,4,,1611661323,190000,1
23,08:11,[CON] Jones Rebound (Off:1 Def:0),131,154,1,0,0,4,,1611661323,1628280,3,4,,1611661323,200000,1
24,08:11,[CON 6-3] Jones Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661323,1628280,3,6,,1611661323,210000,1
26,07:54,[ATL 6-6] Stricklen 3pt Shot: Made (6 PTS) Assist: Laney (1 AST),-97,227,3,0,1,1,,1611661330,203015,6,6,204335,1611661330,220000,1
28,07:37,[CON] Charles Jump Shot: Missed,-97,170,2,0,1,2,,1611661323,1630097,6,6,,1611661323,240000,1
29,07:34,[ATL] Billings Rebound (Off:0 Def:1),-97,170,0,0,0,4,,1611661330,1628881,6,6,,1611661323,250000,1
30,07:32,[ATL] Laney Layup Shot: Missed,-25,49,2,0,5,2,202662,1611661330,204335,6,6,,1611661330,260000,1
32,07:32,[ATL] Team Rebound,-25,49,1,0,0,4,,1611661330,0,6,6,,1611661330,280000,1
33,07:21,[ATL 9-6] Stricklen 3pt Shot: Made (9 PTS) Assist: Williams (1 AST),-113,233,3,0,1,1,,1611661330,203015,9,6,204322,1611661330,290000,1
35,07:03,[CON 8-9] Thomas Layup Shot: Made (4 PTS) Assist: Thomas (2 AST),-21,6,2,0,5,1,,1611661323,203826,9,8,202662,1611661323,310000,1
37,07:03,[ATL] Stricklen Foul: Shooting (1 PF) (1 FTA),-24,4,0,0,2,6,203826,1611661330,203015,9,8,,1611661323,330000,1
40,07:03,[CON 9-9] Thomas Free Throw 1 of 1 (5 PTS),0,-80,1,0,10,3,,1611661323,203826,9,9,,1611661323,350000,1
41,06:54,[CON] Jones Foul: Personal (1 PF),38,42,0,0,1,6,1630150,1611661323,1628280,9,9,,1611661330,360000,1
44,06:54,[ATL] Carter Substitution replaced by Williams,0,-80,0,0,0,8,,1611661330,1630150,9,9,1627675,1611661330,380000,1
