evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball N Ogwumike vs N Ogwumike (Leslie gains possession),0,-80,0,0,0,10,203014,1611661322,203014,0,0,1629506,1611661322,60000,1
7,09:35,[WAS] Team Turnover : Shot Clock Turnover,-150,361,0,0,11,5,,1611661322,0,0,0,,1611661322,70000,1
8,09:27,Stoppage: Equipment Malfunction,0,-80,0,0,5,20,,0,0,0,0,,1611661320,80000,1
9,09:16,[LAS] Parker Turnover : Out of Bounds - Bad Pass Turnover (1 TO),15,38,0,0,45,5,,1611661320,201496,0,0,,1611661320,90000,1
10,09:00,[WAS] Atkins Turnover : Bad Pass (1 TO) Steal:Gray (1 ST),126,203,1,0,1,5,203833,1611661322,1628878,0,0,,1611661322,100000,1
12,08:57,[WAS] Leslie Foul: Shooting (1 PF) (2 FTA),-24,8,0,0,2,6,203014,1611661322,1629506,0,0,,1611661320,120000,1
14,08:57,[LAS 1-0] N Ogwumike Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661320,203014,1,0,,1611661320,140000,1
15,08:57,[LAS 2-0] N Ogwumike Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661320,203014,2,0,,1611661320,150000,1
16,08:38,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,2,0,,1611661322,160000,1
17,08:32,[WAS] Atkins 3pt Shot: Missed,-113,237,3,0,66,2,,1611661322,1628878,2,0,,1611661322,170000,1
18,08:30,[LAS] Parker Rebound (Off:0 Def:1),-113,237,0,0,0,4,,1611661320,201496,2,0,,1611661322,180000,1
19,08:16,[LAS] Gray Turnover : Bad Pass (1 TO) Steal:Hines-Allen (1 ST),-172,143,1,0,1,5,1628899,1611661320,203833,2,0,,1611661320,190000,1
21,08:13,[LAS] Cooper Foul: Shooting (1 PF) (2 FTA),13,32,0,0,2,6,201507,1611661320,1630099,2,0,,1611661322,210000,1
23,08:13,[WAS 1-2] Mitchell Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661322,201507,2,1,,1611661322,230000,1
24,08:13,[WAS 2-2] Mitchell Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661322,201507,2,2,,1611661322,240000,1
25,07:53,[LAS] Parker Jump Shot: Missed,111,161,2,0,1,2,,1611661320,201496,2,2,,1611661320,250000,1
26,07:51,[LAS] Gray Rebound (Off:1 Def:0),111,161,1,0,0,4,,1611661320,203833,2,2,,1611661320,260000,1
27,07:51,[LAS] Gray Putback Layup Shot: Missed,20,11,2,0,72,2,,1611661320,203833,2,2,,1611661320,270000,1
28,07:48,[WAS] Hines-Allen Rebound (Off:0 Def:1),20,11,0,0,0,4,,1611661322,1628899,2,2,,1611661320,280000,1
29,07:44,[WAS] Mitchell Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-123,189,0,0,45,5,,1611661322,201507,2,2,,1611661322,290000,1
30,07:27,[LAS] N Ogwumike 3pt Shot: Missed,-97,205,3,0,1,2,,1611661320,203014,2,2,,1611661320,300000,1
31,07:25,[LAS] Parker Rebound (Off:1 Def:1),-97,205,1,0,0,4,,1611661320,201496,2,2,,1611661320,310000,1
32,07:25,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,2,2,,1611661320,320000,1
33,07:20,[LAS 4-2] Cooper Jump Shot: Made (2 PTS) Assist: Parker (1 AST),0,194,2,0,1,1,,1611661320,1630099,4,2,201496,1611661320,330000,1
35,07:01,[WAS 4-4] Hines-Allen Turnaround Jump Shot: Made (2 PTS) Assist: Mitchell (1 AST),109,45,2,0,47,1,,1611661322,1628899,4,4,201507,1611661322,350000,1
37,06:57,Stoppage Other,0,-80,0,0,6,20,,0,0,4,4,,1611661320,370000,1
38,06:44,[LAS] Parker Fadeaway Jump Shot: Missed,108,129,2,0,63,2,,1611661320,201496,4,4,,1611661320,380000,1
39,06:42,[LAS] Sykes Rebound (Off:1 Def:0),108,129,1,0,0,4,,1611661320,1628279,4,4,,1611661320,390000,1
40,06:36,[LAS] Sykes Layup Shot: Missed,25,15,2,0,5,2,1629506,1611661320,1628279,4,4,,1611661320,400000,1
42,06:34,[LAS] Sykes Rebound (Off:2 Def:0),25,15,1,0,0,4,,1611661320,1628279,4,4,,1611661320,420000,1
43,06:30,[LAS] Parker 3pt Shot: Missed,-108,219,3,0,1,2,,1611661320,201496,4,4,,1611661320,430000,1
44,06:27,[WAS] Atkins Rebound (Off:0 Def:1),-108,219,0,0,0,4,,1611661322,1628878,4,4,,1611661320,440000,1
45,06:22,[LAS] Sykes Foul: Shooting (1 PF) (2 FTA),19,82,0,0,2,6,1628878,1611661320,1628279,4,4,,1611661322,450000,1
47,06:22,[WAS] Atkins Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661322,1628878,4,4,,1611661322,470000,1
48,06:22,[WAS] Team Rebound,0,-80,1,0,1,4,,1611661322,0,4,4,,1611661322,470001,1
49,06:22,[WAS] Atkins Free Throw 2 of 2 Missed,0,-80,2,0,12,3,,1611661322,1628878,4,4,,1611661322,490000,1
50,06:20,[LAS] Parker Rebound (Off:1 Def:2),0,-80,0,0,0,4,,1611661320,201496,4,4,,1611661322,490001,1
51,06:04,[LAS 6-4] Gray Fadeaway Jump Shot: Made (2 PTS),-3,87,2,0,63,1,,1611661320,203833,6,4,,1611661320,510000,1
