evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:51,Jump Ball Cox vs Hines-Allen (Mitchell gains possession),0,-80,0,0,0,10,1628899,1611661325,1630100,0,0,1628909,1611661325,60000,1
7,09:38,[IND 2-0] Dupree Jump Shot: Made (2 PTS) Assist: Allemand (1 AST),179,-17,2,0,1,1,,1611661325,200676,2,0,1627700,1611661325,70000,1
9,09:22,[WAS 2-2] Meesseman Jump Shot: Made (2 PTS),98,43,2,0,1,1,,1611661322,203416,2,2,,1611661322,90000,1
10,08:58,[IND 4-2] Mitchell Jump Shot: Made (2 PTS),8,158,2,0,1,1,,1611661325,1627676,4,2,,1611661325,100000,1
11,08:44,[WAS] Atkins Jump Shot: Missed,75,72,2,0,1,2,,1611661322,1628878,4,2,,1611661322,110000,1
12,08:40,[IND] Cox Rebound (Off:0 Def:1),75,72,0,0,0,4,,1611661325,1630100,4,2,,1611661322,120000,1
13,08:31,[IND] Mitchell Layup Shot: Missed,-46,3,2,0,5,2,203416,1611661325,1627676,4,2,,1611661325,130000,1
15,08:27,[IND] Mitchell Rebound (Off:1 Def:0),-46,3,1,0,0,4,,1611661325,1627676,4,2,,1611661325,150000,1
16,08:25,[IND] Dupree Layup Shot: Missed,58,-15,2,0,5,2,,1611661325,200676,4,2,,1611661325,160000,1
17,08:23,[WAS] Meesseman Rebound (Off:0 Def:1),58,-15,0,0,0,4,,1611661322,203416,4,2,,1611661325,170000,1
18,08:12,[WAS 4-4] Meesseman Driving Layup Shot: Made (4 PTS) Assist: Atkins (1 AST),33,32,2,0,6,1,,1611661322,203416,4,4,1628878,1611661322,180000,1
20,07:53,[WAS] Atkins Foul: Personal (1 PF),-199,-13,0,0,1,6,1627676,1611661322,1628878,4,4,,1611661325,200000,1
22,07:39,[IND 7-4] Allemand 3pt Shot: Made (3 PTS),141,202,3,0,80,1,,1611661325,1627700,7,4,,1611661325,220000,1
23,07:23,[WAS 7-7] Mitchell 3pt Shot: Made (3 PTS) Assist: Meesseman (1 AST),167,179,3,0,1,1,,1611661322,201507,7,7,203416,1611661322,230000,1
25,07:10,[IND] Mitchell Turnover : Lost Ball (1 TO) Steal:Atkins (1 ST),26,241,1,0,2,5,1628878,1611661325,1627676,7,7,,1611661325,250000,1
27,07:10,[IND] Mitchell Violation:Kicked Ball,0,-80,0,0,5,7,,1611661325,1627676,7,7,,1611661322,270000,1
28,06:54,[WAS 9-7] Meesseman Layup Shot: Made (6 PTS) Assist: Mitchell (1 AST),35,21,2,0,5,1,,1611661322,203416,7,9,201507,1611661322,280000,1
29,06:54,[IND] Cox Foul: Shooting (1 PF) (1 FTA),36,19,0,0,2,6,203416,1611661325,1630100,7,9,,1611661322,290000,1
31,06:54,[WAS 10-7] Meesseman Free Throw 1 of 1 (7 PTS),0,-80,1,0,10,3,,1611661322,203416,7,10,,1611661322,310000,1
32,06:39,[IND 9-10] Dupree Jump Shot: Made (4 PTS),-10,92,2,0,1,1,,1611661325,200676,9,10,,1611661325,320000,1
33,06:30,[WAS] Mitchell Jump Shot: Missed,69,38,2,0,1,2,,1611661322,201507,9,10,,1611661322,330000,1
42,06:30,[IND] Allemand Rebound (Off:0 Def:1),69,38,0,0,0,4,,1611661325,1627700,9,10,,1611661322,340000,1
35,06:22,[IND] Mitchell 3pt Shot: Missed,224,101,3,0,1,2,,1611661325,1628909,9,10,,1611661325,350000,1
36,06:18,[IND] Mitchell Rebound (Off:2 Def:0),224,101,1,0,0,4,,1611661325,1627676,9,10,,1611661325,360000,1
37,06:17,[IND 12-10] Mitchell 3pt Shot: Made (3 PTS) Assist: Mitchell (1 AST),39,234,3,0,1,1,,1611661325,1628909,12,10,1627676,1611661325,370000,1
39,05:52,[WAS] Hines-Allen Layup Shot: Missed,74,17,2,0,5,2,,1611661322,1628899,12,10,,1611661322,390000,1
40,05:52,[WAS] Team Rebound,74,17,1,0,0,4,,1611661322,0,12,10,,1611661322,400000,1
41,05:48,[WAS 12-12] Meesseman Layup Shot: Made (9 PTS) Assist: Leslie (1 AST),75,32,2,0,5,1,,1611661322,203416,12,12,1629506,1611661322,410000,1
44,05:35,[IND] Mitchell Foul: Offensive Charge (1 PF),-99,84,0,0,26,6,201507,1611661325,1627676,12,12,,1611661325,430000,1
46,05:35,[IND] Mitchell Turnover : Offensive Foul Turnover (2 TO),-99,84,0,0,37,5,,1611661325,1627676,12,12,,1611661325,450000,1
47,05:22,[WAS] Hines-Allen Turnover : Lost Ball (1 TO) Steal:Mitchell (1 ST),-32,77,1,0,2,5,1627676,1611661322,1628899,12,12,,1611661322,460000,1
49,05:14,[IND 14-12] Dupree Layup Shot: Made (6 PTS) Assist: Mitchell (2 AST),-10,14,2,0,5,1,,1611661325,200676,14,12,1627676,1611661325,480000,1
51,04:57,[WAS] Mitchell Layup Shot: Missed,-74,31,2,0,5,2,1627700,1611661322,201507,14,12,,1611661322,500000,1
52,04:52,[WAS] Hines-Allen Rebound (Off:1 Def:0),-74,31,1,0,0,4,,1611661322,1628899,14,12,,1611661322,510000,1
53,04:51,[WAS 14-14] Hines-Allen Layup Shot: Made (2 PTS),-43,17,2,0,5,1,,1611661322,1628899,14,14,,1611661322,520000,1
54,04:35,[IND 16-14] Mitchell Jump Shot: Made (4 PTS) Assist: Dupree (1 AST),6,158,2,0,1,1,,1611661325,1627676,16,14,200676,1611661325,530000,1
56,04:35,[WAS] Leslie Foul: Shooting (1 PF) (1 FTA),7,144,0,0,2,6,1627676,1611661322,1629506,16,14,,1611661325,550000,1
58,04:35,Timeout Officials,0,-80,0,0,4,9,,0,0,16,14,,1611661325,570000,1
