evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Collier vs Collier (Sykes gains possession),0,-80,0,0,0,10,1629483,1611661320,1629483,0,0,1628279,1611661320,60000,1
7,09:38,[LAS] Gray Jump Shot: Missed,-51,196,2,0,1,2,,1611661320,203833,0,0,,1611661320,70000,1
8,09:34,[MIN] Collier Rebound (Off:0 Def:1),-51,196,0,0,0,4,,1611661324,1629483,0,0,,1611661320,80000,1
9,09:30,[LAS] Ruffin-Pratt Foul: Personal (1 PF),-147,182,0,0,1,6,203824,1611661320,203437,0,0,,1611661324,90000,1
11,09:23,[MIN] Sims 3pt Shot: Missed,206,148,3,0,1,2,,1611661324,203824,0,0,,1611661324,110000,1
12,09:20,[MIN] Dantas Rebound (Off:1 Def:0),206,148,1,0,0,4,,1611661324,203024,0,0,,1611661324,120000,1
13,09:19,[MIN] Dantas Jump Bank Shot: Missed,-13,75,2,0,66,2,,1611661324,203024,0,0,,1611661324,130000,1
14,09:19,[LAS] Parker Rebound (Off:0 Def:1),-13,75,0,0,0,4,,1611661320,201496,0,0,,1611661324,140000,1
15,09:13,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,0,,1611661320,150000,1
16,09:06,[LAS] Wiese 3pt Shot: Missed,9,248,3,0,1,2,,1611661320,1628282,0,0,,1611661320,160000,1
17,09:02,[MIN] Dantas Rebound (Off:1 Def:1),9,248,0,0,0,4,,1611661324,203024,0,0,,1611661320,170000,1
18,08:46,[MIN] Collier Turnover : Bad Pass (1 TO) Steal:Gray (1 ST),64,68,1,0,1,5,203833,1611661324,1629483,0,0,,1611661324,180000,1
20,08:37,[LAS] Wiese 3pt Shot: Missed,-97,226,3,0,1,2,,1611661320,1628282,0,0,,1611661320,200000,1
21,08:33,[LAS] Ruffin-Pratt Rebound (Off:1 Def:0),-97,226,1,0,0,4,,1611661320,203437,0,0,,1611661320,210000,1
22,08:31,[LAS 3-0] Gray 3pt Shot: Made (3 PTS) Assist: Ruffin-Pratt (1 AST),97,231,3,0,1,1,,1611661320,203833,0,3,203437,1611661320,220000,1
24,08:19,[MIN 3-3] Dangerfield 3pt Shot: Made (3 PTS) Assist: Carleton (1 AST),228,59,3,0,1,1,,1611661324,1630101,3,3,1629524,1611661324,240000,1
26,08:04,[LAS] Ruffin-Pratt Jump Shot: Missed,-50,78,2,0,1,2,1629483,1611661320,203437,3,3,,1611661320,260000,1
28,08:02,[MIN] Collier Rebound (Off:0 Def:2),-50,78,0,0,0,4,,1611661324,1629483,3,3,,1611661320,280000,1
29,07:51,[MIN 5-3] Collier Turnaround Fadeaway shot: Made (2 PTS) Assist: Carleton (2 AST),-102,4,2,0,86,1,,1611661324,1629483,5,3,1629524,1611661324,290000,1
31,07:32,[LAS 5-5] Wiese Driving Layup Shot: Made (2 PTS) Assist: Ruffin-Pratt (2 AST),-15,23,2,0,6,1,,1611661320,1628282,5,5,203437,1611661320,310000,1
33,07:32,[MIN] Dangerfield Foul: Shooting (1 PF) (1 FTA),-13,29,0,0,2,6,1628282,1611661324,1630101,5,5,,1611661320,330000,1
35,07:32,[LAS 6-5] Wiese Free Throw 1 of 1 (3 PTS),0,-80,1,0,10,3,,1611661320,1628282,5,6,,1611661320,350000,1
36,07:20,[MIN] Sims Driving Layup Shot: Missed,-28,10,2,0,6,2,,1611661324,203824,5,6,,1611661324,360000,1
37,07:19,[LAS] Parker Rebound (Off:0 Def:2),-28,10,0,0,0,4,,1611661320,201496,5,6,,1611661324,370000,1
38,07:16,[MIN] Dangerfield Foul: Shooting (2 PF) (2 FTA),22,19,0,0,2,6,201496,1611661324,1630101,5,6,,1611661320,380000,1
40,07:16,[LAS 7-5] Parker Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661320,201496,5,7,,1611661320,400000,1
41,07:16,[MIN] Dangerfield Substitution replaced by Johnson,0,-80,0,0,0,8,,1611661324,1630101,5,7,203018,1611661320,410000,1
43,07:16,[LAS 8-5] Parker Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661320,201496,5,8,,1611661320,430000,1
44,07:01,[LAS] Ruffin-Pratt Foul: Personal (2 PF),62,43,0,0,1,6,1629483,1611661320,203437,5,8,,1611661324,440000,1
46,07:01,[LAS] Ruffin-Pratt Substitution replaced by Augustus,0,-80,0,0,0,8,,1611661320,203437,5,8,200671,1611661324,460000,1
48,06:51,[MIN] Johnson Jump Shot: Missed,-164,110,2,0,1,2,,1611661324,203018,5,8,,1611661324,480000,1
49,06:49,[LAS] Gray Rebound (Off:0 Def:1),-164,110,0,0,0,4,,1611661320,203833,5,8,,1611661324,490000,1
