evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Sabally vs Collier (Mabrey gains possession),0,-80,0,0,0,10,1629483,1611661321,1630149,0,0,1629497,1611661321,60000,1
7,09:46,[DAL] Ogunbowale Cutting Layup Shot: Missed,26,-1,2,0,98,2,,1611661321,1629481,0,0,,1611661321,70000,1
8,09:43,[MIN] Dantas Rebound (Off:0 Def:1),26,-1,0,0,0,4,,1611661324,203024,0,0,,1611661321,80000,1
9,09:28,[MIN] Sims Turnover : Bad Pass (1 TO) Steal:Thornton (1 ST),188,174,1,0,1,5,203866,1611661324,203824,0,0,,1611661324,90000,1
11,09:17,[DAL 2-0] Thornton Finger Roll Layup Shot: Made (2 PTS) Assist: Mabrey (1 AST),23,11,2,0,71,1,,1611661321,203866,2,0,1629497,1611661321,110000,1
13,09:03,[MIN 3-2] Dantas 3pt Shot: Made (3 PTS) Assist: Sims (1 AST),71,236,3,0,1,1,,1611661324,203024,2,3,203824,1611661324,130000,1
15,08:48,[DAL] Thornton 3pt Shot: Missed,96,216,3,0,1,2,,1611661321,203866,2,3,,1611661321,150000,1
16,08:45,[MIN] Carleton Rebound (Off:0 Def:1),96,216,0,0,0,4,,1611661324,1629524,2,3,,1611661321,160000,1
17,08:36,[MIN 6-2] Dangerfield 3pt Shot: Made (3 PTS) Assist: Dantas (1 AST),-140,233,3,0,1,1,,1611661324,1630101,2,6,203024,1611661324,170000,1
19,08:25,[DAL 4-6] Mabrey Driving Layup Shot: Made (2 PTS),23,10,2,1,6,1,,1611661321,1629497,4,6,,1611661321,190000,1
20,08:06,[MIN 8-4] Sims Driving Hook Shot: Made (2 PTS),9,137,2,0,57,1,,1611661324,203824,4,8,,1611661324,200000,1
21,07:53,[DAL] Sabally 3pt Shot: Missed,82,218,3,0,1,2,,1611661321,1630149,4,8,,1611661321,210000,1
22,07:50,[MIN] Collier Rebound (Off:0 Def:1),82,218,0,0,0,4,,1611661324,1629483,4,8,,1611661321,220000,1
23,07:47,[MIN] Dangerfield Layup Shot: Missed,19,17,2,0,5,2,,1611661324,1630101,4,8,,1611661324,230000,1
24,07:47,[DAL] Team Rebound,19,17,0,0,0,4,,1611661321,0,4,8,,1611661324,240000,1
25,07:33,[DAL 6-8] Sabally Driving Floating Jump Shot: Made (2 PTS) Assist: Gray (1 AST),24,10,2,0,101,1,,1611661321,1630149,6,8,1628277,1611661321,250000,1
27,07:33,[MIN] Dangerfield Foul: Shooting (1 PF) (1 FTA),24,10,0,0,2,6,1630149,1611661324,1630101,6,8,,1611661321,270000,1
29,07:33,[DAL 7-8] Sabally Free Throw 1 of 1 (3 PTS),0,-80,1,0,10,3,,1611661321,1630149,7,8,,1611661321,290000,1
30,07:22,[DAL] Mabrey Foul: Shooting (1 PF) (2 FTA),32,96,0,0,2,6,1629524,1611661321,1629497,7,8,,1611661324,300000,1
32,07:22,[MIN] Carleton Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661324,1629524,7,8,,1611661324,320000,1
33,07:22,[MIN] Team Rebound,0,-80,1,0,1,4,,1611661324,0,7,8,,1611661324,320001,1
34,07:22,[MIN 9-7] Carleton Free Throw 2 of 2 (1 PTS),0,-80,1,0,12,3,,1611661324,1629524,7,9,,1611661324,340000,1
35,07:11,[DAL 9-9] Gray Driving Layup Shot: Made (2 PTS),24,11,2,0,6,1,,1611661321,1628277,9,9,,1611661321,350000,1
36,06:56,[MIN 11-9] Collier Cutting Layup Shot: Made (2 PTS) Assist: Dantas (2 AST),21,23,2,0,98,1,,1611661324,1629483,9,11,203024,1611661324,360000,1
38,06:40,[DAL] Gray Driving Floating Jump Shot: Missed,-59,24,2,0,101,2,,1611661321,1628277,9,11,,1611661321,380000,1
39,06:40,[DAL] Team Rebound,-59,24,1,0,0,4,,1611661321,0,9,11,,1611661321,390000,1
40,06:40,[MIN] Sims Foul: Personal (1 PF),62,22,0,0,1,6,1630149,1611661324,203824,9,11,,1611661321,400000,1
