evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Hebard vs Collier (Copper gains possession),0,-80,0,0,0,10,1629483,1611661329,1630113,0,0,1627674,1611661329,60000,1
7,09:46,[CHI] Vandersloot Cutting Layup Shot: Missed,28,27,2,0,98,2,,1611661329,202664,0,0,,1611661329,70000,1
8,09:44,[MIN] Collier Rebound (Off:0 Def:1),28,27,0,0,0,4,,1611661324,1629483,0,0,,1611661329,80000,1
9,09:39,[MIN 2-0] Dangerfield Pullup Jump shot: Made (2 PTS),-71,146,2,1,79,1,,1611661324,1630101,0,2,,1611661324,90000,1
10,09:26,[CHI] Dolson 3pt Shot: Missed,112,219,3,0,1,2,,1611661329,203828,0,2,,1611661329,100000,1
11,09:24,[MIN] Dantas Rebound (Off:0 Def:1),112,219,0,0,0,4,,1611661324,203024,0,2,,1611661329,110000,1
12,09:19,[CHI] Dolson Violation:Kicked Ball,0,-80,0,0,5,7,,1611661329,203828,0,2,,1611661324,120000,1
13,09:11,[MIN] Dangerfield Layup Shot: Missed,85,11,2,0,5,2,,1611661324,1630101,0,2,,1611661324,130000,1
14,09:11,[MIN] Dantas Rebound (Off:1 Def:1),85,11,1,0,0,4,,1611661324,203024,0,2,,1611661324,140000,1
16,09:11,Stoppage: Equipment Malfunction,0,-80,0,0,5,20,,0,0,0,2,,1611661324,160000,1
17,09:01,[MIN 4-0] Dangerfield Driving Floating Jump Shot: Made (4 PTS),-56,7,2,0,101,1,,1611661324,1630101,0,4,,1611661324,170000,1
18,08:40,[CHI] Copper 3pt Shot: Missed,69,225,3,0,1,2,,1611661329,1627674,0,4,,1611661329,180000,1
19,08:40,[CHI] Team Rebound,69,225,1,0,0,4,,1611661329,0,0,4,,1611661329,190000,1
20,08:40,[MIN] Carleton Foul: Personal (1 PF),69,225,0,0,1,6,203828,1611661324,1629524,0,4,,1611661329,200000,1
22,08:36,[CHI] Copper Turnover : Bad Pass (1 TO) Steal:Collier (1 ST),-205,203,1,0,1,5,1629483,1611661329,1627674,0,4,,1611661329,220000,1
24,08:34,[CHI] Vandersloot Foul: Shooting (1 PF) (2 FTA),-20,26,0,0,2,6,1629483,1611661329,202664,0,4,,1611661324,240000,1
26,08:34,[MIN 5-0] Collier Free Throw 1 of 2 (1 PTS),0,-80,1,1,11,3,,1611661324,1629483,0,5,,1611661324,260000,1
27,08:34,[MIN 6-0] Collier Free Throw 2 of 2 (2 PTS),0,-80,1,1,12,3,,1611661324,1629483,0,6,,1611661324,270000,1
28,08:27,[CHI] Vandersloot Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-91,309,0,0,45,5,,1611661329,202664,0,6,,1611661329,280000,1
29,08:13,[MIN] Sims Turnover : Bad Pass (1 TO) Steal:Hebard (1 ST),15,141,1,0,1,5,1630113,1611661324,203824,0,6,,1611661324,290000,1
31,08:09,[CHI] Copper Turnover : Bad Pass (2 TO) Steal:Collier (2 ST),90,231,1,0,1,5,1629483,1611661329,1627674,0,6,,1611661329,310000,1
33,08:04,[MIN 8-0] Dangerfield Layup Shot: Made (6 PTS) Assist: Collier (1 AST),46,17,2,1,5,1,,1611661324,1630101,0,8,1629483,1611661324,330000,1
