evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:53,Jump Ball Griner vs N Ogwumike (Diggins-Smith gains possession),0,-80,0,0,0,10,203014,1611661317,203398,0,0,203400,1611661317,60000,1
7,09:50,[PHO] Taurasi 3pt Shot: Missed,170,186,3,0,1,2,,1611661317,100940,0,0,,1611661317,70000,1
8,09:46,[LAS] N Ogwumike Rebound (Off:0 Def:1),170,186,0,0,0,4,,1611661320,203014,0,0,,1611661317,80000,1
9,09:33,[LAS] Ruffin-Pratt Layup Shot: Missed,-56,58,2,0,5,2,,1611661320,203437,0,0,,1611661320,90000,1
10,09:28,[PHO] Turner Rebound (Off:0 Def:1),-56,58,0,0,0,4,,1611661317,1629488,0,0,,1611661320,100000,1
11,09:21,[PHO 2-0] Griner Driving Layup Shot: Made (2 PTS) Assist: Diggins-Smith (1 AST),26,40,2,0,6,1,,1611661317,203398,2,0,203400,1611661317,110000,1
13,09:04,[PHO] Griner Foul: Personal (1 PF),-79,50,0,0,1,6,201496,1611661317,203398,2,0,,1611661320,130000,1
15,09:00,[LAS] Parker Jump Shot: Missed,111,56,2,0,1,2,,1611661320,201496,2,0,,1611661320,150000,1
16,08:56,[PHO] Griner Rebound (Off:0 Def:1),111,56,0,0,0,4,,1611661317,203398,2,0,,1611661320,160000,1
17,08:47,[PHO 4-0] Griner Jump Shot: Made (4 PTS) Assist: Diggins-Smith (2 AST),-53,171,2,0,1,1,,1611661317,203398,4,0,203400,1611661317,170000,1
19,08:33,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,4,0,,1611661320,190000,1
20,08:24,[LAS 2-4] N Ogwumike Cutting Layup Shot: Made (2 PTS) Assist: Gray (1 AST),-35,27,2,0,98,1,,1611661320,203014,4,2,203833,1611661320,200000,1
22,08:24,[PHO] Coffey Foul: Shooting (1 PF) (1 FTA),-29,15,0,0,2,6,203014,1611661317,1628269,4,2,,1611661320,220000,1
24,08:24,[LAS 3-4] N Ogwumike Free Throw 1 of 1 (3 PTS),0,-80,1,0,10,3,,1611661320,203014,4,3,,1611661320,240000,1
25,08:13,[PHO] Taurasi Jump Shot: Missed,-82,159,2,0,1,2,,1611661317,100940,4,3,,1611661317,250000,1
26,08:10,[PHO] Team Rebound,-82,159,1,0,0,4,,1611661317,0,4,3,,1611661317,260000,1
27,08:10,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,4,3,,1611661317,270000,1
28,07:57,[PHO] Diggins-Smith 3pt Shot: Missed,201,156,3,0,1,2,,1611661317,203400,4,3,,1611661317,280000,1
29,07:53,[LAS] Parker Rebound (Off:0 Def:1),201,156,0,0,0,4,,1611661320,201496,4,3,,1611661317,290000,1
30,07:51,[LAS] Parker Turnover : Bad Pass (1 TO) Steal:Turner (1 ST),-13,574,1,0,1,5,1629488,1611661320,201496,4,3,,1611661320,300000,1
32,07:38,[PHO] Coffey Turnover : Lost Ball (1 TO) Steal:Gray (1 ST),34,43,1,0,2,5,203833,1611661317,1628269,4,3,,1611661317,320000,1
34,07:32,[LAS 5-4] Parker Layup Shot: Made (2 PTS) Assist: Ruffin-Pratt (1 AST),-26,22,2,0,5,1,,1611661320,201496,4,5,203437,1611661320,340000,1
36,07:24,[PHO] Griner Foul: Offensive Charge (2 PF),12,231,0,0,26,6,203437,1611661317,203398,4,5,,1611661317,360000,1
38,07:24,[PHO] Griner Turnover : Offensive Foul Turnover (1 TO),12,231,0,0,37,5,,1611661317,203398,4,5,,1611661317,380000,1
39,07:24,[PHO] Griner Substitution replaced by Vaughn,0,-80,0,0,0,8,,1611661317,203398,4,5,201913,1611661320,390000,1
41,07:10,[LAS 7-4] Parker Turnaround Fadeaway shot: Made (4 PTS),-104,15,2,0,86,1,,1611661320,201496,4,7,,1611661320,410000,1
42,06:53,[PHO 7-7] Taurasi 3pt Shot: Made (3 PTS) Assist: Diggins-Smith (3 AST),-180,165,3,0,1,1,,1611661317,100940,7,7,203400,1611661317,420000,1
44,06:40,[LAS] Gray Jump Shot: Missed,122,-11,2,0,1,2,,1611661320,203833,7,7,,1611661320,440000,1
45,06:37,[PHO] Coffey Rebound (Off:0 Def:1),122,-11,0,0,0,4,,1611661317,1628269,7,7,,1611661320,450000,1
46,06:33,[PHO] Turner Foul: Offensive Charge (1 PF),62,241,0,0,26,6,203029,1611661317,1629488,7,7,,1611661317,460000,1
48,06:33,[PHO] Turner Turnover : Offensive Foul Turnover (1 TO),62,241,0,0,37,5,,1611661317,1629488,7,7,,1611661317,480000,1
49,06:33,[PHO] Coffey Substitution replaced by Hartley,0,-80,0,0,0,8,,1611661317,1628269,7,7,203829,1611661320,490000,1
50,06:33,[LAS] Ruffin-Pratt Substitution replaced by Augustus,0,-80,0,0,0,8,,1611661320,203437,7,7,200671,1611661320,500000,1
53,06:22,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,7,7,,1611661320,530000,1
54,06:09,[LAS 9-7] Parker Driving Layup Shot: Made (6 PTS) Assist: Gray (2 AST),19,11,2,0,6,1,,1611661320,201496,7,9,203833,1611661320,540000,1
55,05:58,[LAS] Gray Foul: Shooting (1 PF) (2 FTA),-7,10,0,0,2,6,203400,1611661320,203833,7,9,,1611661317,550000,1
57,05:58,[PHO] Diggins-Smith Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661317,203400,7,9,,1611661317,570000,1
58,05:58,[PHO] Team Rebound,0,-80,1,0,1,4,,1611661317,0,7,9,,1611661317,570001,1
59,05:58,[PHO 8-9] Diggins-Smith Free Throw 2 of 2 (1 PTS),0,-80,1,0,12,3,,1611661317,203400,8,9,,1611661317,590000,1
60,05:48,[LAS 11-8] N Ogwumike Layup Shot: Made (5 PTS) Assist: Parker (1 AST),-24,8,2,0,5,1,,1611661320,203014,8,11,201496,1611661320,600000,1
62,05:35,[PHO] Taurasi Pullup Jump shot: Missed,14,68,2,0,79,2,,1611661317,100940,8,11,,1611661317,620000,1
63,05:34,[PHO] Vaughn Rebound (Off:1 Def:0),14,68,1,0,0,4,,1611661317,201913,8,11,,1611661317,630000,1
64,05:34,[LAS] Parker Foul: Shooting (1 PF) (2 FTA),67,-21,0,0,2,6,201913,1611661320,201496,8,11,,1611661317,640000,1
66,05:34,[PHO] Vaughn Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661317,201913,8,11,,1611661317,660000,1
67,05:34,[PHO] Team Rebound,0,-80,1,0,1,4,,1611661317,0,8,11,,1611661317,660001,1
68,05:34,[PHO] Taurasi Substitution replaced by Cunningham,0,-80,0,0,0,8,,1611661317,100940,8,11,1629482,1611661317,680000,1
70,05:34,[PHO] Vaughn Free Throw 2 of 2 Missed,0,-80,2,0,12,3,,1611661317,201913,8,11,,1611661317,700000,1
71,05:31,[LAS] Parker Rebound (Off:0 Def:2),0,-80,0,0,0,4,,1611661320,201496,8,11,,1611661317,700001,1
73,05:14,[LAS] Parker Layup Shot: Missed,61,-4,2,0,5,2,201913,1611661320,201496,8,11,,1611661320,720000,1
75,05:07,[PHO] Vaughn Rebound (Off:1 Def:1),61,-4,0,0,0,4,,1611661317,201913,8,11,,1611661320,740000,1
76,05:06,[PHO] Hartley Layup Shot: Missed,-31,-3,2,0,5,2,,1611661317,203829,8,11,,1611661317,750000,1
77,05:06,[PHO] Turner Rebound (Off:1 Def:1),-31,-3,1,0,0,4,,1611661317,1629488,8,11,,1611661317,760000,1
86,05:05,[PHO] Turner Tip Layup Shot: Missed,33,4,2,0,97,2,,1611661317,1629488,8,11,,1611661317,769531,1
87,05:05,[LAS] Parker Rebound (Off:0 Def:3),33,4,0,0,0,4,,1611661320,201496,8,11,,1611661317,769609,1
88,05:04,[LAS] Parker Turnover : Bad Pass (2 TO) Steal:Cunningham (1 ST),-6,787,1,0,1,5,1629482,1611661320,201496,8,11,,1611661320,769648,1
96,05:04,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,8,11,,1611661317,769687,1
78,05:04,[LAS] Williams Substitution replaced by Sykes,0,-80,0,0,0,8,,1611661320,203029,8,11,1628279,1611661317,770000,1
80,04:57,[PHO 10-11] Turner Jump Shot: Made (2 PTS) Assist: Hartley (1 AST),-3,73,2,0,1,1,,1611661317,1629488,10,11,203829,1611661317,790000,1
82,04:41,[LAS 14-10] Augustus 3pt Shot: Made (3 PTS) Assist: N Ogwumike (1 AST),-210,136,3,0,1,1,,1611661320,200671,10,14,203014,1611661320,810000,1
84,04:24,[PHO] Turner Turnover : Bad Pass (2 TO),23,159,0,0,1,5,,1611661317,1629488,10,14,,1611661317,830000,1
85,04:24,Timeout Officials,0,-80,0,0,4,9,,0,0,10,14,,1611661320,840000,1
