evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball Williams vs McCowan (Billings gains possession),0,-80,0,0,0,10,1629479,1611661330,204322,0,0,1628881,1611661330,60000,1
7,09:39,[ATL] Billings Jump Shot: Missed,36,165,2,0,1,2,,1611661330,1628881,0,0,,1611661330,70000,1
8,09:39,[IND] Team Rebound,36,165,0,0,0,4,,1611661325,0,0,0,,1611661330,80000,1
9,09:37,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,0,,1611661325,90000,1
10,09:21,[IND] Mitchell Turnover : Bad Pass (1 TO) Steal:Billings (1 ST),-174,164,1,0,1,5,1628881,1611661325,1628909,0,0,,1611661325,100000,1
12,09:12,[ATL 2-0] Billings Layup Shot: Made (2 PTS) Assist: Laney (1 AST),14,20,2,0,5,1,,1611661330,1628881,0,2,204335,1611661330,120000,1
14,08:59,[IND] Mitchell 3pt Shot: Missed,-207,145,3,0,1,2,,1611661325,1627676,0,2,,1611661325,140000,1
15,08:57,[ATL] Laney Rebound (Off:0 Def:1),-207,145,0,0,0,4,,1611661330,204335,0,2,,1611661325,150000,1
16,08:50,[ATL 4-0] Laney Driving Layup Shot: Made (2 PTS),-21,24,2,0,6,1,,1611661330,204335,0,4,,1611661330,160000,1
17,08:33,[IND] Mitchell 3pt Shot: Missed,-30,254,3,0,79,2,,1611661325,1628909,0,4,,1611661325,170000,1
18,08:30,[IND] Mitchell Rebound (Off:1 Def:0),-30,254,1,0,0,4,,1611661325,1627676,0,4,,1611661325,180000,1
19,08:27,[IND] Dupree Jump Shot: Missed,164,125,2,0,1,2,,1611661325,200676,0,4,,1611661325,190000,1
20,08:23,[ATL] Billings Rebound (Off:0 Def:1),164,125,0,0,0,4,,1611661330,1628881,0,4,,1611661325,200000,1
21,08:14,[ATL] Carter Driving Layup Shot: Missed,28,25,2,0,6,2,,1611661330,1630150,0,4,,1611661330,210000,1
22,08:11,[IND] Dupree Rebound (Off:0 Def:1),28,25,0,0,0,4,,1611661325,200676,0,4,,1611661330,220000,1
23,08:07,[IND] Allemand Turnover : Bad Pass (1 TO),-1,64,0,0,1,5,,1611661325,1627700,0,4,,1611661325,230000,1
24,08:07,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,4,,1611661330,240000,1
25,07:53,[ATL] Carter Pullup Jump shot: Missed,103,126,2,0,79,2,,1611661330,1630150,0,4,,1611661330,250000,1
26,07:51,[IND] Allemand Rebound (Off:0 Def:1),103,126,0,0,0,4,,1611661325,1627700,0,4,,1611661330,260000,1
27,07:41,[IND] Allemand Turnover : Traveling (2 TO),147,212,0,0,4,5,,1611661325,1627700,0,4,,1611661325,270000,1
28,07:30,[IND] Mitchell Foul: Shooting (1 PF) (3 FTA),176,165,0,0,2,6,204335,1611661325,1628909,0,4,,1611661330,280000,1
