evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:57,Jump Ball Fowles vs Hines-Allen (Dangerfield gains possession),0,-80,0,0,0,10,1628899,1611661324,201480,0,0,1630101,1611661324,60000,1
7,09:48,[MIN] Fowles Turnover : Bad Pass (1 TO) Steal:Hawkins (1 ST),20,260,1,0,1,5,203403,1611661324,201480,0,0,,1611661324,70000,1
9,09:31,[WAS 3-0] Hawkins 3pt Shot: Made (3 PTS) Assist: Mitchell (1 AST),-146,222,3,0,1,1,,1611661322,203403,0,3,201507,1611661322,90000,1
11,09:11,Jump Ball Dantas vs Atkins (Dangerfield gains possession),0,-80,0,0,0,10,1628878,1611661324,203024,0,3,1630101,1611661324,130000,1
14,09:07,[MIN 2-3] Dantas Layup Shot: Made (2 PTS) Assist: Dangerfield (1 AST),28,8,2,0,5,1,,1611661324,203024,2,3,1630101,1611661324,140000,1
16,08:54,[WAS] Mitchell Turnover : Out of Bounds Lost Ball Turnover (1 TO),69,-9,0,0,40,5,,1611661322,201507,2,3,,1611661322,160000,1
17,08:41,[MIN] Brown 3pt Shot: Missed,195,175,3,0,1,2,,1611661324,1628882,2,3,,1611661324,170000,1
18,08:38,[MIN] Fowles Rebound (Off:1 Def:0),195,175,1,0,0,4,,1611661324,201480,2,3,,1611661324,180000,1
19,08:38,[MIN 4-3] Fowles Putback Layup Shot: Made (2 PTS),-17,4,2,0,72,1,,1611661324,201480,4,3,,1611661324,190000,1
20,08:17,[WAS] Atkins Turnover : Bad Pass (1 TO) Steal:Collier (1 ST),-96,191,1,0,1,5,1629483,1611661322,1628878,4,3,,1611661322,200000,1
22,08:10,[MIN] Collier Jump Shot: Missed,13,105,2,0,1,2,,1611661324,1629483,4,3,,1611661324,220000,1
23,08:08,[WAS] Meesseman Rebound (Off:0 Def:1),13,105,0,0,0,4,,1611661322,203416,4,3,,1611661324,230000,1
24,07:50,[WAS 5-4] Hawkins Layup Shot: Made (5 PTS) Assist: Meesseman (1 AST),-40,31,2,0,5,1,,1611661322,203403,4,5,203416,1611661322,240000,1
26,07:22,[MIN] Collier Jump Shot: Missed,-122,25,2,0,1,2,,1611661324,1629483,4,5,,1611661324,260000,1
27,07:20,[MIN] Fowles Rebound (Off:2 Def:0),-122,25,1,0,0,4,,1611661324,201480,4,5,,1611661324,270000,1
28,07:19,[MIN 6-5] Fowles Pullup Jump shot: Made (4 PTS),-38,32,2,0,79,1,,1611661324,201480,6,5,,1611661324,280000,1
29,07:06,[WAS 7-6] Hines-Allen Layup Shot: Made (2 PTS) Assist: Atkins (1 AST),-14,15,2,0,5,1,,1611661322,1628899,6,7,1628878,1611661322,290000,1
31,06:55,[MIN] Collier Foul: Offensive Charge (1 PF),-28,108,0,0,26,6,203403,1611661324,1629483,6,7,,1611661324,310000,1
33,06:55,[MIN] Collier Turnover : Offensive Foul Turnover (1 TO),-28,108,0,0,37,5,,1611661324,1629483,6,7,,1611661324,330000,1
34,06:37,[WAS 9-6] Meesseman Turnaround Jump Shot: Made (2 PTS) Assist: Mitchell (2 AST),117,90,2,0,47,1,,1611661322,203416,6,9,201507,1611661322,340000,1
36,06:23,[MIN] Fowles Hook Shot: Missed,-60,35,2,0,3,2,203416,1611661324,201480,6,9,,1611661324,360000,1
38,06:20,[MIN] Brown Rebound (Off:1 Def:0),-60,35,1,0,0,4,,1611661324,1628882,6,9,,1611661324,380000,1
39,06:20,[MIN 9-9] Dangerfield 3pt Shot: Made (3 PTS) Assist: Brown (1 AST),98,246,3,0,1,1,,1611661324,1630101,9,9,1628882,1611661324,390000,1
41,06:05,[WAS] Hawkins Jump Shot: Missed,-73,167,2,0,1,2,,1611661322,203403,9,9,,1611661322,410000,1
42,06:02,[MIN] Collier Rebound (Off:0 Def:1),-73,167,0,0,0,4,,1611661324,1629483,9,9,,1611661322,420000,1
43,05:57,[MIN 11-9] Dantas Jump Shot: Made (4 PTS) Assist: Brown (2 AST),15,28,2,1,1,1,,1611661324,203024,11,9,1628882,1611661324,430000,1
45,05:52,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,11,9,,1611661322,450000,1
46,05:52,[MIN] Fowles Substitution replaced by Alexander,0,-80,0,0,0,8,,1611661324,201480,11,9,203405,1611661322,460000,1
48,05:36,[WAS] Hawkins Turnover : 3 Second Violation (1 TO),20,69,0,0,8,5,,1611661322,203403,11,9,,1611661322,480000,1
49,05:21,[WAS] Meesseman Foul: Shooting (1 PF) (2 FTA),-35,17,0,0,2,6,1629483,1611661322,203416,11,9,,1611661324,490000,1
51,05:21,[MIN 12-9] Collier Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661324,1629483,12,9,,1611661324,510000,1
52,05:21,[MIN 13-9] Collier Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661324,1629483,13,9,,1611661324,520000,1
53,05:11,[WAS] Mitchell 3pt Shot: Missed,2,250,3,0,1,2,,1611661322,201507,13,9,,1611661322,530000,1
54,05:07,[MIN] Dangerfield Rebound (Off:0 Def:1),2,250,0,0,0,4,,1611661324,1630101,13,9,,1611661322,540000,1
55,05:02,[MIN] Dantas 3pt Shot: Missed,175,201,3,1,1,2,,1611661324,203024,13,9,,1611661324,550000,1
56,04:59,[WAS] Hines-Allen Rebound (Off:0 Def:1),175,201,0,0,0,4,,1611661322,1628899,13,9,,1611661324,560000,1
57,04:50,[WAS] Atkins 3pt Shot: Missed,-226,40,3,0,1,2,,1611661322,1628878,13,9,,1611661322,570000,1
58,04:47,[WAS] Hawkins Rebound (Off:1 Def:0),-226,40,1,0,0,4,,1611661322,203403,13,9,,1611661322,580000,1
59,04:47,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,13,9,,1611661322,590000,1
60,04:47,Timeout Officials,0,-80,0,0,4,9,,0,0,13,9,,1611661322,600000,1
61,04:47,[MIN] Dangerfield Substitution replaced by Carleton,0,-80,0,0,0,8,,1611661324,1630101,13,9,1629524,1611661322,610000,1
62,04:47,[MIN] Dantas Substitution replaced by Banham,0,-80,0,0,0,8,,1611661324,203024,13,9,1627671,1611661322,620000,1
63,04:47,[WAS] Hines-Allen Substitution replaced by Carson,0,-80,0,0,0,8,,1611661322,1628899,13,9,201502,1611661322,630000,1
64,04:47,[WAS] Atkins Substitution replaced by Leslie,0,-80,0,0,0,8,,1611661322,1628878,13,9,1629506,1611661322,640000,1
69,04:35,[WAS] Carson 3pt Shot: Missed,-220,87,3,0,1,2,,1611661322,201502,13,9,,1611661322,690000,1
70,04:34,[WAS] Team Rebound,-220,87,1,0,0,4,,1611661322,0,13,9,,1611661322,700000,1
71,04:34,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,13,9,,1611661322,710000,1
72,04:32,[WAS] Meesseman Jump Shot: Missed,-111,115,2,0,1,2,,1611661322,203416,13,9,,1611661322,720000,1
73,04:28,[MIN] Collier Rebound (Off:0 Def:2),-111,115,0,0,0,4,,1611661324,1629483,13,9,,1611661322,730000,1
74,04:14,[MIN] Brown 3pt Shot: Missed,-92,247,3,0,1,2,,1611661324,1628882,13,9,,1611661324,740000,1
75,04:11,[MIN] Alexander Rebound (Off:1 Def:0),-92,247,1,0,0,4,,1611661324,203405,13,9,,1611661324,750000,1
76,04:11,[MIN 15-9] Alexander Putback Layup Shot: Made (2 PTS),-43,10,2,0,72,1,,1611661324,203405,15,9,,1611661324,760000,1
77,04:11,[WAS] Hawkins Foul: Shooting (1 PF) (1 FTA),-44,24,0,0,2,6,203405,1611661322,203403,15,9,,1611661324,770000,1
79,04:11,Stoppage: Blood Rule,0,-80,0,0,1,20,,0,0,15,9,,1611661324,790000,1
80,04:11,[WAS] Hawkins Substitution replaced by Coates,0,-80,0,0,0,8,,1611661322,203403,15,9,1628268,1611661324,800000,1
82,04:11,[MIN] Alexander Free Throw 1 of 1 Missed,0,-80,2,0,10,3,,1611661324,203405,15,9,,1611661324,820000,1
83,04:09,[WAS] Meesseman Rebound (Off:0 Def:2),0,-80,0,0,0,4,,1611661322,203416,15,9,,1611661324,820001,1
84,03:50,[WAS] Meesseman Turnover : Lost Ball (1 TO) Steal:Carleton (1 ST),70,102,1,0,2,5,1629524,1611661322,203416,15,9,,1611661322,840000,1
86,03:42,[WAS] Mitchell Foul: Personal (1 PF),-87,196,0,0,1,6,1629483,1611661322,201507,15,9,,1611661324,860000,1
88,03:34,[MIN] Brown 3pt Shot: Missed,123,244,3,0,1,2,,1611661324,1628882,15,9,,1611661324,880000,1
89,03:33,[WAS] Team Rebound,123,244,0,0,0,4,,1611661322,0,15,9,,1611661324,890000,1
90,03:33,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,15,9,,1611661322,900000,1
91,03:18,[WAS] Carson Turnover : Out of Bounds Lost Ball Turnover (1 TO),225,381,0,0,40,5,,1611661322,201502,15,9,,1611661322,910000,1
92,03:18,[MIN] Brown Substitution replaced by Dangerfield,0,-80,0,0,0,8,,1611661324,1628882,15,9,1630101,1611661324,920000,1
94,03:03,[MIN 18-9] Banham 3pt Shot: Made (3 PTS),24,251,3,0,1,1,,1611661324,1627671,18,9,,1611661324,940000,1
95,02:40,[WAS] Carson 3pt Shot: Missed,231,13,3,0,1,2,,1611661322,201502,18,9,,1611661322,950000,1
96,02:37,[MIN] Carleton Rebound (Off:0 Def:1),231,13,0,0,0,4,,1611661324,1629524,18,9,,1611661322,960000,1
97,02:32,[MIN] Dangerfield Jump Shot: Missed,-163,10,2,1,1,2,,1611661324,1630101,18,9,,1611661324,970000,1
98,02:29,[WAS] Carson Rebound (Off:0 Def:1),-163,10,0,0,0,4,,1611661322,201502,18,9,,1611661324,980000,1
99,02:21,[WAS 11-18] Carson Layup Shot: Made (2 PTS),11,15,2,0,5,1,,1611661322,201502,18,11,,1611661322,990000,1
100,02:01,[MIN] Collier Turnover : Traveling (2 TO),-11,58,0,0,4,5,,1611661324,1629483,18,11,,1611661324,1000000,1
101,02:01,[MIN] Alexander Substitution replaced by Fowles,0,-80,0,0,0,8,,1611661324,203405,18,11,201480,1611661322,1010000,1
102,02:01,[WAS] Mitchell Substitution replaced by Hines-Allen,0,-80,0,0,0,8,,1611661322,201507,18,11,1628899,1611661322,1020000,1
103,02:01,[WAS] Meesseman Substitution replaced by Peddy,0,-80,0,0,0,8,,1611661322,203416,18,11,203035,1611661322,1030000,1
107,01:47,[WAS] Peddy Jump Shot: Missed,144,83,2,0,1,2,,1611661322,203035,18,11,,1611661322,1070000,1
108,01:44,[MIN] Fowles Rebound (Off:2 Def:1),144,83,0,0,0,4,,1611661324,201480,18,11,,1611661322,1080000,1
109,01:27,[MIN] Banham 3pt Shot: Missed,3,287,3,0,1,2,,1611661324,1627671,18,11,,1611661324,1090000,1
110,01:24,[MIN] Fowles Rebound (Off:3 Def:1),3,287,1,0,0,4,,1611661324,201480,18,11,,1611661324,1100000,1
111,01:23,[MIN] Fowles Putback Layup Shot: Missed,-119,1,2,0,72,2,,1611661324,201480,18,11,,1611661324,1110000,1
112,01:23,[WAS] Hines-Allen Rebound (Off:0 Def:2),-119,1,0,0,0,4,,1611661322,1628899,18,11,,1611661324,1120000,1
113,01:00,[WAS] Carson Jump Shot: Missed,60,176,2,0,1,2,,1611661322,201502,18,11,,1611661322,1130000,1
114,00:58.7,[MIN] Collier Rebound (Off:0 Def:3),60,176,0,0,0,4,,1611661324,1629483,18,11,,1611661322,1140000,1
115,00:45.7,[MIN] Dangerfield 3pt Shot: Missed,185,188,3,0,1,2,,1611661324,1630101,18,11,,1611661324,1150000,1
116,00:42.1,[WAS] Hines-Allen Rebound (Off:0 Def:3),185,188,0,0,0,4,,1611661322,1628899,18,11,,1611661324,1160000,1
117,00:27.2,[MIN] Fowles Foul: Personal (1 PF),-36,142,0,0,1,6,1628899,1611661324,201480,18,11,,1611661322,1170000,1
119,00:27.2,[MIN] Collier Substitution replaced by Dantas,0,-80,0,0,0,8,,1611661324,1629483,18,11,203024,1611661322,1190000,1
121,00:21.4,[WAS] Leslie Layup Shot: Missed,-51,86,2,0,5,2,,1611661322,1629506,18,11,,1611661322,1210000,1
122,00:19.3,[MIN] Fowles Rebound (Off:3 Def:2),-51,86,0,0,0,4,,1611661324,201480,18,11,,1611661322,1220000,1
123,00:00.0,[MIN] Banham 3pt Shot: Missed,-159,242,3,0,1,2,,1611661324,1627671,18,11,,1611661324,1230000,1
124,00:00.0,[WAS] Team Rebound,-159,242,0,0,0,4,,1611661322,0,18,11,,1611661324,1240000,1
125,00:00.0,End Period,0,-80,0,0,0,13,,0,0,18,11,,1611661322,1250000,1
128,10:00,Start Period,0,-80,0,0,0,12,,0,0,18,11,,1611661322,1280000,2
129,09:45,[WAS] Hines-Allen Turnover : Bad Pass (1 TO),-48,250,0,0,1,5,,1611661322,1628899,18,11,,1611661322,1290000,2
130,09:45,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,18,11,,1611661324,1300000,2
131,09:31,[MIN 20-11] Fowles Reverse Layup Shot: Made (6 PTS) Assist: Banham (1 AST),-25,6,2,0,44,1,,1611661324,201480,20,11,1627671,1611661324,1310000,2
133,09:09,Jump Ball Atkins vs Banham (Hines-Allen gains possession),0,-80,0,0,0,10,1627671,1611661322,1628878,20,11,1628899,1611661322,1350000,2
136,09:07,[WAS 13-20] Hines-Allen Jump Shot: Made (4 PTS) Assist: Atkins (2 AST),-156,124,2,0,1,1,,1611661322,1628899,20,13,1628878,1611661322,1360000,2
138,08:42,[MIN 23-13] Banham 3pt Shot: Made (6 PTS) Assist: Dantas (1 AST),-150,210,3,0,1,1,,1611661324,1627671,23,13,203024,1611661324,1380000,2
140,08:26,[WAS 15-23] Atkins Jump Shot: Made (2 PTS),-2,164,2,0,1,1,,1611661322,1628878,23,15,,1611661322,1400000,2
141,08:11,[MIN] Dangerfield Turnover : Lost Ball (1 TO) Steal:Peddy (1 ST),-144,235,1,0,2,5,203035,1611661324,1630101,23,15,,1611661324,1410000,2
143,08:11,[MIN] Dangerfield Foul: Personal (1 PF),188,601,0,0,1,6,203035,1611661324,1630101,23,15,,1611661322,1430000,2
145,08:11,[MIN] Fowles Substitution replaced by Alexander,0,-80,0,0,0,8,,1611661324,201480,23,15,203405,1611661322,1450000,2
147,08:11,InstantReplay Request Stands,0,-80,0,0,3,18,,0,0,23,15,,1611661322,1470000,2
148,07:54,[MIN] Banham Foul: Personal (1 PF),-129,162,0,0,1,6,1628899,1611661324,1627671,23,15,,1611661322,1480000,2
150,07:43,[MIN] Alexander Foul: Shooting (1 PF) (2 FTA),-2,26,0,0,2,6,201502,1611661324,203405,23,15,,1611661322,1500000,2
152,07:43,[WAS 16-23] Carson Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661322,201502,23,16,,1611661322,1520000,2
153,07:43,[WAS] Coates Substitution replaced by Meesseman,0,-80,0,0,0,8,,1611661322,1628268,23,16,203416,1611661322,1530000,2
155,07:43,[MIN] Carleton Substitution replaced by Collier,0,-80,0,0,0,8,,1611661324,1629524,23,16,1629483,1611661322,1550000,2
157,07:43,[WAS 17-23] Carson Free Throw 2 of 2 (4 PTS),0,-80,1,0,12,3,,1611661322,201502,23,17,,1611661322,1570000,2
158,07:29,[MIN] Banham 3pt Shot: Missed,-193,158,3,0,1,2,,1611661324,1627671,23,17,,1611661324,1580000,2
159,07:24,[MIN] Dantas Rebound (Off:1 Def:0),-193,158,1,0,0,4,,1611661324,203024,23,17,,1611661324,1590000,2
160,07:24,[MIN 25-17] Dantas Jump Shot: Made (6 PTS),6,4,2,0,1,1,,1611661324,203024,25,17,,1611661324,1600000,2
161,07:01,[WAS 19-25] Hines-Allen Layup Shot: Made (6 PTS) Assist: Meesseman (2 AST),5,44,2,0,5,1,,1611661322,1628899,25,19,203416,1611661322,1610000,2
163,06:46,[MIN] Alexander Turnover : Traveling (1 TO),-42,6,0,0,4,5,,1611661324,203405,25,19,,1611661324,1630000,2
164,06:46,[WAS] Peddy Substitution replaced by Mitchell,0,-80,0,0,0,8,,1611661322,203035,25,19,201507,1611661322,1640000,2
165,06:46,[WAS] Carson Substitution replaced by Hawkins,0,-80,0,0,0,8,,1611661322,201502,25,19,203403,1611661322,1650000,2
168,06:23,[WAS 21-25] Meesseman Layup Shot: Made (4 PTS),-48,38,2,0,5,1,,1611661322,203416,25,21,,1611661322,1680000,2
169,05:59,[MIN 28-21] Dantas 3pt Shot: Made (9 PTS) Assist: Collier (1 AST),-125,214,3,0,1,1,,1611661324,203024,28,21,1629483,1611661324,1690000,2
171,05:47,[MIN] Dantas Foul: Shooting (1 PF) (2 FTA),0,50,0,0,2,6,1628899,1611661324,203024,28,21,,1611661322,1710000,2
173,05:47,[MIN] Team Timeout : Regular,0,-80,0,0,1,9,,1611661324,1611661324,28,21,,1611661322,1730000,2
174,05:47,[MIN] Alexander Substitution replaced by Fowles,0,-80,0,0,0,8,,1611661324,203405,28,21,201480,1611661322,1740000,2
