game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:58,Jump Ball Ogwumike vs Vaughn (Thomas gains possession),0,-80,10,201913,203823,202662,1611661323,0,0,1
09:51,[CON] Williams Pullup Jump shot: Missed,93,145,2,,1627675,,1611661323,0,0,1
09:47,[NYL] Rodgers Rebound (Off:0 Def:1),93,145,4,,203411,,1611661313,0,0,1
09:34,[NYL] Rodgers 3pt Shot: Missed,-214,124,2,,203411,,1611661313,0,0,1
09:32,[CON] Thomas Rebound (Off:0 Def:1),-214,124,4,,203826,,1611661323,0,0,1
09:17,[CON 3-0] Stricklen 3pt Shot: Made (3 PTS) Assist: Williams (1 AST),156,194,1,,203015,1627675,1611661323,3,0,1
09:17,[NYL] Coleman Foul: Shooting (1 PF) (1 FTA),156,194,6,203015,201889,,1611661313,3,0,1
09:17,Stoppage: Equipment Malfunction,0,-80,20,,0,,0,3,0,1
09:17,[CON 4-0] Stricklen Free Throw 1 of 1 (4 PTS),0,-80,3,,203015,,1611661323,4,0,1
09:00,[NYL] Charles Turnover : Traveling (1 TO),-147,10,5,,202250,,1611661313,4,0,1
08:40,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,4,0,1
08:35,[CON 7-0] Stricklen 3pt Shot: Made (7 PTS) Assist: Thomas (1 AST),92,221,1,,203015,202662,1611661323,7,0,1
08:22,[NYL] Boyd Jump Shot: Missed,76,137,2,,204327,,1611661313,7,0,1
08:20,[CON] Ogwumike Rebound (Off:0 Def:1),76,137,4,,203823,,1611661323,7,0,1
08:14,[CON] Williams Jump Shot: Missed,48,198,2,,1627675,,1611661323,7,0,1
08:13,[NYL] Boyd Rebound (Off:0 Def:1),48,198,4,,204327,,1611661313,7,0,1
07:59,[NYL] Coleman Turnover : Bad Pass (1 TO) Steal:Thomas (1 ST),112,13,5,202662,201889,,1611661313,7,0,1
07:51,[CON 9-0] Ogwumike Reverse Layup Shot: Made (2 PTS) Assist: Thomas (1 AST),0,13,1,,203823,203826,1611661323,9,0,1
07:33,[NYL] Boyd Turnover : Bad Pass (1 TO) Steal:Ogwumike (1 ST),-30,1,5,203823,204327,,1611661313,9,0,1
07:20,[CON] Thomas 3pt Shot: Missed,49,259,2,,202662,,1611661323,9,0,1
07:18,[NYL] Team Rebound,49,259,4,,0,,1611661313,9,0,1
07:02,[NYL 2-9] Rodgers Driving Layup Shot: Made (2 PTS) Assist: Boyd (1 AST),3,27,1,,203411,204327,1611661313,9,2,1
06:46,[CON] Thomas Layup Shot: Missed,19,15,2,,203826,,1611661323,9,2,1
06:42,[CON] Williams Rebound (Off:1 Def:0),19,15,4,,1627675,,1611661323,9,2,1
06:42,[CON 11-2] Williams Putback Layup Shot: Made (2 PTS),0,-5,1,,1627675,,1611661323,11,2,1
06:33,[NYL 4-11] Charles Turnaround Jump Shot: Made (2 PTS) Assist: Boyd (2 AST),75,81,1,,202250,204327,1611661313,11,4,1
06:08,[CON 13-4] Williams Driving Layup Shot: Made (4 PTS) Assist: Ogwumike (1 AST),5,0,1,,1627675,203823,1611661323,13,4,1
05:58,[CON] Ogwumike Violation:Kicked Ball,0,-80,7,,203823,,1611661323,13,4,1
05:48,[NYL] Coleman Fadeaway Jump Shot: Missed,124,124,2,,201889,,1611661313,13,4,1
05:44,[CON] Thomas Rebound (Off:0 Def:1),124,124,4,,202662,,1611661323,13,4,1
05:31,[CON 15-4] Ogwumike Driving Layup Shot: Made (4 PTS) Assist: Williams (2 AST),-7,11,1,,203823,1627675,1611661323,15,4,1
05:12,[CON] Thomas Foul: Shooting (1 PF) (2 FTA),1,26,6,204327,203826,,1611661323,15,4,1
05:12,[NYL 5-15] Boyd Free Throw 1 of 2 (1 PTS),0,-80,3,,204327,,1611661313,15,5,1
05:12,[NYL 6-15] Boyd Free Throw 2 of 2 (2 PTS),0,-80,3,,204327,,1611661313,15,6,1
05:01,[CON] Stricklen Turnover : Out of Bounds - Bad Pass Turnover (1 TO),115,160,5,,203015,,1611661323,15,6,1
05:01,[NYL] Boyd Substitution replaced by Hartley,0,-80,8,,204327,203829,1611661313,15,6,1
04:43,[NYL 8-15] Vaughn Layup Shot: Made (2 PTS) Assist: Hartley (1 AST),0,21,1,,201913,203829,1611661313,15,8,1
04:27,[CON] Thomas 3pt Shot: Missed,-69,248,2,,202662,,1611661323,15,8,1
04:23,[NYL] Hartley Rebound (Off:0 Def:1),-69,248,4,,203829,,1611661313,15,8,1
04:07,[NYL] Charles Turnaround Fadeaway shot: Missed,41,83,2,,202250,,1611661313,15,8,1
04:00,[NYL] Vaughn Rebound (Off:1 Def:0),41,83,4,,201913,,1611661313,15,8,1
04:00,[NYL 10-15] Vaughn Putback Layup Shot: Made (4 PTS),0,-5,1,,201913,,1611661313,15,10,1
