game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:57,Jump Ball Wilson vs Vaughn (Young gains possession),0,-80,10,201913,1628932,201477,1611661319,0,0,1
09:42,[LVA] Wilson Pullup Jump shot: Missed,-48,68,2,,1628932,,1611661319,0,0,1
09:39,[NYL] Boyd Rebound (Off:0 Def:1),-48,68,4,,204327,,1611661313,0,0,1
09:35,[NYL] Rodgers Turnover : Step Out of Bounds Turnover (1 TO),117,-27,5,,203411,,1611661313,0,0,1
09:25,[LVA] Plum 3pt Shot: Missed,104,221,2,,1628276,,1611661319,0,0,1
09:18,[LVA] Plum Rebound (Off:1 Def:0),104,221,4,,1628276,,1611661319,0,0,1
09:17,[LVA] McBride 3pt Shot: Missed,-185,212,2,,203825,,1611661319,0,0,1
09:14,[LVA] Plum Rebound (Off:2 Def:0),-185,212,4,,1628276,,1611661319,0,0,1
09:12,[LVA 2-0] Plum Jump Shot: Made (2 PTS),-77,107,1,,1628276,,1611661319,2,0,1
08:52,[LVA] Swords Foul: Shooting (1 PF) (2 FTA),99,38,6,201913,202670,,1611661319,2,0,1
08:52,[NYL 1-2] Vaughn Free Throw 1 of 2 (1 PTS),0,-80,3,,201913,,1611661313,2,1,1
08:52,[NYL] Vaughn Free Throw 2 of 2 Missed,0,-80,3,,201913,,1611661313,2,1,1
08:49,[LVA] Wilson Rebound (Off:0 Def:1),0,-80,4,,1628932,,1611661319,2,1,1
08:32,[LVA 4-1] Swords Layup Shot: Made (2 PTS) Assist: Wilson (1 AST),-24,32,1,,202670,1628932,1611661319,4,1,1
08:17,[NYL] Nurse Jump Shot: Missed,125,113,2,,1628915,,1611661313,4,1,1
08:14,[LVA] Plum Rebound (Off:2 Def:1),125,113,4,,1628276,,1611661319,4,1,1
08:08,[LVA 6-1] Wilson Turnaround Jump Shot: Made (2 PTS) Assist: Swords (1 AST),-89,65,1,,1628932,202670,1611661319,6,1,1
08:08,[NYL] Coleman Foul: Shooting (1 PF) (1 FTA),-89,65,6,1628932,201889,,1611661313,6,1,1
08:08,[LVA 7-1] Wilson Free Throw 1 of 1 (3 PTS),0,-80,3,,1628932,,1611661319,7,1,1
07:52,[NYL 3-7] Boyd Pullup Jump shot: Made (2 PTS),149,64,1,,204327,,1611661313,7,3,1
07:32,[LVA 9-3] Wilson Jump Shot: Made (5 PTS) Assist: Swords (2 AST),-60,164,1,,1628932,202670,1611661319,9,3,1
07:18,[NYL] Coleman 3pt Shot: Missed,-167,184,2,,201889,,1611661313,9,3,1
07:15,[LVA] Plum Rebound (Off:2 Def:2),-167,184,4,,1628276,,1611661319,9,3,1
07:12,[LVA 11-3] Plum Running Layup Shot: Made (4 PTS),134,27,1,,1628276,,1611661319,11,3,1
07:12,[NYL] Rodgers Foul: Shooting (1 PF) (1 FTA),134,27,6,1628276,203411,,1611661313,11,3,1
07:12,[LVA 12-3] Plum Free Throw 1 of 1 (5 PTS),0,-80,3,,1628276,,1611661319,12,3,1
06:54,[NYL] Rodgers Turnover : Bad Pass (2 TO) Steal:Wilson (1 ST),125,131,5,1628932,203411,,1611661313,12,3,1
06:48,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,12,3,1
06:38,[LVA 14-3] Wilson Jump Shot: Made (7 PTS) Assist: McBride (1 AST),51,161,1,,1628932,203825,1611661319,14,3,1
06:28,[NYL] Team Timeout : Regular,0,-80,9,,1611661313,,1611661313,14,3,1
06:19,[NYL] Boyd Turnover : Out of Bounds - Bad Pass Turnover (1 TO),133,77,5,,204327,,1611661313,14,3,1
06:06,[LVA 16-3] Swords Turnaround Hook Shot: Made (4 PTS),-115,28,1,,202670,,1611661319,16,3,1
05:55,[NYL] Nurse Cutting Layup Shot: Missed,58,66,2,,1628915,,1611661313,16,3,1
05:52,[LVA] Swords Rebound (Off:0 Def:1),58,66,4,,202670,,1611661319,16,3,1
05:49,[LVA 18-3] Young Pullup Jump shot: Made (2 PTS),-98,16,1,,201477,,1611661319,18,3,1
05:25,[NYL] Rodgers 3pt Shot: Missed,-192,172,2,,203411,,1611661313,18,3,1
05:22,[LVA] Young Rebound (Off:0 Def:1),-192,172,4,,201477,,1611661319,18,3,1
05:16,[LVA] Young 3pt Shot: Missed,-37,245,2,,201477,,1611661319,18,3,1
05:13,[NYL] Boyd Rebound (Off:0 Def:2),-37,245,4,,204327,,1611661313,18,3,1
05:02,[NYL] Nurse Layup Shot: Missed,-135,45,2,,1628915,,1611661313,18,3,1
05:00,[LVA] Young Rebound (Off:0 Def:2),-135,45,4,,201477,,1611661319,18,3,1
04:55,[LVA 20-3] Plum Pullup Jump shot: Made (7 PTS),-61,160,1,,1628276,,1611661319,20,3,1
04:35,[NYL] Boyd Driving Layup Shot: Missed,43,18,2,,204327,,1611661313,20,3,1
04:32,[LVA] Swords Rebound (Off:0 Def:2),43,18,4,,202670,,1611661319,20,3,1
04:29,[LVA] Plum Driving Layup Shot: Missed,-97,17,2,,1628276,,1611661319,20,3,1
04:27,[LVA] Wilson Rebound (Off:1 Def:1),-97,17,4,,1628932,,1611661319,20,3,1
04:25,[LVA 22-3] Wilson Putback Layup Shot: Made (9 PTS),-35,-10,1,,1628932,,1611661319,22,3,1
04:01,[NYL 6-22] Coleman 3pt Shot: Made (3 PTS) Assist: Vaughn (1 AST),-3,263,1,,201889,201913,1611661313,22,6,1
03:48,[LVA 24-6] Swords Jump Shot: Made (6 PTS) Assist: Young (1 AST),-5,170,1,,202670,201477,1611661319,24,6,1
03:38,[LVA] Young Foul: Personal (1 PF),113,45,6,204327,201477,,1611661319,24,6,1
03:38,[NYL] Coleman Substitution replaced by Allen,0,-80,8,,201889,204296,1611661313,24,6,1
03:38,[NYL] Nurse Substitution replaced by Stokes,0,-80,8,,1628915,204329,1611661313,24,6,1
03:32,[LVA] Swords Foul: Personal (2 PF),98,60,6,204329,202670,,1611661319,24,6,1
