game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:56,Jump Ball Williams vs Ogwumike (Breland gains possession),0,-80,10,203823,204322,202638,1611661330,0,0,1
09:40,[ATL] Williams Cutting Layup Shot: Missed,0,29,2,,204322,,1611661330,0,0,1
09:37,[CON] Stricklen Rebound (Off:0 Def:1),0,29,4,,203015,,1611661323,0,0,1
09:25,[CON] Thomas Turnover : Out of Bounds - Bad Pass Turnover (1 TO),62,0,5,,202662,,1611661323,0,0,1
09:11,[ATL 2-0] Hayes Cutting Layup Shot: Made (2 PTS) Assist: Breland (1 AST),4,12,1,,203026,202638,1611661330,0,2,1
08:45,[CON] Thomas 3pt Shot: Missed,64,234,2,,202662,,1611661323,0,2,1
08:41,[ATL] Montgomery Rebound (Off:0 Def:1),64,234,4,,201904,,1611661330,0,2,1
08:32,[ATL] Breland Jump Shot: Missed,-65,194,2,,202638,,1611661330,0,2,1
08:31,[CON] Thomas Rebound (Off:0 Def:1),-65,194,4,,202662,,1611661323,0,2,1
08:22,[CON] Williams 3pt Shot: Missed,20,242,2,,1627675,,1611661323,0,2,1
08:19,[CON] Ogwumike Rebound (Off:1 Def:0),20,242,4,,203823,,1611661323,0,2,1
08:19,[CON 2-2] Ogwumike Putback Layup Shot: Made (2 PTS),13,-5,1,,203823,,1611661323,2,2,1
07:54,[ATL] Hayes 3pt Shot: Missed,-204,123,2,,203026,,1611661330,2,2,1
07:54,[CON] Ogwumike Rebound (Off:1 Def:1),-204,123,4,,203823,,1611661323,2,2,1
07:44,[CON] Thomas Layup Shot: Missed,-4,9,2,,202662,,1611661323,2,2,1
07:42,[CON] Ogwumike Rebound (Off:2 Def:1),-4,9,4,,203823,,1611661323,2,2,1
07:40,[CON 4-2] Ogwumike Layup Shot: Made (4 PTS),-14,15,1,,203823,,1611661323,4,2,1
07:27,[CON] Thomas Violation:Kicked Ball,0,-80,7,,202662,,1611661323,4,2,1
07:19,[ATL] Hayes Layup Shot: Missed,0,19,2,,203026,,1611661330,4,2,1
07:17,[ATL] Hayes Rebound (Off:1 Def:0),0,19,4,,203026,,1611661330,4,2,1
07:16,[ATL] Hayes Layup Shot: Missed,7,16,2,,203026,,1611661330,4,2,1
07:15,[ATL] Williams Rebound (Off:1 Def:0),7,16,4,,204322,,1611661330,4,2,1
07:14,[ATL 4-4] Williams Tip Layup Shot: Made (2 PTS),4,13,1,,204322,,1611661330,4,4,1
06:57,[CON] Thomas Layup Shot: Missed,-9,30,2,202638,203826,,1611661323,4,4,1
06:57,[CON] Stricklen Rebound (Off:1 Def:1),-9,30,4,,203015,,1611661323,4,4,1
06:50,[CON 7-4] Thomas 3pt Shot: Made (3 PTS),-120,212,1,,202662,,1611661323,7,4,1
06:27,[ATL] Montgomery 3pt Shot: Missed,145,226,2,,201904,,1611661330,7,4,1
06:27,[CON] Thomas Rebound (Off:0 Def:1),145,226,4,,203826,,1611661323,7,4,1
06:13,[CON 9-4] Williams Jump Shot: Made (2 PTS) Assist: Thomas (1 AST),187,67,1,,1627675,202662,1611661323,9,4,1
