game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:57,Jump Ball Ogwumike vs Dolson (Thomas gains possession),0,-80,10,203828,203823,202662,1611661323,0,0,1
09:44,[CON 2-0] Williams Pullup Jump shot: Made (2 PTS),140,60,1,,1627675,,1611661323,2,0,1
09:28,[CHI] Vandersloot Turnover : Bad Pass (1 TO) Steal:Stricklen (1 ST),-37,216,5,203015,202664,,1611661329,2,0,1
09:23,[CON] Stricklen 3pt Shot: Missed,142,196,2,,203015,,1611661323,2,0,1
09:20,[CHI] Vandersloot Rebound (Off:0 Def:1),142,196,4,,202664,,1611661329,2,0,1
09:16,[CHI 2-2] Williams Driving Layup Shot: Made (2 PTS) Assist: Vandersloot (1 AST),3,17,1,,1628931,202664,1611661329,2,2,1
09:00,[CON 4-2] Ogwumike Layup Shot: Made (2 PTS),1,17,1,,203823,,1611661323,4,2,1
08:44,[CHI] Dolson Turnaround Jump Shot: Missed,41,150,2,,203828,,1611661329,4,2,1
08:42,[CON] Stricklen Rebound (Off:0 Def:1),41,150,4,,203015,,1611661323,4,2,1
08:27,[CON] Thomas Layup Shot: Missed,4,8,2,,203826,,1611661323,4,2,1
08:25,[CHI] Dolson Rebound (Off:0 Def:1),4,8,4,,203828,,1611661329,4,2,1
08:21,[CHI 5-4] Dolson 3pt Shot: Made (3 PTS) Assist: Vandersloot (2 AST),10,246,1,,203828,202664,1611661329,4,5,1
08:02,[CON 7-5] Williams 3pt Shot: Made (5 PTS) Assist: Thomas (1 AST),152,213,1,,1627675,203826,1611661323,7,5,1
07:46,[CHI] Quigley Jump Shot: Missed,65,206,2,,201516,,1611661329,7,5,1
07:44,[CON] Ogwumike Rebound (Off:0 Def:1),48,179,4,,203823,,1611661323,7,5,1
07:38,[CON] Thomas 3pt Shot: Missed,228,41,2,,202662,,1611661323,7,5,1
07:36,[CHI] Quigley Rebound (Off:0 Def:1),228,41,4,,201516,,1611661329,7,5,1
07:30,[CHI] Dolson 3pt Shot: Missed,11,241,2,,203828,,1611661329,7,5,1
07:28,[CON] Ogwumike Rebound (Off:0 Def:2),11,241,4,,203823,,1611661323,7,5,1
07:10,[CON] Williams Jump Shot: Missed,-100,63,2,,1627675,,1611661323,7,5,1
07:08,[CON] Ogwumike Rebound (Off:1 Def:2),-100,63,4,,203823,,1611661323,7,5,1
07:08,[CON] Ogwumike Putback Layup Shot: Missed,10,12,2,,203823,,1611661323,7,5,1
07:06,[CHI] Dolson Rebound (Off:0 Def:2),10,12,4,,203828,,1611661329,7,5,1
06:57,[CHI] Quigley Jump Shot: Missed,5,75,2,,201516,,1611661329,7,5,1
06:54,[CHI] Quigley Rebound (Off:1 Def:1),5,75,4,,201516,,1611661329,7,5,1
06:54,[CHI] Williams Turnover : Out of Bounds Lost Ball Turnover (1 TO),47,-9,5,,1628931,,1611661329,7,5,1
06:44,[CON] Thomas Turnover : Lost Ball (1 TO) Steal:Williams (1 ST),-86,53,5,1628931,203826,,1611661323,7,5,1
06:28,[CHI 7-7] Vandersloot Jump Shot: Made (2 PTS),43,60,1,,202664,,1611661329,7,7,1
06:28,[CON] Stricklen Foul: Shooting (1 PF) (1 FTA),43,60,6,202664,203015,,1611661323,7,7,1
06:28,[CHI 8-7] Vandersloot Free Throw 1 of 1 (3 PTS),0,-80,3,,202664,,1611661329,7,8,1
06:10,[CON 9-8] Williams Jump Shot: Made (7 PTS),26,166,1,,1627675,,1611661323,9,8,1
05:50,[CHI 10-9] Dolson Turnaround Bank Hook Shot: Made (5 PTS),-12,27,1,,203828,,1611661329,9,10,1
05:39,[CON] Williams Jump Shot: Missed,164,27,2,,1627675,,1611661323,9,10,1
05:35,[CHI] Quigley Rebound (Off:1 Def:2),164,27,4,,201516,,1611661329,9,10,1
05:34,[CON] Stricklen Foul: Personal (2 PF),115,322,6,203828,203015,,1611661323,9,10,1
