game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:56,Jump Ball Vaughn vs Achonwa (Zellous gains possession),0,-80,10,203831,201913,201919,1611661313,0,0,1
09:38,[NYL] Charles Hook Shot: Missed,-6,27,2,,202250,,1611661313,0,0,1
09:36,[NYL] Vaughn Rebound (Off:1 Def:0),-6,27,4,,201913,,1611661313,0,0,1
09:35,[NYL 2-0] Vaughn Putback Layup Shot: Made (2 PTS),-9,8,1,,201913,,1611661313,2,0,1
09:22,[IND] Achonwa Foul: Offensive Charge (1 PF),-83,90,6,203829,203831,,1611661325,2,0,1
09:22,[IND] Achonwa Turnover : Offensive Foul Turnover (1 TO),-83,90,5,,203831,,1611661325,2,0,1
09:07,[NYL] Hartley 3pt Shot: Missed,180,172,2,,203829,,1611661313,2,0,1
09:05,[IND] Achonwa Rebound (Off:0 Def:1),180,172,4,,203831,,1611661325,2,0,1
08:54,[IND] Mitchell Layup Shot: Missed,17,19,2,201919,1627676,,1611661325,2,0,1
08:54,[IND] Team Rebound,17,19,4,,0,,1611661325,2,0,1
08:54,[NYL] Zellous Foul: Inbound (1 PF) (1 FTA),70,10,6,204365,201919,,1611661313,2,0,1
08:54,[IND 1-2] Mitchell Free Throw 1 of 1 (1 PTS),0,-80,3,,1627676,,1611661325,2,1,1
08:49,[IND 3-2] Mitchell Jump Shot: Made (3 PTS) Assist: McCall (1 AST),90,124,1,,1627676,1628286,1611661325,2,3,1
08:36,[NYL] Coleman Foul: Offensive Charge (1 PF),-48,134,6,1627676,201889,,1611661313,2,3,1
08:36,[NYL] Coleman Turnover : Offensive Foul Turnover (1 TO),-48,134,5,,201889,,1611661313,2,3,1
08:20,[IND] Wheeler Turnover : Traveling (1 TO),-2,162,5,,204365,,1611661325,2,3,1
08:03,[NYL] Charles Jump Shot: Missed,-14,209,2,,202250,,1611661313,2,3,1
08:03,[IND] Mitchell Rebound (Off:0 Def:1),-14,209,4,,1627676,,1611661325,2,3,1
