game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:52,Jump Ball Griner vs Williams (Diggins-Smith gains possession),0,-80,10,204322,203398,203400,1611661317,0,0,1
09:40,[PHO 2-0] Turner Turnaround Jump Shot: Made (2 PTS) Assist: Diggins-Smith (1 AST),49,47,1,,1629488,203400,1611661317,0,2,1
09:26,[ATL] Williams Cutting Layup Shot: Missed,-2,27,2,,204322,,1611661330,0,2,1
09:26,[PHO] Turner Rebound (Off:0 Def:1),-2,27,4,,1629488,,1611661317,0,2,1
09:10,[PHO] Taurasi 3pt Shot: Missed,-131,233,2,,100940,,1611661317,0,2,1
09:07,[ATL] Laney Rebound (Off:0 Def:1),-131,233,4,,204335,,1611661330,0,2,1
09:02,[ATL] Laney Pullup Jump shot: Missed,-25,132,2,,204335,,1611661330,0,2,1
08:59,[PHO] Turner Rebound (Off:0 Def:2),-25,132,4,,1629488,,1611661317,0,2,1
08:51,[PHO] Diggins-Smith 3pt Shot: Missed,124,246,2,,203400,,1611661317,0,2,1
08:48,[ATL] Laney Rebound (Off:0 Def:2),124,246,4,,204335,,1611661330,0,2,1
08:44,[ATL 2-2] Carter Driving Reverse Layup Shot: Made (2 PTS),1,15,1,,1630150,,1611661330,2,2,1
08:31,[PHO] Diggins-Smith Floating Jump shot: Missed,9,80,2,,203400,,1611661317,2,2,1
08:27,[ATL] Stricklen Rebound (Off:0 Def:1),9,80,4,,203015,,1611661330,2,2,1
08:22,[ATL] Stricklen 3pt Shot: Missed,-120,213,2,,203015,,1611661330,2,2,1
08:22,[ATL] Team Rebound,-120,213,4,,0,,1611661330,2,2,1
08:20,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,2,2,1
08:16,[ATL] Williams Foul: Offensive (1 PF),167,237,6,203400,204322,,1611661330,2,2,1
08:16,[ATL] Williams Turnover : Offensive Foul Turnover (1 TO),167,237,5,,204322,,1611661330,2,2,1
08:03,[ATL] Billings Foul: Shooting (1 PF) (2 FTA),-48,66,6,203400,1628881,,1611661330,2,2,1
08:03,[PHO 3-2] Turner Free Throw 1 of 2 (3 PTS),0,-80,3,,1629488,,1611661317,2,3,1
08:03,[PHO] Turner Free Throw 2 of 2 Missed,0,-80,3,,1629488,,1611661317,2,3,1
08:00,[ATL] Billings Rebound (Off:0 Def:1),0,-80,4,,1628881,,1611661330,2,3,1
07:45,[ATL] Carter Turnover : Bad Pass (1 TO),-25,22,5,,1630150,,1611661330,2,3,1
07:45,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,2,3,1
07:33,[PHO] Griner Jump Shot: Missed,111,32,2,,203398,,1611661317,2,3,1
07:27,[ATL] Billings Rebound (Off:0 Def:2),111,32,4,,1628881,,1611661330,2,3,1
07:22,[ATL] Carter Layup Shot: Missed,-43,22,2,203398,1630150,,1611661330,2,3,1
07:22,[ATL] Team Rebound,-43,22,4,,0,,1611661330,2,3,1
07:22,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,2,3,1
07:20,[ATL] Billings Foul: Offensive (2 PF),-109,52,6,203400,1628881,,1611661330,2,3,1
07:20,[ATL] Billings Turnover : Offensive Foul Turnover (1 TO),-109,52,5,,1628881,,1611661330,2,3,1
07:11,[PHO] Turner Foul: Offensive (1 PF),54,160,6,204335,1629488,,1611661317,2,3,1
07:11,[PHO] Turner Turnover : Offensive Foul Turnover (1 TO),54,160,5,,1629488,,1611661317,2,3,1
07:11,[ATL] Billings Substitution replaced by Johnson,0,-80,8,,1628881,203017,1611661330,2,3,1
06:57,[ATL 4-3] Carter Layup Shot: Made (4 PTS),25,1,1,,1630150,,1611661330,4,3,1
06:40,[PHO 5-4] Griner Jump Shot: Made (2 PTS) Assist: Cunningham (1 AST),-12,182,1,,203398,1629482,1611661317,4,5,1
06:15,[ATL 7-5] Laney 3pt Shot: Made (3 PTS),118,215,1,,204335,,1611661330,7,5,1
06:04,[PHO] Taurasi 3pt Shot: Missed,182,163,2,,100940,,1611661317,7,5,1
06:00,[ATL] Johnson Rebound (Off:0 Def:1),182,163,4,,203017,,1611661330,7,5,1
05:45,[ATL] Williams Turnaround Hook Shot: Missed,-17,62,2,,204322,,1611661330,7,5,1
05:43,[ATL] Laney Rebound (Off:1 Def:2),-17,62,4,,204335,,1611661330,7,5,1
05:40,[ATL] Laney 3pt Shot: Missed,218,133,2,,204335,,1611661330,7,5,1
05:37,[PHO] Taurasi Rebound (Off:0 Def:1),218,133,4,,100940,,1611661317,7,5,1
05:33,[PHO 7-7] Diggins-Smith Layup Shot: Made (2 PTS) Assist: Taurasi (1 AST),-43,1,1,,203400,100940,1611661317,7,7,1
05:12,[ATL 9-7] Carter Pullup Jump shot: Made (6 PTS),12,128,1,,1630150,,1611661330,9,7,1
04:55,[PHO] Cunningham 3pt Shot: Missed,-196,135,2,,1629482,,1611661317,9,7,1
04:52,[PHO] Turner Rebound (Off:1 Def:2),-196,135,4,,1629488,,1611661317,9,7,1
04:49,[ATL] Williams Foul: Personal (2 PF),19,43,6,100940,204322,,1611661330,9,7,1
04:49,Timeout Officials,0,-80,9,,0,,0,9,7,1
04:47,[ATL] Williams Substitution replaced by Williams,0,-80,8,,204322,1627675,1611661330,9,7,1
04:47,[PHO] Taurasi Substitution replaced by Smith,0,-80,8,,100940,1629501,1611661317,9,7,1
04:47,[PHO] Cunningham Substitution replaced by Coffey,0,-80,8,,1629482,1628269,1611661317,9,7,1
04:47,[PHO] Turner Substitution replaced by Hartley,0,-80,8,,1629488,203829,1611661317,9,7,1
04:36,[PHO] Hartley 3pt Shot: Missed,-146,265,2,,203829,,1611661317,9,7,1
04:35,[PHO] Coffey Rebound (Off:1 Def:0),-146,265,4,,1628269,,1611661317,9,7,1
04:35,[PHO] Team Turnover : Shot Clock Turnover,-132,26,5,,0,,1611661317,9,7,1
04:27,[ATL] Williams Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-97,382,5,,1627675,,1611661330,9,7,1
04:27,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,9,7,1
04:16,[PHO 10-9] Smith 3pt Shot: Made (3 PTS) Assist: Diggins-Smith (2 AST),-158,210,1,,1629501,203400,1611661317,9,10,1
04:06,[PHO] Smith Foul: Personal (1 PF),29,361,6,203015,1629501,,1611661317,9,10,1
04:05,[ATL] Williams Turnover : Backcourt Turnover (2 TO),169,472,5,,1627675,,1611661330,9,10,1
03:52,[PHO] Hartley Turnover : Bad Pass (1 TO) Steal:Laney (1 ST),116,101,5,204335,203829,,1611661317,9,10,1
03:46,[ATL] Laney Turnover : Lost Ball (1 TO) Steal:Diggins-Smith (1 ST),-122,138,5,203400,204335,,1611661330,9,10,1
03:35,[PHO] Smith Hook Shot: Missed,47,48,2,,1629501,,1611661317,9,10,1
03:33,[ATL] Stricklen Rebound (Off:0 Def:2),47,48,4,,203015,,1611661330,9,10,1
03:24,[ATL 11-10] Johnson Layup Shot: Made (2 PTS) Assist: Carter (1 AST),23,26,1,,203017,1630150,1611661330,11,10,1
03:06,[PHO 12-11] Hartley Driving Layup Shot: Made (2 PTS),27,32,1,,203829,,1611661317,11,12,1
02:55,[ATL] Carter 3pt Shot: Missed,182,171,2,,1630150,,1611661330,11,12,1
02:52,[PHO] Smith Rebound (Off:0 Def:1),182,171,4,,1629501,,1611661317,11,12,1
02:45,[PHO 14-11] Diggins-Smith Driving Finger Roll Layup Shot: Made (4 PTS),-62,45,1,,203400,,1611661317,11,14,1
02:26,[ATL] Laney 3pt Shot: Missed,-132,214,2,,204335,,1611661330,11,14,1
02:24,[PHO] Smith Rebound (Off:0 Def:2),-132,214,4,,1629501,,1611661317,11,14,1
02:16,[PHO] Smith 3pt Shot: Missed,-157,222,2,,1629501,,1611661317,11,14,1
02:13,[ATL] Williams Rebound (Off:0 Def:1),-157,222,4,,1627675,,1611661330,11,14,1
02:09,[ATL] Stricklen 3pt Shot: Missed,206,150,2,,203015,,1611661330,11,14,1
02:07,[PHO] Team Rebound,206,150,4,,0,,1611661317,11,14,1
02:07,[PHO] Diggins-Smith Substitution replaced by Taurasi,0,-80,8,,203400,100940,1611661317,11,14,1
02:07,[PHO] Griner Substitution replaced by Vaughn,0,-80,8,,203398,201913,1611661317,11,14,1
01:54,[ATL] Laney Foul: Personal (1 PF),-24,285,6,100940,204335,,1611661330,11,14,1
01:54,[ATL] Stricklen Substitution replaced by Williams,0,-80,8,,203015,204322,1611661330,11,14,1
01:54,[ATL] Johnson Substitution replaced by Billings,0,-80,8,,203017,1628881,1611661330,11,14,1
01:38,[PHO] Hartley Layup Shot: Missed,-25,28,2,,203829,,1611661317,11,14,1
01:36,[PHO] Hartley Rebound (Off:1 Def:0),-25,28,4,,203829,,1611661317,11,14,1
01:35,[PHO] Hartley Layup Shot: Missed,-11,16,2,,203829,,1611661317,11,14,1
01:33,[ATL] Williams Rebound (Off:0 Def:2),-11,16,4,,1627675,,1611661330,11,14,1
01:33,[PHO] Taurasi Foul: Personal (1 PF),118,221,6,1630150,100940,,1611661317,11,14,1
01:30,[ATL] Williams Layup Shot: Missed,30,31,2,,204322,,1611661330,11,14,1
01:26,[PHO] Smith Rebound (Off:0 Def:3),30,31,4,,1629501,,1611661317,11,14,1
01:16,[PHO] Smith Layup Shot: Missed,49,11,2,,1629501,,1611661317,11,14,1
01:14,[ATL] Williams Rebound (Off:0 Def:1),49,11,4,,204322,,1611661330,11,14,1
00:57.0,[ATL 13-14] Laney Jump Shot: Made (5 PTS) Assist: Billings (1 AST),-165,-16,1,,204335,1628881,1611661330,13,14,1
00:51.6,[ATL] Laney Foul: Shooting (2 PF) (2 FTA),-59,21,6,203829,204335,,1611661330,13,14,1
00:51.6,[PHO] Hartley Free Throw 1 of 2 Missed,0,-80,3,,203829,,1611661317,13,14,1
00:51.6,[PHO] Team Rebound,0,-80,4,,0,,1611661317,13,14,1
00:51.6,[ATL] Carter Substitution replaced by Dietrick,0,-80,8,,1630150,204355,1611661330,13,14,1
00:51.6,[PHO] Smith Substitution replaced by Turner,0,-80,8,,1629501,1629488,1611661317,13,14,1
00:51.6,[PHO 15-13] Hartley Free Throw 2 of 2 (3 PTS),0,-80,3,,203829,,1611661317,13,15,1
00:28.8,[ATL] Billings Turnover : Bad Pass (2 TO) Steal:Vaughn (1 ST),-94,140,5,201913,1628881,,1611661330,13,15,1
00:24.7,[PHO] Hartley Layup Shot: Missed,-59,27,2,,203829,,1611661317,13,15,1
00:21.2,[ATL] Laney Rebound (Off:1 Def:3),-59,27,4,,204335,,1611661330,13,15,1
