game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:54,Jump Ball Stokes vs N Ogwumike (Clarendon gains possession),0,-80,10,203014,204329,203406,1611661313,0,0,1
09:35,[NYL] Nurse 3pt Shot: Missed,-121,225,2,,1628915,,1611661313,0,0,1
09:32,[LAS] Gray Rebound (Off:0 Def:1),-121,225,4,,203833,,1611661320,0,0,1
09:29,[LAS 2-0] Wiese Layup Shot: Made (2 PTS) Assist: Gray (1 AST),0,20,1,,1628282,203833,1611661320,2,0,1
09:21,[LAS] N Ogwumike Foul: Shooting (1 PF) (2 FTA),20,11,6,1628915,203014,,1611661320,2,0,1
09:21,[NYL 1-2] Nurse Free Throw 1 of 2 (1 PTS),0,-80,3,,1628915,,1611661313,2,1,1
09:21,[NYL 2-2] Nurse Free Throw 2 of 2 (2 PTS),0,-80,3,,1628915,,1611661313,2,2,1
09:01,[LAS 5-2] N Ogwumike 3pt Shot: Made (3 PTS) Assist: Wiese (1 AST),-86,230,1,,203014,1628282,1611661320,5,2,1
08:46,[NYL] Zahui B Turnover : Traveling (1 TO),-218,21,5,,204320,,1611661313,5,2,1
08:46,[NYL] Team Violation : Delay Of Game,0,-80,7,,0,,1611661313,5,2,1
08:26,[LAS] Wiese 3pt Shot: Missed,119,201,2,,1628282,,1611661320,5,2,1
08:23,[NYL] Zahui B Rebound (Off:0 Def:1),119,201,4,,204320,,1611661313,5,2,1
08:19,[NYL] Nurse 3pt Shot: Missed,-181,155,2,,1628915,,1611661313,5,2,1
08:17,[LAS] Team Rebound,-181,155,4,,0,,1611661320,5,2,1
08:17,[NYL] Odom Foul: Loose Ball (1 PF),57,583,6,1628279,1630127,,1611661313,5,2,1
08:02,[LAS] Parker Turnaround Fadeaway shot: Missed,-110,15,2,,201496,,1611661320,5,2,1
08:00,[NYL] Zahui B Rebound (Off:0 Def:2),-110,15,4,,204320,,1611661313,5,2,1
07:59,[NYL] Stokes Turnover : Out of Bounds Lost Ball Turnover (1 TO),-29,27,5,,204329,,1611661313,5,2,1
07:49,[LAS 8-2] Wiese 3pt Shot: Made (5 PTS) Assist: N Ogwumike (1 AST),-82,219,1,,1628282,203014,1611661320,8,2,1
07:39,[NYL] Nurse 3pt Shot: Missed,106,228,2,,1628915,,1611661313,8,2,1
07:36,[LAS] Parker Rebound (Off:0 Def:1),106,228,4,,201496,,1611661320,8,2,1
07:31,[LAS] Parker Layup Shot: Missed,15,10,2,204320,201496,,1611661320,8,2,1
07:31,[LAS] Team Rebound,15,10,4,,0,,1611661320,8,2,1
07:24,[LAS 10-2] Sykes Jump Shot: Made (2 PTS) Assist: N Ogwumike (2 AST),-75,162,1,,1628279,203014,1611661320,10,2,1
06:56,[NYL] Clarendon Jump Shot: Missed,-58,217,2,203833,203406,,1611661313,10,2,1
06:56,[NYL] Team Rebound,-58,217,4,,0,,1611661313,10,2,1
06:56,[NYL] Team Turnover : Shot Clock Turnover,24,244,5,,0,,1611661313,10,2,1
06:56,[NYL] Team Timeout : Regular,0,-80,9,,1611661313,,1611661313,10,2,1
06:45,[LAS 12-2] Gray Pullup Jump shot: Made (2 PTS) Assist: Parker (1 AST),-47,84,1,,203833,201496,1611661320,12,2,1
06:29,[NYL] Nurse Foul: Offensive (1 PF),164,42,6,1628279,1628915,,1611661313,12,2,1
06:29,[NYL] Nurse Turnover : Offensive Foul Turnover (1 TO),164,42,5,,1628915,,1611661313,12,2,1
06:15,[LAS] Gray Jump Shot: Missed,-70,126,2,,203833,,1611661320,12,2,1
06:15,[NYL] Team Rebound,-70,126,4,,0,,1611661313,12,2,1
06:15,Stoppage: Equipment Malfunction,0,-80,20,,0,,0,12,2,1
06:08,[NYL] Clarendon Foul: Offensive (1 PF),-195,237,6,1628279,203406,,1611661313,12,2,1
06:08,[NYL] Clarendon Turnover : Offensive Foul Turnover (1 TO),-195,237,5,,203406,,1611661313,12,2,1
05:54,[LAS] N Ogwumike Hook Shot: Missed,26,30,2,,203014,,1611661320,12,2,1
05:52,[NYL] Zahui B Rebound (Off:0 Def:3),26,30,4,,204320,,1611661313,12,2,1
05:43,[NYL] Zahui B 3pt Shot: Missed,-111,227,2,,204320,,1611661313,12,2,1
05:41,[LAS] Sykes Rebound (Off:0 Def:1),-111,227,4,,1628279,,1611661320,12,2,1
05:32,[LAS 15-2] Parker 3pt Shot: Made (3 PTS),-119,199,1,,201496,,1611661320,15,2,1
05:09,[NYL 4-15] Clarendon Driving Layup Shot: Made (2 PTS) Assist: Zahui B (1 AST),27,18,1,,203406,204320,1611661313,15,4,1
04:48,[LAS] Parker Layup Shot: Missed,23,15,2,,201496,,1611661320,15,4,1
04:46,[LAS] N Ogwumike Rebound (Off:1 Def:0),23,15,4,,203014,,1611661320,15,4,1
04:46,[LAS] N Ogwumike Hook Shot: Missed,40,43,2,204320,203014,,1611661320,15,4,1
04:46,[LAS] Team Rebound,40,43,4,,0,,1611661320,15,4,1
04:46,[LAS] Sykes Substitution replaced by Augustus,0,-80,8,,1628279,200671,1611661320,15,4,1
04:46,[LAS] N Ogwumike Substitution replaced by Williams,0,-80,8,,203014,203029,1611661320,15,4,1
04:36,[LAS 18-4] Parker 3pt Shot: Made (6 PTS) Assist: Gray (2 AST),-145,192,1,,201496,203833,1611661320,18,4,1
04:24,[NYL] Zahui B Turnover : Lost Ball (2 TO) Steal:Parker (1 ST),-8,265,5,201496,204320,,1611661313,18,4,1
04:21,[LAS] Parker Driving Finger Roll Layup Shot: Missed,14,5,2,,201496,,1611661320,18,4,1
04:18,[NYL] Zahui B Rebound (Off:0 Def:4),14,5,4,,204320,,1611661313,18,4,1
03:55,[NYL] Nurse Layup Shot: Missed,16,16,2,,1628915,,1611661313,18,4,1
03:52,[LAS] Williams Rebound (Off:0 Def:1),16,16,4,,203029,,1611661320,18,4,1
03:50,[LAS] Gray Jump Shot: Missed,129,60,2,,203833,,1611661320,18,4,1
03:47,[NYL] Stokes Rebound (Off:0 Def:1),129,60,4,,204329,,1611661313,18,4,1
03:28,[NYL 7-18] Nurse 3pt Shot: Made (5 PTS) Assist: Stokes (1 AST),-87,237,1,,1628915,204329,1611661313,18,7,1
03:28,[LAS] Team Timeout : Regular,0,-80,9,,1611661320,,1611661320,18,7,1
03:28,[LAS] Gray Substitution replaced by Cooper,0,-80,8,,203833,1630099,1611661320,18,7,1
03:08,[LAS] Parker Jump Shot: Missed,61,176,2,,201496,,1611661320,18,7,1
03:05,[NYL] Nurse Rebound (Off:0 Def:1),61,176,4,,1628915,,1611661313,18,7,1
02:58,[NYL] Odom Turnover : Traveling (1 TO),-185,151,5,,1630127,,1611661313,18,7,1
02:46,[LAS] Parker Turnover : Out of Bounds - Bad Pass Turnover (1 TO),71,191,5,,201496,,1611661320,18,7,1
