game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
10:00,Jump Ball Stokes vs Dantas (Clarendon gains possession),0,-80,10,203024,204329,203406,1611661313,0,0,1
09:37,[NYL 2-0] Zahui B Layup Shot: Made (2 PTS) Assist: Clarendon (1 AST),18,14,1,,204320,203406,1611661313,2,0,1
09:24,[MIN 2-2] Dangerfield Pullup Jump shot: Made (2 PTS),47,128,1,,1630101,,1611661324,2,2,1
09:04,[NYL 4-2] Zahui B Cutting Finger Roll Layup Shot: Made (4 PTS) Assist: Nurse (1 AST),26,19,1,,204320,1628915,1611661313,4,2,1
08:48,[MIN 4-4] Carleton Pullup Jump shot: Made (2 PTS),-51,129,1,,1629524,,1611661324,4,4,1
08:43,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,4,4,1
08:40,[NYL] Clarendon Turnover : Bad Pass (1 TO) Steal:Brown (1 ST),-105,-24,5,1628882,203406,,1611661313,4,4,1
08:32,[MIN] Dangerfield Turnover : Bad Pass (1 TO) Steal:Zahui B (1 ST),-104,19,5,204320,1630101,,1611661324,4,4,1
08:21,[NYL] Clarendon Turnover : Bad Pass (2 TO) Steal:Carleton (1 ST),-85,10,5,1629524,203406,,1611661313,4,4,1
08:12,[MIN] Dantas Foul: Offensive (1 PF),-73,257,6,1628915,203024,,1611661324,4,4,1
08:12,[MIN] Dantas Turnover : Offensive Foul Turnover (1 TO),-73,257,5,,203024,,1611661324,4,4,1
07:55,[NYL 6-4] Clarendon Driving Layup Shot: Made (2 PTS),32,15,1,,203406,,1611661313,6,4,1
07:39,[MIN] Carleton Turnover : Bad Pass (1 TO) Steal:Stokes (1 ST),-48,67,5,204329,1629524,,1611661324,6,4,1
07:33,[NYL] Zahui B Turnover : Bad Pass (1 TO) Steal:Brown (2 ST),134,479,5,1628882,204320,,1611661313,6,4,1
07:33,[NYL] Willoughby Foul: Personal (1 PF),133,24,6,1628882,1630139,,1611661313,6,4,1
07:27,[MIN] Collier Layup Shot: Missed,19,47,2,,1629483,,1611661324,6,4,1
07:27,[NYL] Zahui B Rebound (Off:0 Def:1),19,47,4,,204320,,1611661313,6,4,1
07:27,[MIN] Collier Foul: Personal (1 PF),84,828,6,204320,1629483,,1611661324,6,4,1
07:13,[NYL] Nurse 3pt Shot: Missed,-11,263,2,,1628915,,1611661313,6,4,1
07:11,[NYL] Zahui B Rebound (Off:1 Def:1),-11,263,4,,204320,,1611661313,6,4,1
07:06,[NYL 8-4] Willoughby Driving Layup Shot: Made (2 PTS) Assist: Zahui B (1 AST),-20,13,1,,1630139,204320,1611661313,8,4,1
06:58,[NYL] Zahui B Foul: Shooting (1 PF) (2 FTA),-41,23,6,203024,204320,,1611661313,8,4,1
06:58,[MIN 5-8] Dantas Free Throw 1 of 2 (1 PTS),0,-80,3,,203024,,1611661324,8,5,1
06:58,[MIN] Dantas Free Throw 2 of 2 Missed,0,-80,3,,203024,,1611661324,8,5,1
06:56,[NYL] Zahui B Rebound (Off:1 Def:2),0,-80,4,,204320,,1611661313,8,5,1
06:48,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,8,5,1
06:44,[NYL] Clarendon Turnover : Bad Pass (3 TO) Steal:Dantas (1 ST),92,5,5,203024,203406,,1611661313,8,5,1
06:37,[MIN] Brown 3pt Shot: Missed,-28,260,2,,1628882,,1611661324,8,5,1
06:35,[NYL] Stokes Rebound (Off:0 Def:1),-28,260,4,,204329,,1611661313,8,5,1
06:19,[NYL] Willoughby 3pt Shot: Missed,-122,208,2,,1630139,,1611661313,8,5,1
06:17,[MIN] Dangerfield Rebound (Off:0 Def:1),-122,208,4,,1630101,,1611661324,8,5,1
06:04,[MIN] Brown 3pt Shot: Missed,183,188,2,,1628882,,1611661324,8,5,1
06:04,[MIN] Dantas Rebound (Off:1 Def:0),183,188,4,,203024,,1611661324,8,5,1
06:04,[NYL] Zahui B Foul: Personal (2 PF),20,119,6,203024,204320,,1611661313,8,5,1
06:04,[NYL] Zahui B Substitution replaced by Odom,0,-80,8,,204320,1630127,1611661313,8,5,1
06:04,[MIN] Brown Substitution replaced by Banham,0,-80,8,,1628882,1627671,1611661324,8,5,1
06:00,[MIN] Carleton Foul: Offensive Charge (1 PF),105,215,6,203406,1629524,,1611661324,8,5,1
06:00,[MIN] Carleton Turnover : Offensive Foul Turnover (2 TO),105,215,5,,1629524,,1611661324,8,5,1
05:41,[NYL] Clarendon 3pt Shot: Missed,232,-15,2,,203406,,1611661313,8,5,1
05:39,[MIN] Dantas Rebound (Off:1 Def:1),232,-15,4,,203024,,1611661324,8,5,1
05:25,[MIN 7-8] Collier Fadeaway Jump Shot: Made (2 PTS),-104,-1,1,,1629483,,1611661324,8,7,1
05:14,[NYL] Nurse Jump Shot: Missed,111,156,2,,1628915,,1611661313,8,7,1
05:14,[MIN] Collier Rebound (Off:0 Def:1),111,156,4,,1629483,,1611661324,8,7,1
05:12,[MIN] Collier Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-124,601,5,,1629483,,1611661324,8,7,1
05:12,Stoppage: Out-of-Bounds,0,-80,20,,0,,0,8,7,1
05:12,[MIN] Collier Substitution replaced by Herbert Harrigan,0,-80,8,,1629483,1630114,1611661324,8,7,1
05:10,[NYL] Nurse Turnover : Bad Pass (1 TO) Steal:Banham (1 ST),196,280,5,1627671,1628915,,1611661313,8,7,1
05:02,[MIN 9-8] Carleton Pullup Jump shot: Made (4 PTS) Assist: Banham (1 AST),71,164,1,,1629524,1627671,1611661324,8,9,1
04:46,[NYL 10-9] Stokes Layup Shot: Made (2 PTS) Assist: Clarendon (2 AST),-15,13,1,,204329,203406,1611661313,10,9,1
04:33,[MIN] Herbert Harrigan Turnaround Fadeaway Bank Jump Shot: Missed,-82,40,2,,1630114,,1611661324,10,9,1
