game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:56,Jump Ball Ogwumike vs Jones (Gray gains possession),0,-80,10,1627673,203014,203833,1611661320,0,0,1
09:40,[LAS 2-0] Ogwumike Jump Shot: Made (2 PTS) Assist: Wiese (1 AST),142,111,1,,203014,1628282,1611661320,0,2,1
09:22,[CON] Jones Driving Layup Shot: Missed,49,8,2,,1627673,,1611661323,0,2,1
09:20,[CON] Thomas Rebound (Off:1 Def:0),49,8,4,,203826,,1611661323,0,2,1
09:17,[CON] Stricklen 3pt Shot: Missed,-1,280,2,,203015,,1611661323,0,2,1
09:15,[LAS] Ogwumike Rebound (Off:0 Def:1),-1,280,4,,203014,,1611661320,0,2,1
09:02,[LAS] Wiese 3pt Shot: Missed,164,186,2,,1628282,,1611661320,0,2,1
09:00,[CON] Jones Rebound (Off:0 Def:1),164,186,4,,1627673,,1611661323,0,2,1
08:43,[CON] Thomas Driving Floating Jump Shot: Missed,-8,81,2,,202662,,1611661323,0,2,1
08:41,[LAS] Ogwumike Rebound (Off:0 Def:2),-8,81,4,,203014,,1611661320,0,2,1
08:19,[LAS] Gray 3pt Shot: Missed,-163,176,2,,203833,,1611661320,0,2,1
08:17,[CON] Jones Rebound (Off:0 Def:2),-163,176,4,,1627673,,1611661323,0,2,1
08:10,[CON] Thomas Turnover : Out of Bounds - Bad Pass Turnover (1 TO),119,60,5,,202662,,1611661323,0,2,1
07:51,[LAS 4-0] Ruffin-Pratt Jump Shot: Made (2 PTS) Assist: Ogwumike (1 AST),145,23,1,,203437,203014,1611661320,0,4,1
07:33,[CON 2-4] Thomas Driving Finger Roll Layup Shot: Made (2 PTS),25,5,1,,202662,,1611661323,2,4,1
07:11,[LAS] Ogwumike Jump Shot: Missed,26,146,2,,203014,,1611661320,2,4,1
07:09,[CON] Williams Rebound (Off:0 Def:1),26,146,4,,1627675,,1611661323,2,4,1
07:03,[LAS] Ogwumike Foul: Personal (1 PF),-109,-4,6,1627675,203014,,1611661320,2,4,1
06:56,[CON 4-4] Williams Fadeaway Jump Shot: Made (2 PTS),130,90,1,,1627675,,1611661323,4,4,1
06:36,[LAS] Ruffin-Pratt Jump Shot: Missed,100,148,2,,203437,,1611661320,4,4,1
06:34,[CON] Thomas Rebound (Off:1 Def:1),100,148,4,,203826,,1611661323,4,4,1
06:29,[CON 6-4] Thomas Running Layup Shot: Made (4 PTS) Assist: Thomas (1 AST),21,7,1,,202662,203826,1611661323,6,4,1
06:09,[LAS] Gray Jump Shot: Missed,1,208,2,202662,203833,,1611661320,6,4,1
06:07,[CON] Thomas Rebound (Off:1 Def:2),1,208,4,,203826,,1611661323,6,4,1
06:00,[CON] Thomas 3pt Shot: Missed,148,190,2,,202662,,1611661323,6,4,1
05:58,[LAS] Ruffin-Pratt Rebound (Off:0 Def:1),148,190,4,,203437,,1611661320,6,4,1
05:53,[CON] Stricklen Foul: Personal (1 PF),143,115,6,203833,203015,,1611661323,6,4,1
05:44,[LAS 6-6] Wiese Jump Shot: Made (2 PTS) Assist: Gray (1 AST),7,185,1,,1628282,203833,1611661320,6,6,1
05:30,[CON 8-6] Williams Pullup Jump shot: Made (4 PTS) Assist: Jones (1 AST),28,164,1,,1627675,1627673,1611661323,8,6,1
05:15,[LAS] Ogwumike Turnover : Bad Pass (1 TO) Steal:Thomas (1 ST),-63,199,5,202662,203014,,1611661320,8,6,1
05:15,[LAS] Gray Foul: Personal (1 PF),67,506,6,202662,203833,,1611661320,8,6,1
05:15,[CON] Williams Substitution replaced by Banham,0,-80,8,,1627675,1627671,1611661323,8,6,1
04:51,[CON] Thomas Driving Hook Shot: Missed,-47,85,2,,203826,,1611661323,8,6,1
04:50,[CON] Thomas Rebound (Off:2 Def:2),-47,85,4,,203826,,1611661323,8,6,1
04:48,[LAS] Ogwumike Foul: Shooting (1 PF) (2 FTA),-24,69,6,203826,203823,,1611661320,8,6,1
04:48,Timeout Officials,0,-80,9,,0,,0,8,6,1
04:48,[CON 9-6] Thomas Free Throw 1 of 2 (1 PTS),0,-80,3,,203826,,1611661323,9,6,1
04:48,[CON 10-6] Thomas Free Throw 2 of 2 (2 PTS),0,-80,3,,203826,,1611661323,10,6,1
04:26,[LAS] Gray Turnover : Lost Ball (1 TO) Steal:Thomas (2 ST),17,189,5,202662,203833,,1611661320,10,6,1
04:20,[CON 12-6] Stricklen Running Layup Shot: Made (2 PTS) Assist: Thomas (2 AST),21,15,1,,203015,203826,1611661323,12,6,1
04:09,[LAS] Ruffin-Pratt Turnover : Bad Pass (1 TO) Steal:Thomas (3 ST),132,266,5,202662,203437,,1611661320,12,6,1
04:02,[CON 14-6] Thomas Running Finger Roll Layup Shot: Made (6 PTS),15,12,1,,202662,,1611661323,14,6,1
03:49,[LAS] Wiese 3pt Shot: Missed,-228,38,2,,1628282,,1611661320,14,6,1
03:47,[CON] Jones Rebound (Off:0 Def:3),-228,38,4,,1627673,,1611661323,14,6,1
03:39,[CON] Thomas 3pt Shot: Missed,139,214,2,,202662,,1611661323,14,6,1
03:37,[CON] Thomas Rebound (Off:3 Def:2),139,214,4,,203826,,1611661323,14,6,1
03:36,[CON] Thomas Putback Layup Shot: Missed,0,-5,2,,203826,,1611661323,14,6,1
03:35,[CON] Team Rebound,0,-5,4,,0,,1611661323,14,6,1
03:34,[LAS] Gray Foul: Loose Ball (2 PF),-36,51,6,203826,203833,,1611661320,14,6,1
03:34,[LAS] Gray Substitution replaced by Jones,0,-80,8,,203833,1628283,1611661320,14,6,1
03:34,[LAS] Wiese Substitution replaced by Mabrey,0,-80,8,,1628282,1629497,1611661320,14,6,1
03:24,[CON 16-6] Banham Floating Jump shot: Made (2 PTS),61,18,1,,1627671,,1611661323,16,6,1
