game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:56,Jump Ball Fowles vs Howard (Sims gains possession),0,-80,10,203827,201480,203824,1611661324,0,0,1
09:38,[MIN] Fowles Jump Shot: Missed,146,44,2,,201480,,1611661324,0,0,1
09:32,[SEA] Clark Rebound (Off:0 Def:1),146,44,4,,202252,,1611661328,0,0,1
09:30,[SEA] Loyd Turnover : Lost Ball (1 TO) Steal:Collier (1 ST),60,183,5,1629483,204319,,1611661328,0,0,1
09:25,[MIN 2-0] Collier Layup Shot: Made (2 PTS),-15,6,1,,1629483,,1611661324,0,2,1
09:07,[SEA] Russell Turnover : Bad Pass (1 TO) Steal:Dantas (1 ST),152,26,5,203024,1628920,,1611661328,0,2,1
08:50,[SEA] Clark Foul: Personal (1 PF),50,41,6,203024,202252,,1611661328,0,2,1
08:45,[MIN] Dantas Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-82,279,5,,203024,,1611661324,0,2,1
08:30,[SEA] Loyd 3pt Shot: Missed,224,47,2,,204319,,1611661328,0,2,1
08:27,[MIN] Fowles Rebound (Off:0 Def:1),193,38,4,,201480,,1611661324,0,2,1
08:19,[MIN] Collier Layup Shot: Missed,-19,14,2,,1629483,,1611661324,0,2,1
08:18,[SEA] Russell Rebound (Off:0 Def:1),-19,14,4,,1628920,,1611661328,0,2,1
08:11,[SEA 3-2] Clark 3pt Shot: Made (3 PTS) Assist: Canada (1 AST),-124,220,1,,202252,1628886,1611661328,3,2,1
07:43,[MIN] Robinson 3pt Shot: Missed,56,263,2,,202658,,1611661324,3,2,1
07:41,[MIN] Dantas Rebound (Off:1 Def:0),56,263,4,,203024,,1611661324,3,2,1
07:39,[SEA] Howard Foul: Shooting (1 PF) (2 FTA),76,41,6,202658,203827,,1611661328,3,2,1
07:39,[MIN 3-3] Robinson Free Throw 1 of 2 (1 PTS),0,-80,3,,202658,,1611661324,3,3,1
07:39,[MIN 4-3] Robinson Free Throw 2 of 2 (2 PTS),0,-80,3,,202658,,1611661324,3,4,1
07:27,[SEA 6-4] Loyd 3pt Shot: Made (3 PTS) Assist: Canada (2 AST),-218,102,1,,204319,1628886,1611661328,6,4,1
