game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
09:56,Jump Ball Williams vs Turner (Breland gains possession),0,-80,10,1629488,204322,202638,1611661330,0,0,1
09:44,[ATL] Hayes Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-33,20,5,,203026,,1611661330,0,0,1
09:32,[PHO 3-0] Bonner 3pt Shot: Made (3 PTS) Assist: January (1 AST),-221,39,1,,201886,201896,1611661317,3,0,1
09:14,[PHO] January Foul: Personal (1 PF),7,87,6,204322,201896,,1611661317,3,0,1
09:06,[ATL] Williams Driving Layup Shot: Missed,3,57,2,,204322,,1611661330,3,0,1
09:04,[PHO] Bonner Rebound (Off:0 Def:1),3,57,4,,201886,,1611661317,3,0,1
08:58,[PHO] Turner 3pt Shot: Missed,-225,11,2,,203389,,1611661317,3,0,1
08:54,[ATL] Breland Rebound (Off:0 Def:1),-225,11,4,,202638,,1611661330,3,0,1
08:35,[ATL 2-3] Breland Jump Bank Shot: Made (2 PTS) Assist: Sykes (1 AST),-32,43,1,,202638,1628279,1611661330,3,2,1
08:22,[PHO] Bonner 3pt Shot: Missed,-219,77,2,,201886,,1611661317,3,2,1
08:19,[ATL] Williams Rebound (Off:0 Def:1),-219,77,4,,204322,,1611661330,3,2,1
08:10,[ATL] Breland 3pt Shot: Missed,-109,215,2,,202638,,1611661330,3,2,1
08:07,[PHO] Mitchell Rebound (Off:0 Def:1),-109,215,4,,201507,,1611661317,3,2,1
08:01,[PHO] Mitchell 3pt Shot: Missed,193,156,2,,201507,,1611661317,3,2,1
07:59,[ATL] Breland Rebound (Off:0 Def:2),193,156,4,,202638,,1611661330,3,2,1
07:48,[ATL 4-3] Sykes Driving Layup Shot: Made (2 PTS),-11,16,1,,1628279,,1611661330,3,4,1
07:30,[PHO 5-4] January Pullup Jump shot: Made (2 PTS),-39,134,1,,201896,,1611661317,5,4,1
