Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
KEISHA ANDERSON,WAS,88.2,11.8,12.0,25.3,18.7,40.0,46.2,53.8,66.7,33.3
LADY GROOMS,SAC,98.9,1.1,0.0,18.5,37.1,48.4,71.8,28.2,0.0,0.0
MAYLANA MARTIN,MIN,83.9,16.1,11.4,4.5,14.4,54.5,67.3,32.7,100,0.0
RHONDA MAPP,CHA,92.7,7.3,6.7,3.1,20.5,53.8,80.8,19.2,87.5,12.5
RUSHIA BROWN,CLE,98.9,1.1,1.2,10.5,24.9,66.1,78.9,21.1,100,0.0
TICHA PENICHEIRO,SAC,73.0,27.0,14.4,10.1,29.8,51.9,5.2,94.8,60.0,40.0
ADRIENNE GOODSON,UTA,93.0,7.0,4.8,19.9,18.5,60.6,56.5,43.5,62.5,37.5
CASS BAUER-BILODEAU,CHA,98.6,1.4,0.0,3.9,23.7,47.4,82.8,17.2,0.0,0.0
DANIELLE MCCULLEY,IND,88.9,11.1,5.1,5.7,26.3,58.3,61.7,38.3,100,0.0
GORDANA GRUBIN,IND,61.9,38.1,35.1,15.5,13.0,36.8,30.6,69.4,85.7,14.3
JOY HOLMES,DET,84.3,15.7,13.2,15.4,23.1,48.4,51.7,48.3,100,0.0
KATE STARBIRD,UTA,78.9,21.1,12.8,14.5,29.1,37.6,41.2,58.8,100,0.0
KATY STEDING,SAC,44.2,55.8,56.0,4.4,2.2,26.4,73.7,26.3,100,0.0
LATONYA JOHNSON,UTA,72.1,27.9,25.0,16.0,19.4,38.9,45.0,55.0,100,0.0
MARKITA ALDRIDGE,WAS,77.8,22.2,28.6,9.5,11.1,47.6,63.2,36.8,100,0.0
NATALIE WILLIAMS,UTA,98.6,1.4,1.7,5.9,33.5,57.1,63.6,36.4,66.7,33.3
RUTHIE BOLTON,SAC,56.5,43.5,39.5,13.9,16.8,24.7,37.3,62.7,78.0,22.0
SIMONE EDWARDS,SEA,100,0.0,0.0,4.6,23.1,68.5,72.3,27.7,0.0,0.0
SUMMER ERB,CHA,98.6,1.4,0.0,4.3,30.4,63.0,68.8,31.3,0.0,0.0
TAMMY JACKSON,HOU,100,0.0,0.0,2.6,7.9,86.8,77.1,22.9,0.0,0.0
TRACY REID,CHA,98.9,1.1,0.0,13.7,18.5,78.7,66.3,33.7,0.0,0.0
ADRIAN WILLIAMS-STRONG,PHO,100,0.0,0.0,16.7,25.6,51.3,72.4,27.6,0.0,0.0
DOMINIQUE CANTY,DET,97.5,2.5,0.0,21.4,35.4,56.0,45.8,54.2,0.0,0.0
KATE PAYE,MIN,29.3,70.7,64.3,0.0,10.7,14.3,42.9,57.1,100,0.0
KISHA FORD,MIA,96.3,3.7,2.9,7.8,34.4,43.1,43.8,56.3,100,0.0
MICHELE VAN GORP,POR,100,0.0,0.0,2.9,27.5,55.1,60.0,40.0,0.0,0.0
MICHELLE BROGAN,PHO,81.8,18.2,11.4,2.8,29.8,50.2,64.5,35.5,100,0.0
OLYMPIA SCOTT,DET,97.8,2.2,0.0,24.0,26.0,58.0,59.5,40.5,0.0,0.0
ANNA DEFORGE,DET,55.6,44.4,37.2,29.7,17.3,30.3,51.5,48.5,88.9,11.1
CRYSTAL ROBINSON,NYL,49.3,50.7,45.4,15.1,12.6,20.2,58.0,42.0,88.9,11.1
DALMA IVANYI,UTA,55.2,44.8,38.7,4.3,22.6,30.1,27.8,72.2,100,0.0
JURGITA STREIMIKYTE,IND,94.9,5.1,5.0,1.7,22.3,52.9,56.8,43.2,100,0.0
E.C. HILL,CHA,60.7,39.3,38.5,10.3,5.1,30.8,54.5,45.5,100,0.0
JAMIE REDD,SEA,58.4,41.6,38.6,7.9,17.1,40.0,48.4,51.6,72.2,27.8
KRISTEN RASMUSSEN,MIA,93.0,7.0,4.8,7.1,42.8,33.3,69.7,30.3,100,0.0
STACY CLINESMITH,SAC,28.1,71.9,54.5,27.3,21.3,12.1,25.0,75.0,75.0,25.0
TARA WILLIAMS,POR,40.6,59.4,52.5,21.3,5.0,32.5,52.9,47.1,92.9,7.1
AMY HERRIG,UTA,98.7,1.3,0.0,4.4,20.9,46.2,91.7,8.3,0.0,0.0
CHANTEL TREMITIERE,IND,82.4,17.6,24.0,8.0,20.0,20.0,42.9,57.1,0.0,100
COQUESE WASHINGTON,HOU,54.5,45.5,20.9,39.5,37.2,32.6,22.2,77.8,100,0.0
JESSIE HICKS,ORL,100,0.0,0.0,0.0,47.4,42.1,60.0,40.0,0.0,0.0
LA'KESHIA FRETT,LAS,98.0,2.0,0.0,20.0,30.0,55.0,78.6,21.4,0.0,0.0
TIFFANY MCCAIN,ORL,55.1,44.9,29.4,5.9,31.4,7.8,80.0,20.0,100,0.0
MICHELLE CLEARY,PHO,34.8,65.2,50.8,0.0,32.3,16.9,0.0,100,100,0.0
SHARON MANNING,MIA,97.8,2.2,2.9,6.8,13.6,81.6,72.1,27.9,100,0.0
TRICIA BADER BINFORD,CLE,53.5,46.5,46.2,17.9,12.8,15.4,62.5,37.5,66.7,33.3
ANDREA NAGY,WAS,50.6,49.4,43.3,8.2,21.6,28.9,23.5,76.5,100,0.0
KAMILA VODICHKOVA,SEA,88.3,11.7,6.0,3.0,30.0,49.0,65.6,34.4,100,0.0
MARINA FERRAGUT,NYL,81.1,18.9,18.0,8.0,2.0,52.0,75.0,25.0,100,0.0
MICHELLE EDWARDS,SEA,77.1,22.9,12.9,12.2,16.6,50.4,30.6,69.4,66.7,33.3
OKSANA ZAKALUZHNAYA,DET,90.4,9.6,10.1,6.7,11.2,36.0,77.1,22.9,100,0.0
STACEY LOVELACE,SEA,91.3,8.7,6.1,8.1,25.2,48.5,64.7,35.3,100,0.0
AMAYA VALDEMORO,HOU,51.7,48.3,57.9,15.8,10.5,17.5,33.3,66.7,100,0.0
ANGIE BRAZIEL,CHA,100,0.0,0.0,5.9,25.5,62.7,57.9,42.1,0.0,0.0
JAMIE CASSIDY,MIA,85.5,14.5,16.2,2.7,40.6,35.1,81.3,18.8,100,0.0
NAOMI MULITAUAOPELE,UTA,95.7,4.3,6.1,2.0,15.1,52.5,69.2,30.8,100,0.0
ALISA BURRAS,POR,100,0.0,0.0,3.1,19.5,75.5,87.5,12.5,0.0,0.0
BETH CUNNINGHAM,WAS,45.6,54.4,45.8,3.4,27.1,16.9,100,0.0,88.9,11.1
CHARISSE SAMPSON,SEA,51.1,48.9,34.6,5.1,32.1,30.8,46.2,53.8,100,0.0
JAMEKA JONES,MIA,63.2,36.8,30.0,10.0,18.6,25.7,16.7,83.3,100,0.0
JANNON ROLAND,ORL,73.0,27.0,27.3,0.0,12.1,48.5,40.0,60.0,100,0.0
SHANELE STIRES,MIN,65.5,34.5,42.9,0.0,11.4,22.9,75.0,25.0,100,0.0
STACY FRESE,UTA,13.3,86.7,43.5,0.0,53.3,3.2,0.0,100,77.8,22.2
CINDY BLODGETT,SAC,44.0,56.0,46.2,5.8,7.6,19.2,50.0,50.0,75.0,25.0
KATRINA HIBBERT,SEA,47.5,52.5,45.3,9.4,13.2,30.2,27.3,72.7,100,0.0
RANKICA SARENAC,PHO,97.7,2.3,4.7,0.0,26.5,50.0,72.7,27.3,100,0.0
ROBIN THREATT-ELLIOTT,SEA,76.4,23.6,23.2,6.5,14.9,38.7,31.3,68.8,83.3,16.7
ELAINE POWELL,ORL,87.3,12.7,9.4,15.6,21.8,62.5,40.9,59.1,100,0.0
TONYA MASSALINE,WAS,51.7,48.3,69.2,11.5,15.4,15.4,0.0,100,100,0.0
VEDRANA GRGIN FONSECA,LAS,72.6,27.4,6.1,10.2,28.6,28.6,75.0,25.0,100,0.0
DENA HEAD,PHO,68.2,31.8,11.1,22.2,37.0,37.0,42.9,57.1,100,0.0
JESSICA BIBBY,NYL,66.7,33.3,31.6,0.0,57.9,10.5,0.0,100,100,0.0
KELLEY GIBSON,HOU,63.2,36.8,37.5,0.0,29.2,25.0,75.0,25.0,66.7,33.3
TAMICHA JACKSON,DET,69.8,30.2,20.7,37.9,22.4,31.0,12.1,87.9,62.5,37.5
TEXLIN QUINNEY,IND,100,0.0,0.0,0.0,20.0,80.0,33.3,66.7,0.0,0.0
EDNA CAMPBELL,SEA,77.2,22.8,17.6,4.1,18.4,35.1,25.4,74.6,84.6,15.4
JENNIFER AZZI,UTA,76.9,23.1,20.8,16.0,27.8,38.9,16.2,83.8,90.0,10.0
KATRYNA GAITHER,IND,100,0.0,0.0,0.0,50.0,50.0,60.0,40.0,0.0,0.0
MARIA STEPANOVA,PHO,100,0.0,0.0,0.0,15.8,77.2,58.3,41.7,0.0,0.0
ROMANA HAMZOVA,ORL,72.7,27.3,0.0,28.6,42.9,28.6,50.0,50.0,0.0,0.0
SHEA MAHONEY,NYL,86.8,13.2,11.1,18.5,14.8,37.0,90.0,10.0,100,0.0
ANDREA LLOYD-CURRY,MIN,52.9,47.1,44.0,0.0,16.0,29.3,26.7,73.3,90.9,9.1
BARBARA FARRIS,DET,96.7,3.3,0.0,4.4,33.3,66.7,53.3,46.7,0.0,0.0
ELENA SHAKIROVA,HOU,60.0,40.0,10.5,7.0,50.9,24.6,72.7,27.3,100,0.0
EVA NEMCOVA,CLE,56.7,43.3,47.0,17.3,11.9,15.1,63.2,36.8,96.6,3.4
MONICA LAMB,HOU,100,0.0,0.0,0.0,23.1,76.9,80.0,20.0,0.0,0.0
UMEKI WEBB,MIA,80.0,20.0,14.0,14.0,48.8,23.3,75.0,25.0,50.0,50.0
PAIGE SAUER,LAS,100,0.0,0.0,10.0,20.0,70.0,100,0.0,0.0,0.0
POLLYANNA JOHNS KIMBROUGH,CLE,100,0.0,0.0,0.0,41.2,23.5,80.0,20.0,0.0,0.0
SHALONDA ENIS,CHA,69.2,30.8,23.7,5.0,33.1,38.8,70.0,30.0,100,0.0
HEATHER OWEN,WAS,100,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
LARECHA JONES,CHA,68.4,31.6,31.6,0.0,5.2,42.1,83.3,16.7,50.0,50.0
OLGA FIRSOVA,NYL,90.0,10.0,0.0,0.0,33.3,16.7,100,0.0,0.0,0.0
RHONDA BANCHERO,SAC,71.4,28.6,0.0,0.0,33.3,66.7,100,0.0,0.0,0.0
DONNA HARRINGTON,IND,100,0.0,0.0,0.0,75.0,25.0,0.0,100,0.0,0.0
MICHELE TIMMS,PHO,43.3,56.7,40.0,0.0,13.3,26.7,28.6,71.4,50.0,50.0
SONJA TATE,MIN,50.0,50.0,66.7,0.0,3.7,29.6,25.0,75.0,83.3,16.7
NIESA JOHNSON,CHA,70.6,29.4,23.1,7.7,23.1,38.5,0.0,100,100,0.0
ADIA BARNES,CLE,80.0,20.0,0.0,0.0,25.0,75.0,66.7,33.3,0.0,0.0
JAMILA WIDEMAN,POR,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LINDA BURGESS,SAC,100,0.0,0.0,0.0,50.0,33.3,33.3,66.7,0.0,0.0
MICHELLE CAMPBELL,WAS,100,0.0,0.0,33.3,33.3,33.3,100,0.0,0.0,0.0
TANJA KOSTIC,MIA,100,0.0,0.0,0.0,14.3,57.1,100,0.0,0.0,0.0
ANGELA AYCOCK,MIN,33.3,66.7,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
NICOLE KUBIK,PHO,66.7,33.3,0.0,33.3,66.7,33.3,0.0,100,0.0,0.0
USHA GILMORE,IND,80.0,20.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
ALESSANDRA SANTOS DE OLIVE,IND,100,0.0,0.0,0.0,33.3,66.7,100,0.0,0.0,0.0
AMANDA WILSON,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ANGIE POTTHOFF,MIN,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CORNELIA GAYDEN,ORL,50.0,50.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
KYM HOPE,UTA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LACHARLOTTE SMITH,ORL,66.7,33.3,0.0,0.0,20.0,40.0,0.0,100,0.0,0.0
MADINAH SLAISE,DET,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
RENEE ROBINSON,WAS,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
VENUS LACY,NYL,100,0.0,0.0,0.0,33.3,66.7,100,0.0,0.0,0.0
BEVERLY WILLIAMS,IND,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
DESIREE FRANCIS,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
RENEE ROBINSON,WAS,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
VENUS LACY,NYL,100,0.0,0.0,0.0,33.3,66.7,100,0.0,0.0,0.0
BEVERLY WILLIAMS,IND,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
DESIREE FRANCIS,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
RENEE ROBINSON,WAS,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
VENUS LACY,NYL,100,0.0,0.0,0.0,33.3,66.7,100,0.0,0.0,0.0
BEVERLY WILLIAMS,IND,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
DESIREE FRANCIS,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
