Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
CRYSTAL SMITH,WAS,65.5,34.5,34.7,15.7,24.0,24.8,36.0,64.0,85.7,14.3
IZIANE CASTRO MARQUES,ATL,65.4,34.6,32.3,15.2,17.9,26.8,41.8,58.2,62.1,37.9
LATOYA SANDERS,MIN,100,0.0,0.0,7.8,32.8,60.9,60.5,39.5,0.0,0.0
LOREE MOORE,NYL,48.4,51.6,46.8,19.5,12.9,32.5,19.4,80.6,83.3,16.7
RAFFAELLA MASCIADRI,LAS,49.6,50.4,38.1,9.5,12.7,25.4,61.3,38.7,93.8,6.3
SCHOLANDA DORRELL,SAC,81.6,18.4,16.7,11.6,27.7,41.4,40.0,60.0,100,0.0
SHERYL SWOOPES,SEA,67.2,32.8,20.5,10.2,20.0,40.0,37.7,62.3,85.7,14.3
DOMINIQUE CANTY,CHI,96.7,3.3,1.3,11.5,36.8,46.9,44.3,55.7,0.0,100
JESSICA MOORE,LAS,100,0.0,0.0,0.0,28.2,56.4,57.1,42.9,0.0,0.0
PLENETTE PIERSON,DET,99.3,0.7,0.0,13.3,26.5,51.8,68.0,32.0,0.0,0.0
QUIANNA CHANEY,CHI,39.8,60.2,52.9,19.1,14.7,32.4,36.4,63.6,83.3,16.7
ERLANA LARKINS,NYL,100,0.0,0.0,1.6,25.6,71.3,56.3,43.8,0.0,0.0
MURRIEL PAGE,LAS,83.7,16.3,14.3,14.3,19.0,38.1,92.9,7.1,100,0.0
SANCHO LYTTLE,ATL,100,0.0,0.0,5.4,17.1,78.4,77.2,22.8,0.0,0.0
CATHY JOENS,CHI,28.6,71.4,72.7,8.1,7.1,10.1,70.0,30.0,91.7,8.3
CHELSEA NEWTON,SAC,92.6,7.4,5.1,12.8,33.4,37.6,63.9,36.1,100,0.0
HAMCHETOU MAIGA-BA,SAC,98.9,1.1,1.5,31.2,13.4,61.4,60.5,39.5,100,0.0
NIKKI BLUE,WAS,68.6,31.4,42.4,9.1,19.2,26.3,31.6,68.4,92.9,7.1
SHANNON BOBBITT,LAS,44.1,55.9,56.6,13.2,15.1,22.6,6.7,93.3,80.0,20.0
TYE'SHA FLUKER,CHI,95.4,4.6,4.3,0.0,27.1,40.0,79.2,20.8,100,0.0
KETIA SWANIER,CON,36.2,63.8,51.2,4.9,19.5,14.6,16.7,83.3,28.6,71.4
TAMIKA CATCHINGS,IND,65.9,34.1,34.3,6.6,27.7,26.5,33.3,66.7,68.4,31.6
TANGELA SMITH,PHO,82.7,17.3,17.3,4.3,14.1,36.8,66.3,33.7,87.5,12.5
TIFFANY JACKSON,NYL,100,0.0,0.0,5.8,22.1,65.4,51.9,48.1,0.0,0.0
BERNICE MOSBY,WAS,100,0.0,0.0,0.0,16.7,62.5,70.0,30.0,0.0,0.0
CHERYL FORD,DET,100,0.0,0.0,4.1,26.7,65.8,58.4,41.6,0.0,0.0
JOLENE ANDERSON,CON,45.2,54.8,49.5,6.2,11.3,18.6,73.7,26.3,93.8,6.3
LINDSEY HARDING,WAS,82.0,18.0,3.9,21.4,32.5,49.4,20.4,79.6,50.0,50.0
TAMECKA DIXON,HOU,94.1,5.9,2.8,14.4,16.6,32.4,36.8,63.2,100,0.0
TEMEKA JOHNSON,PHO,90.1,9.9,0.0,19.8,27.1,33.3,60.0,40.0,0.0,0.0
YUKO OGA,PHO,82.5,17.5,0.0,10.7,28.6,14.3,35.0,65.0,0.0,0.0
ANDREA GARDNER,WAS,100,0.0,0.0,7.0,22.8,66.7,72.7,27.3,0.0,0.0
KASHA TERRY,SEA,100,0.0,0.0,14.9,21.3,78.7,59.5,40.5,0.0,0.0
KELLY SANTOS,SEA,100,0.0,0.0,0.0,31.9,63.8,62.5,37.5,0.0,0.0
KHADIJAH WHITTINGTON,IND,100,0.0,0.0,4.7,20.9,51.2,70.6,29.4,0.0,0.0
STACEY LOVELACE,DET,69.8,30.2,35.6,5.0,12.9,39.6,80.8,19.2,100,0.0
ANN STROTHER,ATL,44.1,55.9,53.8,12.8,20.6,10.3,60.0,40.0,100,0.0
KIM SMITH,PHO,74.5,25.5,9.1,6.1,24.2,30.3,72.7,27.3,100,0.0
LAUREN JACKSON,SEA,71.2,28.8,19.8,5.6,23.3,37.6,82.6,17.4,96.4,3.6
SANDORA IRVIN,SAN,85.7,14.3,11.5,7.7,27.0,61.5,75.0,25.0,100,0.0
CHRISTI THOMAS,MIN,82.4,17.6,10.3,6.9,13.8,55.2,72.7,27.3,100,0.0
LATOYA THOMAS,MIN,83.0,17.0,27.3,12.7,7.2,18.2,77.8,22.2,100,0.0
MWADI MABIKA,HOU,37.4,62.6,55.4,7.6,16.3,13.0,84.6,15.4,82.4,17.6
KRISTEN MANN,WAS,81.3,18.8,25.5,0.0,10.7,46.8,73.3,26.7,100,0.0
JENNIFER DEREVJANIK,PHO,57.9,42.1,21.4,28.6,21.5,57.1,50.0,50.0,100,0.0
KIMBERLY BECK,SEA,33.3,66.7,70.6,5.9,29.4,0.0,0.0,0.0,75.0,25.0
SEQUOIA HOLMES,PHO,72.6,27.4,23.1,15.4,30.7,26.9,66.7,33.3,100,0.0
SHAY MURPHY,WAS,58.3,41.7,40.5,21.6,10.9,43.2,66.7,33.3,80.0,20.0
SYLVIA FOWLES,CHI,100,0.0,0.0,8.5,13.6,75.0,67.1,32.9,0.0,0.0
ELAINE POWELL,DET,95.9,4.1,5.2,10.3,15.5,58.6,56.5,43.5,0.0,100
NAVONDA MOORE,MIN,80.9,19.1,18.8,12.5,31.2,45.8,50.0,50.0,100,0.0
KRYSTAL VAUGHN,WAS,89.5,10.5,0.0,33.3,50.0,16.7,100,0.0,0.0,0.0
RONEEKA HODGES,MIN,27.8,72.2,70.9,20.0,1.8,20.0,53.3,46.7,88.5,11.5
ALLIE QUIGLEY,PHO,71.8,28.2,20.7,20.7,3.4,41.4,36.4,63.6,100,0.0
JESSICA DAVENPORT,NYL,100,0.0,0.0,0.0,13.8,67.7,71.4,28.6,0.0,0.0
SHERILL BAKER,IND,97.3,2.7,0.0,32.7,51.0,32.7,25.0,75.0,0.0,0.0
CHIOMA NNAMAKA,ATL,57.7,42.3,37.5,0.0,12.5,25.0,75.0,25.0,100,0.0
ERIKA DE SOUZA,ATL,100,0.0,0.0,7.1,14.3,82.1,64.6,35.4,0.0,0.0
AMBER JACOBS,LAS,34.8,65.2,75.0,0.0,15.0,10.0,0.0,100,100,0.0
KRISTEN O'NEILL,SEA,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LATASHA BYEARS,HOU,100,0.0,0.0,0.0,11.1,88.9,75.0,25.0,0.0,0.0
ASHLEY SHIELDS,DET,62.1,37.9,37.5,33.3,20.8,25.0,40.0,60.0,100,0.0
BROOKE SMITH,PHO,100,0.0,0.0,9.8,22.0,73.2,68.8,31.3,0.0,0.0
KENDRA WECKER,WAS,58.8,41.2,60.0,40.0,0.0,40.0,100,0.0,100,0.0
BROOKE QUEENAN,CHI,75.0,25.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
DONEEKA LEWIS,IND,65.0,35.0,37.5,25.0,0.0,37.5,60.0,40.0,100,0.0
ERIN PHILLIPS,CON,57.1,42.9,43.9,4.9,22.0,9.8,28.6,71.4,66.7,33.3
DEMYA WALKER,SAC,100,0.0,0.0,18.2,9.1,90.9,40.0,60.0,0.0,0.0
KELLY SCHUMACHER,DET,87.5,12.5,0.0,0.0,14.3,42.9,83.3,16.7,0.0,0.0
CHAREL ALLEN,SAC,62.5,37.5,37.5,0.0,0.0,37.5,20.0,80.0,100,0.0
MEGAN DUFFY,NYL,33.3,66.7,27.3,0.0,54.5,0.0,0.0,100,100,0.0
OLYMPIA SCOTT,PHO,100,0.0,0.0,0.0,0.0,50.0,62.5,37.5,0.0,0.0
SHARNEE ZOLL-NORMAN,MIN,62.5,37.5,30.0,20.0,50.0,20.0,0.0,100,100,0.0
SVETLANA ABROSIMOVA,CON,66.7,33.3,17.6,11.8,29.5,35.3,66.7,33.3,100,0.0
LA'TANGELA ATKINSON,SAC,93.8,6.3,0.0,0.0,14.3,57.1,83.3,16.7,0.0,0.0
WILLNETT CROCKETT,PHO,100,0.0,0.0,22.2,33.3,44.4,66.7,33.3,0.0,0.0
ADRIANNE ROSS,SAN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CHRISSY GIVENS,DET,100,0.0,0.0,100,100,0.0,0.0,0.0,0.0,0.0
DANIELLE PAGE,CON,100,0.0,0.0,0.0,0.0,66.7,33.3,66.7,0.0,0.0
FLORINA PASCALAU,SEA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAMELA GISSENDANNER,LAS,75.0,25.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LEAH RUSH,CHI,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MARCEDES WALKER,HOU,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MARGO DYDEK,LAS,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
VAL BEREZHYNSKA,SAN,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BRITTANY WILKINS,SAN,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
NANCY LIEBERMAN,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
WANISHA SMITH,DET,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SEQUOIA HOLMES,PHO,72.6,27.4,23.1,15.4,30.7,26.9,66.7,33.3,100,0.0
SHAY MURPHY,WAS,58.3,41.7,40.5,21.6,10.9,43.2,66.7,33.3,80.0,20.0
SYLVIA FOWLES,CHI,100,0.0,0.0,8.5,13.6,75.0,67.1,32.9,0.0,0.0
ELAINE POWELL,DET,95.9,4.1,5.2,10.3,15.5,58.6,56.5,43.5,0.0,100
NAVONDA MOORE,MIN,80.9,19.1,18.8,12.5,31.2,45.8,50.0,50.0,100,0.0
KRYSTAL VAUGHN,WAS,89.5,10.5,0.0,33.3,50.0,16.7,100,0.0,0.0,0.0
RONEEKA HODGES,MIN,27.8,72.2,70.9,20.0,1.8,20.0,53.3,46.7,88.5,11.5
ALLIE QUIGLEY,PHO,71.8,28.2,20.7,20.7,3.4,41.4,36.4,63.6,100,0.0
JESSICA DAVENPORT,NYL,100,0.0,0.0,0.0,13.8,67.7,71.4,28.6,0.0,0.0
SHERILL BAKER,IND,97.3,2.7,0.0,32.7,51.0,32.7,25.0,75.0,0.0,0.0
CHIOMA NNAMAKA,ATL,57.7,42.3,37.5,0.0,12.5,25.0,75.0,25.0,100,0.0
ERIKA DE SOUZA,ATL,100,0.0,0.0,7.1,14.3,82.1,64.6,35.4,0.0,0.0
AMBER JACOBS,LAS,34.8,65.2,75.0,0.0,15.0,10.0,0.0,100,100,0.0
KRISTEN O'NEILL,SEA,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LATASHA BYEARS,HOU,100,0.0,0.0,0.0,11.1,88.9,75.0,25.0,0.0,0.0
ASHLEY SHIELDS,DET,62.1,37.9,37.5,33.3,20.8,25.0,40.0,60.0,100,0.0
BROOKE SMITH,PHO,100,0.0,0.0,9.8,22.0,73.2,68.8,31.3,0.0,0.0
KENDRA WECKER,WAS,58.8,41.2,60.0,40.0,0.0,40.0,100,0.0,100,0.0
BROOKE QUEENAN,CHI,75.0,25.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
DONEEKA LEWIS,IND,65.0,35.0,37.5,25.0,0.0,37.5,60.0,40.0,100,0.0
ERIN PHILLIPS,CON,57.1,42.9,43.9,4.9,22.0,9.8,28.6,71.4,66.7,33.3
DEMYA WALKER,SAC,100,0.0,0.0,18.2,9.1,90.9,40.0,60.0,0.0,0.0
KELLY SCHUMACHER,DET,87.5,12.5,0.0,0.0,14.3,42.9,83.3,16.7,0.0,0.0
CHAREL ALLEN,SAC,62.5,37.5,37.5,0.0,0.0,37.5,20.0,80.0,100,0.0
MEGAN DUFFY,NYL,33.3,66.7,27.3,0.0,54.5,0.0,0.0,100,100,0.0
OLYMPIA SCOTT,PHO,100,0.0,0.0,0.0,0.0,50.0,62.5,37.5,0.0,0.0
SHARNEE ZOLL-NORMAN,MIN,62.5,37.5,30.0,20.0,50.0,20.0,0.0,100,100,0.0
SVETLANA ABROSIMOVA,CON,66.7,33.3,17.6,11.8,29.5,35.3,66.7,33.3,100,0.0
LA'TANGELA ATKINSON,SAC,93.8,6.3,0.0,0.0,14.3,57.1,83.3,16.7,0.0,0.0
WILLNETT CROCKETT,PHO,100,0.0,0.0,22.2,33.3,44.4,66.7,33.3,0.0,0.0
ADRIANNE ROSS,SAN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CHRISSY GIVENS,DET,100,0.0,0.0,100,100,0.0,0.0,0.0,0.0,0.0
DANIELLE PAGE,CON,100,0.0,0.0,0.0,0.0,66.7,33.3,66.7,0.0,0.0
FLORINA PASCALAU,SEA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAMELA GISSENDANNER,LAS,75.0,25.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LEAH RUSH,CHI,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MARCEDES WALKER,HOU,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MARGO DYDEK,LAS,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
VAL BEREZHYNSKA,SAN,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BRITTANY WILKINS,SAN,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
NANCY LIEBERMAN,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
WANISHA SMITH,DET,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SEQUOIA HOLMES,PHO,72.6,27.4,23.1,15.4,30.7,26.9,66.7,33.3,100,0.0
SHAY MURPHY,WAS,58.3,41.7,40.5,21.6,10.9,43.2,66.7,33.3,80.0,20.0
SYLVIA FOWLES,CHI,100,0.0,0.0,8.5,13.6,75.0,67.1,32.9,0.0,0.0
ELAINE POWELL,DET,95.9,4.1,5.2,10.3,15.5,58.6,56.5,43.5,0.0,100
NAVONDA MOORE,MIN,80.9,19.1,18.8,12.5,31.2,45.8,50.0,50.0,100,0.0
KRYSTAL VAUGHN,WAS,89.5,10.5,0.0,33.3,50.0,16.7,100,0.0,0.0,0.0
RONEEKA HODGES,MIN,27.8,72.2,70.9,20.0,1.8,20.0,53.3,46.7,88.5,11.5
ALLIE QUIGLEY,PHO,71.8,28.2,20.7,20.7,3.4,41.4,36.4,63.6,100,0.0
JESSICA DAVENPORT,NYL,100,0.0,0.0,0.0,13.8,67.7,71.4,28.6,0.0,0.0
SHERILL BAKER,IND,97.3,2.7,0.0,32.7,51.0,32.7,25.0,75.0,0.0,0.0
CHIOMA NNAMAKA,ATL,57.7,42.3,37.5,0.0,12.5,25.0,75.0,25.0,100,0.0
ERIKA DE SOUZA,ATL,100,0.0,0.0,7.1,14.3,82.1,64.6,35.4,0.0,0.0
AMBER JACOBS,LAS,34.8,65.2,75.0,0.0,15.0,10.0,0.0,100,100,0.0
KRISTEN O'NEILL,SEA,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LATASHA BYEARS,HOU,100,0.0,0.0,0.0,11.1,88.9,75.0,25.0,0.0,0.0
ASHLEY SHIELDS,DET,62.1,37.9,37.5,33.3,20.8,25.0,40.0,60.0,100,0.0
BROOKE SMITH,PHO,100,0.0,0.0,9.8,22.0,73.2,68.8,31.3,0.0,0.0
KENDRA WECKER,WAS,58.8,41.2,60.0,40.0,0.0,40.0,100,0.0,100,0.0
BROOKE QUEENAN,CHI,75.0,25.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
DONEEKA LEWIS,IND,65.0,35.0,37.5,25.0,0.0,37.5,60.0,40.0,100,0.0
