Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
AMBER JACOBS,MIN,49.0,51.0,49.6,13.2,17.3,19.8,35.0,65.0,85.0,15.0
ANNA DEFORGE,PHO,60.4,39.6,32.6,18.7,23.5,18.9,57.9,42.1,83.0,17.0
ASJHA JONES,CON,98.2,1.8,2.0,6.3,11.0,49.2,70.2,29.8,100,0.0
CHAMIQUE HOLDSCLAW,LAS,97.1,2.9,1.6,13.9,22.5,48.8,46.5,53.5,66.7,33.3
CHERYL FORD,DET,100,0.0,0.0,5.1,23.3,71.6,56.7,43.3,0.0,0.0
DAWN STALEY,HOU,64.8,35.2,35.2,10.1,17.9,25.7,28.6,71.4,71.4,28.6
DELISHA MILTON-JONES,WAS,64.0,36.0,29.7,6.1,20.0,29.9,69.7,30.3,94.9,5.1
DEANNA NOLAN,DET,80.5,19.5,16.0,16.0,24.5,31.7,40.4,59.6,78.6,21.4
DIANA TAURASI,PHO,58.1,41.9,31.9,5.9,22.9,23.1,55.5,44.5,85.7,14.3
DOMINIQUE CANTY,HOU,98.3,1.7,0.0,13.0,29.6,51.9,51.6,48.4,0.0,0.0
EBONY HOFFMAN,IND,98.3,1.7,2.5,3.3,20.8,43.3,65.2,34.8,100,0.0
ELENA BARANOVA,NYL,64.0,36.0,34.4,4.2,16.3,30.6,73.2,26.8,100,0.0
IZIANE CASTRO MARQUES,SEA,70.2,29.8,26.8,26.4,21.9,31.2,49.3,50.7,79.2,20.8
KARA BRAXTON,DET,99.5,0.5,0.0,11.5,14.5,74.9,73.2,26.8,0.0,0.0
LA'KESHIA FRETT,NYL,100,0.0,0.0,4.1,14.3,67.3,81.0,19.0,0.0,0.0
MICHELLE SNOW,HOU,100,0.0,0.0,3.3,23.2,62.6,50.0,50.0,0.0,0.0
RAFFAELLA MASCIADRI,LAS,55.8,44.2,46.7,24.6,12.3,26.2,76.0,24.0,94.7,5.3
RUTH RILEY,DET,95.5,4.5,3.6,0.8,19.1,34.3,76.3,23.7,100,0.0
SANCHO LYTTLE,HOU,100,0.0,0.0,10.0,15.7,74.3,78.0,22.0,0.0,0.0
SHERYL SWOOPES,HOU,84.6,15.4,13.2,14.2,24.9,34.2,31.1,68.9,77.8,22.2
CHRISTI THOMAS,LAS,87.5,12.5,9.8,0.0,18.1,57.4,81.8,18.2,100,0.0
CRYSTAL ROBINSON,NYL,52.2,47.8,43.6,4.7,12.8,25.6,45.1,54.9,85.3,14.7
DONEEKA LEWIS,LAS,56.1,43.9,52.2,16.3,9.6,30.3,44.1,55.9,74.2,25.8
KATIE DOUGLAS,CON,61.8,38.2,26.5,17.9,23.4,35.3,52.3,47.7,90.3,9.7
TARI PHILLIPS,HOU,100,0.0,0.0,3.6,27.9,61.3,72.5,27.5,0.0,0.0
AMANDA LASSITER,MIN,37.4,62.6,67.3,4.7,6.5,11.2,35.7,64.3,91.7,8.3
CHANDI JONES,MIN,64.8,35.2,42.2,15.0,13.1,31.1,32.6,67.4,89.7,10.3
HELEN DARLING,CHA,63.6,36.4,28.0,8.4,40.2,26.2,5.9,94.1,90.0,10.0
MARGO DYDEK,CON,98.8,1.2,1.3,0.0,22.3,48.9,70.9,29.1,0.0,100
MARIE FERDINAND-HARRIS,SAN,81.8,18.2,15.5,16.0,26.8,32.5,46.4,53.6,75.0,25.0
SHYRA ELY-GASH,SAN,76.5,23.5,19.4,6.5,21.6,34.5,53.7,46.3,100,0.0
SVETLANA ABROSIMOVA,MIN,70.3,29.7,32.6,13.2,17.4,40.8,46.1,53.9,100,0.0
TANGELA SMITH,CHA,98.3,1.7,0.0,7.4,19.7,48.9,77.5,22.5,0.0,0.0
TEANA MILLER,CHA,100,0.0,0.0,1.8,22.1,70.8,50.0,50.0,0.0,0.0
TULLY BEVILAQUA,IND,28.4,71.6,68.0,7.2,12.4,12.4,47.4,52.6,90.9,9.1
VANESSA HAYDEN,MIN,100,0.0,0.0,1.2,16.3,81.3,72.8,27.2,0.0,0.0
ALANA BEARD,WAS,75.2,24.8,22.7,14.7,19.0,37.0,41.5,58.5,75.0,25.0
ALICIA THOMPSON,SEA,72.8,27.2,25.3,24.1,14.5,24.1,84.0,16.0,100,0.0
DALMA IVANYI,SAN,32.8,67.2,80.0,4.0,6.7,5.3,40.0,60.0,95.0,5.0
JIA PERKINS,CHA,94.0,6.0,6.0,14.7,12.7,40.0,47.5,52.5,100,0.0
KRISTIN HAYNIE,SAC,72.6,27.4,14.4,18.3,18.3,36.5,45.7,54.3,100,0.0
LAURIE KOEHN,WAS,5.1,94.9,92.9,2.7,3.6,1.8,100,0.0,85.7,14.3
SUE BIRD,SEA,65.0,35.0,37.1,17.9,16.2,26.9,22.4,77.6,57.8,42.2
TAMECKA DIXON,LAS,96.8,3.2,0.0,24.4,21.2,52.5,41.3,58.7,0.0,0.0
ELAINE POWELL,DET,98.6,1.4,0.0,22.1,23.9,67.5,41.9,58.1,0.0,0.0
PENNY TAYLOR,PHO,64.0,36.0,29.8,12.6,26.7,35.6,42.2,57.8,94.7,5.3
SUZY BATKOVIC-BROWN,SEA,96.0,4.0,3.0,6.0,22.6,54.3,73.0,27.0,100,0.0
ANN WAUTERS,NYL,99.3,0.7,1.6,4.2,20.6,67.4,64.4,35.6,100,0.0
BETTY LENNOX,SEA,75.2,24.8,20.8,12.4,22.0,38.2,27.3,72.7,91.7,8.3
EDNA CAMPBELL,SAN,71.6,28.4,31.3,4.2,2.0,33.3,50.0,50.0,100,0.0
JANEL MCCARVILLE,CHA,100,0.0,0.0,10.0,32.0,52.0,64.7,35.3,0.0,0.0
KAMILA VODICHKOVA,PHO,97.3,2.7,3.0,2.6,15.7,46.6,73.4,26.6,100,0.0
SIMONE EDWARDS,SEA,100,0.0,0.0,0.0,12.7,80.0,91.7,8.3,0.0,0.0
KELLY MAZZANTE,CHA,36.1,63.9,65.6,7.8,12.5,12.5,42.9,57.1,92.9,7.1
KRISTEN RASMUSSEN,CHA,82.4,17.6,16.8,0.0,16.0,35.2,83.3,16.7,100,0.0
LISA HARRISON,PHO,97.1,2.9,0.0,4.9,26.8,39.0,60.0,40.0,0.0,0.0
NAKIA SANFORD,WAS,100,0.0,0.0,3.4,34.1,52.3,72.4,27.6,0.0,0.0
BERNADETTE NGOYISA,SAN,100,0.0,0.0,4.5,17.1,79.3,43.5,56.5,0.0,0.0
NIELE IVEY,PHO,53.2,46.8,39.5,10.5,18.4,36.8,37.5,62.5,100,0.0
RONEEKA HODGES,HOU,44.7,55.3,45.5,0.0,6.0,42.4,75.0,25.0,100,0.0
SHEREKA WRIGHT,PHO,40.7,59.3,35.1,13.8,37.2,27.7,53.8,46.2,90.9,9.1
KARA LAWSON,SAC,45.3,54.7,56.3,12.5,13.5,15.6,58.6,41.4,94.4,5.6
KRISTEN MANN,MIN,85.0,15.0,0.0,5.8,13.0,75.4,56.7,43.3,0.0,0.0
LOREE MOORE,NYL,95.2,4.8,0.0,30.0,20.0,60.0,37.5,62.5,0.0,0.0
ERIN PERPEROGLOU,SAC,100,0.0,0.0,26.3,26.3,71.1,67.9,32.1,0.0,0.0
NIKKI MCCRAY,SAN,67.7,32.3,7.9,15.8,18.4,47.4,28.6,71.4,100,0.0
DEMYA WALKER,SAC,99.6,0.4,1.0,10.9,19.3,72.0,47.6,52.4,0.0,100
ALLISON FEASTER,CHA,46.9,53.1,57.8,7.3,17.2,8.3,66.7,33.3,97.3,2.7
AYANA WALKER,CHA,100,0.0,0.0,25.4,18.3,62.0,58.6,41.4,0.0,0.0
ERIN THORN,NYL,46.3,53.7,53.6,8.9,7.1,17.9,54.5,45.5,90.0,10.0
JESSICA MOORE,LAS,100,0.0,0.0,0.0,9.1,54.5,100,0.0,0.0,0.0
LATOYA THOMAS,SAN,95.7,4.3,4.9,10.8,23.7,34.6,66.7,33.3,100,0.0
SWIN CASH,DET,92.1,7.9,5.0,7.6,17.7,57.1,52.2,47.8,0.0,100
TYNESHA LEWIS,MIN,83.0,17.0,8.0,6.7,20.0,58.7,40.7,59.3,100,0.0
BELINDA SNELL,PHO,32.7,67.3,50.8,7.7,24.6,21.5,50.0,50.0,72.7,27.3
EDWIGE LAWSON-WADE,HOU,46.4,53.6,55.6,7.4,22.2,14.8,0.0,100,80.0,20.0
NIKKI TEASLEY,LAS,30.4,69.6,61.7,14.9,15.6,18.4,56.3,43.8,82.8,17.2
ANDREA STINSON,DET,56.5,43.5,27.3,18.2,18.2,45.5,16.7,83.3,100,0.0
LE'COE WILLINGHAM,CON,100,0.0,0.0,0.0,41.7,58.3,42.9,57.1,0.0,0.0
MIAO LI JIE,SAC,33.3,66.7,58.1,6.5,22.5,12.9,33.3,66.7,100,0.0
OLYMPIA SCOTT,SAC,100,0.0,0.0,5.3,26.3,57.9,57.1,42.9,0.0,0.0
STACEY THOMAS,MIN,92.9,7.1,0.0,16.7,66.7,33.3,50.0,50.0,0.0,0.0
CATHRINE KRAAYEVELD,NYL,56.4,43.6,39.1,0.0,20.3,31.9,64.3,35.7,100,0.0
MWADI MABIKA,LAS,59.8,40.2,33.3,13.1,10.1,36.4,64.3,35.7,72.7,27.3
NATALIA VODOPYANOVA,SEA,77.3,22.7,12.0,24.0,32.0,48.0,71.4,28.6,100,0.0
ANGELINA WILLIAMS,PHO,64.0,36.0,30.0,15.0,15.0,20.0,72.7,27.3,75.0,25.0
JAMIE CAREY,CON,31.6,68.4,66.7,11.1,0.0,22.2,100,0.0,50.0,50.0
MARIA STEPANOVA,PHO,100,0.0,0.0,1.2,16.0,56.8,66.2,33.8,0.0,0.0
TINA THOMPSON,HOU,73.3,26.7,23.7,2.6,10.5,30.3,62.0,38.0,100,0.0
DETRINA WHITE,NYL,100,0.0,0.0,12.5,50.0,50.0,75.0,25.0,0.0,0.0
EDNIESHA CURRY,LAS,30.4,69.6,78.3,0.0,13.0,0.0,0.0,100,83.3,16.7
LAURA MACCHI,LAS,47.2,52.8,42.9,6.3,19.0,31.7,58.3,41.7,88.9,11.1
YOLANDA PAIGE,IND,77.3,22.7,20.0,26.7,13.3,26.7,40.0,60.0,100,0.0
JESSICA BRUNGO,CON,55.6,44.4,0.0,0.0,0.0,100,0.0,100,0.0,0.0
KAAYLA CHONES,WAS,100,0.0,0.0,0.0,14.3,85.7,66.7,33.3,0.0,0.0
SANDORA IRVIN,PHO,81.8,18.2,27.3,4.5,27.2,27.3,80.0,20.0,100,0.0
SHEILA LAMBERT,DET,84.4,15.6,9.1,27.3,12.1,30.3,15.4,84.6,0.0,100
GWEN JACKSON,PHO,84.6,15.4,19.4,0.0,9.6,51.6,63.6,36.4,100,0.0
KAYTE CHRISTENSEN,PHO,100,0.0,0.0,0.0,22.2,55.6,42.9,57.1,0.0,0.0
LAURA SUMMERTON,CON,100,0.0,0.0,40.0,40.0,60.0,100,0.0,0.0,0.0
CAITY MATTER,CHA,46.2,53.8,33.3,22.2,22.3,0.0,50.0,50.0,0.0,100
JENNI BENNINGFIELD,IND,75.0,25.0,0.0,0.0,33.3,66.7,66.7,33.3,0.0,0.0
TAI DILLARD,SAN,81.3,18.8,0.0,22.2,11.1,66.7,25.0,75.0,0.0,0.0
GORDANA GRUBIN,LAS,75.0,25.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JACQUELINE BATTEAST,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAMICHA JACKSON,WAS,65.4,34.6,33.3,44.4,0.0,44.4,33.3,66.7,0.0,100
MARLOUS NIEUWVEEN,LAS,100,0.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0
TAMARA MOORE,NYL,50.0,50.0,27.3,0.0,18.2,36.4,0.0,100,100,0.0
CORETTA BROWN,IND,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KIESHA BROWN,HOU,50.0,50.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
SUI FEI FEI,SAC,83.3,16.7,42.9,0.0,57.1,0.0,0.0,0.0,100,0.0
FELICIA RAGLAND,HOU,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MANDISA STEVENSON,SEA,91.7,8.3,0.0,0.0,0.0,33.3,100,0.0,0.0,0.0
AMISHA CARTER,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MACTABENE AMACHREE,WAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SUSAN KING-BORCHARDT,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ASHLEY BATTLE,SEA,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
JENNIFER SMITH,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KENDRA WECKER,SAN,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
NURIA MARTINEZ,MIN,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAI DILLARD,SAN,81.3,18.8,0.0,22.2,11.1,66.7,25.0,75.0,0.0,0.0
GORDANA GRUBIN,LAS,75.0,25.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JACQUELINE BATTEAST,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAMICHA JACKSON,WAS,65.4,34.6,33.3,44.4,0.0,44.4,33.3,66.7,0.0,100
MARLOUS NIEUWVEEN,LAS,100,0.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0
TAMARA MOORE,NYL,50.0,50.0,27.3,0.0,18.2,36.4,0.0,100,100,0.0
CORETTA BROWN,IND,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KIESHA BROWN,HOU,50.0,50.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
SUI FEI FEI,SAC,83.3,16.7,42.9,0.0,57.1,0.0,0.0,0.0,100,0.0
FELICIA RAGLAND,HOU,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MANDISA STEVENSON,SEA,91.7,8.3,0.0,0.0,0.0,33.3,100,0.0,0.0,0.0
AMISHA CARTER,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MACTABENE AMACHREE,WAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SUSAN KING-BORCHARDT,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ASHLEY BATTLE,SEA,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
JENNIFER SMITH,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KENDRA WECKER,SAN,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
NURIA MARTINEZ,MIN,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAI DILLARD,SAN,81.3,18.8,0.0,22.2,11.1,66.7,25.0,75.0,0.0,0.0
GORDANA GRUBIN,LAS,75.0,25.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JACQUELINE BATTEAST,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAMICHA JACKSON,WAS,65.4,34.6,33.3,44.4,0.0,44.4,33.3,66.7,0.0,100
MARLOUS NIEUWVEEN,LAS,100,0.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0
TAMARA MOORE,NYL,50.0,50.0,27.3,0.0,18.2,36.4,0.0,100,100,0.0
CORETTA BROWN,IND,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KIESHA BROWN,HOU,50.0,50.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
SUI FEI FEI,SAC,83.3,16.7,42.9,0.0,57.1,0.0,0.0,0.0,100,0.0
FELICIA RAGLAND,HOU,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MANDISA STEVENSON,SEA,91.7,8.3,0.0,0.0,0.0,33.3,100,0.0,0.0,0.0
AMISHA CARTER,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MACTABENE AMACHREE,WAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SUSAN KING-BORCHARDT,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ASHLEY BATTLE,SEA,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
JENNIFER SMITH,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KENDRA WECKER,SAN,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
NURIA MARTINEZ,MIN,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
