Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
SHEKINNA STRICKLEN,CON,38.5,61.5,58.2,11.8,8.3,23.6,54.5,45.5,80.4,19.6
SOPHIA YOUNG-MALCOLM,SAN,99.1,0.9,0.0,8.2,23.0,58.2,65.6,34.4,0.0,0.0
STEFANIE DOLSON,WAS,93.0,7.0,8.3,1.1,15.0,46.7,72.5,27.5,100,0.0
SWIN CASH,NYL,75.9,24.1,15.6,13.0,26.0,48.1,62.2,37.8,100,0.0
SYDNEY COLSON,SAN,79.4,20.6,17.6,34.5,20.2,55.5,18.9,81.1,85.7,14.3
TANISHA WRIGHT,NYL,84.4,15.6,14.4,12.4,24.0,41.6,37.7,62.3,91.7,8.3
TEMEKA JOHNSON,LAS,62.9,37.1,29.3,10.3,21.3,35.6,16.3,83.7,94.1,5.9
TINA CHARLES,NYL,99.1,0.9,0.5,7.2,16.1,57.9,66.9,33.1,100,0.0
VICKI BAUGH,TUL,99.3,0.7,0.0,8.2,24.6,50.3,60.9,39.1,0.0,0.0
ALYSHA CLARK,SEA,57.0,43.0,31.7,11.5,13.7,50.2,67.7,32.3,83.3,16.7
CANDICE DUPREE,PHO,99.7,0.3,0.0,8.6,17.4,58.1,60.9,39.1,0.0,0.0
DEWANNA BONNER,PHO,71.8,28.2,17.3,16.5,33.6,38.8,28.1,71.9,80.0,20.0
DEVEREAUX PETERS,MIN,91.8,8.2,8.7,1.0,12.5,57.7,78.0,22.0,100,0.0
ESSENCE CARSON,NYL,76.1,23.9,17.8,9.9,16.9,31.7,65.2,34.8,100,0.0
JAMIERRA FAULKNER,CHI,83.5,16.5,8.9,20.7,15.5,59.3,27.5,72.5,100,0.0
JESSICA BRELAND,CHI,100,0.0,0.0,11.3,10.8,43.2,79.8,20.2,0.0,0.0
KAYLA PEDERSEN,CON,100,0.0,0.0,2.1,19.6,51.5,74.4,25.6,0.0,0.0
KELSEY BONE,CON,99.3,0.7,0.0,8.1,12.0,75.0,58.0,42.0,0.0,0.0
LYNETTA KIZER,IND,99.1,0.9,0.0,6.2,18.5,53.8,79.5,20.5,0.0,0.0
MATEE AJAVON,ATL,89.0,11.0,4.6,22.6,30.8,51.3,31.7,68.3,100,0.0
MAYA MOORE,MIN,66.1,33.9,30.4,15.3,20.0,27.6,56.2,43.8,81.2,18.8
MISTIE BASS,PHO,99.1,0.9,0.0,8.8,17.6,64.7,78.6,21.4,0.0,0.0
SUGAR RODGERS,NYL,48.2,51.8,45.9,16.4,22.0,21.6,58.1,41.9,85.4,14.6
ALEX HARDEN,PHO,74.2,25.8,27.3,16.7,18.2,27.3,33.3,66.7,66.7,33.3
ALLIE QUIGLEY,CHI,67.4,32.6,30.5,14.7,10.7,25.4,42.3,57.7,77.8,22.2
BETNIJAH LANEY-HAMILTON,CHI,93.9,6.1,0.0,9.6,17.0,36.2,69.2,30.8,0.0,0.0
CANDICE WIGGINS,NYL,42.0,58.0,67.4,3.4,14.6,13.5,25.0,75.0,90.0,10.0
DAMIRIS DANTAS,ATL,91.8,8.2,8.1,5.4,23.1,57.9,65.8,34.2,100,0.0
KARIMA CHRISTMAS-KELLY,TUL,67.5,32.5,28.4,8.6,30.8,37.9,36.2,63.8,87.5,12.5
KELLY FARIS,CON,65.5,34.5,28.7,16.0,22.4,34.0,87.0,13.0,88.9,11.1
SHONI SCHIMMEL,ATL,43.1,56.9,60.5,12.3,9.9,18.1,25.0,75.0,57.1,42.9
TAYLER HILL,WAS,48.9,51.1,46.3,14.6,18.7,20.0,35.7,64.3,94.6,5.4
TIERRA RUFFIN-PRATT,WAS,79.8,20.2,17.6,10.5,27.8,39.5,52.3,47.7,85.7,14.3
AMANDA ZAHUI B,TUL,66.7,33.3,34.3,7.6,14.3,38.1,63.0,37.0,100,0.0
ASJHA JONES,MIN,97.8,2.2,0.0,2.4,10.6,30.6,78.9,21.1,0.0,0.0
CLARISSA DOS SANTOS,CHI,100,0.0,0.0,14.1,20.2,71.2,67.7,32.3,0.0,0.0
DEARICA HAMBY,SAN,91.4,8.6,9.5,15.9,22.8,58.2,71.9,28.1,100,0.0
ELENA DELLE DONNE,CHI,74.1,25.9,17.4,10.6,28.5,37.2,34.7,65.3,83.3,16.7
SHENISE JOHNSON,IND,71.0,29.0,27.4,11.5,19.5,30.1,30.0,70.0,87.1,12.9
TRICIA LISTON,MIN,22.2,77.8,77.1,11.4,9.6,1.9,57.1,42.9,88.9,11.1
BRITTANY BOYD-JONES,NYL,80.1,19.9,12.1,24.2,36.4,39.4,19.6,80.4,62.5,37.5
CHEYENNE PARKER-TYUS,CHI,100,0.0,0.0,9.1,15.2,78.8,78.6,21.4,0.0,0.0
DANIELLE ADAMS,SAN,64.4,35.6,29.6,3.1,19.3,45.7,59.6,40.4,100,0.0
DANIELLE ROBINSON,SAN,98.1,1.9,0.0,23.6,23.6,37.1,30.5,69.5,0.0,0.0
MAGGIE LUCAS,IND,42.8,57.2,54.7,20.6,18.2,8.2,39.1,60.9,87.1,12.9
NATASHA HOWARD,IND,98.4,1.6,0.0,8.0,24.8,68.8,46.8,53.2,0.0,0.0
PLENETTE PIERSON,TUL,86.5,13.5,13.3,8.9,16.4,49.0,62.2,37.8,82.4,17.6
RAMU TOKASHIKI,SEA,99.2,0.8,0.0,8.1,20.3,43.1,78.6,21.4,0.0,0.0
TAMIKA CATCHINGS,IND,81.3,18.7,13.7,6.9,31.8,37.7,31.8,68.2,94.4,5.6
ANEIKA MORELLO,ATL,100,0.0,0.0,4.0,16.0,70.7,63.5,36.5,0.0,0.0
BRIANN JANUARY,IND,69.5,30.5,31.8,5.9,20.7,19.5,23.2,76.8,92.0,8.0
CAPPIE PONDEXTER,CHI,83.0,17.0,16.6,17.5,19.3,28.6,28.8,71.2,91.7,8.3
JAYNE APPEL MARINELLI,SAN,96.1,3.9,0.0,2.0,22.0,54.0,82.1,17.9,0.0,0.0
KAYLA ALEXANDER,SAN,100,0.0,0.0,6.3,22.9,64.6,75.7,24.3,0.0,0.0
LAYSHIA CLARENDON,IND,81.5,18.5,20.2,16.6,13.5,57.0,37.5,62.5,92.3,7.7
LINDSAY WHALEN,MIN,94.7,5.3,5.7,21.0,21.3,44.4,40.0,60.0,83.3,16.7
RIQUNA WILLIAMS,TUL,56.1,43.9,37.2,15.0,30.1,19.0,28.4,71.6,78.6,21.4
KRISTI TOLIVER,LAS,57.7,42.3,37.3,7.5,18.8,15.6,34.2,65.8,65.1,34.9
MARIANNA TOLO,LAS,94.0,6.0,0.0,0.0,21.2,54.0,90.7,9.3,0.0,0.0
NATALIE ACHONWA,IND,100,0.0,0.0,13.9,21.1,76.2,71.6,28.4,0.0,0.0
TIFFANY HAYES,ATL,61.4,38.6,25.8,25.6,27.5,45.0,39.3,60.7,87.1,12.9
JENNIFER LACY,CON,47.6,52.4,42.4,5.6,15.8,32.8,59.5,40.5,100,0.0
KALEENA MOSQUEDA-LEWIS,SEA,59.7,40.3,34.6,7.1,9.0,33.3,59.1,40.9,94.4,5.6
KAYLA MCBRIDE,SAN,58.6,41.4,42.6,15.8,15.6,15.5,62.8,37.2,77.4,22.6
QUANITRA HOLLINGSWORTH,SEA,98.3,1.7,0.0,10.3,37.9,62.1,85.2,14.8,0.0,0.0
RESHANDA GRAY,ATL,100,0.0,0.0,15.9,30.8,52.3,64.9,35.1,0.0,0.0
SAMANTHA LOGIC,SAN,58.7,41.3,37.5,2.1,12.5,20.8,25.0,75.0,83.3,16.7
SUE BIRD,SEA,70.3,29.7,27.0,7.9,14.0,18.7,34.1,65.9,64.0,36.0
ABBY BISHOP,SEA,48.1,51.9,51.1,2.2,5.9,17.8,89.7,10.3,100,0.0
AVERY WARLEY-TALBERT,NYL,100,0.0,0.0,0.0,31.6,57.9,46.2,53.8,0.0,0.0
BRITTNEY GRINER,PHO,100,0.0,0.0,4.1,25.2,67.7,70.1,29.9,0.0,0.0
JEANETTE POHLEN-MAVUNGA,IND,26.9,73.1,71.4,20.6,9.6,12.7,66.7,33.3,100,0.0
JIA PERKINS,SAN,72.1,27.9,21.7,12.1,21.1,27.2,48.5,51.5,92.0,8.0
SYDNEY CARTER,ATL,58.3,41.7,29.4,23.5,31.4,31.4,50.0,50.0,60.0,40.0
ALEX BENTLEY,CON,66.6,33.4,31.9,19.6,12.0,27.8,24.3,75.7,64.1,35.9
ARMINTIE HERRINGTON,WAS,97.7,2.3,0.0,14.3,14.3,71.4,66.7,33.3,0.0,0.0
BRIA HARTLEY,WAS,58.9,41.1,31.4,22.9,24.8,26.7,39.1,60.9,81.8,18.2
JENNIFER HAMSON,LAS,100,0.0,0.0,0.0,20.0,65.0,81.3,18.8,0.0,0.0
MARKEISHA GATLING,SEA,100,0.0,0.0,4.5,24.8,67.7,78.0,22.0,0.0,0.0
THERESA PLAISANCE,TUL,56.1,43.9,51.1,0.0,14.9,34.0,25.0,75.0,100,0.0
ALLY MALOTT,WAS,54.5,45.5,49.4,0.0,10.1,15.2,68.8,31.3,100,0.0
ALYSSA THOMAS,CON,100,0.0,0.0,16.2,34.3,62.9,53.6,46.4,0.0,0.0
ANA DABOVIC,LAS,63.9,36.1,28.6,4.8,20.0,38.1,38.9,61.1,95.0,5.0
EPIPHANNY PRINCE,NYL,74.9,25.1,21.6,8.3,17.5,30.5,26.4,73.6,73.1,26.9
SANCHO LYTTLE,ATL,97.7,2.3,1.2,10.9,15.7,56.5,71.8,28.2,100,0.0
ANGEL GOODRICH,SEA,86.8,13.2,12.9,5.7,7.1,62.9,32.1,67.9,66.7,33.3
LATOYA SANDERS,WAS,100,0.0,0.0,13.8,22.4,37.9,77.8,22.2,0.0,0.0
NNEKA OGWUMIKE,LAS,95.7,4.3,0.8,9.0,22.2,69.7,71.9,28.1,0.0,100
ODYSSEY SIMS,TUL,71.8,28.2,14.7,20.9,33.1,45.1,16.7,83.3,72.2,27.8
RONEEKA HODGES,ATL,42.7,57.3,54.7,18.2,14.2,25.7,73.9,26.1,92.6,7.4
SHAVONTE ZELLOUS,IND,82.0,18.0,10.9,13.0,33.1,31.1,22.2,77.8,100,0.0
ANNA CRUZ,MIN,76.6,23.4,15.3,16.4,12.4,52.0,28.1,71.9,100,0.0
KARA LAWSON,WAS,55.0,45.0,37.0,10.0,21.3,19.9,52.3,47.7,96.2,3.8
ELIZABETH WILLIAMS,CON,100,0.0,0.0,5.7,20.0,74.3,78.6,21.4,0.0,0.0
ERLANA LARKINS,IND,100,0.0,0.0,0.0,35.1,64.9,54.2,45.8,0.0,0.0
ERICA WHEELER,NYL,75.9,24.1,20.0,12.2,11.1,26.7,16.1,83.9,66.7,33.3
KIA VAUGHN,WAS,100,0.0,0.0,3.5,19.3,59.6,65.2,34.8,0.0,0.0
MARTA XARGAY,PHO,67.6,32.4,34.6,3.8,14.1,28.2,15.0,85.0,88.9,11.1
TAMERA YOUNG,CHI,100,0.0,0.0,5.8,27.9,39.5,74.2,25.8,0.0,0.0
DELISHA MILTON-JONES,ATL,78.7,21.3,7.9,2.6,13.2,21.1,60.0,40.0,100,0.0
SYLVIA FOWLES,MIN,100,0.0,0.0,7.3,25.1,65.5,75.7,24.3,0.0,0.0
FARHIYA ABDI,LAS,58.2,41.8,39.1,8.7,5.8,31.9,36.8,63.2,100,0.0
JACKI GEMELOS,CHI,50.0,50.0,47.4,10.5,0.0,31.6,40.0,60.0,100,0.0
CANDACE PARKER,LAS,81.9,18.1,11.6,8.1,21.3,50.3,48.1,51.9,83.3,16.7
SASHA GOODLETT,CHI,100,0.0,0.0,0.0,17.6,82.4,85.7,14.3,0.0,0.0
SEIMONE AUGUSTUS,MIN,89.4,10.6,4.1,9.0,11.7,36.2,55.9,44.1,66.7,33.3
VALERIANE AYAYI,SAN,56.3,43.8,32.4,16.2,8.1,54.1,63.6,36.4,50.0,50.0
CRYSTAL BRADFORD,LAS,51.9,48.1,43.9,7.3,12.2,34.1,44.4,55.6,100,0.0
TIFFANY BIAS,PHO,58.6,41.4,42.9,25.0,14.2,28.6,50.0,50.0,100,0.0
ALANA BEARD,LAS,89.0,11.0,5.5,11.0,8.3,44.0,57.4,42.6,50.0,50.0
ALEX MONTGOMERY,SAN,74.0,26.0,17.4,26.1,10.1,37.7,60.0,40.0,100,0.0
JENNIFER O'NEILL,MIN,60.9,39.1,51.7,13.8,27.6,0.0,33.3,66.7,80.0,20.0
KALANA GREENE,MIN,75.0,25.0,11.5,19.2,23.1,61.5,29.4,70.6,100,0.0
ANDREA HOOVER,LAS,40.4,59.6,53.3,6.7,15.6,8.9,28.6,71.4,75.0,25.0
ERIN PHILLIPS,LAS,50.5,49.5,44.4,6.2,21.0,19.8,35.7,64.3,75.0,25.0
NIKKI GREENE,CON,100,0.0,0.0,0.0,42.9,28.6,50.0,50.0,0.0,0.0
SHAMEKA CHRISTON,PHO,42.9,57.1,35.3,5.9,17.6,11.8,62.5,37.5,100,0.0
TIFFANY JACKSON,TUL,100,0.0,0.0,0.0,30.6,61.2,41.2,58.8,0.0,0.0
CIERRA BURDICK,ATL,97.5,2.5,0.0,10.4,29.2,41.7,70.6,29.4,0.0,0.0
KAYLA THORNTON,WAS,96.3,3.7,0.0,9.1,18.2,54.5,88.9,11.1,0.0,0.0
SKYLAR DIGGINS,TUL,77.0,23.0,24.4,15.6,28.1,35.0,21.1,78.9,76.9,23.1
SHAE KELLEY,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TESS MADGEN,PHO,37.5,62.5,90.0,0.0,10.0,0.0,0.0,0.0,100,0.0
BRITTANY HRYNKO,TUL,28.6,71.4,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
JASMINE LISTER,LAS,66.7,33.3,60.0,0.0,0.0,20.0,0.0,100,75.0,25.0
MONICA WRIGHT,SEA,70.0,30.0,20.0,0.0,40.0,26.7,100,0.0,100,0.0
NADIA COLHADO,ATL,100,0.0,0.0,0.0,0.0,100,66.7,33.3,0.0,0.0
INGA OREKHOVA,CON,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
VICTORIA MACAULAY,CHI,100,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
BRIANA BUTLER,IND,80.0,20.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
CARLA CORTIJO,ATL,77.8,22.2,21.4,14.3,21.5,57.1,25.0,75.0,100,0.0
MICHELLE SNOW,LAS,100,0.0,0.0,0.0,0.0,100,66.7,33.3,0.0,0.0
REBECCA ALLEN,NYL,60.0,40.0,0.0,33.3,0.0,66.7,66.7,33.3,0.0,0.0
COURTNEY CLEMENTS,LAS,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MONICA WRIGHT,SEA,70.0,30.0,20.0,0.0,40.0,26.7,100,0.0,100,0.0
NADIA COLHADO,ATL,100,0.0,0.0,0.0,0.0,100,66.7,33.3,0.0,0.0
INGA OREKHOVA,CON,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
VICTORIA MACAULAY,CHI,100,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
BRIANA BUTLER,IND,80.0,20.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
CARLA CORTIJO,ATL,77.8,22.2,21.4,14.3,21.5,57.1,25.0,75.0,100,0.0
MICHELLE SNOW,LAS,100,0.0,0.0,0.0,0.0,100,66.7,33.3,0.0,0.0
REBECCA ALLEN,NYL,60.0,40.0,0.0,33.3,0.0,66.7,66.7,33.3,0.0,0.0
COURTNEY CLEMENTS,LAS,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MONICA WRIGHT,SEA,70.0,30.0,20.0,0.0,40.0,26.7,100,0.0,100,0.0
NADIA COLHADO,ATL,100,0.0,0.0,0.0,0.0,100,66.7,33.3,0.0,0.0
INGA OREKHOVA,CON,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
VICTORIA MACAULAY,CHI,100,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
BRIANA BUTLER,IND,80.0,20.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
CARLA CORTIJO,ATL,77.8,22.2,21.4,14.3,21.5,57.1,25.0,75.0,100,0.0
MICHELLE SNOW,LAS,100,0.0,0.0,0.0,0.0,100,66.7,33.3,0.0,0.0
REBECCA ALLEN,NYL,60.0,40.0,0.0,33.3,0.0,66.7,66.7,33.3,0.0,0.0
COURTNEY CLEMENTS,LAS,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
