Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
CHAMIQUE HOLDSCLAW,WAS,90.1,9.9,6.8,19.5,20.8,49.8,45.5,54.5,63.6,36.4
JAE KINGI-CROSS,DET,38.0,62.0,58.6,10.7,15.4,16.6,40.9,59.1,81.8,18.2
KAMILA VODICHKOVA,SEA,79.5,20.5,20.0,8.7,25.3,45.3,78.0,22.0,100,0.0
KRISTEN VEAL,PHO,60.0,40.0,36.2,18.1,27.6,22.4,38.1,61.9,85.7,14.3
LAUREN JACKSON,SEA,68.2,31.8,27.1,4.1,23.6,38.0,63.3,36.7,100,0.0
SANDY BRONDELLO,MIA,80.8,19.2,21.3,10.1,15.5,18.5,47.4,52.6,53.8,46.2
TAMECKA DIXON,LAS,89.3,10.7,5.3,22.6,20.0,41.2,41.7,58.3,66.7,33.3
TAMMY SUTTON-BROWN,CHA,100,0.0,0.0,2.6,26.5,72.4,75.0,25.0,0.0,0.0
TYNESHA LEWIS,HOU,78.3,21.7,24.7,6.2,11.4,45.4,61.3,38.7,75.0,25.0
ADRIENNE GOODSON,UTA,90.3,9.7,4.4,17.5,18.0,53.6,56.4,43.6,100,0.0
JAYNETTA SAUNDERS,PHO,96.1,3.9,4.4,11.8,25.0,50.0,62.5,37.5,100,0.0
KELLEY GIBSON,HOU,63.2,36.8,20.5,13.6,34.0,13.6,60.0,40.0,100,0.0
KELLY SCHUMACHER,IND,94.6,5.4,8.0,1.8,15.2,67.9,86.0,14.0,100,0.0
KRISTEN RASMUSSEN,MIA,95.3,4.7,4.0,8.0,16.0,40.0,70.0,30.0,100,0.0
MWADI MABIKA,LAS,52.0,48.0,45.0,19.8,21.8,23.0,65.4,34.6,87.2,12.8
NICKY MCCRIMMON,LAS,81.0,19.0,23.4,50.0,4.7,53.1,69.6,30.4,100,0.0
CHASITY MELVIN,CLE,99.1,0.9,2.3,5.6,22.5,67.7,64.0,36.0,100,0.0
DEANNA NOLAN,DET,62.4,37.6,32.8,14.1,22.4,24.0,44.2,55.8,57.1,42.9
GORDANA GRUBIN,IND,65.3,34.7,30.0,12.4,17.1,41.2,2.2,97.8,82.4,17.6
JURGITA STREIMIKYTE,IND,95.7,4.3,0.0,9.8,19.5,56.9,58.6,41.4,0.0,0.0
KORIE HLEDE,UTA,83.7,16.3,15.9,17.2,21.8,29.1,57.4,42.6,100,0.0
MARLA BRUMFIELD,MIA,75.0,25.0,34.1,9.1,11.4,27.3,33.3,66.7,100,0.0
MICHELLE MARCINIAK,SEA,76.3,23.7,22.7,26.5,15.2,47.0,17.1,82.9,80.0,20.0
VICKI HALL,IND,75.0,25.0,20.8,10.9,11.9,27.7,85.3,14.7,85.7,14.3
ALISA BURRAS,POR,100,0.0,0.0,5.7,17.0,81.1,81.8,18.2,0.0,0.0
ELENA SHAKIROVA,HOU,81.6,18.4,0.0,0.0,36.8,57.9,66.7,33.3,0.0,0.0
KATY STEDING,SEA,62.8,37.2,47.1,5.9,15.6,19.6,47.4,52.6,62.5,37.5
KELLY MILLER,CHA,66.7,33.3,38.2,21.8,7.3,32.7,80.0,20.0,100,0.0
LATONYA JOHNSON,UTA,53.8,46.2,30.0,28.0,22.0,32.0,58.3,41.7,80.0,20.0
SHANNON JOHNSON,ORL,57.6,42.4,37.7,14.9,27.9,25.8,21.2,78.8,65.8,34.2
SVETLANA ABROSIMOVA,MIN,73.8,26.2,17.3,16.5,27.8,44.5,66.3,33.7,95.0,5.0
TOWANA ALHALEEM,ORL,81.0,19.0,24.5,14.3,14.3,57.1,53.3,46.7,100,0.0
VAL WHITING,MIN,98.9,1.1,0.0,2.3,45.5,34.1,70.8,29.2,0.0,0.0
ADRIAN WILLIAMS-STRONG,PHO,100,0.0,0.0,6.3,20.8,64.6,65.8,34.2,0.0,0.0
AUDREY SAURET,WAS,76.6,23.4,11.8,18.4,9.3,57.9,23.3,76.7,100,0.0
ANN WAUTERS,CLE,98.7,1.3,0.0,4.3,25.6,72.6,73.6,26.4,0.0,0.0
GEORGIA SCHWEITZER,MIN,58.8,41.2,25.0,13.1,15.5,28.6,76.0,24.0,100,0.0
VEDRANA GRGIN FONSECA,LAS,70.8,29.2,25.4,2.8,12.6,39.4,59.1,40.9,83.3,16.7
ANDREA NAGY,NYL,61.3,38.7,52.9,11.8,5.9,41.2,28.6,71.4,100,0.0
ANGIE BRAZIEL,IND,99.1,0.9,0.0,12.6,21.3,69.3,72.0,28.0,0.0,0.0
CAROLYN YOUNG,POR,65.7,34.3,27.0,5.4,24.4,32.4,55.6,44.4,90.0,10.0
KATE STARBIRD,UTA,79.1,20.9,13.8,21.1,20.1,25.7,77.8,22.2,100,0.0
NEKESHIA HENDERSON,HOU,42.1,57.9,69.2,0.0,7.7,15.4,100,0.0,83.3,16.7
RACHAEL SPORN,DET,100,0.0,0.0,9.8,7.3,68.3,84.2,15.8,0.0,0.0
TICHA PENICHEIRO,SAC,66.1,33.9,22.9,3.5,34.0,43.1,25.8,74.2,90.9,9.1
ALICIA THOMPSON,IND,75.3,24.7,27.4,10.8,9.2,39.8,59.3,40.7,88.2,11.8
CLAUDIA NEVES,DET,44.7,55.3,60.0,22.1,8.4,27.4,6.7,93.3,78.9,21.1
KATIE DOUGLAS,ORL,59.6,40.4,35.1,14.9,22.0,36.4,36.4,63.6,83.3,16.7
MICHELE VAN GORP,MIN,97.5,2.5,0.0,0.0,26.8,48.8,80.0,20.0,0.0,0.0
STACEY LOVELACE,SEA,63.4,36.6,39.5,0.0,15.8,21.1,52.9,47.1,90.0,10.0
WENDY PALMER,DET,84.7,15.3,14.2,5.6,17.1,59.2,77.5,22.5,90.9,9.1
CARLA BOYD,DET,46.3,53.7,44.0,4.0,24.0,16.0,91.7,8.3,100,0.0
DEMYA WALKER,POR,97.0,3.0,5.3,8.0,20.4,72.6,57.1,42.9,50.0,50.0
MICHELE TIMMS,PHO,58.2,41.8,42.9,14.3,8.1,38.8,54.2,45.8,92.9,7.1
TRACY REID,MIA,100,0.0,0.0,15.0,20.0,75.0,50.0,50.0,0.0,0.0
COCO MILLER,WAS,85.0,15.0,17.6,8.8,17.7,29.4,36.4,63.6,50.0,50.0
JANELL BURSE,MIN,97.9,2.1,0.0,6.4,31.9,68.1,68.8,31.3,0.0,0.0
QUACY BARNES,SEA,98.3,1.7,4.4,0.0,30.9,58.8,54.5,45.5,100,0.0
TRICIA BADER BINFORD,CLE,35.0,65.0,71.4,23.8,0.0,9.5,33.3,66.7,100,0.0
KEISHA ANDERSON,CHA,87.5,12.5,0.0,41.7,66.7,16.7,100,0.0,0.0,0.0
POLLYANNA JOHNS KIMBROUGH,CLE,100,0.0,0.0,0.0,14.3,71.4,83.3,16.7,0.0,0.0
SHANELE STIRES,MIN,52.8,47.2,35.3,0.0,9.8,43.1,57.1,42.9,100,0.0
SUMMER ERB,CHA,100,0.0,0.0,0.0,33.3,55.6,88.9,11.1,0.0,0.0
CARLA MCGHEE,ORL,100,0.0,0.0,0.0,14.3,42.9,50.0,50.0,0.0,0.0
JACLYN JOHNSON,ORL,72.0,28.0,25.7,17.1,11.4,45.7,81.8,18.2,66.7,33.3
REBECCA LOBO,NYL,90.9,9.1,17.6,11.8,11.8,47.1,100,0.0,100,0.0
STACY CLINESMITH,SAC,28.6,71.4,60.0,20.0,0.0,20.0,100,0.0,100,0.0
CARA CONSUEGRA,UTA,60.0,40.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CASS BAUER-BILODEAU,WAS,94.1,5.9,0.0,0.0,33.3,53.3,40.0,60.0,0.0,0.0
GRACE DALEY,NYL,76.2,23.8,0.0,16.0,20.0,80.0,60.0,40.0,0.0,0.0
MONICA MAXWELL,IND,41.5,58.5,44.7,8.5,17.0,29.8,77.8,22.2,85.7,14.3
KATRINA COLLETON,MIA,97.4,2.6,0.0,15.4,23.1,30.8,70.0,30.0,0.0,0.0
KELLY SANTOS,DET,97.6,2.4,0.0,5.8,23.1,57.7,80.0,20.0,0.0,0.0
NICOLE LEVANDUSKY,LAS,22.7,77.3,75.0,10.0,5.0,10.0,0.0,100,100,0.0
WENDI WILLITS,LAS,35.0,65.0,35.3,41.2,17.6,23.5,100,0.0,100,0.0
ILONA KORSTINE,PHO,88.0,12.0,14.3,0.0,28.6,47.6,66.7,33.3,100,0.0
BETTY LENNOX,MIN,52.7,47.3,49.6,10.7,15.7,23.1,33.3,66.7,80.0,20.0
CINDY BLODGETT,SAC,48.3,51.7,70.6,17.6,0.0,17.6,20.0,80.0,37.5,62.5
ALESSANDRA SANTOS DE OLIVE,SEA,100,0.0,0.0,0.0,38.5,61.5,25.0,75.0,0.0,0.0
CINTIA DOS SANTOS,ORL,100,0.0,0.0,0.0,26.3,52.6,71.4,28.6,0.0,0.0
MICHAELA PAVLICKOVA,UTA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
DANIELLE MCCULLEY,IND,88.9,11.1,10.7,7.1,60.7,28.6,100,0.0,100,0.0
EVA NEMCOVA,CLE,60.5,39.5,26.5,5.9,14.7,5.9,90.0,10.0,100,0.0
KATARINA LAZIC,NYL,90.0,10.0,0.0,35.3,5.9,82.4,50.0,50.0,0.0,0.0
ADRIANA MOISES PINTO,PHO,66.7,33.3,29.3,29.3,21.9,48.8,10.0,90.0,50.0,50.0
LAQUANDA QUICK,POR,70.0,30.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
JENNY MOWE,POR,100,0.0,0.0,0.0,0.0,100,66.7,33.3,0.0,0.0
MARKITA ALDRIDGE,WAS,66.7,33.3,0.0,42.9,14.3,57.1,0.0,100,0.0,0.0
CAMILLE COOPER,NYL,100,0.0,0.0,0.0,38.5,61.5,62.5,37.5,0.0,0.0
HAJDANA RADUNOVIC,NYL,100,0.0,0.0,0.0,50.0,50.0,100,0.0,0.0,0.0
JENNIFER WHITTLE,WAS,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KEITHA DICKERSON,UTA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KRISTI HARROWER,MIN,60.0,40.0,42.9,9.5,19.0,28.6,25.0,75.0,66.7,33.3
MAREN WALSETH,SAC,100,0.0,0.0,0.0,50.0,50.0,100,0.0,0.0,0.0
MICHELLE CLEARY,PHO,33.3,66.7,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ADIA BARNES,CLE,100,0.0,0.0,100,0.0,100,100,0.0,0.0,0.0
E.C. HILL,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MICHELLE EDWARDS,SEA,100,0.0,0.0,0.0,50.0,50.0,0.0,100,0.0,0.0
NICOLE KUBIK,PHO,75.0,25.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
TAMARA STOCKS,WAS,100,0.0,0.0,33.3,33.3,66.7,0.0,100,0.0,0.0
LEVYS TORRES,MIA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MACTABENE AMACHREE,NYL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
PAIGE SAUER,CLE,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
ANGELINA WOLVERT,CLE,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
BRANDY REED,PHO,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
DANA WYNNE,SAC,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
PAT LUCKEY,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
RESHEA BRISTOL,CHA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
STACEY FORD,NYL,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
PAIGE SAUER,CLE,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
ANGELINA WOLVERT,CLE,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
BRANDY REED,PHO,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
DANA WYNNE,SAC,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
PAT LUCKEY,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
RESHEA BRISTOL,CHA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
STACEY FORD,NYL,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
PAIGE SAUER,CLE,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
ANGELINA WOLVERT,CLE,100,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0
BRANDY REED,PHO,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
DANA WYNNE,SAC,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
PAT LUCKEY,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
RESHEA BRISTOL,CHA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
STACEY FORD,NYL,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
