Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
NAKIA SANFORD,WAS,100,0.0,0.0,2.7,25.6,69.8,58.9,41.1,0.0,0.0
NICOLE OHLDE,MIN,99.6,0.4,0.0,5.2,26.6,54.4,62.5,37.5,0.0,0.0
NICOLE POWELL,SAC,49.5,50.5,50.5,6.1,12.2,25.1,47.5,52.5,83.6,16.4
NIKKI TEASLEY,WAS,52.5,47.5,42.9,12.9,20.8,22.0,27.3,72.7,73.1,26.9
PLENETTE PIERSON,DET,98.3,1.7,0.0,10.5,25.5,58.2,59.8,40.2,0.0,0.0
REBEKKAH BRUNSON,SAC,100,0.0,0.0,6.0,19.0,69.8,60.6,39.4,0.0,0.0
RUTH RILEY,DET,96.4,3.6,3.6,4.8,6.4,36.9,78.6,21.4,100,0.0
SEIMONE AUGUSTUS,MIN,86.3,13.7,12.1,8.2,19.9,38.2,38.3,61.7,63.3,36.7
SHANNA ZOLMAN,SAN,42.0,58.0,63.7,8.4,5.3,3.5,68.6,31.4,83.3,16.7
SHERI SAM,CHA,77.3,22.7,17.5,7.5,17.9,41.8,50.9,49.1,81.0,19.0
SOPHIA YOUNG-MALCOLM,SAN,98.9,1.1,0.0,6.6,24.5,65.7,57.8,42.2,0.0,0.0
STACEY LOVELACE,CHI,72.5,27.5,22.5,8.7,17.4,39.5,60.5,39.5,94.7,5.3
SUE BIRD,SEA,54.1,45.9,43.2,15.4,15.2,18.5,29.6,70.4,57.1,42.9
SVETLANA ABROSIMOVA,MIN,73.0,27.0,27.4,16.0,15.6,39.5,40.0,60.0,87.5,12.5
SWIN CASH,DET,96.0,4.0,0.8,16.2,30.5,48.0,57.7,42.3,0.0,100
TAMARA MOORE,LAS,66.2,33.8,24.8,16.5,25.7,37.9,66.7,33.3,94.1,5.9
TAMIKA WHITMORE,IND,91.3,8.7,8.5,8.3,21.8,43.6,62.0,38.0,93.3,6.7
TAN WHITE,IND,71.1,28.9,18.9,18.2,18.8,49.0,31.9,68.1,94.7,5.3
TANGELA SMITH,CHA,79.9,20.1,20.9,8.3,13.0,40.4,67.3,32.7,87.1,12.9
TICHA PENICHEIRO,SAC,81.9,18.1,9.8,12.0,33.4,47.0,11.5,88.5,50.0,50.0
TULLY BEVILAQUA,IND,42.7,57.3,44.4,22.4,17.0,31.4,48.8,51.2,90.9,9.1
VICKIE JOHNSON,SAN,78.2,21.8,20.5,16.0,22.5,39.8,41.7,58.3,82.6,17.4
YOLANDA GRIFFITH,SAC,99.7,0.3,0.0,5.9,34.2,58.0,64.9,35.1,0.0,0.0
BARBARA FARRIS,NYL,98.6,1.4,0.0,5.2,26.7,55.0,70.7,29.3,0.0,0.0
CATHRINE KRAAYEVELD,NYL,60.4,39.6,31.4,2.8,19.1,39.0,63.4,36.6,96.7,3.3
DIANA TAURASI,PHO,54.1,45.9,41.5,10.4,16.8,27.7,36.6,63.4,73.7,26.3
KRISTEN MANN,MIN,59.7,40.3,44.1,18.8,10.2,26.1,46.4,53.6,97.2,2.8
KRISTEN RASMUSSEN,PHO,89.3,10.7,12.5,14.6,8.3,55.6,73.7,26.3,100,0.0
LA'TANGELA ATKINSON,IND,80.2,19.8,15.2,14.1,18.1,62.6,36.4,63.6,100,0.0
LAURA SUMMERTON,CON,79.7,20.3,10.8,16.9,19.3,55.4,79.3,20.7,100,0.0
LINDSAY WHALEN,CON,72.6,27.4,8.1,14.2,37.8,45.3,35.0,65.0,75.0,25.0
LOREE MOORE,NYL,52.5,47.5,49.3,12.4,17.9,23.9,30.3,69.7,90.9,9.1
RONEEKA HODGES,HOU,44.7,55.3,53.4,9.3,11.8,24.3,34.9,65.1,90.9,9.1
SCHOLANDA DORRELL,SAC,50.6,49.4,43.9,11.7,10.5,36.3,33.3,66.7,88.0,12.0
SHAMEKA CHRISTON,NYL,55.0,45.0,36.6,4.5,23.7,21.5,37.3,62.7,86.3,13.7
SHERILL BAKER,NYL,87.6,12.4,9.9,33.3,19.3,44.4,29.1,70.9,87.5,12.5
TANISHA WRIGHT,SEA,88.2,11.8,4.8,19.4,30.7,46.8,25.0,75.0,100,0.0
VANESSA HAYDEN,MIN,100,0.0,0.0,0.0,23.2,71.2,63.2,36.8,0.0,0.0
ADRIAN WILLIAMS-STRONG,MIN,99.3,0.7,0.0,7.0,23.6,51.0,55.0,45.0,0.0,0.0
AGNIESZKA BIBRZYCKA,SAN,49.5,50.5,45.7,12.5,12.7,25.5,45.3,54.7,83.6,16.4
ALANA BEARD,WAS,78.3,21.7,18.1,25.2,18.4,40.1,40.0,60.0,81.1,18.9
ALLISON FEASTER,CHA,21.0,79.0,87.3,5.5,1.8,3.6,33.3,66.7,87.5,12.5
AMANDA LASSITER,CHI,41.3,58.7,57.2,8.9,8.6,21.8,65.9,34.1,87.8,12.2
ANASTASIA KOSTAKI,HOU,47.4,52.6,26.9,1.5,37.3,32.8,8.3,91.7,100,0.0
ASHLEY BATTLE,NYL,67.4,32.6,31.9,14.9,14.2,39.7,34.2,65.8,93.3,6.7
CHERYL FORD,DET,100,0.0,0.0,4.3,29.1,69.1,65.0,35.0,0.0,0.0
JENNIFER LACY,PHO,96.8,3.2,0.0,16.3,25.0,53.8,76.7,23.3,0.0,0.0
KATIE DOUGLAS,CON,57.2,42.8,41.7,18.3,17.9,30.1,45.3,54.7,84.9,15.1
LAURIE KOEHN,WAS,8.7,91.3,93.0,5.6,4.2,2.8,100,0.0,81.8,18.2
MWADI MABIKA,LAS,60.7,39.3,35.3,8.8,20.6,25.0,53.3,46.7,78.1,21.9
SHANNON JOHNSON,SAN,64.5,35.5,30.2,22.3,24.5,28.9,23.6,76.4,43.8,56.3
TAJ MCWILLIAMS-FRANKLIN,CON,97.6,2.4,0.7,7.8,19.8,62.0,68.1,31.9,100,0.0
TAMIKA CATCHINGS,IND,73.1,26.9,18.5,12.5,31.4,35.5,33.1,66.9,87.5,12.5
TEMEKA JOHNSON,LAS,89.8,10.2,3.5,12.5,18.9,43.9,32.3,67.7,100,0.0
TIFFANI JOHNSON,SEA,100,0.0,0.0,4.0,18.7,49.3,73.8,26.2,0.0,0.0
CAPPIE PONDEXTER,PHO,74.4,25.6,23.4,18.9,22.1,30.2,36.6,63.4,74.5,25.5
DALMA IVANYI,SAN,33.9,66.1,57.1,9.5,9.6,19.0,57.1,42.9,100,0.0
KIM SMITH,SAC,61.9,38.1,52.7,4.1,6.8,29.7,40.0,60.0,92.3,7.7
MEGAN DUFFY,MIN,59.8,40.2,34.3,9.5,25.7,19.0,28.6,71.4,50.0,50.0
MEGAN MAHONEY,CON,65.9,34.1,27.6,10.5,22.4,26.3,52.6,47.4,85.7,14.3
SHERYL SWOOPES,HOU,79.4,20.6,15.6,10.4,20.1,35.7,41.9,58.1,84.0,16.0
TAMIKA RAYMOND,MIN,93.9,6.1,2.0,12.2,10.9,84.4,68.8,31.3,100,0.0
TYE'SHA FLUKER,CHA,97.8,2.2,0.0,5.3,21.1,52.6,60.0,40.0,0.0,0.0
BERNADETTE NGOYISA,CHI,100,0.0,0.0,5.6,19.2,73.5,51.6,48.4,0.0,0.0
JANEL MCCARVILLE,CHA,100,0.0,0.0,2.9,20.6,60.3,51.9,48.1,0.0,0.0
JENNIFER DEREVJANIK,PHO,80.0,20.0,12.5,28.1,16.7,45.8,41.2,58.8,100,0.0
JIA PERKINS,CHI,78.3,21.7,19.1,13.8,19.2,40.4,31.0,69.0,100,0.0
LAUREN JACKSON,SEA,78.6,21.4,14.9,4.5,29.2,46.0,60.7,39.3,100,0.0
TAMMY SUTTON-BROWN,CHA,100,0.0,0.0,7.8,29.6,64.5,69.5,30.5,0.0,0.0
ASHLEY ROBINSON,SEA,96.3,3.7,7.1,9.5,11.9,66.7,70.6,29.4,100,0.0
BELINDA SNELL,PHO,30.0,70.0,60.0,16.0,10.0,26.0,40.0,60.0,85.0,15.0
HELEN DARLING,CHA,65.9,34.1,34.2,10.8,24.0,21.5,39.4,60.6,88.9,11.1
LE'COE WILLINGHAM,CON,81.1,18.9,28.6,3.2,11.1,50.8,47.4,52.6,83.3,16.7
SANCHO LYTTLE,HOU,100,0.0,0.0,0.0,24.5,67.9,62.5,37.5,0.0,0.0
CHELSEA NEWTON,CHI,68.4,31.6,22.2,21.6,33.5,33.0,56.4,43.6,76.9,23.1
CHRISTI THOMAS,LAS,85.0,15.0,7.3,4.9,18.3,64.6,75.4,24.6,100,0.0
CRYSTAL ROBINSON,WAS,50.0,50.0,39.2,14.6,12.6,20.1,54.2,45.8,84.6,15.4
JANELL BURSE,SEA,99.5,0.5,1.0,6.0,24.3,60.7,79.5,20.5,100,0.0
KAMILA VODICHKOVA,PHO,97.5,2.5,0.0,5.0,17.7,47.7,80.4,19.6,0.0,0.0
LIZ MOEGGENBERG,CHI,81.0,19.0,20.7,3.4,24.1,34.5,56.3,43.8,100,0.0
MISTIE BASS,HOU,100,0.0,0.0,2.5,13.9,83.5,70.6,29.4,0.0,0.0
EDWIGE LAWSON-WADE,SEA,57.8,42.2,34.9,18.6,9.3,32.6,25.0,75.0,80.0,20.0
ERIN THORN,NYL,52.0,48.0,48.1,5.8,17.3,15.4,25.9,74.1,68.0,32.0
JACQUELINE BATTEAST,DET,73.6,26.4,17.6,2.9,11.8,23.5,75.0,25.0,100,0.0
KELLY MILLER,PHO,69.3,30.7,28.5,17.6,16.6,26.8,50.0,50.0,88.9,11.1
LATASHA BYEARS,WAS,100,0.0,0.0,1.8,14.3,69.6,58.3,41.7,0.0,0.0
AYANA WALKER,CHA,100,0.0,0.0,15.2,26.1,56.5,76.5,23.5,0.0,0.0
CHAMIQUE HOLDSCLAW,LAS,95.2,4.8,2.4,12.3,20.3,41.6,52.4,47.6,33.3,66.7
ELAINE POWELL,DET,93.4,6.6,0.0,7.2,30.1,62.7,31.0,69.0,0.0,0.0
ICISS TILLIS,NYL,67.4,32.6,20.9,9.3,18.6,48.8,69.2,30.8,83.3,16.7
JAMIE CAREY,CON,31.0,69.0,66.7,6.3,7.9,19.0,50.0,50.0,92.9,7.1
LISA WILLIS,LAS,42.9,57.1,51.4,12.6,19.8,16.2,43.8,56.3,94.7,5.3
NIKKI BLUE,WAS,77.8,22.2,5.6,24.1,46.3,40.7,38.5,61.5,0.0,100
CHANTELLE ANDERSON,SAN,100,0.0,0.0,5.2,22.9,68.0,72.9,27.1,0.0,0.0
DELISHA MILTON-JONES,WAS,70.2,29.8,30.4,11.3,15.3,33.4,65.9,34.1,94.1,5.9
DEMYA WALKER,SAC,100,0.0,0.0,5.2,25.8,69.5,36.7,63.3,0.0,0.0
K.B. SHARP,IND,57.1,42.9,40.9,13.6,13.6,45.5,40.0,60.0,100,0.0
STACEY DALES,CHI,44.9,55.1,46.6,8.1,19.9,23.6,59.3,40.7,76.0,24.0
TAMECKA DIXON,HOU,94.7,5.3,1.9,4.9,14.1,37.0,27.9,72.1,100,0.0
DEANNA JACKSON,CHI,97.6,2.4,2.3,11.4,25.0,60.6,43.8,56.3,100,0.0
NYKESHA SALES,CON,68.5,31.5,33.6,18.9,12.6,39.2,55.8,44.2,78.1,21.9
SHONA THORBURN,MIN,70.4,29.6,18.8,12.5,31.2,50.0,0.0,100,100,0.0
ANGELINA WILLIAMS,DET,81.4,18.6,14.6,9.8,26.9,39.0,58.3,41.7,100,0.0
BECKY HAMMON,NYL,57.4,42.6,33.1,7.4,21.4,30.1,33.8,66.2,75.8,24.2
CRYSTAL SMITH,PHO,59.6,40.4,35.0,21.7,18.3,36.7,28.6,71.4,100,0.0
OLYMPIA SCOTT,IND,98.1,1.9,0.0,18.0,8.0,76.0,60.9,39.1,0.0,0.0
TAMARA JAMES,WAS,75.5,24.5,15.8,12.3,28.1,45.6,37.5,62.5,100,0.0
TARI PHILLIPS,HOU,100,0.0,0.0,3.4,32.2,54.2,75.0,25.0,0.0,0.0
TINA THOMPSON,HOU,68.4,31.6,30.6,5.1,18.9,28.1,61.6,38.4,92.5,7.5
KELLY SCHUMACHER,NYL,94.7,5.3,3.9,0.0,26.4,43.4,77.4,22.6,100,0.0
LINDA FROHLICH,IND,67.6,32.4,36.4,0.0,9.1,30.3,72.2,27.8,100,0.0
SHAUNZINSKI GORTMAN,SEA,78.2,21.8,10.7,19.6,25.0,39.3,55.6,44.4,100,0.0
LATOYA THOMAS,SAN,100,0.0,0.0,9.6,28.7,39.5,66.1,33.9,0.0,0.0
PENNY TAYLOR,PHO,71.2,28.8,24.5,12.6,21.2,46.1,63.0,37.0,95.5,4.5
TYNESHA LEWIS,MIN,80.0,20.0,6.5,26.1,15.2,39.1,22.2,77.8,100,0.0
CHARLOTTE SMITH,IND,43.6,56.4,68.6,0.0,8.5,5.7,0.0,100,87.5,12.5
JAE KINGI-CROSS,SAN,66.7,33.3,24.0,12.0,28.0,32.0,33.3,66.7,100,0.0
EMMELINE NDONGUE,LAS,100,0.0,0.0,0.0,30.0,70.0,57.1,42.9,0.0,0.0
KAYTE CHRISTENSEN,PHO,100,0.0,0.0,9.5,14.3,57.1,55.6,44.4,0.0,0.0
KIESHA BROWN,NYL,80.0,20.0,15.0,0.0,35.0,30.0,20.0,80.0,100,0.0
ZANE TAMANE,WAS,100,0.0,0.0,0.0,3.4,82.8,50.0,50.0,0.0,0.0
BROOKE WYCKOFF,CHI,34.8,65.2,60.0,12.0,16.0,20.0,66.7,33.3,70.0,30.0
CHRISTELLE N'GARSANET,NYL,93.1,6.9,0.0,7.4,40.7,59.3,50.0,50.0,0.0,0.0
CORETTA BROWN,CHI,25.4,74.6,75.0,6.3,8.3,12.5,25.0,75.0,75.0,25.0
DOMINIQUE CANTY,HOU,97.1,2.9,0.0,12.8,34.1,53.7,42.6,57.4,0.0,0.0
BRANDI DAVIS,LAS,37.7,62.3,51.2,14.6,14.7,19.5,28.6,71.4,100,0.0
SHYRA ELY-GASH,SAN,79.5,20.5,14.6,0.0,36.6,34.1,40.0,60.0,50.0,50.0
ASTOU NDIAYE-DIATTA,HOU,100,0.0,0.0,5.7,8.6,68.6,50.0,50.0,0.0,0.0
BRIDGET PETTIS,PHO,57.9,42.1,21.4,28.6,21.5,28.6,50.0,50.0,100,0.0
KATIE CRONIN,CHI,56.7,43.3,50.0,20.8,8.3,33.3,40.0,60.0,100,0.0
NIKKI MCCRAY,CHI,77.3,22.7,13.6,27.3,22.8,45.5,28.6,71.4,100,0.0
SABRINA PALIE,DET,80.0,20.0,50.0,0.0,0.0,16.7,66.7,33.3,100,0.0
KASHA TERRY,IND,100,0.0,0.0,17.4,4.3,87.0,63.6,36.4,0.0,0.0
ANN STROTHER,PHO,28.6,71.4,75.0,0.0,0.0,0.0,100,0.0,75.0,25.0
SANDORA IRVIN,PHO,76.9,23.1,0.0,0.0,42.9,28.6,100,0.0,0.0,0.0
CHANDI JONES,MIN,55.6,44.4,52.9,23.5,23.6,11.8,100,0.0,66.7,33.3
CISTI GREENWALT,SEA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
WENDY PALMER,SEA,90.9,9.1,6.4,0.0,29.8,63.8,40.0,60.0,100,0.0
AMBROSIA ANDERSON,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BRITTANY WILKINS,SAC,100,0.0,0.0,0.0,0.0,66.7,66.7,33.3,0.0,0.0
BROOKE QUEENAN,CON,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
EDWINA BROWN,HOU,100,0.0,0.0,0.0,50.0,0.0,100,0.0,0.0,0.0
JESSICA BRUNGO,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TIFFANY STANSBURY,LAS,100,0.0,0.0,0.0,0.0,100,33.3,66.7,0.0,0.0
YELENA LEUCHANKA,CHA,100,0.0,0.0,16.7,16.7,66.7,60.0,40.0,0.0,0.0
KAAYLA CHONES,SEA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAMICHA JACKSON,PHO,89.3,10.7,0.0,33.3,16.7,50.0,40.0,60.0,0.0,0.0
DALIVORKA VILIPIC,LAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
EMILIE GOMIS,NYL,50.0,50.0,0.0,33.3,100,0.0,0.0,0.0,0.0,0.0
IRINA OSIPOVA,DET,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MANDISA STEVENSON,PHO,80.0,20.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KIESHA BROWN,NYL,80.0,20.0,15.0,0.0,35.0,30.0,20.0,80.0,100,0.0
ZANE TAMANE,WAS,100,0.0,0.0,0.0,3.4,82.8,50.0,50.0,0.0,0.0
BROOKE WYCKOFF,CHI,34.8,65.2,60.0,12.0,16.0,20.0,66.7,33.3,70.0,30.0
CHRISTELLE N'GARSANET,NYL,93.1,6.9,0.0,7.4,40.7,59.3,50.0,50.0,0.0,0.0
CORETTA BROWN,CHI,25.4,74.6,75.0,6.3,8.3,12.5,25.0,75.0,75.0,25.0
DOMINIQUE CANTY,HOU,97.1,2.9,0.0,12.8,34.1,53.7,42.6,57.4,0.0,0.0
BRANDI DAVIS,LAS,37.7,62.3,51.2,14.6,14.7,19.5,28.6,71.4,100,0.0
SHYRA ELY-GASH,SAN,79.5,20.5,14.6,0.0,36.6,34.1,40.0,60.0,50.0,50.0
ASTOU NDIAYE-DIATTA,HOU,100,0.0,0.0,5.7,8.6,68.6,50.0,50.0,0.0,0.0
BRIDGET PETTIS,PHO,57.9,42.1,21.4,28.6,21.5,28.6,50.0,50.0,100,0.0
KATIE CRONIN,CHI,56.7,43.3,50.0,20.8,8.3,33.3,40.0,60.0,100,0.0
NIKKI MCCRAY,CHI,77.3,22.7,13.6,27.3,22.8,45.5,28.6,71.4,100,0.0
SABRINA PALIE,DET,80.0,20.0,50.0,0.0,0.0,16.7,66.7,33.3,100,0.0
KASHA TERRY,IND,100,0.0,0.0,17.4,4.3,87.0,63.6,36.4,0.0,0.0
ANN STROTHER,PHO,28.6,71.4,75.0,0.0,0.0,0.0,100,0.0,75.0,25.0
SANDORA IRVIN,PHO,76.9,23.1,0.0,0.0,42.9,28.6,100,0.0,0.0,0.0
CHANDI JONES,MIN,55.6,44.4,52.9,23.5,23.6,11.8,100,0.0,66.7,33.3
CISTI GREENWALT,SEA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
WENDY PALMER,SEA,90.9,9.1,6.4,0.0,29.8,63.8,40.0,60.0,100,0.0
AMBROSIA ANDERSON,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BRITTANY WILKINS,SAC,100,0.0,0.0,0.0,0.0,66.7,66.7,33.3,0.0,0.0
BROOKE QUEENAN,CON,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
EDWINA BROWN,HOU,100,0.0,0.0,0.0,50.0,0.0,100,0.0,0.0,0.0
JESSICA BRUNGO,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TIFFANY STANSBURY,LAS,100,0.0,0.0,0.0,0.0,100,33.3,66.7,0.0,0.0
YELENA LEUCHANKA,CHA,100,0.0,0.0,16.7,16.7,66.7,60.0,40.0,0.0,0.0
KAAYLA CHONES,SEA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAMICHA JACKSON,PHO,89.3,10.7,0.0,33.3,16.7,50.0,40.0,60.0,0.0,0.0
DALIVORKA VILIPIC,LAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
EMILIE GOMIS,NYL,50.0,50.0,0.0,33.3,100,0.0,0.0,0.0,0.0,0.0
IRINA OSIPOVA,DET,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MANDISA STEVENSON,PHO,80.0,20.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KIESHA BROWN,NYL,80.0,20.0,15.0,0.0,35.0,30.0,20.0,80.0,100,0.0
ZANE TAMANE,WAS,100,0.0,0.0,0.0,3.4,82.8,50.0,50.0,0.0,0.0
BROOKE WYCKOFF,CHI,34.8,65.2,60.0,12.0,16.0,20.0,66.7,33.3,70.0,30.0
CHRISTELLE N'GARSANET,NYL,93.1,6.9,0.0,7.4,40.7,59.3,50.0,50.0,0.0,0.0
CORETTA BROWN,CHI,25.4,74.6,75.0,6.3,8.3,12.5,25.0,75.0,75.0,25.0
DOMINIQUE CANTY,HOU,97.1,2.9,0.0,12.8,34.1,53.7,42.6,57.4,0.0,0.0
BRANDI DAVIS,LAS,37.7,62.3,51.2,14.6,14.7,19.5,28.6,71.4,100,0.0
SHYRA ELY-GASH,SAN,79.5,20.5,14.6,0.0,36.6,34.1,40.0,60.0,50.0,50.0
ASTOU NDIAYE-DIATTA,HOU,100,0.0,0.0,5.7,8.6,68.6,50.0,50.0,0.0,0.0
BRIDGET PETTIS,PHO,57.9,42.1,21.4,28.6,21.5,28.6,50.0,50.0,100,0.0
KATIE CRONIN,CHI,56.7,43.3,50.0,20.8,8.3,33.3,40.0,60.0,100,0.0
NIKKI MCCRAY,CHI,77.3,22.7,13.6,27.3,22.8,45.5,28.6,71.4,100,0.0
SABRINA PALIE,DET,80.0,20.0,50.0,0.0,0.0,16.7,66.7,33.3,100,0.0
KASHA TERRY,IND,100,0.0,0.0,17.4,4.3,87.0,63.6,36.4,0.0,0.0
ANN STROTHER,PHO,28.6,71.4,75.0,0.0,0.0,0.0,100,0.0,75.0,25.0
SANDORA IRVIN,PHO,76.9,23.1,0.0,0.0,42.9,28.6,100,0.0,0.0,0.0
CHANDI JONES,MIN,55.6,44.4,52.9,23.5,23.6,11.8,100,0.0,66.7,33.3
CISTI GREENWALT,SEA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
WENDY PALMER,SEA,90.9,9.1,6.4,0.0,29.8,63.8,40.0,60.0,100,0.0
AMBROSIA ANDERSON,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BRITTANY WILKINS,SAC,100,0.0,0.0,0.0,0.0,66.7,66.7,33.3,0.0,0.0
BROOKE QUEENAN,CON,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
EDWINA BROWN,HOU,100,0.0,0.0,0.0,50.0,0.0,100,0.0,0.0,0.0
JESSICA BRUNGO,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TIFFANY STANSBURY,LAS,100,0.0,0.0,0.0,0.0,100,33.3,66.7,0.0,0.0
YELENA LEUCHANKA,CHA,100,0.0,0.0,16.7,16.7,66.7,60.0,40.0,0.0,0.0
KAAYLA CHONES,SEA,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAMICHA JACKSON,PHO,89.3,10.7,0.0,33.3,16.7,50.0,40.0,60.0,0.0,0.0
DALIVORKA VILIPIC,LAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
EMILIE GOMIS,NYL,50.0,50.0,0.0,33.3,100,0.0,0.0,0.0,0.0,0.0
IRINA OSIPOVA,DET,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MANDISA STEVENSON,PHO,80.0,20.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
