Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
SEIMONE AUGUSTUS,MIN,89.4,10.6,10.1,15.6,19.7,43.2,56.3,43.7,88.5,11.5
SHANNA ZOLMAN,SAN,33.5,66.5,70.7,12.4,8.3,5.7,57.6,42.4,82.4,17.6
SIDNEY SPENCER,LAS,59.0,41.0,49.5,9.2,11.4,25.7,62.5,37.5,94.4,5.6
SVETLANA ABROSIMOVA,MIN,66.1,33.9,39.1,20.3,10.5,32.5,54.0,46.0,97.8,2.2
TAMIKA WHITMORE,IND,79.1,20.9,17.0,3.2,19.2,36.2,45.8,54.2,90.5,9.5
TAMMY SUTTON-BROWN,IND,100,0.0,0.0,15.9,27.1,65.0,79.9,20.1,0.0,0.0
TAN WHITE,IND,63.9,36.1,35.1,17.9,14.4,35.3,25.8,74.2,76.7,23.3
TANGELA SMITH,PHO,84.7,15.3,14.0,7.0,18.2,45.3,69.0,31.0,95.0,5.0
TANISHA WRIGHT,SEA,82.4,17.6,12.9,19.4,23.8,46.0,38.6,61.4,66.7,33.3
TIFFANY JACKSON,NYL,100,0.0,0.0,9.8,26.0,64.7,45.3,54.7,0.0,0.0
TINA THOMPSON,HOU,73.8,26.2,23.7,3.5,27.3,29.3,61.2,38.8,95.9,4.1
TULLY BEVILAQUA,IND,40.7,59.3,55.0,12.2,8.3,27.8,42.4,57.6,87.9,12.1
WENDY PALMER,SEA,84.1,15.9,5.8,7.1,27.5,60.3,53.8,46.2,100,0.0
ALANA BEARD,WAS,72.9,27.1,22.7,19.0,20.4,34.1,29.9,70.1,74.5,25.5
ASHLEY ROBINSON,SEA,98.4,1.6,0.0,4.2,8.3,66.7,72.7,27.3,0.0,0.0
BROOKE WYCKOFF,CHI,21.7,78.3,73.5,11.2,10.2,8.2,87.5,12.5,95.8,4.2
CANDICE DUPREE,CHI,98.9,1.1,0.0,5.1,22.7,49.4,68.0,32.0,0.0,0.0
HELEN DARLING,SAN,65.8,34.2,33.6,6.7,20.1,26.9,32.3,67.7,93.3,6.7
JAMIE CAREY,CON,30.0,70.0,85.7,1.8,5.4,5.4,20.0,80.0,71.9,28.1
JESSICA DAVENPORT,NYL,99.3,0.7,0.0,0.0,30.7,53.4,59.0,41.0,0.0,0.0
JIA PERKINS,CHI,72.3,27.7,30.5,12.0,10.6,30.2,46.0,54.0,89.7,10.3
KATIE GEARLDS,SEA,43.9,56.1,50.0,5.3,16.7,21.2,63.6,36.4,90.9,9.1
KRISTEN RASMUSSEN,CON,71.9,28.1,40.2,8.0,15.2,28.6,64.0,36.0,86.7,13.3
MONIQUE CURRIE,WAS,83.0,17.0,11.9,19.8,36.1,42.4,54.3,45.7,78.6,21.4
MWADI MABIKA,LAS,55.0,45.0,40.4,9.0,16.2,24.7,48.3,51.7,61.1,38.9
NIKKI TEASLEY,WAS,44.1,55.9,48.8,7.0,24.5,17.4,21.7,78.3,82.1,17.9
REBEKKAH BRUNSON,SAC,98.6,1.4,0.0,3.3,26.4,64.3,54.5,45.5,0.0,0.0
SHAMEKA CHRISTON,NYL,63.7,36.3,31.8,3.3,25.3,15.8,34.2,65.8,79.5,20.5
SHANNON JOHNSON,DET,57.8,42.2,45.1,17.1,25.9,18.7,32.1,67.9,62.1,37.9
SHERI SAM,IND,82.3,17.7,16.5,17.7,17.6,43.9,44.4,55.6,100,0.0
SOPHIA YOUNG-MALCOLM,SAN,98.9,1.1,0.0,3.3,22.6,59.7,68.2,31.8,0.0,0.0
CHASITY MELVIN,CHI,97.2,2.8,1.0,4.5,25.9,60.3,57.9,42.1,0.0,100
DIANA TAURASI,PHO,44.7,55.3,46.5,22.7,17.3,26.8,53.2,46.8,85.3,14.7
ELAINE POWELL,DET,100,0.0,0.0,23.3,26.7,63.3,54.5,45.5,0.0,0.0
ERIKA DE SOUZA,CON,100,0.0,0.0,2.9,7.4,89.7,76.2,23.8,0.0,0.0
JANEL MCCARVILLE,NYL,99.6,0.4,0.0,6.9,18.1,59.0,68.4,31.6,0.0,0.0
MARGO DYDEK,CON,97.3,2.7,2.9,1.0,14.4,45.2,76.7,23.3,50.0,50.0
SHAY MURPHY,MIN,54.5,45.5,32.7,8.5,23.7,38.8,50.0,50.0,100,0.0
TICHA PENICHEIRO,SAC,92.4,7.6,5.1,9.6,33.9,44.1,18.5,81.5,100,0.0
YOLANDA GRIFFITH,SAC,100,0.0,0.0,2.2,26.5,67.6,74.3,25.7,0.0,0.0
CAPPIE PONDEXTER,PHO,75.9,24.1,20.3,22.0,20.7,36.5,33.8,66.2,69.4,30.6
IVORY LATTA,DET,43.7,56.3,71.0,16.1,3.2,15.1,16.7,83.3,72.7,27.3
KARA BRAXTON,DET,100,0.0,0.0,3.0,18.8,71.1,65.0,35.0,0.0,0.0
LAUREN JACKSON,SEA,75.5,24.5,19.9,6.1,23.5,39.5,62.7,37.3,87.8,12.2
SANCHO LYTTLE,HOU,100,0.0,0.0,10.1,16.2,73.7,70.7,29.3,0.0,0.0
STACEY DALES,CHI,35.8,64.2,64.8,13.5,10.0,11.6,64.1,35.9,86.6,13.4
SWIN CASH,DET,99.0,1.0,0.0,14.5,26.7,47.7,60.3,39.7,0.0,0.0
TAMARA JAMES,WAS,62.7,37.3,32.3,14.4,27.0,34.7,58.8,41.2,94.4,5.6
ASJHA JONES,CON,97.4,2.6,0.0,6.8,15.6,41.3,73.1,26.9,0.0,0.0
BELINDA SNELL,PHO,25.5,74.5,72.9,20.6,6.5,15.0,81.8,18.2,88.5,11.5
COCO MILLER,WAS,78.4,21.6,25.0,15.0,13.3,28.3,62.2,37.8,90.0,10.0
DOMINIQUE CANTY,CHI,93.0,7.0,4.9,10.3,30.1,46.1,44.3,55.7,100,0.0
KIESHA BROWN,LAS,60.2,39.8,40.1,7.0,28.9,21.1,31.8,68.2,78.9,21.1
LATASHA BYEARS,HOU,100,0.0,0.0,8.1,14.1,79.2,64.1,35.9,0.0,0.0
NIKKI BLUE,WAS,75.0,25.0,16.8,11.2,29.0,29.9,41.4,58.6,50.0,50.0
RUTH RILEY,SAN,86.1,13.9,8.5,1.1,15.4,42.0,83.6,16.4,100,0.0
TIFFANY STANSBURY,MIN,100,0.0,0.0,4.6,15.4,80.0,58.2,41.8,0.0,0.0
VICKIE JOHNSON,SAN,77.1,22.9,25.9,21.4,13.2,37.0,47.3,52.7,90.5,9.5
AMBER JACOBS,MIN,36.3,63.7,54.8,11.8,8.6,21.5,29.4,70.6,76.5,23.5
ERIN THORN,NYL,49.8,50.2,51.2,10.3,8.9,15.7,41.1,58.9,85.4,14.6
JANELL BURSE,SEA,99.5,0.5,0.0,1.2,27.3,60.9,67.7,32.3,0.0,0.0
RONEEKA HODGES,HOU,39.4,60.6,58.8,6.9,19.6,13.7,27.3,72.7,100,0.0
SHYRA ELY-GASH,SEA,75.8,24.2,23.1,21.5,30.7,30.8,53.3,46.7,100,0.0
SUE BIRD,SEA,51.8,48.2,44.6,14.9,7.2,19.1,23.3,76.7,71.1,28.9
TAJ MCWILLIAMS-FRANKLIN,LAS,94.9,5.1,2.8,1.2,21.2,57.3,59.0,41.0,100,0.0
BARBARA FARRIS,NYL,100,0.0,0.0,3.8,24.5,67.9,55.0,45.0,0.0,0.0
BECKY HAMMON,SAN,54.5,45.5,42.1,11.8,18.1,28.1,17.1,82.9,73.0,27.0
BERNICE MOSBY,WAS,98.4,1.6,0.0,3.6,27.7,55.4,40.0,60.0,0.0,0.0
JESSICA MOORE,LAS,100,0.0,0.0,7.3,22.0,50.4,66.7,33.3,0.0,0.0
KATHRIN RESS,MIN,94.9,5.1,7.1,5.9,24.7,63.5,62.1,37.9,100,0.0
LAURIE KOEHN,WAS,8.3,91.7,90.0,7.5,5.0,5.0,0.0,100,83.3,16.7
LE'COE WILLINGHAM,CON,92.3,7.7,0.0,3.4,31.0,65.5,60.0,40.0,0.0,0.0
CRYSTAL SMITH,HOU,54.3,45.7,47.3,22.4,11.5,32.7,35.3,64.7,84.6,15.4
LA'TANGELA ATKINSON,SAC,95.3,4.7,0.0,19.6,25.0,71.4,57.1,42.9,0.0,0.0
LATOYA THOMAS,LAS,78.6,21.4,22.7,4.0,18.7,30.3,60.3,39.7,93.3,6.7
SHERILL BAKER,LAS,82.5,17.5,11.5,15.4,33.7,36.5,28.1,71.9,100,0.0
ASHLEY SHIELDS,HOU,86.6,13.4,15.6,22.2,40.0,31.1,46.7,53.3,85.7,14.3
EVANTHIA MALTSI,CON,45.0,55.0,65.3,9.5,6.1,23.1,57.1,42.9,96.9,3.1
NYKESHA SALES,CON,77.7,22.3,20.5,17.8,21.3,36.8,61.2,38.8,65.2,34.8
LISA WILLIS,NYL,34.6,65.4,60.8,2.5,8.8,20.3,16.7,83.3,68.8,31.3
JENNIFER DEREVJANIK,PHO,66.7,33.3,8.3,41.7,25.0,61.1,50.0,50.0,0.0,100
LIZ MOEGGENBERG,CHI,85.4,14.6,8.1,10.8,5.4,70.3,87.5,12.5,100,0.0
SANDORA IRVIN,SAN,90.5,9.5,0.0,7.4,3.7,81.5,46.2,53.8,0.0,0.0
BARBARA TURNER,HOU,58.3,41.7,22.8,6.5,29.4,43.5,54.5,45.5,71.4,28.6
KAYTE CHRISTENSEN,CHI,100,0.0,0.0,0.0,16.7,41.7,80.0,20.0,0.0,0.0
GILLIAN GORING,WAS,97.8,2.2,0.0,0.0,29.6,63.0,52.6,47.4,0.0,0.0
TAMIKA CATCHINGS,IND,71.4,28.6,19.8,8.9,31.3,30.5,27.1,72.9,73.9,26.1
TAMIKA RAYMOND,MIN,100,0.0,0.0,19.4,22.6,77.4,83.3,16.7,0.0,0.0
TYE'SHA FLUKER,LAS,94.4,5.6,7.5,0.0,12.5,50.0,81.3,18.8,100,0.0
JENNIFER LACY,PHO,89.7,10.3,8.6,8.6,28.5,34.3,63.6,36.4,100,0.0
LINDSEY HARDING,MIN,85.6,14.4,10.3,19.3,22.7,42.1,19.2,80.8,37.5,62.5
STEPHANIE RAYMOND,CHI,28.3,71.7,68.9,11.5,11.4,13.1,33.3,66.7,92.9,7.1
CATHY JOENS,CHI,43.0,57.0,69.5,13.7,11.6,14.7,66.7,33.3,81.8,18.2
CLAIRE COGGINS,CHI,34.3,65.7,63.8,4.3,2.2,17.0,62.5,37.5,80.0,20.0
MISTIE BASS,HOU,96.9,3.1,0.0,18.2,18.2,81.8,66.7,33.3,0.0,0.0
NAVONDA MOORE,MIN,69.2,30.8,14.3,4.8,28.6,28.6,50.0,50.0,100,0.0
ERIN PERPEROGLOU,SAN,76.2,23.8,13.3,23.2,30.5,49.3,56.1,43.9,66.7,33.3
MEGAN MAHONEY,CON,78.6,21.4,9.7,6.5,51.6,25.8,50.0,50.0,100,0.0
TAMECKA DIXON,HOU,91.7,8.3,6.9,13.0,14.4,27.8,34.1,65.9,40.0,60.0
ALISON BALES,IND,100,0.0,0.0,7.3,12.7,47.3,79.2,20.8,0.0,0.0
ERIN GRANT,HOU,91.3,8.7,0.0,8.0,28.0,40.0,66.7,33.3,0.0,0.0
KAMESHA HAIRSTON,CON,72.5,27.5,20.7,10.3,31.0,6.9,57.1,42.9,100,0.0
CARLA THOMAS,CHI,97.0,3.0,0.0,5.9,29.4,52.9,50.0,50.0,0.0,0.0
CHERYL FORD,DET,100,0.0,0.0,6.2,27.2,51.3,64.8,35.2,0.0,0.0
TAMARA MOORE,HOU,75.0,25.0,20.7,3.4,20.7,51.7,41.2,58.8,100,0.0
KENDRA WECKER,SAN,80.0,20.0,0.0,6.3,25.0,62.5,66.7,33.3,0.0,0.0
ANN STROTHER,IND,51.6,48.4,64.3,0.0,7.1,14.3,25.0,75.0,100,0.0
CHANTELLE ANDERSON,SAN,100,0.0,0.0,10.7,28.6,71.4,70.0,30.0,0.0,0.0
ICISS TILLIS,LAS,75.0,25.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0
TEMEKA JOHNSON,LAS,96.6,3.4,4.3,11.4,15.7,28.6,21.4,78.6,100,0.0
LINDA FROHLICH,SAC,76.9,23.1,42.9,0.0,28.5,28.6,100,0.0,100,0.0
KASHA TERRY,IND,100,0.0,0.0,0.0,33.3,66.7,100,0.0,0.0,0.0
STACEY LOVELACE,WAS,66.7,33.3,25.0,0.0,16.7,16.7,71.4,28.6,100,0.0
OLYMPIA SCOTT,PHO,100,0.0,0.0,0.0,75.0,25.0,0.0,100,0.0,0.0
DONEEKA LEWIS,SEA,76.9,23.1,0.0,20.0,20.0,60.0,75.0,25.0,0.0,0.0
SHAY DORON,NYL,90.9,9.1,30.0,20.0,10.0,60.0,33.3,66.7,100,0.0
AMY SANDERS,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LINDSAY BOWEN,NYL,40.0,60.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
TARI PHILLIPS,HOU,100,0.0,0.0,30.0,40.0,40.0,66.7,33.3,0.0,0.0
YELENA LEUCHANKA,WAS,100,0.0,0.0,0.0,50.0,50.0,0.0,100,0.0,0.0
CHAMIQUE HOLDSCLAW,LAS,95.2,4.8,7.6,17.7,19.0,45.6,10.3,89.7,50.0,50.0
DEMYA WALKER,SAC,100,0.0,0.0,4.5,22.7,72.7,64.7,35.3,0.0,0.0
MEGAN DUFFY,MIN,11.1,88.9,42.9,0.0,57.1,0.0,0.0,0.0,100,0.0
TAUSHA MILLS,DET,100,0.0,0.0,0.0,20.0,53.3,33.3,66.7,0.0,0.0
ADRIANA MOISES PINTO,PHO,80.0,20.0,42.9,28.6,28.5,28.6,100,0.0,100,0.0
ASTOU NDIAYE-DIATTA,SEA,92.9,7.1,0.0,0.0,0.0,60.0,40.0,60.0,0.0,0.0
DEE DAVIS,HOU,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KIM SMITH,SAC,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHERYL SWOOPES,HOU,72.0,28.0,13.0,8.7,17.4,43.5,37.5,62.5,100,0.0
AYANA WALKER,DET,100,0.0,0.0,0.0,14.3,85.7,66.7,33.3,0.0,0.0
CRYSTAL ROBINSON,WAS,66.7,33.3,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
MARTINA WEBER,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHONA THORBURN,SEA,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
TEANA MILLER,PHO,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CORI CHAMBERS,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TYRESA SMITH,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
OLYMPIA SCOTT,PHO,100,0.0,0.0,0.0,75.0,25.0,0.0,100,0.0,0.0
DONEEKA LEWIS,SEA,76.9,23.1,0.0,20.0,20.0,60.0,75.0,25.0,0.0,0.0
SHAY DORON,NYL,90.9,9.1,30.0,20.0,10.0,60.0,33.3,66.7,100,0.0
AMY SANDERS,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LINDSAY BOWEN,NYL,40.0,60.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
TARI PHILLIPS,HOU,100,0.0,0.0,30.0,40.0,40.0,66.7,33.3,0.0,0.0
YELENA LEUCHANKA,WAS,100,0.0,0.0,0.0,50.0,50.0,0.0,100,0.0,0.0
CHAMIQUE HOLDSCLAW,LAS,95.2,4.8,7.6,17.7,19.0,45.6,10.3,89.7,50.0,50.0
DEMYA WALKER,SAC,100,0.0,0.0,4.5,22.7,72.7,64.7,35.3,0.0,0.0
MEGAN DUFFY,MIN,11.1,88.9,42.9,0.0,57.1,0.0,0.0,0.0,100,0.0
TAUSHA MILLS,DET,100,0.0,0.0,0.0,20.0,53.3,33.3,66.7,0.0,0.0
ADRIANA MOISES PINTO,PHO,80.0,20.0,42.9,28.6,28.5,28.6,100,0.0,100,0.0
ASTOU NDIAYE-DIATTA,SEA,92.9,7.1,0.0,0.0,0.0,60.0,40.0,60.0,0.0,0.0
DEE DAVIS,HOU,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KIM SMITH,SAC,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHERYL SWOOPES,HOU,72.0,28.0,13.0,8.7,17.4,43.5,37.5,62.5,100,0.0
AYANA WALKER,DET,100,0.0,0.0,0.0,14.3,85.7,66.7,33.3,0.0,0.0
CRYSTAL ROBINSON,WAS,66.7,33.3,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
MARTINA WEBER,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHONA THORBURN,SEA,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
TEANA MILLER,PHO,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CORI CHAMBERS,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TYRESA SMITH,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
OLYMPIA SCOTT,PHO,100,0.0,0.0,0.0,75.0,25.0,0.0,100,0.0,0.0
DONEEKA LEWIS,SEA,76.9,23.1,0.0,20.0,20.0,60.0,75.0,25.0,0.0,0.0
SHAY DORON,NYL,90.9,9.1,30.0,20.0,10.0,60.0,33.3,66.7,100,0.0
AMY SANDERS,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LINDSAY BOWEN,NYL,40.0,60.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
TARI PHILLIPS,HOU,100,0.0,0.0,30.0,40.0,40.0,66.7,33.3,0.0,0.0
YELENA LEUCHANKA,WAS,100,0.0,0.0,0.0,50.0,50.0,0.0,100,0.0,0.0
CHAMIQUE HOLDSCLAW,LAS,95.2,4.8,7.6,17.7,19.0,45.6,10.3,89.7,50.0,50.0
DEMYA WALKER,SAC,100,0.0,0.0,4.5,22.7,72.7,64.7,35.3,0.0,0.0
MEGAN DUFFY,MIN,11.1,88.9,42.9,0.0,57.1,0.0,0.0,0.0,100,0.0
TAUSHA MILLS,DET,100,0.0,0.0,0.0,20.0,53.3,33.3,66.7,0.0,0.0
ADRIANA MOISES PINTO,PHO,80.0,20.0,42.9,28.6,28.5,28.6,100,0.0,100,0.0
ASTOU NDIAYE-DIATTA,SEA,92.9,7.1,0.0,0.0,0.0,60.0,40.0,60.0,0.0,0.0
DEE DAVIS,HOU,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KIM SMITH,SAC,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHERYL SWOOPES,HOU,72.0,28.0,13.0,8.7,17.4,43.5,37.5,62.5,100,0.0
AYANA WALKER,DET,100,0.0,0.0,0.0,14.3,85.7,66.7,33.3,0.0,0.0
CRYSTAL ROBINSON,WAS,66.7,33.3,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
MARTINA WEBER,NYL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHONA THORBURN,SEA,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
TEANA MILLER,PHO,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CORI CHAMBERS,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TYRESA SMITH,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
