Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
KYLEE SHOOK,NYL,78.5,21.5,11.1,2.5,17.3,51.9,75.9,24.1,100,0.0
RACHEL BANHAM,MIN,49.0,51.0,54.7,2.2,11.7,20.4,47.8,52.2,88.0,12.0
TE'A COOPER,LAS,71.7,28.3,23.7,19.4,18.7,50.4,40.0,60.0,100,0.0
ALANNA SMITH,PHO,57.8,42.2,25.9,3.4,17.2,48.3,72.7,27.3,100,0.0
DIANA TAURASI,PHO,28.9,71.1,51.4,12.6,28.9,8.4,48.6,51.4,63.9,36.1
JASMINE THOMAS,CON,66.5,33.5,32.5,10.3,10.8,27.8,36.4,63.6,95.2,4.8
JOYNER HOLMES,NYL,61.1,38.9,16.1,3.6,16.0,60.7,52.6,47.4,100,0.0
KIARA LESLIE,WAS,56.5,43.5,48.6,7.6,11.4,36.2,47.6,52.4,94.1,5.9
LAYSHIA CLARENDON,NYL,72.3,27.7,20.6,6.4,25.3,52.3,25.4,74.6,66.7,33.3
SYDNEY WIESE,LAS,43.0,57.0,57.7,6.2,8.5,29.2,72.7,27.3,84.0,16.0
TIFFANY MITCHELL,IND,65.9,34.1,21.1,4.1,31.8,32.2,42.1,57.9,76.5,23.5
BRIA HOLMES,CON,69.4,30.6,34.1,13.6,9.1,50.0,52.0,48.0,90.0,10.0
GLORY JOHNSON,ATL,49.4,50.6,38.8,4.7,14.1,35.3,70.0,30.0,100,0.0
JACKI GEMELOS,WAS,37.5,62.5,55.1,16.3,4.1,24.5,80.0,20.0,88.9,11.1
KATHLEEN DOYLE,IND,48.8,51.2,55.6,0.0,7.4,29.6,40.0,60.0,100,0.0
MARINA MABREY,DAL,42.4,57.6,60.0,6.3,8.4,27.4,20.0,80.0,81.6,18.4
MEGAN WALKER,NYL,44.9,55.1,30.5,11.9,5.1,50.8,73.7,26.3,100,0.0
NATALIE ACHONWA,IND,91.3,8.7,0.0,2.9,18.6,57.1,77.2,22.8,0.0,0.0
NNEKA OGWUMIKE,LAS,89.2,10.8,11.3,5.8,17.0,58.3,74.4,25.6,100,0.0
KRISTINE ANIGWE,LAS,100,0.0,0.0,7.7,17.9,76.9,71.9,28.1,0.0,0.0
LEXIE BROWN,MIN,53.2,46.8,38.5,7.3,17.5,23.9,45.8,54.2,100,0.0
SHENISE JOHNSON,MIN,79.3,20.7,20.7,12.6,28.7,34.5,22.7,77.3,83.3,16.7
SHEY PEDDY,PHO,46.0,54.0,18.8,6.3,34.3,43.8,13.3,86.7,100,0.0
SYDNEY COLSON,CHI,57.1,42.9,32.1,0.0,25.0,28.6,16.7,83.3,100,0.0
TIANNA HAWKINS,WAS,56.2,43.8,35.2,2.8,15.1,42.8,77.8,22.2,100,0.0
TIERRA RUFFIN-PRATT,LAS,71.1,28.9,36.7,4.1,38.8,16.3,33.3,66.7,100,0.0
CHENNEDY CARTER,ATL,85.7,14.3,12.9,10.8,19.7,48.7,18.1,81.9,33.3,66.7
KALEENA MOSQUEDA-LEWIS,CON,26.6,73.4,66.7,0.0,7.4,14.8,85.7,14.3,100,0.0
KAYLA ALEXANDER,MIN,100,0.0,0.0,0.0,13.5,70.3,62.5,37.5,0.0,0.0
SATOU SABALLY,DAL,63.7,36.3,17.6,4.1,33.8,45.0,42.6,57.4,76.9,23.1
EPIPHANNY PRINCE,SEA,52.6,47.4,42.2,3.1,17.2,18.8,15.4,84.6,55.6,44.4
NIA COFFEY,PHO,44.7,55.3,52.5,5.0,2.5,15.0,55.6,44.4,100,0.0
STEFANIE DOLSON,CHI,54.9,45.1,37.5,0.0,14.6,39.6,69.6,30.4,100,0.0
LAUREN COX,IND,86.0,14.0,18.0,4.0,22.0,48.0,53.3,46.7,100,0.0
ASTOU NDOUR-FALL,DAL,56.1,43.9,39.1,8.7,0.0,52.2,64.3,35.7,100,0.0
AZURÁ STEVENS,CHI,66.9,33.1,30.0,2.7,11.3,48.0,75.0,25.0,100,0.0
BRIA HARTLEY,PHO,58.6,41.4,39.5,6.3,17.3,32.6,36.6,63.4,76.0,24.0
BRIANN JANUARY,CON,60.0,40.0,50.8,4.6,15.4,3.1,36.4,63.6,90.9,9.1
CIERRA BURDICK,LVA,100,0.0,0.0,0.0,0.0,50.0,100,0.0,0.0,0.0
CRYSTAL LANGHORNE,SEA,70.6,29.4,16.7,0.0,16.6,55.6,66.7,33.3,0.0,100
DIAMOND DESHIELDS,CHI,78.3,21.7,10.1,21.3,15.7,53.9,63.6,36.4,100,0.0
ISABELLE HARRISON,DAL,96.1,3.9,0.0,0.0,18.1,62.7,58.8,41.2,0.0,0.0
ODYSSEY SIMS,MIN,76.9,23.1,19.7,13.1,24.6,44.3,41.2,58.8,100,0.0
THERESA PLAISANCE,CON,41.4,58.6,46.9,0.0,15.6,31.3,83.3,16.7,100,0.0
BRITTNEY GRINER,PHO,99.4,0.6,0.0,0.9,17.9,66.0,82.8,17.2,0.0,0.0
JAYLYN AGNEW,ATL,13.3,86.7,60.0,20.0,26.7,13.3,100,0.0,100,0.0
MARIE GÜLICH,LAS,88.5,11.5,0.0,6.9,10.3,82.8,92.3,7.7,0.0,0.0
SUG SUTTON,WAS,48.5,51.5,44.1,5.9,14.7,17.6,42.9,57.1,100,0.0
PARIS KEA,NYL,54.8,45.2,51.3,3.9,9.2,15.8,6.7,93.3,30.8,69.2
SUE BIRD,SEA,41.0,59.0,63.9,7.4,2.8,11.1,44.4,55.6,87.0,13.0
KALANI BROWN,ATL,100,0.0,0.0,0.0,20.0,66.7,75.0,25.0,0.0,0.0
MORGAN TUCK,SEA,43.8,56.3,35.3,0.0,29.4,35.3,100,0.0,100,0.0
RESHANDA GRAY,LAS,100,0.0,0.0,0.0,42.9,42.9,75.0,25.0,0.0,0.0
STEPHANIE MAVUNGA,CHI,82.8,17.2,0.0,0.0,25.7,62.9,69.2,30.8,0.0,0.0
MEGAN GUSTAFSON,DAL,92.9,7.1,0.0,0.0,42.9,57.1,75.0,25.0,0.0,0.0
MORIAH JEFFERSON,DAL,86.0,14.0,13.3,13.3,15.6,57.8,31.3,68.8,100,0.0
STELLA JOHNSON,WAS,58.8,41.2,58.7,6.5,10.9,30.4,71.4,28.6,100,0.0
KAMIAH SMALLS,IND,40.0,60.0,77.8,0.0,7.4,7.4,50.0,50.0,100,0.0
MEGAN HUFF,LVA,66.7,33.3,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYLVIA FOWLES,MIN,100,0.0,0.0,0.0,23.5,76.5,71.8,28.2,0.0,0.0
AERIAL POWERS,WAS,62.3,37.7,27.6,2.0,25.5,28.6,21.7,78.3,77.8,22.2
ALEXIS JONES,ATL,9.5,90.5,87.5,0.0,4.2,0.0,0.0,100,57.1,42.9
VICTORIA VIVIANS,IND,62.1,37.9,20.7,0.0,24.1,41.4,37.5,62.5,50.0,50.0
ALISIA JENKINS,PHO,62.5,37.5,0.0,0.0,50.0,25.0,100,0.0,0.0,0.0
BRITTANY BREWER,ATL,100,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0
AVERY WARLEY-TALBERT,LVA,100,0.0,0.0,0.0,25.0,75.0,33.3,66.7,0.0,0.0
SABRINA IONESCU,NYL,52.4,47.6,38.2,3.6,18.2,36.4,8.3,91.7,28.6,71.4
ALEXIS PRINCE,CHI,40.0,60.0,75.0,37.5,0.0,25.0,0.0,100,100,0.0
KAELA DAVIS,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KARIMA CHRISTMAS-KELLY,MIN,57.1,42.9,0.0,0.0,77.8,22.2,0.0,100,0.0,0.0
EMMA CANNON,LVA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CHENNEDY CARTER,ATL,85.7,14.3,12.9,10.8,19.7,48.7,18.1,81.9,33.3,66.7
KALEENA MOSQUEDA-LEWIS,CON,26.6,73.4,66.7,0.0,7.4,14.8,85.7,14.3,100,0.0
KAYLA ALEXANDER,MIN,100,0.0,0.0,0.0,13.5,70.3,62.5,37.5,0.0,0.0
SATOU SABALLY,DAL,63.7,36.3,17.6,4.1,33.8,45.0,42.6,57.4,76.9,23.1
EPIPHANNY PRINCE,SEA,52.6,47.4,42.2,3.1,17.2,18.8,15.4,84.6,55.6,44.4
NIA COFFEY,PHO,44.7,55.3,52.5,5.0,2.5,15.0,55.6,44.4,100,0.0
STEFANIE DOLSON,CHI,54.9,45.1,37.5,0.0,14.6,39.6,69.6,30.4,100,0.0
LAUREN COX,IND,86.0,14.0,18.0,4.0,22.0,48.0,53.3,46.7,100,0.0
ASTOU NDOUR-FALL,DAL,56.1,43.9,39.1,8.7,0.0,52.2,64.3,35.7,100,0.0
AZURÁ STEVENS,CHI,66.9,33.1,30.0,2.7,11.3,48.0,75.0,25.0,100,0.0
BRIA HARTLEY,PHO,58.6,41.4,39.5,6.3,17.3,32.6,36.6,63.4,76.0,24.0
BRIANN JANUARY,CON,60.0,40.0,50.8,4.6,15.4,3.1,36.4,63.6,90.9,9.1
CIERRA BURDICK,LVA,100,0.0,0.0,0.0,0.0,50.0,100,0.0,0.0,0.0
CRYSTAL LANGHORNE,SEA,70.6,29.4,16.7,0.0,16.6,55.6,66.7,33.3,0.0,100
DIAMOND DESHIELDS,CHI,78.3,21.7,10.1,21.3,15.7,53.9,63.6,36.4,100,0.0
ISABELLE HARRISON,DAL,96.1,3.9,0.0,0.0,18.1,62.7,58.8,41.2,0.0,0.0
ODYSSEY SIMS,MIN,76.9,23.1,19.7,13.1,24.6,44.3,41.2,58.8,100,0.0
THERESA PLAISANCE,CON,41.4,58.6,46.9,0.0,15.6,31.3,83.3,16.7,100,0.0
BRITTNEY GRINER,PHO,99.4,0.6,0.0,0.9,17.9,66.0,82.8,17.2,0.0,0.0
JAYLYN AGNEW,ATL,13.3,86.7,60.0,20.0,26.7,13.3,100,0.0,100,0.0
MARIE GÜLICH,LAS,88.5,11.5,0.0,6.9,10.3,82.8,92.3,7.7,0.0,0.0
SUG SUTTON,WAS,48.5,51.5,44.1,5.9,14.7,17.6,42.9,57.1,100,0.0
PARIS KEA,NYL,54.8,45.2,51.3,3.9,9.2,15.8,6.7,93.3,30.8,69.2
SUE BIRD,SEA,41.0,59.0,63.9,7.4,2.8,11.1,44.4,55.6,87.0,13.0
KALANI BROWN,ATL,100,0.0,0.0,0.0,20.0,66.7,75.0,25.0,0.0,0.0
MORGAN TUCK,SEA,43.8,56.3,35.3,0.0,29.4,35.3,100,0.0,100,0.0
RESHANDA GRAY,LAS,100,0.0,0.0,0.0,42.9,42.9,75.0,25.0,0.0,0.0
STEPHANIE MAVUNGA,CHI,82.8,17.2,0.0,0.0,25.7,62.9,69.2,30.8,0.0,0.0
MEGAN GUSTAFSON,DAL,92.9,7.1,0.0,0.0,42.9,57.1,75.0,25.0,0.0,0.0
MORIAH JEFFERSON,DAL,86.0,14.0,13.3,13.3,15.6,57.8,31.3,68.8,100,0.0
STELLA JOHNSON,WAS,58.8,41.2,58.7,6.5,10.9,30.4,71.4,28.6,100,0.0
KAMIAH SMALLS,IND,40.0,60.0,77.8,0.0,7.4,7.4,50.0,50.0,100,0.0
MEGAN HUFF,LVA,66.7,33.3,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYLVIA FOWLES,MIN,100,0.0,0.0,0.0,23.5,76.5,71.8,28.2,0.0,0.0
AERIAL POWERS,WAS,62.3,37.7,27.6,2.0,25.5,28.6,21.7,78.3,77.8,22.2
ALEXIS JONES,ATL,9.5,90.5,87.5,0.0,4.2,0.0,0.0,100,57.1,42.9
VICTORIA VIVIANS,IND,62.1,37.9,20.7,0.0,24.1,41.4,37.5,62.5,50.0,50.0
ALISIA JENKINS,PHO,62.5,37.5,0.0,0.0,50.0,25.0,100,0.0,0.0,0.0
BRITTANY BREWER,ATL,100,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0
AVERY WARLEY-TALBERT,LVA,100,0.0,0.0,0.0,25.0,75.0,33.3,66.7,0.0,0.0
SABRINA IONESCU,NYL,52.4,47.6,38.2,3.6,18.2,36.4,8.3,91.7,28.6,71.4
ALEXIS PRINCE,CHI,40.0,60.0,75.0,37.5,0.0,25.0,0.0,100,100,0.0
KAELA DAVIS,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KARIMA CHRISTMAS-KELLY,MIN,57.1,42.9,0.0,0.0,77.8,22.2,0.0,100,0.0,0.0
EMMA CANNON,LVA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CHENNEDY CARTER,ATL,85.7,14.3,12.9,10.8,19.7,48.7,18.1,81.9,33.3,66.7
KALEENA MOSQUEDA-LEWIS,CON,26.6,73.4,66.7,0.0,7.4,14.8,85.7,14.3,100,0.0
KAYLA ALEXANDER,MIN,100,0.0,0.0,0.0,13.5,70.3,62.5,37.5,0.0,0.0
SATOU SABALLY,DAL,63.7,36.3,17.6,4.1,33.8,45.0,42.6,57.4,76.9,23.1
EPIPHANNY PRINCE,SEA,52.6,47.4,42.2,3.1,17.2,18.8,15.4,84.6,55.6,44.4
NIA COFFEY,PHO,44.7,55.3,52.5,5.0,2.5,15.0,55.6,44.4,100,0.0
STEFANIE DOLSON,CHI,54.9,45.1,37.5,0.0,14.6,39.6,69.6,30.4,100,0.0
LAUREN COX,IND,86.0,14.0,18.0,4.0,22.0,48.0,53.3,46.7,100,0.0
ASTOU NDOUR-FALL,DAL,56.1,43.9,39.1,8.7,0.0,52.2,64.3,35.7,100,0.0
AZURÁ STEVENS,CHI,66.9,33.1,30.0,2.7,11.3,48.0,75.0,25.0,100,0.0
BRIA HARTLEY,PHO,58.6,41.4,39.5,6.3,17.3,32.6,36.6,63.4,76.0,24.0
BRIANN JANUARY,CON,60.0,40.0,50.8,4.6,15.4,3.1,36.4,63.6,90.9,9.1
CIERRA BURDICK,LVA,100,0.0,0.0,0.0,0.0,50.0,100,0.0,0.0,0.0
CRYSTAL LANGHORNE,SEA,70.6,29.4,16.7,0.0,16.6,55.6,66.7,33.3,0.0,100
DIAMOND DESHIELDS,CHI,78.3,21.7,10.1,21.3,15.7,53.9,63.6,36.4,100,0.0
ISABELLE HARRISON,DAL,96.1,3.9,0.0,0.0,18.1,62.7,58.8,41.2,0.0,0.0
ODYSSEY SIMS,MIN,76.9,23.1,19.7,13.1,24.6,44.3,41.2,58.8,100,0.0
THERESA PLAISANCE,CON,41.4,58.6,46.9,0.0,15.6,31.3,83.3,16.7,100,0.0
BRITTNEY GRINER,PHO,99.4,0.6,0.0,0.9,17.9,66.0,82.8,17.2,0.0,0.0
JAYLYN AGNEW,ATL,13.3,86.7,60.0,20.0,26.7,13.3,100,0.0,100,0.0
MARIE GÜLICH,LAS,88.5,11.5,0.0,6.9,10.3,82.8,92.3,7.7,0.0,0.0
SUG SUTTON,WAS,48.5,51.5,44.1,5.9,14.7,17.6,42.9,57.1,100,0.0
PARIS KEA,NYL,54.8,45.2,51.3,3.9,9.2,15.8,6.7,93.3,30.8,69.2
SUE BIRD,SEA,41.0,59.0,63.9,7.4,2.8,11.1,44.4,55.6,87.0,13.0
KALANI BROWN,ATL,100,0.0,0.0,0.0,20.0,66.7,75.0,25.0,0.0,0.0
MORGAN TUCK,SEA,43.8,56.3,35.3,0.0,29.4,35.3,100,0.0,100,0.0
RESHANDA GRAY,LAS,100,0.0,0.0,0.0,42.9,42.9,75.0,25.0,0.0,0.0
STEPHANIE MAVUNGA,CHI,82.8,17.2,0.0,0.0,25.7,62.9,69.2,30.8,0.0,0.0
MEGAN GUSTAFSON,DAL,92.9,7.1,0.0,0.0,42.9,57.1,75.0,25.0,0.0,0.0
MORIAH JEFFERSON,DAL,86.0,14.0,13.3,13.3,15.6,57.8,31.3,68.8,100,0.0
STELLA JOHNSON,WAS,58.8,41.2,58.7,6.5,10.9,30.4,71.4,28.6,100,0.0
KAMIAH SMALLS,IND,40.0,60.0,77.8,0.0,7.4,7.4,50.0,50.0,100,0.0
MEGAN HUFF,LVA,66.7,33.3,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYLVIA FOWLES,MIN,100,0.0,0.0,0.0,23.5,76.5,71.8,28.2,0.0,0.0
AERIAL POWERS,WAS,62.3,37.7,27.6,2.0,25.5,28.6,21.7,78.3,77.8,22.2
ALEXIS JONES,ATL,9.5,90.5,87.5,0.0,4.2,0.0,0.0,100,57.1,42.9
VICTORIA VIVIANS,IND,62.1,37.9,20.7,0.0,24.1,41.4,37.5,62.5,50.0,50.0
ALISIA JENKINS,PHO,62.5,37.5,0.0,0.0,50.0,25.0,100,0.0,0.0,0.0
BRITTANY BREWER,ATL,100,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0
AVERY WARLEY-TALBERT,LVA,100,0.0,0.0,0.0,25.0,75.0,33.3,66.7,0.0,0.0
SABRINA IONESCU,NYL,52.4,47.6,38.2,3.6,18.2,36.4,8.3,91.7,28.6,71.4
ALEXIS PRINCE,CHI,40.0,60.0,75.0,37.5,0.0,25.0,0.0,100,100,0.0
KAELA DAVIS,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KARIMA CHRISTMAS-KELLY,MIN,57.1,42.9,0.0,0.0,77.8,22.2,0.0,100,0.0,0.0
EMMA CANNON,LVA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
