Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
ALYSHA CLARK,LVA,35.6,64.4,58.8,8.1,10.4,28.5,85.0,15.0,96.1,3.9
COURTNEY VANDERSLOOT,NYL,65.4,34.6,27.1,13.9,12.4,55.1,51.6,48.4,94.6,5.4
DANA EVANS,CHI,55.6,44.4,36.0,9.7,21.7,32.0,31.1,68.9,71.4,28.6
KELSEY PLUM,LVA,53.4,46.6,39.1,15.5,18.6,38.5,39.0,61.0,77.9,22.1
MADDY SIEGRIST,DAL,86.6,13.4,10.3,12.3,18.5,67.1,61.5,38.5,100,0.0
MARINA MABREY,CHI,53.6,46.4,45.6,14.5,15.8,25.3,45.1,54.9,78.7,21.3
MONIQUE BILLINGS,ATL,97.6,2.4,0.0,18.2,27.3,55.6,72.1,27.9,0.0,0.0
MORIAH JEFFERSON,PHO,71.7,28.3,27.9,12.2,10.0,44.0,28.3,71.7,89.5,10.5
NATASHA HOWARD,DAL,76.4,23.6,17.8,15.3,17.1,59.2,64.1,35.9,97.4,2.6
NIKOLINA MILIĆ,MIN,88.5,11.5,10.4,8.7,19.5,64.1,80.2,19.8,100,0.0
OLIVIA NELSON-ODODA,CON,100,0.0,0.0,4.5,26.1,65.9,72.3,27.7,0.0,0.0
RHYNE HOWARD,ATL,52.1,47.9,43.6,9.4,19.1,22.9,33.1,66.9,77.8,22.2
ZIA COOKE,LAS,69.3,30.7,28.9,18.7,20.8,36.4,44.7,55.3,94.4,5.6
ALANNA SMITH,CHI,61.5,38.5,25.8,13.5,15.7,54.4,73.5,26.5,100,0.0
ALLISHA GRAY,ATL,74.9,25.1,19.4,17.9,26.1,45.9,58.8,41.2,95.2,4.8
BRIDGET CARLETON,MIN,25.2,74.8,73.2,8.1,8.9,14.6,72.7,27.3,100,0.0
DORKA JUHÁSZ,MIN,75.9,24.1,17.1,6.1,11.8,63.2,64.2,35.8,100,0.0
JEWELL LOYD,SEA,58.1,41.9,36.7,14.3,27.1,22.8,38.2,61.8,62.6,37.4
JORDIN CANADA,LAS,69.5,30.5,24.4,19.0,27.3,42.8,18.9,81.1,56.1,43.9
KAHLEAH COPPER,CHI,70.8,29.2,29.2,19.4,16.4,36.6,60.1,39.9,98.6,1.4
KAYLA MCBRIDE,MIN,44.9,55.1,45.9,16.2,15.7,22.9,63.5,36.5,92.8,7.2
SATOU SABALLY,DAL,66.4,33.6,28.0,13.4,23.6,37.1,54.4,45.6,90.9,9.1
VICTORIA VIVIANS,IND,51.0,49.0,41.3,18.4,11.8,33.7,82.6,17.4,100,0.0
AWAK KUIER,DAL,74.7,25.3,6.3,10.5,22.1,56.8,73.5,26.5,100,0.0
KRISTY WALLACE,IND,63.4,36.6,45.5,6.1,8.6,23.8,48.2,51.8,97.3,2.7
MERCEDES RUSSELL,SEA,99.4,0.6,0.0,2.2,12.4,74.6,74.1,25.9,0.0,0.0
NAPHEESA COLLIER,MIN,81.4,18.6,12.8,9.5,21.1,54.3,69.2,30.8,88.2,11.8
NATASHA CLOUD,WAS,61.8,38.2,28.8,9.2,26.9,36.2,26.9,73.1,84.4,15.6
QUEEN EGBO,WAS,100,0.0,0.0,4.5,16.9,73.0,71.6,28.4,0.0,0.0
ROBYN PARKS,CHI,37.4,62.6,66.2,8.3,4.8,17.9,66.7,33.3,100,0.0
ASIA (AD) DURR,ATL,63.8,36.2,32.9,13.3,17.4,35.8,41.9,58.1,100,0.0
GRACE BERGER,IND,73.2,26.8,31.8,7.9,13.9,34.4,31.7,68.3,100,0.0
JORDAN HORSTON,SEA,85.1,14.9,12.0,12.4,14.9,60.2,65.9,34.1,100,0.0
KIERSTAN BELL,LVA,46.4,53.6,45.5,15.9,4.5,36.4,84.8,15.2,95.0,5.0
NNEKA OGWUMIKE,LAS,88.0,12.0,9.1,6.1,20.4,56.0,76.1,23.9,100,0.0
SABRINA IONESCU,NYL,38.0,62.0,62.6,12.2,15.5,20.2,38.8,61.2,87.5,12.5
AZURÁ STEVENS,LAS,70.5,29.5,27.7,5.8,12.1,51.2,66.7,33.3,97.1,2.9
CRYSTAL DANGERFIELD,DAL,66.8,33.2,28.2,17.4,7.7,39.7,37.0,63.0,88.9,11.1
MARINE JOHANNÈS,NYL,29.3,70.7,67.5,19.3,6.0,18.5,69.7,30.3,82.1,17.9
MYISHA HINES-ALLEN,WAS,69.3,30.7,27.4,11.2,16.8,48.7,70.9,29.1,100,0.0
AMANDA ZAHUI B,IND,47.1,52.9,31.6,10.5,26.3,42.1,66.7,33.3,100,0.0
DULCY FANKAM MENDJIADEU,SEA,99.1,0.9,0.0,6.0,16.4,82.1,71.4,28.6,0.0,0.0
JOYNER HOLMES,SEA,56.4,43.6,39.8,7.1,14.2,40.7,65.4,34.6,93.3,6.7
KARLIE SAMUELSON,LAS,35.0,65.0,56.3,14.6,18.4,14.6,69.7,30.3,95.9,4.1
LI MENG,WAS,26.2,73.8,69.5,6.8,11.6,10.5,38.9,61.1,95.5,4.5
MEGAN GUSTAFSON,PHO,77.8,22.2,16.7,2.2,18.6,56.5,63.2,36.8,93.3,6.7
NYARA SABALLY,NYL,84.7,15.3,7.9,2.6,31.6,60.5,73.9,26.1,100,0.0
TIFFANY MITCHELL,MIN,78.9,21.1,16.3,5.8,22.9,45.0,37.0,63.0,69.2,30.8
CAYLA GEORGE,LVA,38.5,61.5,60.0,12.0,0.0,26.7,93.3,6.7,100,0.0
DANIELLE ROBINSON,ATL,79.9,20.1,14.4,19.8,19.3,49.2,59.7,40.3,100,0.0
DIJONAI CARRINGTON,CON,72.2,27.8,26.0,22.3,21.2,52.1,64.3,35.7,95.7,4.3
DIAMOND MILLER,MIN,70.9,29.1,24.0,18.9,19.7,45.0,43.1,56.9,74.2,25.8
JASMINE THOMAS,LAS,43.6,56.4,52.9,2.4,11.8,18.8,46.7,53.3,93.3,6.7
KALANI BROWN,DAL,99.3,0.7,0.0,7.6,27.7,67.5,73.3,26.7,0.0,0.0
RACHEL BANHAM,MIN,35.2,64.8,73.3,6.3,6.2,11.4,33.3,66.7,81.4,18.6
BRITTNEY GRINER,PHO,97.7,2.3,0.6,1.3,19.3,57.7,81.2,18.8,100,0.0
NALYSSA SMITH,IND,83.0,17.0,11.9,8.1,17.5,60.1,60.4,39.6,94.7,5.3
NIA COFFEY,ATL,57.3,42.7,46.3,15.0,7.0,30.8,60.0,40.0,100,0.0
SOPHIE CUNNINGHAM,PHO,36.1,63.9,49.7,21.1,20.0,25.7,73.6,26.4,89.7,10.3
EMMA CANNON,IND,74.6,25.4,22.3,2.3,22.8,40.0,83.3,16.7,100,0.0
LEXIE HULL,IND,58.6,41.4,28.3,23.9,12.3,52.2,61.0,39.0,100,0.0
MAYA CALDWELL,IND,59.7,40.3,20.7,13.8,20.7,27.6,64.7,35.3,100,0.0
TEAIRA MCCOWAN,DAL,98.5,1.5,0.0,3.6,16.2,82.1,71.3,28.7,0.0,0.0
JADE MELBOURNE,SEA,68.8,31.3,11.8,18.4,30.3,52.6,22.7,77.3,100,0.0
JOCELYN WILLOUGHBY,NYL,46.7,53.3,60.0,5.7,11.4,17.1,40.0,60.0,100,0.0
LINDSAY ALLEN,MIN,79.1,20.9,11.7,10.1,23.5,52.5,36.2,63.8,100,0.0
RAE BURRELL,LAS,55.9,44.1,45.7,11.4,16.2,34.3,80.0,20.0,93.8,6.3
MORGAN BERTSCH,CHI,65.0,35.0,39.3,18.0,9.9,36.1,83.9,16.1,100,0.0
ODYSSEY SIMS,DAL,78.3,21.7,10.9,30.9,20.0,61.8,73.7,26.3,100,0.0
SYDNEY COLSON,LVA,40.7,59.3,51.4,31.4,14.3,22.9,16.7,83.3,83.3,16.7
ARIEL ATKINS,WAS,50.6,49.4,40.5,7.4,19.6,19.9,41.9,58.1,95.2,4.8
DIANA TAURASI,PHO,41.2,58.8,46.3,9.2,22.9,22.7,60.9,39.1,89.1,10.9
LEIGHA BROWN,CON,61.5,38.5,14.3,19.0,19.0,47.6,42.9,57.1,100,0.0
AARI MCDONALD,ATL,52.4,47.6,39.7,15.9,16.9,40.2,29.3,70.7,84.0,16.0
LAYSHIA CLARENDON,LAS,76.2,23.8,23.6,18.4,20.2,50.2,48.0,52.0,90.5,9.5
ELENA DELLE DONNE,WAS,79.2,20.8,18.8,6.3,19.6,32.4,66.1,33.9,100,0.0
IVANA DOJKIĆ,SEA,53.8,46.2,46.0,30.0,20.7,24.0,28.0,72.0,95.7,4.3
STEFANIE DOLSON,NYL,61.8,38.2,38.7,9.7,11.8,45.2,82.6,17.4,100,0.0
JESSICA SHEPARD,MIN,98.4,1.6,0.0,6.4,24.0,66.7,75.4,24.6,0.0,0.0
LAETICIA AMIHERE,ATL,97.6,2.4,0.0,10.7,39.3,60.7,70.6,29.4,0.0,0.0
YVONNE TURNER,SEA,92.7,7.3,5.7,24.5,26.4,49.1,50.0,50.0,100,0.0
AERIAL POWERS,MIN,79.3,20.7,17.3,7.7,21.2,30.8,34.4,65.6,83.3,16.7
ILIANA RUPERT,ATL,35.3,64.7,51.4,8.6,14.3,17.1,100,0.0,100,0.0
SIKA KONÉ,CHI,87.2,12.8,8.3,16.7,27.8,63.9,69.6,30.4,100,0.0
ASHLEY JOENS,PHO,36.1,63.9,76.9,0.0,7.7,5.1,66.7,33.3,100,0.0
RUTHY HEBARD,CHI,100,0.0,0.0,2.7,17.3,72.0,71.0,29.0,0.0,0.0
SHAKIRA AUSTIN,WAS,100,0.0,0.0,8.9,18.9,74.7,68.8,31.2,0.0,0.0
CANDACE PARKER,LVA,60.5,39.5,31.5,8.0,15.4,48.1,76.7,23.3,100,0.0
EVINA WESTBROOK,LAS,46.7,53.3,30.0,0.0,40.0,20.0,66.7,33.3,100,0.0
SHEY PEDDY,PHO,45.2,54.8,51.1,11.7,17.0,29.8,46.7,53.3,87.5,12.5
DESTANNI HENDERSON,PHO,57.9,42.1,15.8,10.5,28.1,52.6,37.5,62.5,100,0.0
TAYLOR SOULE,CHI,78.6,21.4,0.0,0.0,55.6,44.4,100,0.0,0.0,0.0
VICTARIA SAXTON,IND,88.9,11.1,15.8,0.0,31.6,42.1,80.0,20.0,100,0.0
JASMINE DICKEY,DAL,97.1,2.9,0.0,20.7,10.3,62.1,84.6,15.4,0.0,0.0
LINNAE HARPER,WAS,57.7,42.3,60.0,15.0,0.0,10.0,75.0,25.0,100,0.0
LIZ DIXON,PHO,100,0.0,0.0,0.0,25.9,74.1,80.0,20.0,0.0,0.0
BRIONNA JONES,CON,97.1,2.9,2.9,4.8,21.7,67.6,74.4,25.6,100,0.0
KRISTINE ANIGWE,CON,95.8,4.2,0.0,16.0,20.0,80.0,50.0,50.0,0.0,0.0
ALAINA COATES,LVA,100,0.0,0.0,36.4,9.1,72.7,100,0.0,0.0,0.0
EMILY ENGSTLER,MIN,66.7,33.3,28.6,0.0,14.3,47.6,50.0,50.0,100,0.0
LEXIE BROWN,LAS,41.4,58.6,54.4,14.8,9.4,25.5,66.7,33.3,92.6,7.4
KRISTI TOLIVER,WAS,28.2,71.8,75.0,20.0,10.0,5.0,0.0,100,90.0,10.0
CHINEY OGWUMIKE,LAS,83.5,16.5,3.6,2.4,17.8,69.0,72.7,27.3,100,0.0
CYESHA GOREE,WAS,56.3,43.8,23.1,15.4,15.4,41.0,91.7,8.3,100,0.0
EPIPHANNY PRINCE,NYL,33.3,66.7,50.0,0.0,16.7,22.2,33.3,66.7,100,0.0
GABBY WILLIAMS,SEA,75.5,24.5,17.9,21.4,13.1,50.0,51.7,48.3,100,0.0
ABBY MEYERS,WAS,69.2,30.8,0.0,15.4,23.1,46.2,60.0,40.0,0.0,0.0
ARELLA GUIRANTES,SEA,62.5,37.5,25.0,41.7,25.0,33.3,33.3,66.7,100,0.0
HAN XU,NYL,65.0,35.0,0.0,0.0,0.0,83.3,66.7,33.3,0.0,0.0
KAYANA TRAYLOR,MIN,90.0,10.0,0.0,0.0,25.0,25.0,33.3,66.7,0.0,0.0
BERNADETT HATÁR,CON,100,0.0,0.0,0.0,0.0,33.3,100,0.0,0.0,0.0
JENNIE SIMMS,PHO,64.3,35.7,0.0,0.0,38.5,61.5,25.0,75.0,0.0,0.0
TAYLOR MIKESELL,ATL,30.0,70.0,52.9,0.0,23.6,23.5,0.0,100,100,0.0
MADI WILLIAMS,PHO,80.0,20.0,0.0,20.0,0.0,80.0,100,0.0,0.0,0.0
NIA CLOUDEN,LAS,70.0,30.0,37.5,0.0,12.5,50.0,50.0,50.0,100,0.0
KAILA CHARLES,SEA,83.3,16.7,0.0,0.0,0.0,100,0.0,100,0.0,0.0
LORELA CUBAJ,ATL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
REBEKAH GARDNER,CHI,64.3,35.7,42.9,42.9,28.5,28.6,0.0,100,100,0.0
KHAALIA HILLSMAN,CHI,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LAUREN COX,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SAM THOMAS,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAILA CHARLES,SEA,83.3,16.7,0.0,0.0,0.0,100,0.0,100,0.0,0.0
LORELA CUBAJ,ATL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
REBEKAH GARDNER,CHI,64.3,35.7,42.9,42.9,28.5,28.6,0.0,100,100,0.0
KHAALIA HILLSMAN,CHI,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LAUREN COX,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SAM THOMAS,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAILA CHARLES,SEA,83.3,16.7,0.0,0.0,0.0,100,0.0,100,0.0,0.0
LORELA CUBAJ,ATL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
REBEKAH GARDNER,CHI,64.3,35.7,42.9,42.9,28.5,28.6,0.0,100,100,0.0
KHAALIA HILLSMAN,CHI,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
LAUREN COX,CON,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SAM THOMAS,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
