Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
TULLY BEVILAQUA,IND,41.1,58.9,52.4,9.7,17.5,21.4,32.3,67.7,88.9,11.1
ARMINTIE HERRINGTON,ATL,100,0.0,0.0,30.1,31.2,53.8,50.0,50.0,0.0,0.0
BRIANN JANUARY,IND,54.5,45.5,33.3,10.7,32.9,16.0,23.7,76.3,76.0,24.0
CHANTE BLACK,CON,98.9,1.1,0.0,6.2,27.8,61.9,65.7,34.3,0.0,0.0
COURTNEY PARIS,CHI,99.2,0.8,0.0,1.3,15.0,83.8,60.3,39.7,0.0,0.0
DELISHA MILTON-JONES,LAS,74.5,25.5,21.3,6.8,16.6,40.2,59.0,41.0,91.7,8.3
DEANNA NOLAN,DET,76.6,23.4,21.5,13.6,16.2,22.5,42.5,57.5,87.5,12.5
EDWIGE LAWSON-WADE,SAN,25.2,74.8,71.5,11.0,8.7,12.8,23.5,76.5,95.1,4.9
KERRI GARDIN,CON,75.5,24.5,16.7,17.2,30.0,47.8,66.7,33.3,100,0.0
KETIA SWANIER,PHO,63.2,36.8,35.5,18.3,17.2,32.3,13.6,86.4,63.6,36.4
LAURA HARPER,SAN,100,0.0,0.0,7.3,40.0,58.7,62.2,37.8,0.0,0.0
RONEEKA HODGES,MIN,38.0,62.0,62.2,16.5,9.1,21.3,46.8,53.2,91.2,8.8
SHANNON BOBBITT,LAS,56.5,43.5,33.8,12.7,15.5,42.3,5.6,94.4,75.0,25.0
SIDNEY SPENCER,NYL,35.2,64.8,66.7,12.1,9.1,4.0,66.7,33.3,100,0.0
SOPHIA YOUNG-MALCOLM,SAN,88.6,11.4,8.5,7.8,24.2,49.7,67.8,32.2,88.2,11.8
TANISHA WRIGHT,SEA,90.7,9.3,5.9,13.1,23.8,50.5,32.4,67.6,62.5,37.5
ALEXIS HORNBUCKLE,DET,70.0,30.0,35.2,18.3,12.2,31.9,42.9,57.1,88.0,12.0
ERIN PHILLIPS,CON,48.4,51.6,39.5,13.6,20.2,23.3,48.1,51.9,82.4,17.6
JANEL MCCARVILLE,NYL,99.0,1.0,0.8,3.6,22.9,60.6,59.3,40.7,100,0.0
JENNIFER LACY,ATL,82.2,17.8,12.5,5.2,22.9,47.9,48.4,51.6,100,0.0
SHAMEKA CHRISTON,NYL,46.7,53.3,45.5,5.4,24.9,16.7,25.0,75.0,80.8,19.2
SWIN CASH,SEA,91.3,8.7,7.7,16.9,26.1,51.3,55.8,44.2,100,0.0
TAMECKA DIXON,IND,92.5,7.5,9.1,12.1,13.6,24.2,51.0,49.0,100,0.0
VICKIE JOHNSON,SAN,69.7,30.3,30.9,17.6,11.3,36.3,44.1,55.9,100,0.0
ALANA BEARD,WAS,75.6,24.4,19.5,23.0,17.1,38.6,37.2,62.8,81.3,18.8
BECKY HAMMON,SAN,53.9,46.1,37.7,10.4,21.2,32.1,18.5,81.5,78.9,21.1
DIANA TAURASI,PHO,55.3,44.7,37.7,17.6,24.1,25.1,46.7,53.3,73.4,26.6
JESSICA MOORE,IND,99.1,0.9,0.0,5.6,23.9,49.3,94.4,5.6,0.0,0.0
KATIE DOUGLAS,IND,59.3,40.7,35.3,16.0,19.6,26.9,34.7,65.3,79.4,20.6
KELLY MAZZANTE,PHO,11.1,88.9,87.7,18.9,2.9,1.9,40.0,60.0,93.5,6.5
KRISTI HARROWER,LAS,64.9,35.1,24.7,6.2,9.3,53.6,18.8,81.3,100,0.0
OLAYINKA SANNI,DET,100,0.0,0.0,6.7,21.0,70.6,76.6,23.4,0.0,0.0
RUTH RILEY,SAN,87.8,12.2,7.4,3.7,14.1,42.9,76.6,23.4,100,0.0
SUE BIRD,SEA,60.2,39.8,40.8,10.3,8.8,26.2,26.0,74.0,75.9,24.1
BELINDA SNELL,SAN,24.7,75.3,67.4,13.9,12.3,15.0,21.1,78.9,92.9,7.1
BETTY LENNOX,LAS,69.0,31.0,24.5,10.1,19.3,32.7,36.0,64.0,92.0,8.0
NICKY ANOSIKE,MIN,98.5,1.5,0.8,14.1,34.0,59.6,45.7,54.3,100,0.0
TAN WHITE,CON,47.4,52.6,51.6,16.1,14.7,23.2,27.1,72.9,87.8,12.2
TICHA PENICHEIRO,SAC,93.5,6.5,2.0,11.5,38.5,45.9,20.5,79.5,0.0,100
CHERYL FORD,DET,98.7,1.3,0.0,3.2,22.1,69.1,73.2,26.8,0.0,0.0
KRISTIN HAYNIE,WAS,68.2,31.8,26.4,23.1,18.7,33.0,28.0,72.0,62.5,37.5
LINDSAY WISDOM-HYLTON,LAS,98.4,1.6,4.3,0.0,17.4,69.6,74.1,25.9,100,0.0
MEGAN FRAZEE,SAN,70.6,29.4,29.0,9.0,18.6,31.7,52.6,47.4,92.9,7.1
KARA BRAXTON,DET,100,0.0,0.0,4.8,15.9,80.2,66.0,34.0,0.0,0.0
MARIE FERDINAND-HARRIS,LAS,83.7,16.3,7.9,13.2,20.6,33.1,57.4,42.6,100,0.0
MARISSA COLEMAN,WAS,49.7,50.3,50.9,21.1,19.9,14.0,28.0,72.0,96.6,3.4
TASHA HUMPHREY,MIN,57.2,42.8,38.8,7.1,14.1,25.9,62.5,37.5,95.5,4.5
ANETE JEKABSONE-ZOGOTA,CON,57.7,42.3,45.9,12.9,8.6,24.3,60.3,39.7,92.3,7.7
BROOKE WYCKOFF,CHI,31.1,68.9,72.3,9.6,8.4,12.0,75.0,25.0,100,0.0
K.B. SHARP,CHI,70.2,29.8,25.7,8.6,25.7,25.7,29.4,70.6,83.3,16.7
KATIE SMITH,DET,55.1,44.9,46.3,5.4,15.2,5.4,31.0,69.0,75.4,24.6
KRISTI TOLIVER,CHI,43.4,56.6,58.5,7.3,10.3,9.8,21.9,78.1,75.0,25.0
REBEKKAH BRUNSON,MIN,99.6,0.4,0.0,14.5,25.1,62.2,70.2,29.8,0.0,0.0
TAMMY SUTTON-BROWN,IND,100,0.0,0.0,10.2,28.6,62.4,81.1,18.9,0.0,0.0
ASHLEY ROBINSON,SEA,96.0,4.0,0.0,16.7,16.7,66.7,80.0,20.0,0.0,0.0
CHEN NAN,CHI,100,0.0,0.0,2.1,5.2,68.0,65.2,34.8,0.0,0.0
JESSICA DAVENPORT,IND,100,0.0,0.0,5.6,19.4,69.4,79.3,20.7,0.0,0.0
LAUREN JACKSON,SEA,68.6,31.4,29.5,5.4,22.8,34.9,87.4,12.6,95.9,4.1
SANDRINE GRUDA,CON,100,0.0,0.0,2.3,13.7,42.3,74.8,25.2,0.0,0.0
CANDACE PARKER,LAS,91.1,8.9,4.6,8.8,18.6,64.6,58.7,41.3,60.0,40.0
CHAMIQUE HOLDSCLAW,ATL,90.6,9.4,5.2,17.2,22.4,32.8,32.5,67.5,100,0.0
KARA LAWSON,SAC,45.0,55.0,50.5,9.5,14.0,13.6,41.0,59.0,78.4,21.6
VANESSA HAYDEN,LAS,100,0.0,0.0,6.4,17.0,76.6,76.9,23.1,0.0,0.0
BERNICE MOSBY,WAS,97.9,2.1,0.0,4.3,26.1,47.8,70.6,29.4,0.0,0.0
IVORY LATTA,ATL,54.5,45.5,37.0,19.9,26.0,27.4,22.2,77.8,44.4,55.6
SHAY MURPHY,IND,64.0,36.0,33.0,7.0,21.0,36.0,43.5,56.5,90.9,9.1
SYLVIA FOWLES,CHI,100,0.0,0.0,6.3,23.7,70.4,66.0,34.0,0.0,0.0
TAMIKA WHITMORE,CON,81.9,18.1,20.0,0.0,22.9,30.5,63.3,36.7,85.7,14.3
AMBER HOLT,CON,59.3,40.7,28.5,9.5,32.1,30.7,51.9,48.1,100,0.0
ASJHA JONES,CON,95.3,4.7,3.9,3.1,15.9,40.1,61.7,38.3,60.0,40.0
CHELSEA NEWTON,SEA,82.9,17.1,17.6,10.3,17.7,44.1,63.6,36.4,100,0.0
LISA LESLIE,LAS,97.8,2.2,0.8,4.2,18.4,62.7,59.4,40.6,100,0.0
BROOKE SMITH,PHO,100,0.0,0.0,0.0,33.3,66.7,42.9,57.1,0.0,0.0
CHRISTINA WIRTH,IND,51.7,48.3,68.2,13.6,4.5,18.2,100,0.0,100,0.0
NICOLE OHLDE,PHO,100,0.0,0.0,1.8,30.3,64.2,55.3,44.7,0.0,0.0
NIKKI TEASLEY,DET,31.9,68.1,63.0,12.3,12.3,17.3,20.0,80.0,100,0.0
TAMERA YOUNG,CHI,82.2,17.8,11.3,15.0,33.7,45.0,45.5,54.5,100,0.0
KATIE GEARLDS,SEA,29.7,70.3,76.8,11.0,3.7,7.3,50.0,50.0,100,0.0
SUZY BATKOVIC-BROWN,SEA,74.4,25.6,19.1,12.8,4.3,59.6,61.1,38.9,100,0.0
SHANNA ZOLMAN,SAN,40.8,59.2,63.2,14.7,5.2,10.5,86.7,13.3,80.0,20.0
ERLANA LARKINS,NYL,100,0.0,0.0,0.0,36.4,63.6,64.3,35.7,0.0,0.0
ANN WAUTERS,SAN,96.4,3.6,1.4,5.9,15.9,64.5,75.8,24.2,0.0,100
LATOYA SANDERS,MIN,100,0.0,0.0,0.0,29.7,48.6,76.9,23.1,0.0,0.0
ANNA MONTANANA,MIN,58.3,41.7,42.9,22.9,5.7,45.7,66.7,33.3,80.0,20.0
KRISTEN MANN,WAS,35.7,64.3,48.0,8.0,4.0,24.0,83.3,16.7,100,0.0
NIKKI BLUE,WAS,62.5,37.5,37.5,0.0,29.2,16.7,25.0,75.0,100,0.0
KATIE MATTERA,CHI,100,0.0,0.0,0.0,20.0,65.0,68.8,31.3,0.0,0.0
PENNY TAYLOR,PHO,76.9,23.1,19.6,14.4,28.1,45.8,42.5,57.5,90.0,10.0
ASHLEY WALKER,SEA,78.6,21.4,13.0,0.0,34.8,52.2,66.7,33.3,0.0,100
BARBARA FARRIS,DET,100,0.0,0.0,5.9,76.5,23.5,50.0,50.0,0.0,0.0
CHRISTI THOMAS,MIN,66.7,33.3,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
LAUREN ERVIN,CON,100,0.0,0.0,12.5,0.0,75.0,100,0.0,0.0,0.0
MISTIE BASS,CHI,94.9,5.1,0.0,0.0,18.4,61.2,80.0,20.0,0.0,0.0
ANNA DEFORGE,DET,77.8,22.2,0.0,0.0,0.0,20.0,80.0,20.0,0.0,0.0
BARBARA TURNER,CON,35.9,64.1,42.9,0.0,28.5,28.6,50.0,50.0,100,0.0
ALLIE QUIGLEY,PHO,50.0,50.0,60.0,20.0,20.0,0.0,0.0,100,100,0.0
SEIMONE AUGUSTUS,MIN,83.7,16.3,21.4,9.5,15.1,27.0,22.5,77.5,100,0.0
KRISTI CIRONE,CON,40.0,60.0,42.9,0.0,28.5,28.6,0.0,100,100,0.0
WHITNEY BODDIE,SAC,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
KHADIJAH WHITTINGTON,IND,100,0.0,0.0,0.0,0.0,66.7,50.0,50.0,0.0,0.0
YOLANDA GRIFFITH,IND,100,0.0,0.0,0.0,36.8,63.2,66.7,33.3,0.0,0.0
A'QUONESIA FRANKLIN,SEA,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ERICA WHITE,IND,50.0,50.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
LA'TANGELA ATKINSON,SEA,87.5,12.5,0.0,40.0,20.0,80.0,0.0,100,0.0,0.0
LISA WILLIS,SAC,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BRITANY MILLER,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KELLY SCHUMACHER,DET,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
PLENETTE PIERSON,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHERILL BAKER,DET,100,0.0,0.0,100,42.9,57.1,0.0,100,0.0,0.0
TENAE DAVIS-CAIN,DET,40.0,60.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
SEIMONE AUGUSTUS,MIN,83.7,16.3,21.4,9.5,15.1,27.0,22.5,77.5,100,0.0
KRISTI CIRONE,CON,40.0,60.0,42.9,0.0,28.5,28.6,0.0,100,100,0.0
WHITNEY BODDIE,SAC,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
KHADIJAH WHITTINGTON,IND,100,0.0,0.0,0.0,0.0,66.7,50.0,50.0,0.0,0.0
YOLANDA GRIFFITH,IND,100,0.0,0.0,0.0,36.8,63.2,66.7,33.3,0.0,0.0
A'QUONESIA FRANKLIN,SEA,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ERICA WHITE,IND,50.0,50.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
LA'TANGELA ATKINSON,SEA,87.5,12.5,0.0,40.0,20.0,80.0,0.0,100,0.0,0.0
LISA WILLIS,SAC,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BRITANY MILLER,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KELLY SCHUMACHER,DET,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
PLENETTE PIERSON,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHERILL BAKER,DET,100,0.0,0.0,100,42.9,57.1,0.0,100,0.0,0.0
TENAE DAVIS-CAIN,DET,40.0,60.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
SEIMONE AUGUSTUS,MIN,83.7,16.3,21.4,9.5,15.1,27.0,22.5,77.5,100,0.0
KRISTI CIRONE,CON,40.0,60.0,42.9,0.0,28.5,28.6,0.0,100,100,0.0
WHITNEY BODDIE,SAC,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
KHADIJAH WHITTINGTON,IND,100,0.0,0.0,0.0,0.0,66.7,50.0,50.0,0.0,0.0
YOLANDA GRIFFITH,IND,100,0.0,0.0,0.0,36.8,63.2,66.7,33.3,0.0,0.0
A'QUONESIA FRANKLIN,SEA,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ERICA WHITE,IND,50.0,50.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
LA'TANGELA ATKINSON,SEA,87.5,12.5,0.0,40.0,20.0,80.0,0.0,100,0.0,0.0
LISA WILLIS,SAC,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BRITANY MILLER,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KELLY SCHUMACHER,DET,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
PLENETTE PIERSON,DET,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SHERILL BAKER,DET,100,0.0,0.0,100,42.9,57.1,0.0,100,0.0,0.0
TENAE DAVIS-CAIN,DET,40.0,60.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
