Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
KISHA FORD,NYL,82.5,17.5,7.8,15.5,23.2,46.6,70.0,30.0,100,0.0
KYM HAMPTON,NYL,99.5,0.5,0.0,4.4,26.7,63.0,78.0,22.0,0.0,0.0
LADY GROOMS,UTA,94.0,6.0,2.0,16.3,23.5,65.4,45.6,54.4,100,0.0
LINDA BURGESS,LAS,97.2,2.8,4.8,11.8,17.1,69.5,69.9,30.1,66.7,33.3
LISA LESLIE,LAS,87.3,12.7,9.0,9.4,24.8,53.3,70.1,29.9,92.3,7.7
LYNETTE WOODARD,CLE,96.8,3.2,0.0,19.4,19.8,71.0,39.1,60.9,0.0,0.0
MARLIES ASKAMP,PHO,99.4,0.6,0.0,12.5,33.7,58.7,69.6,30.4,0.0,0.0
MERLAKIA JONES,CLE,94.8,5.2,6.6,17.5,17.4,41.0,54.0,46.0,60.0,40.0
PENNY MOORE,CHA,84.3,15.7,11.1,20.0,11.9,48.9,75.0,25.0,100,0.0
PENNY TOLER,LAS,88.6,11.4,6.6,29.2,19.6,47.5,38.5,61.5,62.5,37.5
REBECCA LOBO,NYL,82.2,17.8,15.5,9.8,18.4,51.1,73.0,27.0,100,0.0
RHONDA BLADES,NYL,22.9,77.1,63.8,6.3,16.2,15.0,62.5,37.5,94.1,5.9
RHONDA MAPP,CHA,96.7,3.3,3.7,5.8,25.1,57.1,76.7,23.3,100,0.0
RUSHIA BROWN,CLE,100,0.0,0.0,9.1,26.9,60.6,68.8,31.3,0.0,0.0
SHARON MANNING,CHA,100,0.0,0.0,13.1,15.3,74.5,70.7,29.3,0.0,0.0
SOPHIA WITHERSPOON,NYL,63.5,36.5,32.4,17.4,20.4,40.3,58.3,41.7,93.2,6.8
SUE WICKS,NYL,93.5,6.5,6.1,2.0,20.4,67.3,55.6,44.4,50.0,50.0
TAJAMA ABRAHAM,SAC,96.9,3.1,6.6,8.8,18.4,64.7,74.5,25.5,66.7,33.3
TAMMI REISS,UTA,56.5,43.5,41.3,17.0,19.3,25.7,53.5,46.5,73.3,26.7
TAMMY JACKSON,HOU,99.1,0.9,0.0,5.2,21.7,76.5,62.2,37.8,0.0,0.0
TERESA WEATHERSPOON,NYL,74.5,25.5,4.6,25.5,33.2,56.1,23.0,77.0,66.7,33.3
TINA THOMPSON,HOU,68.7,31.3,30.0,5.7,18.1,34.6,61.5,38.5,89.2,10.8
TONI FOSTER,PHO,97.0,3.0,1.3,12.6,23.4,66.1,60.0,40.0,100,0.0
TORA SUBER,CHA,46.3,53.7,52.7,7.6,21.3,22.9,35.3,64.7,73.9,26.1
TRENA TRICE-HILL,NYL,91.3,8.7,4.5,7.5,22.4,70.1,73.5,26.5,100,0.0
UMEKI WEBB,PHO,90.4,9.6,2.2,13.7,33.1,56.1,60.0,40.0,100,0.0
VICKY BULLETT,CHA,92.9,7.1,5.8,6.1,17.3,55.2,74.6,25.4,100,0.0
WENDY PALMER,UTA,88.6,11.4,8.1,6.5,26.4,52.8,64.8,35.2,100,0.0
DENA HEAD,UTA,76.5,23.5,19.5,22.1,24.7,40.3,67.4,32.6,80.0,20.0
KATRINA COLLETON,LAS,80.6,19.4,19.9,28.7,12.5,45.6,58.7,41.3,88.9,11.1
LATASHA BYEARS,SAC,97.6,2.4,1.2,5.7,20.9,67.2,52.6,47.4,100,0.0
MICHELE TIMMS,PHO,52.1,47.9,44.9,12.7,24.5,22.9,35.4,64.6,76.6,23.4
NICOLE LEVESQUE,CHA,32.7,67.3,63.3,4.6,12.8,7.3,53.8,46.2,82.6,17.4
PAM MCGEE,SAC,96.8,3.2,2.2,5.9,26.2,63.5,59.8,40.2,100,0.0
TAMECKA DIXON,LAS,78.8,21.2,21.8,19.0,20.2,39.9,32.3,67.7,70.8,29.2
JESSIE HICKS,UTA,98.8,1.3,0.0,2.4,10.8,77.1,70.3,29.7,0.0,0.0
KAREN BOOKER,UTA,95.0,5.0,0.0,6.7,33.3,56.7,60.0,40.0,0.0,0.0
MIKIKO HAGIWARA,PHO,30.8,69.2,66.3,3.5,10.4,11.6,20.0,80.0,78.9,21.1
TIA JACKSON,PHO,88.6,11.4,12.5,20.8,29.2,38.9,76.2,23.8,66.7,33.3
TIFFANY WOOSLEY,HOU,43.8,56.2,63.2,17.1,2.6,23.7,23.1,76.9,100,0.0
VICKIE JOHNSON,NYL,92.2,7.8,4.8,15.3,10.9,48.2,69.5,30.5,75.0,25.0
ADRIENNE JOHNSON,CLE,93.1,6.9,11.3,15.1,13.2,30.2,75.0,25.0,100,0.0
FRAN HARRIS,HOU,77.6,22.4,23.1,3.8,21.1,34.6,75.9,24.1,87.5,12.5
JANICE BRAXTON,CLE,95.3,4.7,5.2,0.0,37.0,48.8,69.9,30.1,100,0.0
NANCY LIEBERMAN,PHO,66.2,33.8,28.1,15.6,12.5,34.4,47.4,52.6,100,0.0
WANDA GUYTON,HOU,100,0.0,0.0,12.9,27.5,69.0,66.1,33.9,0.0,0.0
RUTHIE BOLTON,SAC,54.6,45.4,43.7,14.1,12.1,24.6,33.0,67.0,75.0,25.0
TINA NICHOLSON,CLE,45.5,54.5,56.3,8.3,6.2,29.2,88.9,11.1,77.8,22.2
DENIQUE GRAVES,SAC,100,0.0,0.0,0.0,25.0,62.5,50.0,50.0,0.0,0.0
HEIDI BURGE,LAS,94.1,5.9,0.0,15.0,25.0,65.0,66.7,33.3,0.0,0.0
MWADI MABIKA,LAS,71.6,28.4,16.2,23.1,10.0,53.8,56.3,43.8,71.4,28.6
KATASHA ARTIS,CHA,93.8,6.3,0.0,18.8,50.0,37.5,50.0,50.0,0.0,0.0
MICHELLE EDWARDS,CLE,85.3,14.7,8.9,19.7,22.1,51.2,28.6,71.4,66.7,33.3
CORISSA YASEN,SAC,98.0,2.0,0.0,20.8,12.5,54.2,57.1,42.9,0.0,0.0
MONIQUE AMBERS,PHO,100,0.0,0.0,0.0,42.9,57.1,75.0,25.0,0.0,0.0
DEBORAH CARTER,UTA,91.0,9.0,4.2,11.3,14.1,47.9,72.4,27.6,100,0.0
LAURE SAVASTA,SAC,55.6,44.4,36.4,0.0,21.2,24.2,71.4,28.6,100,0.0
CATARINA POLLINI,HOU,100,0.0,0.0,18.2,27.3,54.5,87.5,12.5,0.0,0.0
GRETA KOSS,UTA,89.7,10.3,13.6,18.2,27.3,40.9,84.6,15.4,100,0.0
JUDY MOSLEY-MCAFEE,SAC,94.2,5.8,11.3,7.5,16.2,57.5,41.4,58.6,0.0,100
YOLANDA MOORE,HOU,100,0.0,0.0,0.0,37.5,50.0,80.0,20.0,0.0,0.0
TARA WILLIAMS,PHO,71.8,28.2,40.5,21.6,0.0,27.0,72.7,27.3,100,0.0
DEBRA WILLIAMS,CHA,58.1,41.9,44.4,7.4,3.7,44.4,57.1,42.9,100,0.0
JENNY BOUCEK,CLE,80.0,20.0,0.0,0.0,22.2,22.2,57.1,42.9,0.0,0.0
ANITA MAXWELL,CLE,100,0.0,0.0,10.5,15.8,52.6,75.0,25.0,0.0,0.0
JASMINA PERAZIC-GIPE,NYL,76.9,23.1,0.0,0.0,0.0,20.0,80.0,20.0,0.0,0.0
SHERYL SWOOPES,HOU,69.8,30.2,18.8,12.5,15.6,50.0,47.6,52.4,100,0.0
RAEGAN SCOTT,UTA,100,0.0,0.0,16.7,16.7,50.0,100,0.0,0.0,0.0
DANIELLE VIGLIONE,SAC,57.1,42.9,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
SUSIE HOPSON-SHELTON,CHA,100,0.0,0.0,0.0,12.5,87.5,100,0.0,0.0,0.0
MARCIE ALBERTS,CLE,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MEGAN COMPAIN,UTA,42.9,57.1,60.0,0.0,0.0,0.0,0.0,100,0.0,100
PIETRA GAY,HOU,100,0.0,0.0,0.0,50.0,50.0,0.0,100,0.0,0.0
YVETTE ANGEL,SAC,70.0,30.0,17.6,0.0,0.0,58.8,42.9,57.1,100,0.0
MARGO CLARK,SAC,83.3,16.7,0.0,0.0,14.3,57.1,100,0.0,0.0,0.0
MOLLY TUTER,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TRAVESA GANT,LAS,75.0,25.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CASSANDRA CRUMPTON-MOORER,NYL,75.0,25.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
KIM GESSIG,LAS,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MILICA VUKADINOVIC,CHA,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
RYNELDI BECENTI,PHO,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAMECKA DIXON,LAS,78.8,21.2,21.8,19.0,20.2,39.9,32.3,67.7,70.8,29.2
JESSIE HICKS,UTA,98.8,1.3,0.0,2.4,10.8,77.1,70.3,29.7,0.0,0.0
KAREN BOOKER,UTA,95.0,5.0,0.0,6.7,33.3,56.7,60.0,40.0,0.0,0.0
MIKIKO HAGIWARA,PHO,30.8,69.2,66.3,3.5,10.4,11.6,20.0,80.0,78.9,21.1
TIA JACKSON,PHO,88.6,11.4,12.5,20.8,29.2,38.9,76.2,23.8,66.7,33.3
TIFFANY WOOSLEY,HOU,43.8,56.2,63.2,17.1,2.6,23.7,23.1,76.9,100,0.0
VICKIE JOHNSON,NYL,92.2,7.8,4.8,15.3,10.9,48.2,69.5,30.5,75.0,25.0
ADRIENNE JOHNSON,CLE,93.1,6.9,11.3,15.1,13.2,30.2,75.0,25.0,100,0.0
FRAN HARRIS,HOU,77.6,22.4,23.1,3.8,21.1,34.6,75.9,24.1,87.5,12.5
JANICE BRAXTON,CLE,95.3,4.7,5.2,0.0,37.0,48.8,69.9,30.1,100,0.0
NANCY LIEBERMAN,PHO,66.2,33.8,28.1,15.6,12.5,34.4,47.4,52.6,100,0.0
WANDA GUYTON,HOU,100,0.0,0.0,12.9,27.5,69.0,66.1,33.9,0.0,0.0
RUTHIE BOLTON,SAC,54.6,45.4,43.7,14.1,12.1,24.6,33.0,67.0,75.0,25.0
TINA NICHOLSON,CLE,45.5,54.5,56.3,8.3,6.2,29.2,88.9,11.1,77.8,22.2
DENIQUE GRAVES,SAC,100,0.0,0.0,0.0,25.0,62.5,50.0,50.0,0.0,0.0
HEIDI BURGE,LAS,94.1,5.9,0.0,15.0,25.0,65.0,66.7,33.3,0.0,0.0
MWADI MABIKA,LAS,71.6,28.4,16.2,23.1,10.0,53.8,56.3,43.8,71.4,28.6
KATASHA ARTIS,CHA,93.8,6.3,0.0,18.8,50.0,37.5,50.0,50.0,0.0,0.0
MICHELLE EDWARDS,CLE,85.3,14.7,8.9,19.7,22.1,51.2,28.6,71.4,66.7,33.3
CORISSA YASEN,SAC,98.0,2.0,0.0,20.8,12.5,54.2,57.1,42.9,0.0,0.0
MONIQUE AMBERS,PHO,100,0.0,0.0,0.0,42.9,57.1,75.0,25.0,0.0,0.0
DEBORAH CARTER,UTA,91.0,9.0,4.2,11.3,14.1,47.9,72.4,27.6,100,0.0
LAURE SAVASTA,SAC,55.6,44.4,36.4,0.0,21.2,24.2,71.4,28.6,100,0.0
CATARINA POLLINI,HOU,100,0.0,0.0,18.2,27.3,54.5,87.5,12.5,0.0,0.0
GRETA KOSS,UTA,89.7,10.3,13.6,18.2,27.3,40.9,84.6,15.4,100,0.0
JUDY MOSLEY-MCAFEE,SAC,94.2,5.8,11.3,7.5,16.2,57.5,41.4,58.6,0.0,100
YOLANDA MOORE,HOU,100,0.0,0.0,0.0,37.5,50.0,80.0,20.0,0.0,0.0
TARA WILLIAMS,PHO,71.8,28.2,40.5,21.6,0.0,27.0,72.7,27.3,100,0.0
DEBRA WILLIAMS,CHA,58.1,41.9,44.4,7.4,3.7,44.4,57.1,42.9,100,0.0
JENNY BOUCEK,CLE,80.0,20.0,0.0,0.0,22.2,22.2,57.1,42.9,0.0,0.0
ANITA MAXWELL,CLE,100,0.0,0.0,10.5,15.8,52.6,75.0,25.0,0.0,0.0
JASMINA PERAZIC-GIPE,NYL,76.9,23.1,0.0,0.0,0.0,20.0,80.0,20.0,0.0,0.0
SHERYL SWOOPES,HOU,69.8,30.2,18.8,12.5,15.6,50.0,47.6,52.4,100,0.0
RAEGAN SCOTT,UTA,100,0.0,0.0,16.7,16.7,50.0,100,0.0,0.0,0.0
DANIELLE VIGLIONE,SAC,57.1,42.9,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
SUSIE HOPSON-SHELTON,CHA,100,0.0,0.0,0.0,12.5,87.5,100,0.0,0.0,0.0
MARCIE ALBERTS,CLE,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MEGAN COMPAIN,UTA,42.9,57.1,60.0,0.0,0.0,0.0,0.0,100,0.0,100
PIETRA GAY,HOU,100,0.0,0.0,0.0,50.0,50.0,0.0,100,0.0,0.0
YVETTE ANGEL,SAC,70.0,30.0,17.6,0.0,0.0,58.8,42.9,57.1,100,0.0
MARGO CLARK,SAC,83.3,16.7,0.0,0.0,14.3,57.1,100,0.0,0.0,0.0
MOLLY TUTER,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TRAVESA GANT,LAS,75.0,25.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CASSANDRA CRUMPTON-MOORER,NYL,75.0,25.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
KIM GESSIG,LAS,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MILICA VUKADINOVIC,CHA,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
RYNELDI BECENTI,PHO,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAMECKA DIXON,LAS,78.8,21.2,21.8,19.0,20.2,39.9,32.3,67.7,70.8,29.2
JESSIE HICKS,UTA,98.8,1.3,0.0,2.4,10.8,77.1,70.3,29.7,0.0,0.0
KAREN BOOKER,UTA,95.0,5.0,0.0,6.7,33.3,56.7,60.0,40.0,0.0,0.0
MIKIKO HAGIWARA,PHO,30.8,69.2,66.3,3.5,10.4,11.6,20.0,80.0,78.9,21.1
TIA JACKSON,PHO,88.6,11.4,12.5,20.8,29.2,38.9,76.2,23.8,66.7,33.3
TIFFANY WOOSLEY,HOU,43.8,56.2,63.2,17.1,2.6,23.7,23.1,76.9,100,0.0
VICKIE JOHNSON,NYL,92.2,7.8,4.8,15.3,10.9,48.2,69.5,30.5,75.0,25.0
ADRIENNE JOHNSON,CLE,93.1,6.9,11.3,15.1,13.2,30.2,75.0,25.0,100,0.0
FRAN HARRIS,HOU,77.6,22.4,23.1,3.8,21.1,34.6,75.9,24.1,87.5,12.5
JANICE BRAXTON,CLE,95.3,4.7,5.2,0.0,37.0,48.8,69.9,30.1,100,0.0
NANCY LIEBERMAN,PHO,66.2,33.8,28.1,15.6,12.5,34.4,47.4,52.6,100,0.0
WANDA GUYTON,HOU,100,0.0,0.0,12.9,27.5,69.0,66.1,33.9,0.0,0.0
RUTHIE BOLTON,SAC,54.6,45.4,43.7,14.1,12.1,24.6,33.0,67.0,75.0,25.0
TINA NICHOLSON,CLE,45.5,54.5,56.3,8.3,6.2,29.2,88.9,11.1,77.8,22.2
DENIQUE GRAVES,SAC,100,0.0,0.0,0.0,25.0,62.5,50.0,50.0,0.0,0.0
HEIDI BURGE,LAS,94.1,5.9,0.0,15.0,25.0,65.0,66.7,33.3,0.0,0.0
MWADI MABIKA,LAS,71.6,28.4,16.2,23.1,10.0,53.8,56.3,43.8,71.4,28.6
KATASHA ARTIS,CHA,93.8,6.3,0.0,18.8,50.0,37.5,50.0,50.0,0.0,0.0
MICHELLE EDWARDS,CLE,85.3,14.7,8.9,19.7,22.1,51.2,28.6,71.4,66.7,33.3
CORISSA YASEN,SAC,98.0,2.0,0.0,20.8,12.5,54.2,57.1,42.9,0.0,0.0
MONIQUE AMBERS,PHO,100,0.0,0.0,0.0,42.9,57.1,75.0,25.0,0.0,0.0
DEBORAH CARTER,UTA,91.0,9.0,4.2,11.3,14.1,47.9,72.4,27.6,100,0.0
LAURE SAVASTA,SAC,55.6,44.4,36.4,0.0,21.2,24.2,71.4,28.6,100,0.0
CATARINA POLLINI,HOU,100,0.0,0.0,18.2,27.3,54.5,87.5,12.5,0.0,0.0
GRETA KOSS,UTA,89.7,10.3,13.6,18.2,27.3,40.9,84.6,15.4,100,0.0
JUDY MOSLEY-MCAFEE,SAC,94.2,5.8,11.3,7.5,16.2,57.5,41.4,58.6,0.0,100
YOLANDA MOORE,HOU,100,0.0,0.0,0.0,37.5,50.0,80.0,20.0,0.0,0.0
TARA WILLIAMS,PHO,71.8,28.2,40.5,21.6,0.0,27.0,72.7,27.3,100,0.0
DEBRA WILLIAMS,CHA,58.1,41.9,44.4,7.4,3.7,44.4,57.1,42.9,100,0.0
JENNY BOUCEK,CLE,80.0,20.0,0.0,0.0,22.2,22.2,57.1,42.9,0.0,0.0
ANITA MAXWELL,CLE,100,0.0,0.0,10.5,15.8,52.6,75.0,25.0,0.0,0.0
JASMINA PERAZIC-GIPE,NYL,76.9,23.1,0.0,0.0,0.0,20.0,80.0,20.0,0.0,0.0
SHERYL SWOOPES,HOU,69.8,30.2,18.8,12.5,15.6,50.0,47.6,52.4,100,0.0
RAEGAN SCOTT,UTA,100,0.0,0.0,16.7,16.7,50.0,100,0.0,0.0,0.0
DANIELLE VIGLIONE,SAC,57.1,42.9,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0
SUSIE HOPSON-SHELTON,CHA,100,0.0,0.0,0.0,12.5,87.5,100,0.0,0.0,0.0
MARCIE ALBERTS,CLE,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MEGAN COMPAIN,UTA,42.9,57.1,60.0,0.0,0.0,0.0,0.0,100,0.0,100
PIETRA GAY,HOU,100,0.0,0.0,0.0,50.0,50.0,0.0,100,0.0,0.0
YVETTE ANGEL,SAC,70.0,30.0,17.6,0.0,0.0,58.8,42.9,57.1,100,0.0
MARGO CLARK,SAC,83.3,16.7,0.0,0.0,14.3,57.1,100,0.0,0.0,0.0
MOLLY TUTER,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TRAVESA GANT,LAS,75.0,25.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CASSANDRA CRUMPTON-MOORER,NYL,75.0,25.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
KIM GESSIG,LAS,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
MILICA VUKADINOVIC,CHA,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
RYNELDI BECENTI,PHO,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
