Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
SVETLANA ABROSIMOVA,SEA,56.8,43.2,44.4,9.7,9.7,31.1,40.7,59.3,92.1,7.9
SWIN CASH,SEA,76.8,23.2,22.3,15.1,24.1,43.8,57.1,42.9,85.7,14.3
SYLVIA FOWLES,CHI,99.7,0.3,0.5,7.8,24.6,64.7,69.6,30.4,100,0.0
TAJ MCWILLIAMS-FRANKLIN,NYL,91.6,8.4,5.0,6.1,21.0,56.9,72.4,27.6,100,0.0
TAMIKA CATCHINGS,IND,75.5,24.5,22.8,10.2,25.4,29.1,38.8,61.3,72.3,27.7
TAMMY SUTTON-BROWN,IND,99.6,0.4,0.0,11.2,25.4,61.6,87.4,12.6,0.0,0.0
TAN WHITE,CON,53.5,46.5,42.9,12.8,15.1,28.0,29.2,70.8,77.6,22.4
TANGELA SMITH,PHO,50.8,49.2,48.7,4.1,8.6,22.3,85.1,14.9,96.1,3.9
TANISHA WRIGHT,SEA,78.5,21.5,22.0,13.7,24.3,35.1,32.1,67.9,91.3,8.7
TEMEKA JOHNSON,PHO,67.3,32.7,28.8,17.6,12.4,33.2,14.1,85.9,76.7,23.3
TIFFANY JACKSON,TUL,99.5,0.5,1.3,4.4,30.6,54.1,47.4,52.6,100,0.0
TINA CHARLES,CON,99.8,0.2,0.0,6.3,22.0,58.0,66.0,34.0,0.0,0.0
TULLY BEVILAQUA,IND,35.8,64.2,59.1,7.6,10.6,15.2,40.0,60.0,100,0.0
AMBER HOLT,TUL,64.2,35.8,28.1,6.9,22.6,31.3,62.0,38.0,81.5,18.5
EDWIGE LAWSON-WADE,SAN,29.8,70.2,59.7,14.8,18.1,16.7,29.2,70.8,88.4,11.6
HELEN DARLING,SAN,63.3,36.7,28.1,0.0,34.4,18.8,33.3,66.7,100,0.0
JESSICA DAVENPORT,IND,95.8,4.2,1.2,3.3,20.6,55.1,75.8,24.2,100,0.0
JESSICA MOORE,IND,98.9,1.1,0.0,2.0,24.8,57.4,84.2,15.8,0.0,0.0
KALANA GREENE,NYL,84.8,15.2,14.0,20.7,10.0,41.3,68.4,31.6,100,0.0
KATIE SMITH,WAS,46.0,54.0,51.6,6.4,13.4,12.7,45.5,54.5,87.0,13.0
LE'COE WILLINGHAM,SEA,76.2,23.8,23.1,5.5,15.4,58.2,73.2,26.8,100,0.0
LINDSAY WHALEN,MIN,79.8,20.2,10.8,28.8,32.0,43.8,31.1,68.9,80.0,20.0
MARION JONES,TUL,90.0,10.0,5.4,27.0,22.5,70.3,60.0,40.0,100,0.0
PLENETTE PIERSON,NYL,95.8,4.2,3.7,13.1,20.9,57.9,71.1,28.9,75.0,25.0
SHALEE LEHNING,ATL,66.0,34.0,31.7,21.1,11.4,52.0,34.3,65.7,92.3,7.7
SUE BIRD,SEA,52.4,47.6,48.5,10.4,9.9,19.7,22.4,77.6,78.0,22.0
TINA THOMPSON,LAS,63.5,36.5,31.2,4.7,17.3,31.8,62.4,37.6,89.5,10.5
BECKY HAMMON,SAN,50.8,49.2,42.8,10.1,20.0,26.0,26.7,73.3,75.4,24.6
DEWANNA BONNER,PHO,81.3,18.7,14.9,21.4,26.1,50.1,51.3,48.7,94.7,5.3
KETIA SWANIER,PHO,66.3,33.7,37.9,16.8,11.6,46.3,16.7,83.3,58.3,41.7
LAUREN JACKSON,SEA,67.2,32.8,24.7,9.8,24.7,42.4,74.1,25.9,100,0.0
LINDSAY WISDOM-HYLTON,LAS,98.3,1.7,0.0,5.6,16.7,75.0,75.0,25.0,0.0,0.0
NICOLE OHLDE,TUL,100,0.0,0.0,2.6,20.0,65.8,77.4,22.6,0.0,0.0
PENNY TAYLOR,PHO,69.4,30.6,27.1,18.3,23.0,44.0,42.5,57.5,100,0.0
SANCHO LYTTLE,ATL,100,0.0,0.0,9.0,21.2,59.4,76.5,23.5,0.0,0.0
TAMERA YOUNG,CHI,77.6,22.4,18.0,20.7,23.9,43.3,49.2,50.8,92.3,7.7
TICHA PENICHEIRO,LAS,92.3,7.7,1.9,5.1,37.8,57.7,34.0,66.0,100,0.0
YELENA LEUCHANKA,ATL,95.2,4.8,2.3,7.5,24.0,60.2,77.6,22.4,100,0.0
DEMYA WALKER,CON,97.1,2.9,0.0,6.3,30.2,60.3,61.4,38.6,0.0,0.0
DIANA TAURASI,PHO,56.9,43.1,34.2,19.5,28.2,22.8,34.1,65.9,58.8,41.3
NICKY ANOSIKE,MIN,100,0.0,0.0,6.7,41.8,42.8,51.8,48.2,0.0,0.0
SHAVONTE ZELLOUS,IND,78.3,21.7,13.6,21.0,36.4,39.8,43.2,56.8,100,0.0
ASHLEY ROBINSON,SEA,100,0.0,0.0,0.0,7.3,78.0,73.7,26.3,0.0,0.0
ASJHA JONES,CON,93.5,6.5,5.6,4.0,12.0,37.2,64.7,35.3,100,0.0
BRIANN JANUARY,IND,66.3,33.7,28.4,16.2,32.0,26.1,13.6,86.4,85.7,14.3
KELLY MILLER,ATL,34.6,65.4,64.5,12.1,20.5,7.5,37.5,62.5,73.9,26.1
KIA VAUGHN,NYL,98.6,1.4,4.8,6.5,21.0,54.8,82.6,17.4,0.0,100
MARIE FERDINAND-HARRIS,LAS,80.6,19.4,15.7,14.2,19.4,27.6,59.8,40.2,92.9,7.1
REBEKKAH BRUNSON,MIN,99.6,0.4,0.0,10.6,31.2,57.6,55.6,44.4,0.0,0.0
SHANNA ZOLMAN,TUL,48.1,51.9,58.8,16.8,8.2,12.4,60.4,39.6,59.6,40.4
ANDREA RILEY,LAS,42.7,57.3,45.0,9.0,31.0,18.0,16.7,83.3,66.7,33.3
CHAMIQUE HOLDSCLAW,SAN,90.5,9.5,8.4,16.8,14.8,54.5,33.8,66.2,100,0.0
JANA VESELA,SEA,76.6,23.4,19.6,8.7,17.4,47.8,62.1,37.9,100,0.0
ALEXIS HORNBUCKLE,MIN,62.0,38.0,33.3,12.7,19.1,30.2,26.7,73.3,78.6,21.4
JAYNE APPEL MARINELLI,SAN,95.8,4.2,3.1,4.2,19.8,68.8,64.9,35.1,100,0.0
SANDRINE GRUDA,CON,95.1,4.9,1.9,5.0,30.4,32.9,74.3,25.7,50.0,50.0
COCO MILLER,ATL,69.4,30.6,17.6,25.9,14.2,18.8,72.4,27.6,100,0.0
KIESHA BROWN,TUL,68.1,31.9,35.3,5.2,15.0,17.0,31.6,68.4,83.3,16.7
CRYSTAL KELLY,SAN,98.0,2.0,3.8,7.6,43.0,38.0,85.7,14.3,100,0.0
SHAY MURPHY,CHI,66.2,33.8,29.3,14.3,22.6,39.1,46.9,53.1,100,0.0
JENE MORRIS,IND,42.4,57.6,58.3,19.4,2.8,36.1,42.9,57.1,100,0.0
KERRI GARDIN,CON,70.3,29.7,10.3,13.8,27.6,55.2,88.9,11.1,100,0.0
QUANITRA HOLLINGSWORTH,MIN,100,0.0,0.0,9.3,34.9,65.1,85.7,14.3,0.0,0.0
SEIMONE AUGUSTUS,MIN,73.9,26.1,25.6,9.7,8.0,15.6,57.9,42.1,97.2,2.8
JENNIFER LACY,TUL,68.8,31.2,30.5,3.6,25.2,31.1,64.9,35.1,94.1,5.9
BRITTAINEY RAVEN,ATL,60.0,40.0,44.1,11.8,20.6,35.3,50.0,50.0,100,0.0
RASHANDA MCCANTS,TUL,55.6,44.4,36.9,5.4,15.4,27.7,35.5,64.5,81.3,18.8
ALISON LACEY,SEA,22.9,77.1,56.3,0.0,31.2,0.0,0.0,100,100,0.0
CHANEL MOKANGO,LAS,88.2,11.8,0.0,0.0,33.3,44.4,100,0.0,0.0,0.0
TAYLOR LILLEY,PHO,25.9,74.1,60.0,8.6,14.3,22.9,44.4,55.6,57.1,42.9
ALLISON HIGHTOWER,CON,70.0,30.0,16.7,11.1,24.0,37.0,50.0,50.0,66.7,33.3
ANETE JEKABSONE-ZOGOTA,CON,41.2,58.8,56.3,11.8,10.4,19.4,50.0,50.0,92.6,7.4
ASHLEY HOUTS,WAS,25.0,75.0,52.9,11.8,11.8,35.3,0.0,100,100,0.0
RUTH RILEY,SAN,90.7,9.3,4.0,10.7,21.3,42.7,96.4,3.6,100,0.0
SIDNEY SPENCER,NYL,65.1,34.9,46.2,11.5,0.0,3.8,85.7,14.3,100,0.0
IVORY LATTA,TUL,56.2,43.8,40.2,13.4,16.9,33.0,14.6,85.4,76.7,23.3
SANDORA IRVIN,CHI,76.7,23.3,8.6,5.7,17.1,57.1,69.2,30.8,100,0.0
JACINTA MONROE,WAS,96.8,3.2,0.0,5.6,16.7,44.4,80.0,20.0,0.0,0.0
ABBY BISHOP,SEA,46.7,53.3,40.9,6.8,13.6,31.8,50.0,50.0,100,0.0
BROOKE SMITH,PHO,100,0.0,0.0,5.0,15.0,75.0,64.7,35.3,0.0,0.0
NATASHA LACY,TUL,85.0,15.0,8.9,34.7,21.8,57.4,31.4,68.6,33.3,66.7
CHRISTI THOMAS,CHI,95.0,5.0,0.0,10.5,15.8,52.6,100,0.0,0.0,0.0
NIKKI BLUE,NYL,71.4,28.6,16.7,22.2,27.7,33.3,40.0,60.0,100,0.0
NURIA MARTINEZ,MIN,39.4,60.6,33.3,0.0,44.5,7.4,33.3,66.7,66.7,33.3
SEQUOIA HOLMES,PHO,71.8,28.2,0.0,29.6,40.7,44.4,37.5,62.5,0.0,0.0
BETTY LENNOX,LAS,21.7,78.3,72.2,0.0,9.3,11.1,40.0,60.0,61.5,38.5
CANDACE PARKER,LAS,92.6,7.4,4.4,6.3,19.9,57.3,43.6,56.4,66.7,33.3
MEGAN FRAZEE,SAN,71.9,28.1,7.9,10.5,34.2,36.8,81.8,18.2,100,0.0
SHAMEKA CHRISTON,CHI,55.1,44.9,49.4,8.2,17.7,16.5,42.9,57.1,100,0.0
CANDICE WIGGINS,MIN,37.8,62.2,57.3,10.0,26.3,10.9,33.3,66.7,81.0,19.0
ALLIE QUIGLEY,SAN,66.7,33.3,30.0,35.0,30.0,30.0,50.0,50.0,100,0.0
AMANDA THOMPSON,TUL,100,0.0,0.0,36.4,63.6,18.2,100,0.0,0.0,0.0
JOY CHEEK,IND,75.0,25.0,20.0,13.3,26.7,13.3,100,0.0,100,0.0
ABI OLAJUWON,CHI,100,0.0,0.0,0.0,0.0,66.7,33.3,66.7,0.0,0.0
ASHLEY BATTLE,SAN,58.3,41.7,0.0,50.0,0.0,100,100,0.0,0.0,0.0
KRISTEN MANN,MIN,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
TIFFANY STANSBURY,LAS,100,0.0,0.0,66.7,33.3,66.7,100,0.0,0.0,0.0
GABRIELA MARGINEAN,MIN,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
ASHLEY WALKER,TUL,66.7,33.3,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BELINDA SNELL,SAN,44.4,55.6,33.3,22.2,22.3,44.4,100,0.0,100,0.0
JESSICA ADAIR,MIN,100,0.0,0.0,0.0,60.0,40.0,0.0,100,0.0,0.0
CRYSTAL KELLY,SAN,98.0,2.0,3.8,7.6,43.0,38.0,85.7,14.3,100,0.0
SHAY MURPHY,CHI,66.2,33.8,29.3,14.3,22.6,39.1,46.9,53.1,100,0.0
JENE MORRIS,IND,42.4,57.6,58.3,19.4,2.8,36.1,42.9,57.1,100,0.0
KERRI GARDIN,CON,70.3,29.7,10.3,13.8,27.6,55.2,88.9,11.1,100,0.0
QUANITRA HOLLINGSWORTH,MIN,100,0.0,0.0,9.3,34.9,65.1,85.7,14.3,0.0,0.0
SEIMONE AUGUSTUS,MIN,73.9,26.1,25.6,9.7,8.0,15.6,57.9,42.1,97.2,2.8
JENNIFER LACY,TUL,68.8,31.2,30.5,3.6,25.2,31.1,64.9,35.1,94.1,5.9
BRITTAINEY RAVEN,ATL,60.0,40.0,44.1,11.8,20.6,35.3,50.0,50.0,100,0.0
RASHANDA MCCANTS,TUL,55.6,44.4,36.9,5.4,15.4,27.7,35.5,64.5,81.3,18.8
ALISON LACEY,SEA,22.9,77.1,56.3,0.0,31.2,0.0,0.0,100,100,0.0
CHANEL MOKANGO,LAS,88.2,11.8,0.0,0.0,33.3,44.4,100,0.0,0.0,0.0
TAYLOR LILLEY,PHO,25.9,74.1,60.0,8.6,14.3,22.9,44.4,55.6,57.1,42.9
ALLISON HIGHTOWER,CON,70.0,30.0,16.7,11.1,24.0,37.0,50.0,50.0,66.7,33.3
ANETE JEKABSONE-ZOGOTA,CON,41.2,58.8,56.3,11.8,10.4,19.4,50.0,50.0,92.6,7.4
ASHLEY HOUTS,WAS,25.0,75.0,52.9,11.8,11.8,35.3,0.0,100,100,0.0
RUTH RILEY,SAN,90.7,9.3,4.0,10.7,21.3,42.7,96.4,3.6,100,0.0
SIDNEY SPENCER,NYL,65.1,34.9,46.2,11.5,0.0,3.8,85.7,14.3,100,0.0
IVORY LATTA,TUL,56.2,43.8,40.2,13.4,16.9,33.0,14.6,85.4,76.7,23.3
SANDORA IRVIN,CHI,76.7,23.3,8.6,5.7,17.1,57.1,69.2,30.8,100,0.0
JACINTA MONROE,WAS,96.8,3.2,0.0,5.6,16.7,44.4,80.0,20.0,0.0,0.0
ABBY BISHOP,SEA,46.7,53.3,40.9,6.8,13.6,31.8,50.0,50.0,100,0.0
BROOKE SMITH,PHO,100,0.0,0.0,5.0,15.0,75.0,64.7,35.3,0.0,0.0
NATASHA LACY,TUL,85.0,15.0,8.9,34.7,21.8,57.4,31.4,68.6,33.3,66.7
CHRISTI THOMAS,CHI,95.0,5.0,0.0,10.5,15.8,52.6,100,0.0,0.0,0.0
NIKKI BLUE,NYL,71.4,28.6,16.7,22.2,27.7,33.3,40.0,60.0,100,0.0
NURIA MARTINEZ,MIN,39.4,60.6,33.3,0.0,44.5,7.4,33.3,66.7,66.7,33.3
SEQUOIA HOLMES,PHO,71.8,28.2,0.0,29.6,40.7,44.4,37.5,62.5,0.0,0.0
BETTY LENNOX,LAS,21.7,78.3,72.2,0.0,9.3,11.1,40.0,60.0,61.5,38.5
CANDACE PARKER,LAS,92.6,7.4,4.4,6.3,19.9,57.3,43.6,56.4,66.7,33.3
MEGAN FRAZEE,SAN,71.9,28.1,7.9,10.5,34.2,36.8,81.8,18.2,100,0.0
SHAMEKA CHRISTON,CHI,55.1,44.9,49.4,8.2,17.7,16.5,42.9,57.1,100,0.0
CANDICE WIGGINS,MIN,37.8,62.2,57.3,10.0,26.3,10.9,33.3,66.7,81.0,19.0
ALLIE QUIGLEY,SAN,66.7,33.3,30.0,35.0,30.0,30.0,50.0,50.0,100,0.0
AMANDA THOMPSON,TUL,100,0.0,0.0,36.4,63.6,18.2,100,0.0,0.0,0.0
JOY CHEEK,IND,75.0,25.0,20.0,13.3,26.7,13.3,100,0.0,100,0.0
ABI OLAJUWON,CHI,100,0.0,0.0,0.0,0.0,66.7,33.3,66.7,0.0,0.0
ASHLEY BATTLE,SAN,58.3,41.7,0.0,50.0,0.0,100,100,0.0,0.0,0.0
KRISTEN MANN,MIN,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
TIFFANY STANSBURY,LAS,100,0.0,0.0,66.7,33.3,66.7,100,0.0,0.0,0.0
GABRIELA MARGINEAN,MIN,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
ASHLEY WALKER,TUL,66.7,33.3,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BELINDA SNELL,SAN,44.4,55.6,33.3,22.2,22.3,44.4,100,0.0,100,0.0
JESSICA ADAIR,MIN,100,0.0,0.0,0.0,60.0,40.0,0.0,100,0.0,0.0
CRYSTAL KELLY,SAN,98.0,2.0,3.8,7.6,43.0,38.0,85.7,14.3,100,0.0
SHAY MURPHY,CHI,66.2,33.8,29.3,14.3,22.6,39.1,46.9,53.1,100,0.0
JENE MORRIS,IND,42.4,57.6,58.3,19.4,2.8,36.1,42.9,57.1,100,0.0
KERRI GARDIN,CON,70.3,29.7,10.3,13.8,27.6,55.2,88.9,11.1,100,0.0
QUANITRA HOLLINGSWORTH,MIN,100,0.0,0.0,9.3,34.9,65.1,85.7,14.3,0.0,0.0
SEIMONE AUGUSTUS,MIN,73.9,26.1,25.6,9.7,8.0,15.6,57.9,42.1,97.2,2.8
JENNIFER LACY,TUL,68.8,31.2,30.5,3.6,25.2,31.1,64.9,35.1,94.1,5.9
BRITTAINEY RAVEN,ATL,60.0,40.0,44.1,11.8,20.6,35.3,50.0,50.0,100,0.0
RASHANDA MCCANTS,TUL,55.6,44.4,36.9,5.4,15.4,27.7,35.5,64.5,81.3,18.8
ALISON LACEY,SEA,22.9,77.1,56.3,0.0,31.2,0.0,0.0,100,100,0.0
CHANEL MOKANGO,LAS,88.2,11.8,0.0,0.0,33.3,44.4,100,0.0,0.0,0.0
TAYLOR LILLEY,PHO,25.9,74.1,60.0,8.6,14.3,22.9,44.4,55.6,57.1,42.9
ALLISON HIGHTOWER,CON,70.0,30.0,16.7,11.1,24.0,37.0,50.0,50.0,66.7,33.3
ANETE JEKABSONE-ZOGOTA,CON,41.2,58.8,56.3,11.8,10.4,19.4,50.0,50.0,92.6,7.4
ASHLEY HOUTS,WAS,25.0,75.0,52.9,11.8,11.8,35.3,0.0,100,100,0.0
RUTH RILEY,SAN,90.7,9.3,4.0,10.7,21.3,42.7,96.4,3.6,100,0.0
SIDNEY SPENCER,NYL,65.1,34.9,46.2,11.5,0.0,3.8,85.7,14.3,100,0.0
IVORY LATTA,TUL,56.2,43.8,40.2,13.4,16.9,33.0,14.6,85.4,76.7,23.3
SANDORA IRVIN,CHI,76.7,23.3,8.6,5.7,17.1,57.1,69.2,30.8,100,0.0
JACINTA MONROE,WAS,96.8,3.2,0.0,5.6,16.7,44.4,80.0,20.0,0.0,0.0
ABBY BISHOP,SEA,46.7,53.3,40.9,6.8,13.6,31.8,50.0,50.0,100,0.0
BROOKE SMITH,PHO,100,0.0,0.0,5.0,15.0,75.0,64.7,35.3,0.0,0.0
NATASHA LACY,TUL,85.0,15.0,8.9,34.7,21.8,57.4,31.4,68.6,33.3,66.7
CHRISTI THOMAS,CHI,95.0,5.0,0.0,10.5,15.8,52.6,100,0.0,0.0,0.0
NIKKI BLUE,NYL,71.4,28.6,16.7,22.2,27.7,33.3,40.0,60.0,100,0.0
NURIA MARTINEZ,MIN,39.4,60.6,33.3,0.0,44.5,7.4,33.3,66.7,66.7,33.3
SEQUOIA HOLMES,PHO,71.8,28.2,0.0,29.6,40.7,44.4,37.5,62.5,0.0,0.0
BETTY LENNOX,LAS,21.7,78.3,72.2,0.0,9.3,11.1,40.0,60.0,61.5,38.5
CANDACE PARKER,LAS,92.6,7.4,4.4,6.3,19.9,57.3,43.6,56.4,66.7,33.3
MEGAN FRAZEE,SAN,71.9,28.1,7.9,10.5,34.2,36.8,81.8,18.2,100,0.0
SHAMEKA CHRISTON,CHI,55.1,44.9,49.4,8.2,17.7,16.5,42.9,57.1,100,0.0
CANDICE WIGGINS,MIN,37.8,62.2,57.3,10.0,26.3,10.9,33.3,66.7,81.0,19.0
ALLIE QUIGLEY,SAN,66.7,33.3,30.0,35.0,30.0,30.0,50.0,50.0,100,0.0
AMANDA THOMPSON,TUL,100,0.0,0.0,36.4,63.6,18.2,100,0.0,0.0,0.0
JOY CHEEK,IND,75.0,25.0,20.0,13.3,26.7,13.3,100,0.0,100,0.0
ABI OLAJUWON,CHI,100,0.0,0.0,0.0,0.0,66.7,33.3,66.7,0.0,0.0
ASHLEY BATTLE,SAN,58.3,41.7,0.0,50.0,0.0,100,100,0.0,0.0,0.0
KRISTEN MANN,MIN,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
TIFFANY STANSBURY,LAS,100,0.0,0.0,66.7,33.3,66.7,100,0.0,0.0,0.0
GABRIELA MARGINEAN,MIN,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
ASHLEY WALKER,TUL,66.7,33.3,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BELINDA SNELL,SAN,44.4,55.6,33.3,22.2,22.3,44.4,100,0.0,100,0.0
JESSICA ADAIR,MIN,100,0.0,0.0,0.0,60.0,40.0,0.0,100,0.0,0.0
