Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
JESSIE HICKS,SAN,100,0.0,0.0,2.0,24.5,71.4,70.3,29.7,0.0,0.0
KIESHA BROWN,WAS,54.2,45.8,50.0,25.0,3.3,20.0,50.0,50.0,80.0,20.0
NIELE IVEY,IND,27.6,72.4,73.3,3.0,8.9,14.8,33.3,66.7,93.9,6.1
SHEILA LAMBERT,DET,75.8,24.2,24.1,19.5,36.8,18.4,23.5,76.5,85.7,14.3
CHANTELLE ANDERSON,SAC,100,0.0,0.0,0.0,9.5,81.0,84.2,15.8,0.0,0.0
KELLEY GIBSON,HOU,42.9,57.1,78.9,5.3,0.0,10.5,75.0,25.0,70.0,30.0
LAQUANDA QUICK,SAN,34.2,65.8,76.3,10.2,3.4,10.2,83.3,16.7,86.7,13.3
LINDA FROHLICH,PHO,81.9,18.1,25.3,2.4,16.9,43.4,66.7,33.3,100,0.0
TAMARA MOORE,PHO,78.6,21.4,0.0,16.7,29.6,63.0,68.4,31.6,0.0,0.0
MARLA BRUMFIELD,CHA,81.3,18.8,0.0,33.3,33.3,44.4,33.3,66.7,0.0,0.0
MFON UDOKA,HOU,98.4,1.6,0.0,8.8,20.0,67.5,71.9,28.1,0.0,0.0
REBECCA LOBO,CON,68.2,31.8,35.6,0.0,3.4,37.3,50.0,50.0,100,0.0
SHAQUALA WILLIAMS,LAS,69.8,30.2,6.1,16.3,20.4,32.7,55.6,44.4,100,0.0
LA'KESHIA FRETT,SAC,95.7,4.3,8.3,16.7,2.8,66.7,68.8,31.3,100,0.0
LINDSEY YAMASAKI,NYL,48.1,51.9,75.0,0.0,0.0,25.0,50.0,50.0,100,0.0
RHONDA MAPP,LAS,98.3,1.7,0.0,1.6,3.2,77.4,70.0,30.0,0.0,0.0
SHAUNZINSKI GORTMAN,MIN,60.4,39.6,30.0,12.0,6.0,60.0,68.8,31.3,100,0.0
SONJA HENNING,IND,79.1,20.9,0.0,16.7,8.3,58.3,45.5,54.5,0.0,0.0
TAI DILLARD,SAN,64.6,35.4,29.3,4.9,12.2,24.4,25.0,75.0,100,0.0
TONYA MASSALINE,SEA,68.3,31.7,34.0,20.8,13.2,30.2,50.0,50.0,100,0.0
ERIN THORN,NYL,21.4,78.6,54.5,11.4,22.8,22.7,20.0,80.0,37.5,62.5
LISA LESLIE,LAS,90.1,9.9,8.5,6.1,19.3,60.8,74.5,25.5,91.7,8.3
SOPHIA WITHERSPOON,LAS,45.3,54.7,53.6,10.7,21.4,25.0,57.1,42.9,100,0.0
TYNESHA LEWIS,CHA,79.0,21.0,30.0,22.9,15.7,48.6,31.6,68.4,85.7,14.3
HAMCHETOU MAIGA-BA,SAC,100,0.0,0.0,14.3,19.0,71.4,41.2,58.8,0.0,0.0
LUCIENNE BERTHIEU,HOU,98.1,1.9,0.0,9.5,35.7,64.3,55.6,44.4,0.0,0.0
TIFFANI JOHNSON,HOU,100,0.0,0.0,2.6,22.1,64.9,80.0,20.0,0.0,0.0
COQUESE WASHINGTON,IND,28.4,71.6,66.7,3.2,17.4,6.3,40.0,60.0,71.4,28.6
COURTNEY COLEMAN,CON,100,0.0,0.0,19.4,38.9,61.1,81.8,18.2,0.0,0.0
EDNIESHA CURRY,PHO,37.1,62.9,45.5,12.1,6.0,42.4,12.5,87.5,100,0.0
HELEN LUZ,WAS,24.5,75.5,61.0,0.0,15.3,16.9,0.0,100,100,0.0
LYNN PRIDE,LAS,100,0.0,0.0,0.0,22.2,77.8,71.4,28.6,0.0,0.0
NAKIA SANFORD,WAS,100,0.0,0.0,0.0,18.4,77.6,60.0,40.0,0.0,0.0
SLOBODANKA TUVIC,PHO,96.6,3.4,0.0,5.5,29.1,45.7,62.2,37.8,0.0,0.0
SUN MIN JUNG,SEA,78.1,21.9,0.0,20.0,13.3,40.0,53.8,46.2,0.0,0.0
ADIA BARNES,SEA,63.1,36.9,40.9,22.7,13.6,31.8,75.0,25.0,100,0.0
GEORGIA SCHWEITZER,MIN,47.1,52.9,60.0,0.0,0.0,40.0,66.7,33.3,100,0.0
IZIANE CASTRO MARQUES,PHO,62.0,38.0,34.8,27.5,15.9,37.7,52.9,47.1,75.0,25.0
OCTAVIA BLUE,HOU,100,0.0,0.0,0.0,50.0,50.0,100,0.0,0.0,0.0
ERIN PERPEROGLOU,CHA,100,0.0,0.0,22.2,33.3,66.7,33.3,66.7,0.0,0.0
PETRA UJHELYI,DET,100,0.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0
ASTOU NDIAYE-DIATTA,IND,100,0.0,0.0,20.0,0.0,30.0,60.0,40.0,0.0,0.0
BECKY HAMMON,NYL,43.7,56.3,42.6,21.0,24.1,29.6,44.4,55.6,47.8,52.2
TRACY HENDERSON,CLE,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
VANESSA NYGAARD,LAS,52.8,47.2,43.9,0.0,7.3,29.3,70.0,30.0,100,0.0
JORDAN ADAMS,MIN,63.6,36.4,45.5,0.0,6.0,48.5,62.5,37.5,80.0,20.0
CHANDRA JOHNSON,LAS,0.0,100,50.0,0.0,50.0,0.0,0.0,0.0,100,0.0
MICHAELA PAVLICKOVA,PHO,85.7,14.3,0.0,33.3,0.0,100,66.7,33.3,0.0,0.0
DANIELLE MCCULLEY,SEA,83.3,16.7,0.0,0.0,0.0,100,100,0.0,0.0,0.0
LEIGH AZIZ,IND,100,0.0,0.0,0.0,20.0,80.0,50.0,50.0,0.0,0.0
MACTABENE AMACHREE,SEA,100,0.0,0.0,0.0,25.0,25.0,100,0.0,0.0,0.0
SONJA MALLORY,PHO,100,0.0,0.0,0.0,20.0,80.0,25.0,75.0,0.0,0.0
ZUZANA ZIRKOVA,WAS,50.0,50.0,27.3,18.2,54.5,0.0,100,0.0,100,0.0
LATASHA BYEARS,LAS,96.0,4.0,0.0,0.0,28.6,71.4,70.0,30.0,0.0,0.0
NEVRIYE YILMAZ,PHO,100,0.0,0.0,0.0,0.0,42.9,57.1,42.9,0.0,0.0
CHARMIN SMITH,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CYNTHIA COOPER,HOU,52.6,47.4,32.8,0.0,39.1,25.0,0.0,100,100,0.0
DALMA IVANYI,PHO,75.0,25.0,0.0,0.0,0.0,33.3,66.7,33.3,0.0,0.0
FELICIA RAGLAND,HOU,58.3,41.7,60.0,40.0,40.0,0.0,0.0,0.0,100,0.0
GRACE DALEY,PHO,60.0,40.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
ITORO UMOH-COLEMAN,HOU,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
GERGANA SLAVTCHEVA,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TRACY REID,PHO,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
BETHANY DONAPHIN,NYL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JENNY MOWE,LAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ZUZANA KLIMESOVA,IND,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ERIN PERPEROGLOU,CHA,100,0.0,0.0,22.2,33.3,66.7,33.3,66.7,0.0,0.0
PETRA UJHELYI,DET,100,0.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0
ASTOU NDIAYE-DIATTA,IND,100,0.0,0.0,20.0,0.0,30.0,60.0,40.0,0.0,0.0
BECKY HAMMON,NYL,43.7,56.3,42.6,21.0,24.1,29.6,44.4,55.6,47.8,52.2
TRACY HENDERSON,CLE,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
VANESSA NYGAARD,LAS,52.8,47.2,43.9,0.0,7.3,29.3,70.0,30.0,100,0.0
JORDAN ADAMS,MIN,63.6,36.4,45.5,0.0,6.0,48.5,62.5,37.5,80.0,20.0
CHANDRA JOHNSON,LAS,0.0,100,50.0,0.0,50.0,0.0,0.0,0.0,100,0.0
MICHAELA PAVLICKOVA,PHO,85.7,14.3,0.0,33.3,0.0,100,66.7,33.3,0.0,0.0
DANIELLE MCCULLEY,SEA,83.3,16.7,0.0,0.0,0.0,100,100,0.0,0.0,0.0
LEIGH AZIZ,IND,100,0.0,0.0,0.0,20.0,80.0,50.0,50.0,0.0,0.0
MACTABENE AMACHREE,SEA,100,0.0,0.0,0.0,25.0,25.0,100,0.0,0.0,0.0
SONJA MALLORY,PHO,100,0.0,0.0,0.0,20.0,80.0,25.0,75.0,0.0,0.0
ZUZANA ZIRKOVA,WAS,50.0,50.0,27.3,18.2,54.5,0.0,100,0.0,100,0.0
LATASHA BYEARS,LAS,96.0,4.0,0.0,0.0,28.6,71.4,70.0,30.0,0.0,0.0
NEVRIYE YILMAZ,PHO,100,0.0,0.0,0.0,0.0,42.9,57.1,42.9,0.0,0.0
CHARMIN SMITH,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CYNTHIA COOPER,HOU,52.6,47.4,32.8,0.0,39.1,25.0,0.0,100,100,0.0
DALMA IVANYI,PHO,75.0,25.0,0.0,0.0,0.0,33.3,66.7,33.3,0.0,0.0
FELICIA RAGLAND,HOU,58.3,41.7,60.0,40.0,40.0,0.0,0.0,0.0,100,0.0
GRACE DALEY,PHO,60.0,40.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
ITORO UMOH-COLEMAN,HOU,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
GERGANA SLAVTCHEVA,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TRACY REID,PHO,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
BETHANY DONAPHIN,NYL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JENNY MOWE,LAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ZUZANA KLIMESOVA,IND,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ERIN PERPEROGLOU,CHA,100,0.0,0.0,22.2,33.3,66.7,33.3,66.7,0.0,0.0
PETRA UJHELYI,DET,100,0.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0
ASTOU NDIAYE-DIATTA,IND,100,0.0,0.0,20.0,0.0,30.0,60.0,40.0,0.0,0.0
BECKY HAMMON,NYL,43.7,56.3,42.6,21.0,24.1,29.6,44.4,55.6,47.8,52.2
TRACY HENDERSON,CLE,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
VANESSA NYGAARD,LAS,52.8,47.2,43.9,0.0,7.3,29.3,70.0,30.0,100,0.0
JORDAN ADAMS,MIN,63.6,36.4,45.5,0.0,6.0,48.5,62.5,37.5,80.0,20.0
CHANDRA JOHNSON,LAS,0.0,100,50.0,0.0,50.0,0.0,0.0,0.0,100,0.0
MICHAELA PAVLICKOVA,PHO,85.7,14.3,0.0,33.3,0.0,100,66.7,33.3,0.0,0.0
DANIELLE MCCULLEY,SEA,83.3,16.7,0.0,0.0,0.0,100,100,0.0,0.0,0.0
LEIGH AZIZ,IND,100,0.0,0.0,0.0,20.0,80.0,50.0,50.0,0.0,0.0
MACTABENE AMACHREE,SEA,100,0.0,0.0,0.0,25.0,25.0,100,0.0,0.0,0.0
SONJA MALLORY,PHO,100,0.0,0.0,0.0,20.0,80.0,25.0,75.0,0.0,0.0
ZUZANA ZIRKOVA,WAS,50.0,50.0,27.3,18.2,54.5,0.0,100,0.0,100,0.0
LATASHA BYEARS,LAS,96.0,4.0,0.0,0.0,28.6,71.4,70.0,30.0,0.0,0.0
NEVRIYE YILMAZ,PHO,100,0.0,0.0,0.0,0.0,42.9,57.1,42.9,0.0,0.0
CHARMIN SMITH,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
CYNTHIA COOPER,HOU,52.6,47.4,32.8,0.0,39.1,25.0,0.0,100,100,0.0
DALMA IVANYI,PHO,75.0,25.0,0.0,0.0,0.0,33.3,66.7,33.3,0.0,0.0
FELICIA RAGLAND,HOU,58.3,41.7,60.0,40.0,40.0,0.0,0.0,0.0,100,0.0
GRACE DALEY,PHO,60.0,40.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
ITORO UMOH-COLEMAN,HOU,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
GERGANA SLAVTCHEVA,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TRACY REID,PHO,100,0.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
BETHANY DONAPHIN,NYL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JENNY MOWE,LAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ZUZANA KLIMESOVA,IND,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
