Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
MAYA MOORE,MIN,65.3,34.7,34.4,14.8,14.3,32.2,65.8,34.2,88.9,11.1
MICHELLE SNOW,WAS,100,0.0,0.0,6.9,16.1,52.9,60.3,39.7,0.0,0.0
MONIQUE CURRIE,WAS,78.8,21.2,18.5,15.2,25.9,27.0,61.6,38.4,100,0.0
NNEKA OGWUMIKE,LAS,98.5,1.5,1.2,14.9,22.0,71.9,64.7,35.3,50.0,50.0
NOELLE QUINN,SEA,71.7,28.3,21.1,7.6,17.3,34.6,59.6,40.4,100,0.0
SHAY MURPHY,CHI,55.4,44.6,28.6,15.2,18.1,41.9,46.4,53.6,90.0,10.0
SHEKINNA STRICKLEN,SEA,50.8,49.2,47.5,12.9,7.3,33.4,48.1,51.9,85.2,14.8
SWIN CASH,CHI,77.8,22.2,16.1,8.2,20.2,45.4,63.4,36.6,88.2,11.8
TANISHA WRIGHT,SEA,86.1,13.9,9.6,10.1,24.7,41.5,31.6,68.4,69.2,30.8
TAYLER HILL,WAS,45.3,54.7,47.7,15.0,26.8,18.2,21.4,78.6,88.6,11.4
TIERRA RUFFIN-PRATT,WAS,95.1,4.9,2.0,14.7,31.3,26.7,60.0,40.0,100,0.0
TINA THOMPSON,SEA,56.9,43.1,37.6,3.1,23.2,25.5,52.1,47.9,98.3,1.7
ALYSHA CLARK,SEA,61.3,38.7,36.6,11.5,14.5,47.3,46.9,53.1,93.8,6.3
ANGEL MCCOUGHTRY,ATL,81.0,19.0,9.7,24.2,27.6,46.1,37.7,62.3,73.9,26.1
COURTNEY VANDERSLOOT,CHI,79.1,20.9,17.6,13.8,20.8,42.2,21.3,78.7,82.4,17.6
EBONY HOFFMAN,LAS,87.0,13.0,3.0,7.9,7.9,39.6,80.0,20.0,100,0.0
KAYLA ALEXANDER,SAN,100,0.0,0.0,0.0,23.9,71.7,60.0,40.0,0.0,0.0
LINDSEY HARDING,LAS,92.8,7.2,3.3,17.2,24.5,38.9,36.9,63.1,100,0.0
MISTIE BASS,CON,100,0.0,0.0,13.5,18.3,74.8,75.5,24.5,0.0,0.0
MONICA WRIGHT,MIN,84.8,15.2,10.1,25.2,22.8,38.9,38.0,62.0,80.0,20.0
REBEKKAH BRUNSON,MIN,99.7,0.3,0.9,13.4,15.9,57.5,63.0,37.0,0.0,100
RONEEKA HODGES,TUL,24.0,76.0,75.0,7.3,4.3,12.2,64.7,35.3,97.6,2.4
SHAMEKA CHRISTON,SAN,41.6,58.4,60.7,6.1,13.4,5.7,65.6,34.4,96.0,4.0
SHENISE JOHNSON,SAN,77.0,23.0,19.0,18.4,14.5,41.2,39.7,60.3,78.3,21.7
TAMERA YOUNG,CHI,99.5,0.5,0.0,8.6,12.4,48.6,67.9,32.1,0.0,0.0
TIANNA HAWKINS,SEA,76.9,23.1,13.4,12.5,9.8,60.7,81.4,18.6,100,0.0
ALANA BEARD,LAS,95.7,4.3,1.5,27.1,14.1,42.2,56.0,44.0,100,0.0
BRIANN JANUARY,IND,69.0,31.0,33.3,8.3,19.1,28.6,24.0,76.0,97.1,2.9
CANDICE DUPREE,PHO,99.2,0.8,0.0,5.3,16.0,55.1,69.6,30.4,0.0,0.0
CANDICE WIGGINS,TUL,44.7,55.3,52.8,7.1,18.8,24.1,21.7,78.3,93.0,7.0
DIANA TAURASI,PHO,54.7,45.3,31.8,14.6,28.0,25.5,22.1,77.9,63.8,36.2
JANEL MCCARVILLE,MIN,91.4,8.6,9.0,5.0,18.4,40.8,80.8,19.2,100,0.0
JENNIFER LACY,TUL,48.9,51.1,42.9,7.1,14.2,23.8,74.1,25.9,100,0.0
NADIRAH MCKENITH,WAS,71.8,28.2,23.3,46.7,27.8,35.6,18.2,81.8,85.7,14.3
NICOLE POWELL,TUL,41.7,58.3,55.3,11.2,10.7,16.5,48.6,51.4,94.7,5.3
PLENETTE PIERSON,NYL,98.1,1.9,0.0,5.1,20.8,57.7,57.8,42.2,0.0,0.0
SKYLAR DIGGINS,TUL,71.2,28.8,21.0,14.7,27.5,43.4,21.4,78.6,63.2,36.8
SYLVIA FOWLES,CHI,100,0.0,0.0,11.2,23.8,72.7,66.2,33.8,0.0,0.0
TEMEKA JOHNSON,SEA,78.6,21.4,19.3,6.7,23.6,44.8,14.0,86.0,81.0,19.0
ANGEL GOODRICH,TUL,76.6,23.4,17.6,14.7,8.9,61.8,18.0,82.0,100,0.0
CANDACE PARKER,LAS,91.7,8.3,4.9,19.1,23.5,57.9,54.8,45.2,88.9,11.1
EPIPHANNY PRINCE,CHI,60.9,39.1,39.4,7.1,23.2,20.2,14.9,85.1,59.0,41.0
MICHELLE CAMPBELL,CHI,100,0.0,0.0,9.3,40.7,33.3,81.3,18.8,0.0,0.0
SEIMONE AUGUSTUS,MIN,83.3,16.7,11.9,15.7,11.5,41.3,59.6,40.4,100,0.0
TONI YOUNG,NYL,99.2,0.8,0.0,14.1,9.4,59.4,69.0,31.0,0.0,0.0
A'DIA MATHIES,LAS,76.5,23.5,17.6,26.5,23.6,44.1,50.0,50.0,100,0.0
ALEXIS HORNBUCKLE,PHO,60.9,39.1,33.0,6.6,23.0,33.0,50.0,50.0,100,0.0
AMBER HARRIS,MIN,80.6,19.4,8.5,8.5,21.1,59.2,64.0,36.0,100,0.0
CAPPIE PONDEXTER,NYL,78.3,21.7,22.5,15.2,25.0,27.2,33.1,66.9,47.4,52.6
ELENA DELLE DONNE,CHI,76.2,23.8,23.2,7.6,28.9,29.1,40.8,59.2,83.3,16.7
JESSICA BRELAND,IND,100,0.0,0.0,2.5,12.7,58.2,62.3,37.7,0.0,0.0
LAYSHIA CLARENDON,IND,83.7,16.3,16.7,15.9,7.1,57.1,31.3,68.8,85.7,14.3
TAMIKA CATCHINGS,IND,75.2,24.8,20.4,8.7,25.6,37.4,39.9,60.1,83.3,16.7
DAVELLYN WHYTE,SAN,53.8,46.2,41.5,6.2,21.6,30.8,41.7,58.3,94.4,5.6
GLORY JOHNSON,TUL,99.1,0.9,0.7,15.6,29.9,55.2,64.9,35.1,100,0.0
JAYNE APPEL MARINELLI,SAN,97.5,2.5,1.8,2.4,17.0,77.6,63.8,36.2,0.0,100
JENNA O'HEA,LAS,37.5,62.5,69.8,8.1,11.6,11.6,62.5,37.5,95.0,5.0
SHAVONTE ZELLOUS,IND,68.2,31.8,27.4,16.4,22.5,34.2,42.1,57.9,94.9,5.1
TINA CHARLES,CON,99.4,0.6,0.0,4.6,16.3,56.4,50.9,49.1,0.0,0.0
ARMINTIE HERRINGTON,ATL,100,0.0,0.0,27.2,20.0,66.7,66.7,33.3,0.0,0.0
IZIANE CASTRO MARQUES,CON,72.1,27.9,26.8,9.5,22.0,33.3,30.2,69.8,80.0,20.0
SUGAR RODGERS,MIN,46.7,53.3,57.7,11.5,7.7,26.9,66.7,33.3,100,0.0
BRITTNEY GRINER,PHO,100,0.0,0.0,3.2,18.5,69.2,71.2,28.8,0.0,0.0
LYNETTA KIZER,PHO,98.6,1.4,0.0,7.0,12.7,62.0,58.1,41.9,0.0,0.0
RACHEL JARRY,MIN,72.2,27.8,40.0,15.6,15.6,31.1,90.0,10.0,100,0.0
RIQUNA WILLIAMS,TUL,66.3,33.7,32.0,18.2,23.5,32.7,16.0,84.0,71.1,28.9
COURTNEY CLEMENTS,ATL,60.6,39.4,46.6,15.5,15.5,6.9,18.2,81.8,66.7,33.3
DELISHA MILTON-JONES,NYL,88.3,11.7,7.1,11.3,20.3,44.3,64.9,35.1,100,0.0
DANIELLE ROBINSON,SAN,97.7,2.3,0.0,13.9,18.1,47.0,37.4,62.6,0.0,0.0
SASHA GOODLETT,IND,100,0.0,0.0,13.6,13.6,54.5,73.7,26.3,0.0,0.0
KELLY FARIS,CON,49.0,51.0,42.0,20.0,14.0,28.0,45.5,54.5,100,0.0
COURTNEY PARIS,TUL,98.9,1.1,0.0,1.1,6.8,90.9,65.9,34.1,0.0,0.0
LINDSEY MOORE,MIN,61.3,38.7,40.9,22.7,13.6,36.4,60.0,40.0,66.7,33.3
RENEE MONTGOMERY,CON,50.5,49.5,46.4,10.7,15.0,26.6,13.3,86.7,61.1,38.9
TIFFANY HAYES,ATL,69.0,31.0,26.6,20.1,29.4,39.4,49.1,50.9,82.6,17.4
AVERY WARLEY-TALBERT,CHI,100,0.0,0.0,0.0,19.0,76.2,64.7,35.3,0.0,0.0
CATHRINE KRAAYEVELD,SAN,27.3,72.7,71.7,13.0,6.6,8.7,60.0,40.0,100,0.0
JASMINE HASSELL,IND,97.9,2.1,0.0,11.8,23.5,64.7,76.9,23.1,0.0,0.0
TAN WHITE,CON,70.2,29.8,22.2,15.8,9.8,50.2,15.9,84.1,73.3,26.7
ALLISON HIGHTOWER,CON,74.1,25.9,26.9,8.2,10.4,31.3,27.4,72.6,83.3,16.7
ASHLEY ROBINSON,SEA,100,0.0,0.0,0.0,18.7,56.3,76.9,23.1,0.0,0.0
LIZ CAMBAGE,TUL,100,0.0,0.0,7.4,35.0,62.0,59.4,40.6,0.0,0.0
SHARNEE ZOLL-NORMAN,CHI,78.6,21.4,0.0,0.0,29.4,35.3,16.7,83.3,0.0,0.0
TIFFANY JACKSON,TUL,100,0.0,0.0,13.3,20.5,67.5,51.5,48.5,0.0,0.0
ERIN PHILLIPS,IND,51.0,49.0,64.5,14.0,11.2,11.2,46.2,53.8,87.0,13.0
FARHIYA ABDI,LAS,100,0.0,0.0,10.5,21.1,31.6,80.0,20.0,0.0,0.0
CAROLYN SWORDS,CHI,100,0.0,0.0,3.4,11.9,81.4,76.9,23.1,0.0,0.0
JASMINE JAMES,PHO,85.2,14.8,0.0,18.4,26.5,36.7,27.8,72.2,0.0,0.0
RUTH RILEY,ATL,73.7,26.3,33.3,0.0,22.3,33.3,100,0.0,100,0.0
NAKIA SANFORD,SEA,100,0.0,0.0,4.0,36.0,56.0,37.5,62.5,0.0,0.0
SYDNEY CARTER,CON,68.3,31.7,19.4,12.9,25.8,32.3,17.6,82.4,100,0.0
JEANETTE POHLEN-MAVUNGA,IND,36.8,63.2,65.9,22.0,14.6,4.9,25.0,75.0,100,0.0
SAMANTHA PRAHALIS,NYL,80.0,20.0,0.0,11.1,11.1,44.4,37.5,62.5,0.0,0.0
PENNY TAYLOR,PHO,64.2,35.8,28.6,7.1,30.9,38.1,41.2,58.8,100,0.0
ANNE MARIE ARMSTRONG,ATL,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KARA LAWSON,CON,53.4,46.6,53.2,24.2,9.7,12.9,34.8,65.2,59.1,40.9
CHELSEA POPPENS,SAN,100,0.0,0.0,0.0,11.1,88.9,50.0,50.0,0.0,0.0
ASHLEY WALKER,CON,52.9,47.1,46.2,23.1,7.6,30.8,66.7,33.3,100,0.0
QUANITRA HOLLINGSWORTH,WAS,100,0.0,0.0,0.0,16.7,50.0,80.0,20.0,0.0,0.0
CIERRA BRAVARD,SEA,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
ERIN THORN,IND,50.0,50.0,42.9,0.0,28.5,0.0,100,0.0,100,0.0
JOSLYN TINKLE,SEA,33.3,66.7,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SANCHO LYTTLE,ATL,92.9,7.1,7.0,11.6,11.6,44.2,68.6,31.4,100,0.0
CHELSEA HOPKINS,SAN,76.5,23.5,50.0,50.0,50.0,0.0,0.0,0.0,100,0.0
ESSENCE CARSON,NYL,92.5,7.5,5.3,5.3,21.0,49.1,28.6,71.4,100,0.0
KATIE DOUGLAS,IND,50.0,50.0,35.0,15.0,18.3,36.7,35.7,64.3,71.4,28.6
JULIE WOJTA,SAN,100,0.0,0.0,0.0,33.3,66.7,50.0,50.0,0.0,0.0
NATASHA LACY,CON,94.4,5.6,0.0,0.0,42.9,28.6,100,0.0,0.0,0.0
CHUCKY JEFFERY,NYL,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JESSICA MOORE,WAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BECKY HAMMON,SAN,66.7,33.3,0.0,0.0,0.0,100,0.0,100,0.0,0.0
CHANTE BLACK,SAN,100,0.0,0.0,100,0.0,100,100,0.0,0.0,0.0
COURTNEY CLEMENTS,ATL,60.6,39.4,46.6,15.5,15.5,6.9,18.2,81.8,66.7,33.3
DELISHA MILTON-JONES,NYL,88.3,11.7,7.1,11.3,20.3,44.3,64.9,35.1,100,0.0
DANIELLE ROBINSON,SAN,97.7,2.3,0.0,13.9,18.1,47.0,37.4,62.6,0.0,0.0
SASHA GOODLETT,IND,100,0.0,0.0,13.6,13.6,54.5,73.7,26.3,0.0,0.0
KELLY FARIS,CON,49.0,51.0,42.0,20.0,14.0,28.0,45.5,54.5,100,0.0
COURTNEY PARIS,TUL,98.9,1.1,0.0,1.1,6.8,90.9,65.9,34.1,0.0,0.0
LINDSEY MOORE,MIN,61.3,38.7,40.9,22.7,13.6,36.4,60.0,40.0,66.7,33.3
RENEE MONTGOMERY,CON,50.5,49.5,46.4,10.7,15.0,26.6,13.3,86.7,61.1,38.9
TIFFANY HAYES,ATL,69.0,31.0,26.6,20.1,29.4,39.4,49.1,50.9,82.6,17.4
AVERY WARLEY-TALBERT,CHI,100,0.0,0.0,0.0,19.0,76.2,64.7,35.3,0.0,0.0
CATHRINE KRAAYEVELD,SAN,27.3,72.7,71.7,13.0,6.6,8.7,60.0,40.0,100,0.0
JASMINE HASSELL,IND,97.9,2.1,0.0,11.8,23.5,64.7,76.9,23.1,0.0,0.0
TAN WHITE,CON,70.2,29.8,22.2,15.8,9.8,50.2,15.9,84.1,73.3,26.7
ALLISON HIGHTOWER,CON,74.1,25.9,26.9,8.2,10.4,31.3,27.4,72.6,83.3,16.7
ASHLEY ROBINSON,SEA,100,0.0,0.0,0.0,18.7,56.3,76.9,23.1,0.0,0.0
LIZ CAMBAGE,TUL,100,0.0,0.0,7.4,35.0,62.0,59.4,40.6,0.0,0.0
SHARNEE ZOLL-NORMAN,CHI,78.6,21.4,0.0,0.0,29.4,35.3,16.7,83.3,0.0,0.0
TIFFANY JACKSON,TUL,100,0.0,0.0,13.3,20.5,67.5,51.5,48.5,0.0,0.0
ERIN PHILLIPS,IND,51.0,49.0,64.5,14.0,11.2,11.2,46.2,53.8,87.0,13.0
FARHIYA ABDI,LAS,100,0.0,0.0,10.5,21.1,31.6,80.0,20.0,0.0,0.0
CAROLYN SWORDS,CHI,100,0.0,0.0,3.4,11.9,81.4,76.9,23.1,0.0,0.0
JASMINE JAMES,PHO,85.2,14.8,0.0,18.4,26.5,36.7,27.8,72.2,0.0,0.0
RUTH RILEY,ATL,73.7,26.3,33.3,0.0,22.3,33.3,100,0.0,100,0.0
NAKIA SANFORD,SEA,100,0.0,0.0,4.0,36.0,56.0,37.5,62.5,0.0,0.0
SYDNEY CARTER,CON,68.3,31.7,19.4,12.9,25.8,32.3,17.6,82.4,100,0.0
JEANETTE POHLEN-MAVUNGA,IND,36.8,63.2,65.9,22.0,14.6,4.9,25.0,75.0,100,0.0
SAMANTHA PRAHALIS,NYL,80.0,20.0,0.0,11.1,11.1,44.4,37.5,62.5,0.0,0.0
PENNY TAYLOR,PHO,64.2,35.8,28.6,7.1,30.9,38.1,41.2,58.8,100,0.0
ANNE MARIE ARMSTRONG,ATL,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KARA LAWSON,CON,53.4,46.6,53.2,24.2,9.7,12.9,34.8,65.2,59.1,40.9
CHELSEA POPPENS,SAN,100,0.0,0.0,0.0,11.1,88.9,50.0,50.0,0.0,0.0
ASHLEY WALKER,CON,52.9,47.1,46.2,23.1,7.6,30.8,66.7,33.3,100,0.0
QUANITRA HOLLINGSWORTH,WAS,100,0.0,0.0,0.0,16.7,50.0,80.0,20.0,0.0,0.0
CIERRA BRAVARD,SEA,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
ERIN THORN,IND,50.0,50.0,42.9,0.0,28.5,0.0,100,0.0,100,0.0
JOSLYN TINKLE,SEA,33.3,66.7,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SANCHO LYTTLE,ATL,92.9,7.1,7.0,11.6,11.6,44.2,68.6,31.4,100,0.0
CHELSEA HOPKINS,SAN,76.5,23.5,50.0,50.0,50.0,0.0,0.0,0.0,100,0.0
ESSENCE CARSON,NYL,92.5,7.5,5.3,5.3,21.0,49.1,28.6,71.4,100,0.0
KATIE DOUGLAS,IND,50.0,50.0,35.0,15.0,18.3,36.7,35.7,64.3,71.4,28.6
JULIE WOJTA,SAN,100,0.0,0.0,0.0,33.3,66.7,50.0,50.0,0.0,0.0
NATASHA LACY,CON,94.4,5.6,0.0,0.0,42.9,28.6,100,0.0,0.0,0.0
CHUCKY JEFFERY,NYL,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JESSICA MOORE,WAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BECKY HAMMON,SAN,66.7,33.3,0.0,0.0,0.0,100,0.0,100,0.0,0.0
CHANTE BLACK,SAN,100,0.0,0.0,100,0.0,100,100,0.0,0.0,0.0
COURTNEY CLEMENTS,ATL,60.6,39.4,46.6,15.5,15.5,6.9,18.2,81.8,66.7,33.3
DELISHA MILTON-JONES,NYL,88.3,11.7,7.1,11.3,20.3,44.3,64.9,35.1,100,0.0
DANIELLE ROBINSON,SAN,97.7,2.3,0.0,13.9,18.1,47.0,37.4,62.6,0.0,0.0
SASHA GOODLETT,IND,100,0.0,0.0,13.6,13.6,54.5,73.7,26.3,0.0,0.0
KELLY FARIS,CON,49.0,51.0,42.0,20.0,14.0,28.0,45.5,54.5,100,0.0
COURTNEY PARIS,TUL,98.9,1.1,0.0,1.1,6.8,90.9,65.9,34.1,0.0,0.0
LINDSEY MOORE,MIN,61.3,38.7,40.9,22.7,13.6,36.4,60.0,40.0,66.7,33.3
RENEE MONTGOMERY,CON,50.5,49.5,46.4,10.7,15.0,26.6,13.3,86.7,61.1,38.9
TIFFANY HAYES,ATL,69.0,31.0,26.6,20.1,29.4,39.4,49.1,50.9,82.6,17.4
AVERY WARLEY-TALBERT,CHI,100,0.0,0.0,0.0,19.0,76.2,64.7,35.3,0.0,0.0
CATHRINE KRAAYEVELD,SAN,27.3,72.7,71.7,13.0,6.6,8.7,60.0,40.0,100,0.0
JASMINE HASSELL,IND,97.9,2.1,0.0,11.8,23.5,64.7,76.9,23.1,0.0,0.0
TAN WHITE,CON,70.2,29.8,22.2,15.8,9.8,50.2,15.9,84.1,73.3,26.7
ALLISON HIGHTOWER,CON,74.1,25.9,26.9,8.2,10.4,31.3,27.4,72.6,83.3,16.7
ASHLEY ROBINSON,SEA,100,0.0,0.0,0.0,18.7,56.3,76.9,23.1,0.0,0.0
LIZ CAMBAGE,TUL,100,0.0,0.0,7.4,35.0,62.0,59.4,40.6,0.0,0.0
SHARNEE ZOLL-NORMAN,CHI,78.6,21.4,0.0,0.0,29.4,35.3,16.7,83.3,0.0,0.0
TIFFANY JACKSON,TUL,100,0.0,0.0,13.3,20.5,67.5,51.5,48.5,0.0,0.0
ERIN PHILLIPS,IND,51.0,49.0,64.5,14.0,11.2,11.2,46.2,53.8,87.0,13.0
FARHIYA ABDI,LAS,100,0.0,0.0,10.5,21.1,31.6,80.0,20.0,0.0,0.0
CAROLYN SWORDS,CHI,100,0.0,0.0,3.4,11.9,81.4,76.9,23.1,0.0,0.0
JASMINE JAMES,PHO,85.2,14.8,0.0,18.4,26.5,36.7,27.8,72.2,0.0,0.0
RUTH RILEY,ATL,73.7,26.3,33.3,0.0,22.3,33.3,100,0.0,100,0.0
NAKIA SANFORD,SEA,100,0.0,0.0,4.0,36.0,56.0,37.5,62.5,0.0,0.0
SYDNEY CARTER,CON,68.3,31.7,19.4,12.9,25.8,32.3,17.6,82.4,100,0.0
JEANETTE POHLEN-MAVUNGA,IND,36.8,63.2,65.9,22.0,14.6,4.9,25.0,75.0,100,0.0
SAMANTHA PRAHALIS,NYL,80.0,20.0,0.0,11.1,11.1,44.4,37.5,62.5,0.0,0.0
PENNY TAYLOR,PHO,64.2,35.8,28.6,7.1,30.9,38.1,41.2,58.8,100,0.0
ANNE MARIE ARMSTRONG,ATL,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0
KARA LAWSON,CON,53.4,46.6,53.2,24.2,9.7,12.9,34.8,65.2,59.1,40.9
CHELSEA POPPENS,SAN,100,0.0,0.0,0.0,11.1,88.9,50.0,50.0,0.0,0.0
ASHLEY WALKER,CON,52.9,47.1,46.2,23.1,7.6,30.8,66.7,33.3,100,0.0
QUANITRA HOLLINGSWORTH,WAS,100,0.0,0.0,0.0,16.7,50.0,80.0,20.0,0.0,0.0
CIERRA BRAVARD,SEA,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
ERIN THORN,IND,50.0,50.0,42.9,0.0,28.5,0.0,100,0.0,100,0.0
JOSLYN TINKLE,SEA,33.3,66.7,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SANCHO LYTTLE,ATL,92.9,7.1,7.0,11.6,11.6,44.2,68.6,31.4,100,0.0
CHELSEA HOPKINS,SAN,76.5,23.5,50.0,50.0,50.0,0.0,0.0,0.0,100,0.0
ESSENCE CARSON,NYL,92.5,7.5,5.3,5.3,21.0,49.1,28.6,71.4,100,0.0
KATIE DOUGLAS,IND,50.0,50.0,35.0,15.0,18.3,36.7,35.7,64.3,71.4,28.6
JULIE WOJTA,SAN,100,0.0,0.0,0.0,33.3,66.7,50.0,50.0,0.0,0.0
NATASHA LACY,CON,94.4,5.6,0.0,0.0,42.9,28.6,100,0.0,0.0,0.0
CHUCKY JEFFERY,NYL,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JESSICA MOORE,WAS,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
BECKY HAMMON,SAN,66.7,33.3,0.0,0.0,0.0,100,0.0,100,0.0,0.0
CHANTE BLACK,SAN,100,0.0,0.0,100,0.0,100,100,0.0,0.0,0.0
