Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
MAYA MOORE,MIN,56.1,43.9,39.2,19.2,15.6,31.2,60.3,39.7,82.2,17.8
MONICA WRIGHT,MIN,80.4,19.6,16.4,32.1,24.2,40.3,40.2,59.8,93.8,6.3
MONIQUE CURRIE,WAS,74.9,25.1,16.2,24.6,31.2,31.0,55.1,44.9,100,0.0
NICOLE POWELL,NYL,43.5,56.5,59.2,8.8,5.5,19.3,52.4,47.6,85.1,14.9
RENEE MONTGOMERY,CON,61.3,38.7,35.6,13.1,29.6,27.3,30.4,69.6,85.1,14.9
SANCHO LYTTLE,ATL,77.2,22.8,17.6,13.7,10.6,46.2,76.0,24.0,96.4,3.6
SHAMEKA CHRISTON,SAN,31.9,68.1,60.0,13.3,18.5,5.9,65.5,34.5,88.9,11.1
SHEKINNA STRICKLEN,SEA,53.8,46.2,40.7,18.3,13.1,36.6,44.4,55.6,89.2,10.8
SHENISE JOHNSON,SAN,72.7,27.3,32.8,24.0,18.2,36.5,31.9,68.1,95.2,4.8
SWIN CASH,CHI,66.8,33.2,26.7,8.6,20.9,40.7,43.6,56.4,93.8,6.3
TAMIKA CATCHINGS,IND,71.5,28.5,25.4,7.3,23.8,37.6,32.7,67.3,84.0,16.0
TIFFANY HAYES,ATL,66.7,33.3,21.5,23.9,31.4,43.0,50.7,49.3,100,0.0
ALANA BEARD,LAS,72.3,27.7,28.0,15.2,17.6,30.4,28.4,71.6,82.9,17.1
ASHLEY ROBINSON,WAS,99.1,0.9,0.0,9.7,6.8,79.6,66.7,33.3,0.0,0.0
BECKY HAMMON,SAN,49.3,50.7,49.5,14.2,17.5,27.2,18.8,81.3,67.5,32.5
CANDACE PARKER,LAS,87.6,12.4,9.9,16.2,17.2,60.7,51.7,48.3,94.7,5.3
CATHRINE KRAAYEVELD,ATL,34.6,65.4,69.1,7.2,3.3,15.8,81.0,19.0,100,0.0
DEMYA WALKER,NYL,100,0.0,0.0,1.0,16.3,77.6,48.8,51.2,0.0,0.0
EWELINA KOBRYN,SEA,80.1,19.9,19.0,13.9,22.8,45.6,69.6,30.4,100,0.0
JAYNE APPEL MARINELLI,SAN,98.8,1.2,0.0,12.9,19.0,81.0,74.5,25.5,0.0,0.0
JIA PERKINS,SAN,62.3,37.7,41.9,14.2,13.1,21.1,36.7,63.3,91.8,8.2
LE'COE WILLINGHAM,CHI,43.0,57.0,52.6,1.8,12.3,33.3,45.0,55.0,100,0.0
LINDSAY WHALEN,MIN,91.1,8.9,10.2,28.9,18.9,54.1,34.8,65.2,69.2,30.8
MATEE AJAVON,WAS,62.4,37.6,35.5,14.9,25.6,26.7,27.5,72.5,83.9,16.1
NNEKA OGWUMIKE,LAS,97.9,2.1,0.6,12.8,22.8,69.7,66.7,33.3,100,0.0
RIQUNA WILLIAMS,TUL,65.3,34.7,33.0,25.5,21.8,32.5,21.8,78.2,63.2,36.8
RUTH RILEY,CHI,81.1,18.9,17.0,2.3,12.5,20.5,83.9,16.1,100,0.0
SOPHIA YOUNG-MALCOLM,SAN,99.3,0.7,0.0,5.6,21.0,54.4,65.1,34.9,0.0,0.0
TAJ MCWILLIAMS-FRANKLIN,MIN,97.9,2.1,2.2,5.8,10.8,60.1,81.7,18.3,100,0.0
TAMERA YOUNG,CHI,99.6,0.4,0.0,14.0,14.7,54.4,62.9,37.1,0.0,0.0
TAMMY SUTTON-BROWN,IND,100,0.0,0.0,15.4,24.6,60.0,85.7,14.3,0.0,0.0
TINA CHARLES,CON,99.0,1.0,0.5,3.7,15.7,57.9,59.4,40.6,0.0,100
DEWANNA BONNER,PHO,68.4,31.6,23.6,17.3,27.9,34.5,42.5,57.5,84.6,15.4
KATIE DOUGLAS,IND,57.5,42.5,45.4,15.5,15.3,24.2,43.3,56.7,85.0,15.0
MICHELLE SNOW,WAS,99.4,0.6,0.0,0.0,14.7,60.0,64.2,35.8,0.0,0.0
MISTIE BASS,CON,99.5,0.5,0.0,4.3,22.4,59.6,68.7,31.3,0.0,0.0
RONEEKA HODGES,TUL,37.6,62.4,59.5,20.7,8.3,24.0,56.4,43.6,93.8,6.3
TANISHA WRIGHT,SEA,78.0,22.0,11.9,16.2,26.4,40.3,33.3,66.7,90.0,10.0
BRIANN JANUARY,IND,56.3,43.7,43.1,8.8,23.8,20.6,18.9,81.1,97.8,2.2
CRYSTAL LANGHORNE,WAS,97.6,2.4,0.7,6.4,16.4,67.1,66.1,33.9,100,0.0
KELSEY GRIFFIN,CON,84.8,15.2,9.5,9.5,25.2,54.7,51.6,48.4,100,0.0
KIA VAUGHN,NYL,100,0.0,0.0,5.0,10.6,62.3,69.7,30.3,0.0,0.0
NATALIE NOVOSEL,WAS,59.4,40.6,27.3,18.2,22.2,30.3,56.0,44.0,100,0.0
REBEKKAH BRUNSON,MIN,100,0.0,0.0,10.5,21.6,55.7,68.8,31.2,0.0,0.0
SHAVONTE ZELLOUS,IND,74.3,25.7,24.4,18.8,24.3,31.6,43.3,56.7,100,0.0
TAN WHITE,CON,53.1,46.9,51.9,5.1,9.6,23.1,33.3,66.7,85.2,14.8
APRIL SYKES,LAS,44.8,55.2,58.7,16.3,8.7,26.1,46.7,53.3,77.8,22.2
CAROLYN SWORDS,CHI,100,0.0,0.0,1.7,12.6,80.7,75.0,25.0,0.0,0.0
DEVEREAUX PETERS,MIN,100,0.0,0.0,7.6,22.8,65.8,77.0,23.0,0.0,0.0
KARIMA CHRISTMAS-KELLY,IND,59.1,40.9,37.5,10.4,25.0,35.4,22.2,77.8,91.7,8.3
NAKIA SANFORD,PHO,85.8,14.2,9.7,4.0,19.3,59.7,63.6,36.4,100,0.0
NOELLE QUINN,WAS,57.7,42.3,47.9,8.8,9.8,18.6,51.2,48.8,96.8,3.2
SONJA PETROVIC,CHI,59.6,40.4,35.2,14.5,13.8,26.2,43.2,56.8,94.1,5.9
ZIOMARA MORRISON,SAN,80.8,19.2,30.5,6.8,15.3,54.2,81.3,18.8,83.3,16.7
CHANTE BLACK,TUL,100,0.0,0.0,8.7,23.9,76.1,82.9,17.1,0.0,0.0
ERIN PHILLIPS,IND,59.7,40.3,47.5,17.5,14.1,28.2,23.5,76.5,92.9,7.1
KRYSTAL THOMAS,PHO,99.4,0.6,0.0,3.2,17.8,81.1,71.1,28.9,0.0,0.0
SEIMONE AUGUSTUS,MIN,73.7,26.3,28.1,17.5,10.8,31.2,51.0,49.0,91.1,8.9
SHAY MURPHY,CHI,50.7,49.3,54.9,17.1,11.0,26.0,35.7,64.3,97.8,2.2
SUE BIRD,SEA,52.4,47.6,44.9,15.8,9.9,15.8,33.8,66.3,81.1,18.9
TEMEKA JOHNSON,TUL,79.2,20.8,28.9,14.7,17.8,36.3,13.8,86.2,70.6,29.4
TINA THOMPSON,SEA,53.4,46.6,47.7,1.9,13.5,24.0,68.0,32.0,95.1,4.9
AVERY WARLEY-TALBERT,PHO,100,0.0,0.0,2.3,23.3,76.7,33.3,66.7,0.0,0.0
DANIELLE MCCRAY,CON,51.6,48.4,44.4,15.6,27.5,17.8,47.4,52.6,95.0,5.0
SAMANTHA PRAHALIS,PHO,68.1,31.9,26.9,13.6,18.2,32.7,19.1,80.9,44.8,55.2
SHANNON BOBBITT,WAS,54.5,45.5,34.6,9.0,14.1,30.8,10.0,90.0,77.8,22.2
TULLY BEVILAQUA,SAN,33.3,66.7,50.0,50.0,16.7,33.3,100,0.0,100,0.0
AMBER HARRIS,MIN,79.8,20.2,22.3,8.5,16.0,42.6,79.3,20.7,100,0.0
CHARDE HOUSTON,PHO,63.8,36.2,36.0,10.5,10.5,45.5,39.1,60.9,79.5,20.5
COURTNEY PARIS,TUL,100,0.0,0.0,0.0,10.3,89.7,66.7,33.3,0.0,0.0
KAYLA PEDERSEN,TUL,91.9,8.1,7.9,5.3,20.2,57.9,61.0,39.0,100,0.0
ALEX MONTGOMERY,NYL,64.1,35.9,37.5,21.9,12.5,40.6,56.3,43.8,100,0.0
EPIPHANNY PRINCE,CHI,59.2,40.8,37.6,10.4,20.8,23.8,23.5,76.5,69.5,30.5
ERIN THORN,MIN,27.7,72.3,69.2,11.5,11.6,11.5,40.0,60.0,66.7,33.3
JENNIFER LACY,TUL,44.9,55.1,59.5,4.5,10.8,19.8,81.8,18.2,97.7,2.3
PLENETTE PIERSON,NYL,93.1,6.9,4.8,10.6,20.2,62.8,65.0,35.0,100,0.0
SASHA GOODLETT,IND,100,0.0,0.0,10.0,17.5,67.5,66.7,33.3,0.0,0.0
SCHOLANDA DORRELL,TUL,55.8,44.2,43.6,12.7,18.2,23.6,52.4,47.6,100,0.0
ANN WAUTERS,SEA,89.1,10.9,11.2,8.3,17.4,59.8,76.7,23.3,100,0.0
SYLVIA FOWLES,CHI,100,0.0,0.0,8.1,22.7,74.9,72.6,27.4,0.0,0.0
AMBER HOLT,TUL,63.4,36.6,36.4,20.7,6.5,35.7,65.0,35.0,100,0.0
ANGEL MCCOUGHTRY,ATL,79.0,21.0,16.3,16.9,25.7,42.4,38.3,61.7,82.1,17.9
ALYSHA CLARK,SEA,62.3,37.7,34.2,11.4,15.2,48.1,65.0,35.0,100,0.0
LAURIE KOEHN,ATL,4.9,95.1,95.1,7.3,0.0,4.9,100,0.0,100,0.0
LYNETTA KIZER,PHO,94.8,5.2,7.1,7.9,23.1,44.4,72.7,27.3,100,0.0
ASJHA JONES,CON,94.8,5.2,4.9,4.1,14.4,41.2,62.2,37.8,75.0,25.0
EBONY HOFFMAN,LAS,63.5,36.5,30.6,8.2,16.3,16.3,61.5,38.5,100,0.0
KELLEY CAIN,NYL,100,0.0,0.0,0.0,30.4,69.6,62.5,37.5,0.0,0.0
NATASHA LACY,WAS,74.1,25.9,19.5,14.3,18.2,41.6,33.3,66.7,100,0.0
ALEXIS GRAY-LAWSON,PHO,62.7,37.3,21.2,22.4,22.3,42.4,45.8,54.2,83.3,16.7
JESSICA ADAIR,MIN,100,0.0,0.0,0.0,43.5,47.8,61.5,38.5,0.0,0.0
SVETLANA ABROSIMOVA,SEA,63.3,36.7,27.6,12.6,12.6,36.8,53.8,46.2,100,0.0
TICHA PENICHEIRO,CHI,55.9,44.1,27.3,12.1,18.2,30.3,22.2,77.8,100,0.0
YELENA LEUCHANKA,ATL,98.4,1.6,0.0,6.9,17.2,75.9,54.2,45.8,0.0,0.0
JESSICA MOORE,CON,100,0.0,0.0,0.0,33.3,44.4,88.9,11.1,0.0,0.0
ERIKA DE SOUZA,ATL,100,0.0,0.0,4.6,9.2,78.2,64.6,35.4,0.0,0.0
TANGELA SMITH,SAN,61.1,38.9,32.4,8.1,8.1,43.2,72.7,27.3,100,0.0
CANDICE DUPREE,PHO,99.3,0.7,0.0,11.6,17.4,58.1,52.1,47.9,0.0,0.0
ANDREA RILEY,PHO,48.5,51.5,12.0,32.0,56.0,16.0,25.0,75.0,100,0.0
BRIANA BUTLER,PHO,47.9,52.1,54.5,15.6,19.5,15.6,50.0,50.0,92.9,7.1
IZIANE CASTRO MARQUES,WAS,88.7,11.3,8.8,11.8,14.7,47.1,46.2,53.8,100,0.0
KELLY MILLER,NYL,54.2,45.8,27.3,36.4,18.2,18.2,66.7,33.3,100,0.0
COCO MILLER,LAS,83.8,16.2,23.1,30.8,7.7,15.4,66.7,33.3,100,0.0
NICKY ANOSIKE,LAS,100,0.0,0.0,20.0,60.0,40.0,100,0.0,0.0,0.0
JENE MORRIS,TUL,43.8,56.3,70.6,29.4,5.9,23.5,50.0,50.0,100,0.0
LAUREN JACKSON,SEA,63.8,36.3,19.6,8.7,19.5,43.5,82.1,17.9,100,0.0
DIANA TAURASI,PHO,44.9,55.1,45.5,12.5,24.1,16.1,17.6,82.4,70.6,29.4
DYMOND SIMON,PHO,64.4,35.6,20.0,16.7,6.7,53.3,9.1,90.9,0.0,100
JENNA O'HEA,LAS,44.0,56.0,55.3,28.9,13.1,26.3,83.3,16.7,100,0.0
KATELAN REDMON,NYL,92.9,7.1,0.0,28.6,14.3,85.7,33.3,66.7,0.0,0.0
DOMINIQUE CANTY,WAS,87.0,13.0,0.0,17.6,29.4,47.1,50.0,50.0,0.0,0.0
VICTORIA DUNLAP,SEA,90.0,10.0,0.0,15.4,53.8,46.2,0.0,100,0.0,0.0
CHAY SHEGOG,CON,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
DAWN EVANS,LAS,20.0,80.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
ZANE TAMANE,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JULIE WOJTA,MIN,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYDNEY CARTER,CHI,66.7,33.3,0.0,50.0,0.0,50.0,0.0,100,0.0,0.0
ALEX MONTGOMERY,NYL,64.1,35.9,37.5,21.9,12.5,40.6,56.3,43.8,100,0.0
EPIPHANNY PRINCE,CHI,59.2,40.8,37.6,10.4,20.8,23.8,23.5,76.5,69.5,30.5
ERIN THORN,MIN,27.7,72.3,69.2,11.5,11.6,11.5,40.0,60.0,66.7,33.3
JENNIFER LACY,TUL,44.9,55.1,59.5,4.5,10.8,19.8,81.8,18.2,97.7,2.3
PLENETTE PIERSON,NYL,93.1,6.9,4.8,10.6,20.2,62.8,65.0,35.0,100,0.0
SASHA GOODLETT,IND,100,0.0,0.0,10.0,17.5,67.5,66.7,33.3,0.0,0.0
SCHOLANDA DORRELL,TUL,55.8,44.2,43.6,12.7,18.2,23.6,52.4,47.6,100,0.0
ANN WAUTERS,SEA,89.1,10.9,11.2,8.3,17.4,59.8,76.7,23.3,100,0.0
SYLVIA FOWLES,CHI,100,0.0,0.0,8.1,22.7,74.9,72.6,27.4,0.0,0.0
AMBER HOLT,TUL,63.4,36.6,36.4,20.7,6.5,35.7,65.0,35.0,100,0.0
ANGEL MCCOUGHTRY,ATL,79.0,21.0,16.3,16.9,25.7,42.4,38.3,61.7,82.1,17.9
ALYSHA CLARK,SEA,62.3,37.7,34.2,11.4,15.2,48.1,65.0,35.0,100,0.0
LAURIE KOEHN,ATL,4.9,95.1,95.1,7.3,0.0,4.9,100,0.0,100,0.0
LYNETTA KIZER,PHO,94.8,5.2,7.1,7.9,23.1,44.4,72.7,27.3,100,0.0
ASJHA JONES,CON,94.8,5.2,4.9,4.1,14.4,41.2,62.2,37.8,75.0,25.0
EBONY HOFFMAN,LAS,63.5,36.5,30.6,8.2,16.3,16.3,61.5,38.5,100,0.0
KELLEY CAIN,NYL,100,0.0,0.0,0.0,30.4,69.6,62.5,37.5,0.0,0.0
NATASHA LACY,WAS,74.1,25.9,19.5,14.3,18.2,41.6,33.3,66.7,100,0.0
ALEXIS GRAY-LAWSON,PHO,62.7,37.3,21.2,22.4,22.3,42.4,45.8,54.2,83.3,16.7
JESSICA ADAIR,MIN,100,0.0,0.0,0.0,43.5,47.8,61.5,38.5,0.0,0.0
SVETLANA ABROSIMOVA,SEA,63.3,36.7,27.6,12.6,12.6,36.8,53.8,46.2,100,0.0
TICHA PENICHEIRO,CHI,55.9,44.1,27.3,12.1,18.2,30.3,22.2,77.8,100,0.0
YELENA LEUCHANKA,ATL,98.4,1.6,0.0,6.9,17.2,75.9,54.2,45.8,0.0,0.0
JESSICA MOORE,CON,100,0.0,0.0,0.0,33.3,44.4,88.9,11.1,0.0,0.0
ERIKA DE SOUZA,ATL,100,0.0,0.0,4.6,9.2,78.2,64.6,35.4,0.0,0.0
TANGELA SMITH,SAN,61.1,38.9,32.4,8.1,8.1,43.2,72.7,27.3,100,0.0
CANDICE DUPREE,PHO,99.3,0.7,0.0,11.6,17.4,58.1,52.1,47.9,0.0,0.0
ANDREA RILEY,PHO,48.5,51.5,12.0,32.0,56.0,16.0,25.0,75.0,100,0.0
BRIANA BUTLER,PHO,47.9,52.1,54.5,15.6,19.5,15.6,50.0,50.0,92.9,7.1
IZIANE CASTRO MARQUES,WAS,88.7,11.3,8.8,11.8,14.7,47.1,46.2,53.8,100,0.0
KELLY MILLER,NYL,54.2,45.8,27.3,36.4,18.2,18.2,66.7,33.3,100,0.0
COCO MILLER,LAS,83.8,16.2,23.1,30.8,7.7,15.4,66.7,33.3,100,0.0
NICKY ANOSIKE,LAS,100,0.0,0.0,20.0,60.0,40.0,100,0.0,0.0,0.0
JENE MORRIS,TUL,43.8,56.3,70.6,29.4,5.9,23.5,50.0,50.0,100,0.0
LAUREN JACKSON,SEA,63.8,36.3,19.6,8.7,19.5,43.5,82.1,17.9,100,0.0
DIANA TAURASI,PHO,44.9,55.1,45.5,12.5,24.1,16.1,17.6,82.4,70.6,29.4
DYMOND SIMON,PHO,64.4,35.6,20.0,16.7,6.7,53.3,9.1,90.9,0.0,100
JENNA O'HEA,LAS,44.0,56.0,55.3,28.9,13.1,26.3,83.3,16.7,100,0.0
KATELAN REDMON,NYL,92.9,7.1,0.0,28.6,14.3,85.7,33.3,66.7,0.0,0.0
DOMINIQUE CANTY,WAS,87.0,13.0,0.0,17.6,29.4,47.1,50.0,50.0,0.0,0.0
VICTORIA DUNLAP,SEA,90.0,10.0,0.0,15.4,53.8,46.2,0.0,100,0.0,0.0
CHAY SHEGOG,CON,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
DAWN EVANS,LAS,20.0,80.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
ZANE TAMANE,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JULIE WOJTA,MIN,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYDNEY CARTER,CHI,66.7,33.3,0.0,50.0,0.0,50.0,0.0,100,0.0,0.0
ALEX MONTGOMERY,NYL,64.1,35.9,37.5,21.9,12.5,40.6,56.3,43.8,100,0.0
EPIPHANNY PRINCE,CHI,59.2,40.8,37.6,10.4,20.8,23.8,23.5,76.5,69.5,30.5
ERIN THORN,MIN,27.7,72.3,69.2,11.5,11.6,11.5,40.0,60.0,66.7,33.3
JENNIFER LACY,TUL,44.9,55.1,59.5,4.5,10.8,19.8,81.8,18.2,97.7,2.3
PLENETTE PIERSON,NYL,93.1,6.9,4.8,10.6,20.2,62.8,65.0,35.0,100,0.0
SASHA GOODLETT,IND,100,0.0,0.0,10.0,17.5,67.5,66.7,33.3,0.0,0.0
SCHOLANDA DORRELL,TUL,55.8,44.2,43.6,12.7,18.2,23.6,52.4,47.6,100,0.0
ANN WAUTERS,SEA,89.1,10.9,11.2,8.3,17.4,59.8,76.7,23.3,100,0.0
SYLVIA FOWLES,CHI,100,0.0,0.0,8.1,22.7,74.9,72.6,27.4,0.0,0.0
AMBER HOLT,TUL,63.4,36.6,36.4,20.7,6.5,35.7,65.0,35.0,100,0.0
ANGEL MCCOUGHTRY,ATL,79.0,21.0,16.3,16.9,25.7,42.4,38.3,61.7,82.1,17.9
ALYSHA CLARK,SEA,62.3,37.7,34.2,11.4,15.2,48.1,65.0,35.0,100,0.0
LAURIE KOEHN,ATL,4.9,95.1,95.1,7.3,0.0,4.9,100,0.0,100,0.0
LYNETTA KIZER,PHO,94.8,5.2,7.1,7.9,23.1,44.4,72.7,27.3,100,0.0
ASJHA JONES,CON,94.8,5.2,4.9,4.1,14.4,41.2,62.2,37.8,75.0,25.0
EBONY HOFFMAN,LAS,63.5,36.5,30.6,8.2,16.3,16.3,61.5,38.5,100,0.0
KELLEY CAIN,NYL,100,0.0,0.0,0.0,30.4,69.6,62.5,37.5,0.0,0.0
NATASHA LACY,WAS,74.1,25.9,19.5,14.3,18.2,41.6,33.3,66.7,100,0.0
ALEXIS GRAY-LAWSON,PHO,62.7,37.3,21.2,22.4,22.3,42.4,45.8,54.2,83.3,16.7
JESSICA ADAIR,MIN,100,0.0,0.0,0.0,43.5,47.8,61.5,38.5,0.0,0.0
SVETLANA ABROSIMOVA,SEA,63.3,36.7,27.6,12.6,12.6,36.8,53.8,46.2,100,0.0
TICHA PENICHEIRO,CHI,55.9,44.1,27.3,12.1,18.2,30.3,22.2,77.8,100,0.0
YELENA LEUCHANKA,ATL,98.4,1.6,0.0,6.9,17.2,75.9,54.2,45.8,0.0,0.0
JESSICA MOORE,CON,100,0.0,0.0,0.0,33.3,44.4,88.9,11.1,0.0,0.0
ERIKA DE SOUZA,ATL,100,0.0,0.0,4.6,9.2,78.2,64.6,35.4,0.0,0.0
TANGELA SMITH,SAN,61.1,38.9,32.4,8.1,8.1,43.2,72.7,27.3,100,0.0
CANDICE DUPREE,PHO,99.3,0.7,0.0,11.6,17.4,58.1,52.1,47.9,0.0,0.0
ANDREA RILEY,PHO,48.5,51.5,12.0,32.0,56.0,16.0,25.0,75.0,100,0.0
BRIANA BUTLER,PHO,47.9,52.1,54.5,15.6,19.5,15.6,50.0,50.0,92.9,7.1
IZIANE CASTRO MARQUES,WAS,88.7,11.3,8.8,11.8,14.7,47.1,46.2,53.8,100,0.0
KELLY MILLER,NYL,54.2,45.8,27.3,36.4,18.2,18.2,66.7,33.3,100,0.0
COCO MILLER,LAS,83.8,16.2,23.1,30.8,7.7,15.4,66.7,33.3,100,0.0
NICKY ANOSIKE,LAS,100,0.0,0.0,20.0,60.0,40.0,100,0.0,0.0,0.0
JENE MORRIS,TUL,43.8,56.3,70.6,29.4,5.9,23.5,50.0,50.0,100,0.0
LAUREN JACKSON,SEA,63.8,36.3,19.6,8.7,19.5,43.5,82.1,17.9,100,0.0
DIANA TAURASI,PHO,44.9,55.1,45.5,12.5,24.1,16.1,17.6,82.4,70.6,29.4
DYMOND SIMON,PHO,64.4,35.6,20.0,16.7,6.7,53.3,9.1,90.9,0.0,100
JENNA O'HEA,LAS,44.0,56.0,55.3,28.9,13.1,26.3,83.3,16.7,100,0.0
KATELAN REDMON,NYL,92.9,7.1,0.0,28.6,14.3,85.7,33.3,66.7,0.0,0.0
DOMINIQUE CANTY,WAS,87.0,13.0,0.0,17.6,29.4,47.1,50.0,50.0,0.0,0.0
VICTORIA DUNLAP,SEA,90.0,10.0,0.0,15.4,53.8,46.2,0.0,100,0.0,0.0
CHAY SHEGOG,CON,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
DAWN EVANS,LAS,20.0,80.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
ZANE TAMANE,PHO,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JULIE WOJTA,MIN,50.0,50.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYDNEY CARTER,CHI,66.7,33.3,0.0,50.0,0.0,50.0,0.0,100,0.0,0.0
