Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
RHYNE HOWARD,ATL,51.3,48.7,46.2,17.9,17.9,19.9,43.4,56.6,84.7,15.3
SHEY PEDDY,PHO,47.9,52.1,42.6,9.2,16.6,37.9,50.7,49.3,89.6,10.4
STEPHANIE TALBOT,SEA,47.1,52.9,50.9,16.4,8.2,35.1,68.6,31.4,100,0.0
TIFFANY MITCHELL,IND,83.0,17.0,16.3,17.2,20.4,50.7,51.4,48.6,100,0.0
TINA CHARLES,SEA,74.6,25.4,23.3,6.2,13.4,47.4,65.4,34.6,97.4,2.6
ALLISHA GRAY,DAL,54.5,45.5,43.7,23.5,18.9,31.4,57.3,42.7,89.1,10.9
AWAK KUIER,DAL,75.6,24.4,13.2,9.9,20.9,61.5,90.0,10.0,100,0.0
CRYSTAL DANGERFIELD,NYL,57.2,42.8,38.3,15.0,13.9,33.3,51.2,48.8,100,0.0
DANA EVANS,CHI,48.5,51.5,46.5,11.3,15.5,29.6,63.0,37.0,72.7,27.3
DEWANNA BONNER,CON,60.6,39.4,31.1,11.9,19.4,29.7,65.5,34.5,82.6,17.4
EPIPHANNY PRINCE,SEA,52.4,47.6,48.5,7.7,16.1,18.5,26.1,73.9,66.7,33.3
EZI MAGBEGOR,SEA,88.0,12.0,9.5,11.7,12.4,74.3,82.1,17.9,100,0.0
JONQUEL JONES,CON,67.6,32.4,25.5,4.6,18.5,49.0,67.4,32.6,95.1,4.9
MEGAN GUSTAFSON,PHO,71.4,28.6,28.8,1.6,10.4,57.6,76.3,23.7,100,0.0
QUEEN EGBO,IND,100,0.0,0.0,3.8,20.5,73.6,69.5,30.5,0.0,0.0
TEAIRA MCCOWAN,DAL,100,0.0,0.0,2.8,23.2,75.7,72.7,27.3,0.0,0.0
BRITTNEY SYKES,LAS,85.2,14.8,10.4,17.5,21.5,49.9,39.1,60.9,100,0.0
CANDACE PARKER,CHI,61.1,38.9,29.9,11.1,14.6,42.7,65.8,34.2,95.2,4.8
COURTNEY VANDERSLOOT,CHI,72.1,27.9,23.1,12.8,20.0,50.5,46.7,53.3,82.8,17.2
HAN XU,NYL,83.7,16.3,17.6,2.9,14.3,55.7,79.6,20.4,100,0.0
JASMINE WALKER,LAS,34.2,65.8,58.8,17.6,5.9,15.7,88.9,11.1,100,0.0
JORDIN CANADA,LAS,81.5,18.5,7.1,22.4,26.9,53.7,19.6,80.4,100,0.0
KATIE LOU SAMUELSON,LAS,44.6,55.4,54.0,9.6,13.2,20.6,76.5,23.5,96.4,3.6
NALYSSA SMITH,IND,74.6,25.4,25.6,12.7,17.6,44.3,57.7,42.3,91.9,8.1
DANIELLE ROBINSON,IND,80.3,19.7,11.7,11.7,22.2,55.7,44.7,55.3,88.9,11.1
DIANA TAURASI,PHO,32.1,67.9,53.2,7.3,24.4,15.4,50.0,50.0,78.3,21.7
KAHLEAH COPPER,CHI,72.4,27.6,22.1,24.0,20.5,51.6,67.9,32.1,100,0.0
KAYLA MCBRIDE,MIN,60.9,39.1,34.3,14.1,21.9,24.3,80.0,20.0,100,0.0
KELSEY MITCHELL,IND,60.6,39.4,38.0,12.1,18.4,30.2,41.1,58.9,81.9,18.1
KIAH STOKES,LVA,60.7,39.3,21.4,8.6,18.6,45.7,81.0,19.0,100,0.0
MORIAH JEFFERSON,MIN,70.7,29.3,33.4,10.5,16.4,39.6,25.9,74.1,97.2,2.8
NIKOLINA MILIĆ,MIN,83.7,16.3,9.7,10.3,16.8,68.1,63.2,36.8,100,0.0
SUE BIRD,SEA,31.8,68.2,69.4,22.7,6.6,10.7,58.6,41.4,89.3,10.7
THERESA PLAISANCE,LVA,23.3,76.7,75.0,4.8,5.6,11.3,66.7,33.3,100,0.0
ARIKE OGUNBOWALE,DAL,53.7,46.3,42.2,17.6,16.8,25.8,30.6,69.4,72.3,27.7
DIAMOND DESHIELDS,PHO,75.7,24.3,16.0,21.9,22.4,52.4,48.8,51.2,81.0,19.0
ELIZABETH WILLIAMS,WAS,100,0.0,0.0,8.1,15.5,84.5,79.4,20.6,0.0,0.0
ERICA WHEELER,ATL,73.6,26.4,28.7,17.1,12.3,33.5,39.2,60.8,62.5,37.5
OLIVIA NELSON-ODODA,LAS,100,0.0,0.0,3.3,21.7,75.0,66.0,34.0,0.0,0.0
SKYLAR DIGGINS,PHO,72.2,27.8,20.3,12.9,22.8,45.7,41.1,58.9,82.5,17.5
SYLVIA FOWLES,MIN,100,0.0,0.0,6.5,14.8,81.9,71.2,28.8,0.0,0.0
ALYSHA CLARK,WAS,49.5,50.5,38.6,12.4,9.0,44.6,62.3,37.7,96.7,3.3
KIA VAUGHN,ATL,98.8,1.3,0.0,13.7,12.3,65.8,59.4,40.6,0.0,0.0
KRISTY WALLACE,ATL,58.0,42.0,39.5,10.5,17.3,28.4,63.4,36.6,100,0.0
NIA CLOUDEN,CON,45.3,54.7,62.1,13.8,17.2,20.7,50.0,50.0,75.0,25.0
SOPHIE CUNNINGHAM,PHO,34.5,65.5,59.7,13.1,11.9,27.3,80.0,20.0,95.7,4.3
JANTEL LAVENDER,SEA,78.2,21.8,14.6,14.6,7.7,56.3,72.5,27.5,100,0.0
RESHANDA GRAY,PHO,75.4,24.6,15.3,13.6,10.1,71.2,95.5,4.5,100,0.0
CHINEY OGWUMIKE,LAS,87.8,12.2,13.2,13.2,19.8,59.3,52.5,47.5,100,0.0
JOYNER HOLMES,CON,63.9,36.1,28.3,11.3,18.9,34.0,42.9,57.1,100,0.0
LEXIE HULL,IND,59.0,41.0,24.0,13.0,36.0,32.0,50.0,50.0,100,0.0
ASIA (AD) DURR,ATL,62.5,37.5,39.7,15.5,17.8,33.3,40.5,59.5,100,0.0
ELENA DELLE DONNE,WAS,70.6,29.4,24.5,4.4,19.6,39.2,69.2,30.8,94.3,5.7
JULIE ALLEMAND,CHI,48.3,51.7,36.5,0.0,20.3,35.1,62.5,37.5,88.9,11.1
LIZ CAMBAGE,LAS,93.9,6.1,3.7,6.2,26.8,64.6,70.8,29.2,75.0,25.0
REBECCA ALLEN,NYL,50.9,49.1,44.8,13.2,11.5,32.2,86.8,13.2,100,0.0
TIANNA HAWKINS,WAS,53.5,46.5,34.4,7.4,16.4,44.3,83.3,16.7,100,0.0
CHENNEDY CARTER,LAS,94.7,5.3,2.8,14.1,19.3,62.0,32.5,67.5,100,0.0
EMMA CANNON,IND,84.2,15.8,16.5,4.9,21.3,32.9,82.4,17.6,100,0.0
MARINE JOHANNÈS,NYL,29.6,70.4,68.5,18.7,8.3,12.4,67.9,32.1,89.1,10.9
RUTHY HEBARD,CHI,100,0.0,0.0,10.7,10.7,82.1,92.0,8.0,0.0,0.0
SAM THOMAS,PHO,21.1,78.9,30.0,30.0,10.0,20.0,100,0.0,100,0.0
AISHA SHEPPARD,LVA,21.4,78.6,77.1,0.0,17.2,0.0,100,0.0,100,0.0
JENNIE SIMMS,PHO,69.8,30.2,15.2,10.1,19.0,58.2,65.4,34.6,100,0.0
MONIQUE BILLINGS,ATL,99.1,0.9,0.0,20.1,26.2,60.4,65.5,34.5,0.0,0.0
NATALIE ACHONWA,MIN,97.8,2.2,0.0,6.9,19.0,65.5,91.5,8.5,0.0,0.0
BEATRICE MOMPREMIER,ATL,100,0.0,0.0,0.0,11.1,84.4,80.0,20.0,0.0,0.0
KIERSTAN BELL,LVA,33.3,66.7,33.3,0.0,14.8,37.0,57.1,42.9,100,0.0
RIQUNA WILLIAMS,LVA,21.2,78.8,72.9,12.9,11.4,11.4,90.9,9.1,97.1,2.9
EVINA WESTBROOK,WAS,62.3,37.7,26.8,16.1,19.6,46.4,73.3,26.7,100,0.0
JASMINE DICKEY,DAL,87.9,12.1,14.3,33.3,28.6,38.1,50.0,50.0,100,0.0
SYDNEY COLSON,LVA,65.6,34.4,32.1,17.9,17.9,21.4,28.6,71.4,100,0.0
CHARLI COLLIER,DAL,92.6,7.4,0.0,0.0,29.4,35.3,66.7,33.3,0.0,0.0
ILIANA RUPERT,LVA,29.6,70.4,64.6,4.6,1.6,24.6,81.8,18.2,100,0.0
KENNEDY BURKE,WAS,56.8,43.2,37.9,18.4,11.5,46.0,63.6,36.4,100,0.0
LI YUERU,CHI,100,0.0,0.0,7.1,42.9,57.1,87.5,12.5,0.0,0.0
NIA COFFEY,ATL,69.3,30.7,26.5,16.7,22.5,23.5,73.1,26.9,88.9,11.1
DAMIRIS DANTAS,MIN,33.7,66.3,62.3,0.0,6.5,28.6,58.3,41.7,100,0.0
DIDI RICHARDS,NYL,69.4,30.6,28.1,0.0,21.9,43.8,87.5,12.5,100,0.0
BRIA HARTLEY,CON,54.1,45.9,53.8,5.1,10.3,15.4,71.4,28.6,71.4,28.6
MEGAN WALKER,ATL,50.0,50.0,53.8,5.1,10.3,25.6,28.6,71.4,100,0.0
JOCELYN WILLOUGHBY,NYL,57.7,42.3,31.0,20.7,13.8,55.2,62.5,37.5,100,0.0
KIANNA SMITH,LAS,48.6,51.4,51.7,27.6,6.9,34.5,16.7,83.3,40.0,60.0
KRISTI TOLIVER,LAS,29.4,70.6,60.0,0.0,21.5,9.2,50.0,50.0,100,0.0
LORELA CUBAJ,NYL,100,0.0,0.0,0.0,0.0,50.0,75.0,25.0,0.0,0.0
SATOU SABALLY,DAL,58.3,41.7,24.2,2.4,25.8,40.3,67.7,32.3,100,0.0
TIFFANY HAYES,ATL,65.3,34.7,30.3,13.5,15.8,49.4,47.9,52.1,88.9,11.1
YVONNE ANDERSON,CON,61.5,38.5,34.3,20.0,20.0,40.0,62.5,37.5,100,0.0
KHAYLA POINTER,IND,66.7,33.3,13.6,0.0,31.9,45.5,16.7,83.3,100,0.0
KRISTINE ANIGWE,PHO,100,0.0,0.0,13.3,33.3,66.7,80.0,20.0,0.0,0.0
ALANNA SMITH,IND,40.5,59.5,46.2,20.5,12.8,35.9,87.5,12.5,100,0.0
BETNIJAH LANEY-HAMILTON,NYL,67.8,32.2,32.7,5.9,13.8,41.6,33.3,66.7,100,0.0
LINDSAY ALLEN,MIN,63.2,36.8,40.0,0.0,20.0,30.0,50.0,50.0,25.0,75.0
MAYA CALDWELL,ATL,56.8,43.2,55.1,7.1,4.1,18.4,45.0,55.0,94.4,5.6
YVONNE TURNER,PHO,81.1,18.9,25.0,25.0,25.0,27.8,55.6,44.4,100,0.0
ALAINA COATES,IND,100,0.0,0.0,7.1,50.0,50.0,100,0.0,0.0,0.0
JAZMINE JONES,WAS,62.5,37.5,0.0,0.0,33.3,0.0,0.0,100,0.0,0.0
RENNIA DAVIS,IND,84.6,15.4,0.0,20.0,0.0,80.0,80.0,20.0,0.0,0.0
KAELA DAVIS,PHO,71.4,28.6,35.3,5.9,11.8,29.4,33.3,66.7,100,0.0
ODYSSEY SIMS,CON,71.7,28.3,25.0,14.6,20.8,45.8,53.8,46.2,100,0.0
JASMINE THOMAS,CON,56.7,43.3,45.5,18.2,36.3,12.1,0.0,100,80.0,20.0
MERCEDES RUSSELL,SEA,100,0.0,0.0,20.0,20.0,80.0,50.0,50.0,0.0,0.0
STEPHANIE JONES,CON,75.0,25.0,33.3,22.2,22.3,22.2,100,0.0,100,0.0
AMY ATWELL,LAS,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
ANNELI MALEY,CHI,50.0,50.0,75.0,0.0,0.0,25.0,100,0.0,100,0.0
KIANA WILLIAMS,CON,50.0,50.0,60.0,0.0,0.0,40.0,0.0,100,100,0.0
NAPHEESA COLLIER,MIN,73.1,26.9,20.7,0.0,17.2,48.3,88.9,11.1,100,0.0
DESTINY SLOCUM,ATL,18.2,81.8,64.3,14.3,21.4,14.3,0.0,100,66.7,33.3
ELISSA CUNANE,MIN,50.0,50.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
HANNAH SJERVEN,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAMIAH SMALLS,MIN,50.0,50.0,0.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0
KATIE BENZAN,WAS,22.2,77.8,83.3,0.0,16.7,0.0,0.0,0.0,80.0,20.0
RAE BURRELL,LAS,33.3,66.7,60.0,0.0,40.0,0.0,0.0,0.0,100,0.0
ANGEL MCCOUGHTRY,MIN,87.5,12.5,0.0,0.0,50.0,33.3,66.7,33.3,0.0,0.0
SPARKLE TAYLOR,CHI,83.3,16.7,0.0,18.2,9.1,36.4,40.0,60.0,0.0,0.0
TINA KRAJISNIK,CHI,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAILA CHARLES,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KARLIE SAMUELSON,PHO,0.0,100,100,100,0.0,0.0,0.0,0.0,0.0,100
RAINA PEREZ,SEA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
AMY ATWELL,LAS,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
ANNELI MALEY,CHI,50.0,50.0,75.0,0.0,0.0,25.0,100,0.0,100,0.0
KIANA WILLIAMS,CON,50.0,50.0,60.0,0.0,0.0,40.0,0.0,100,100,0.0
NAPHEESA COLLIER,MIN,73.1,26.9,20.7,0.0,17.2,48.3,88.9,11.1,100,0.0
DESTINY SLOCUM,ATL,18.2,81.8,64.3,14.3,21.4,14.3,0.0,100,66.7,33.3
ELISSA CUNANE,MIN,50.0,50.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
HANNAH SJERVEN,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAMIAH SMALLS,MIN,50.0,50.0,0.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0
KATIE BENZAN,WAS,22.2,77.8,83.3,0.0,16.7,0.0,0.0,0.0,80.0,20.0
RAE BURRELL,LAS,33.3,66.7,60.0,0.0,40.0,0.0,0.0,0.0,100,0.0
ANGEL MCCOUGHTRY,MIN,87.5,12.5,0.0,0.0,50.0,33.3,66.7,33.3,0.0,0.0
SPARKLE TAYLOR,CHI,83.3,16.7,0.0,18.2,9.1,36.4,40.0,60.0,0.0,0.0
TINA KRAJISNIK,CHI,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAILA CHARLES,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KARLIE SAMUELSON,PHO,0.0,100,100,100,0.0,0.0,0.0,0.0,0.0,100
RAINA PEREZ,SEA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
AMY ATWELL,LAS,33.3,66.7,100,0.0,0.0,0.0,0.0,0.0,100,0.0
ANNELI MALEY,CHI,50.0,50.0,75.0,0.0,0.0,25.0,100,0.0,100,0.0
KIANA WILLIAMS,CON,50.0,50.0,60.0,0.0,0.0,40.0,0.0,100,100,0.0
NAPHEESA COLLIER,MIN,73.1,26.9,20.7,0.0,17.2,48.3,88.9,11.1,100,0.0
DESTINY SLOCUM,ATL,18.2,81.8,64.3,14.3,21.4,14.3,0.0,100,66.7,33.3
ELISSA CUNANE,MIN,50.0,50.0,0.0,0.0,0.0,100,0.0,100,0.0,0.0
HANNAH SJERVEN,MIN,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAMIAH SMALLS,MIN,50.0,50.0,0.0,50.0,0.0,50.0,50.0,50.0,0.0,0.0
KATIE BENZAN,WAS,22.2,77.8,83.3,0.0,16.7,0.0,0.0,0.0,80.0,20.0
RAE BURRELL,LAS,33.3,66.7,60.0,0.0,40.0,0.0,0.0,0.0,100,0.0
ANGEL MCCOUGHTRY,MIN,87.5,12.5,0.0,0.0,50.0,33.3,66.7,33.3,0.0,0.0
SPARKLE TAYLOR,CHI,83.3,16.7,0.0,18.2,9.1,36.4,40.0,60.0,0.0,0.0
TINA KRAJISNIK,CHI,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KAILA CHARLES,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
KARLIE SAMUELSON,PHO,0.0,100,100,100,0.0,0.0,0.0,0.0,0.0,100
RAINA PEREZ,SEA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
