Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
JESSICA BRELAND,ATL,100,0.0,0.0,2.8,11.7,42.0,83.9,16.1,0.0,0.0
JEWELL LOYD,SEA,57.9,42.1,38.1,18.8,18.3,29.5,33.9,66.1,80.6,19.4
JONQUEL JONES,CON,60.5,39.5,37.4,5.5,13.2,44.9,67.7,32.3,98.0,2.0
KAYLA THORNTON,DAL,52.5,47.5,41.1,20.1,13.7,36.9,62.0,38.0,90.7,9.3
KELSEY MITCHELL,IND,49.0,51.0,48.6,11.8,18.1,20.4,20.8,79.2,48.6,51.4
KIA NURSE,NYL,50.8,49.2,35.8,16.1,21.6,34.2,60.6,39.4,100,0.0
MAYA MOORE,MIN,65.7,34.3,32.4,14.5,16.3,25.5,53.5,46.5,69.7,30.3
MORGAN TUCK,CON,62.7,37.3,32.8,11.9,9.5,51.7,65.5,34.5,100,0.0
NATALIE ACHONWA,IND,100,0.0,0.0,7.4,21.7,57.1,80.3,19.7,0.0,0.0
NATASHA HOWARD,SEA,83.8,16.3,11.3,14.7,18.5,62.7,70.3,29.7,94.1,5.9
ODYSSEY SIMS,LAS,79.5,20.5,16.1,14.6,20.3,55.0,41.6,58.4,93.3,6.7
RENEE MONTGOMERY,ATL,23.6,76.4,66.7,8.3,16.8,7.4,41.4,58.6,75.6,24.4
SHEKINNA STRICKLEN,CON,24.6,75.4,77.7,13.4,5.3,7.1,52.6,47.4,94.8,5.2
SYLVIA FOWLES,MIN,100,0.0,0.0,6.3,21.3,73.8,74.7,25.3,0.0,0.0
TIFFANY MITCHELL,IND,79.4,20.6,15.6,12.7,24.7,41.6,27.2,72.8,87.5,12.5
VICTORIA VIVIANS,IND,37.3,62.7,64.6,17.5,8.9,7.9,60.0,40.0,95.4,4.6
A'JA WILSON,LVA,100,0.0,0.0,7.6,28.2,40.2,77.1,22.9,0.0,0.0
BRIANN JANUARY,PHO,45.1,54.9,61.3,10.0,12.6,8.7,36.7,63.3,97.9,2.1
CAMILLE SMITH,PHO,69.0,31.0,24.5,3.1,24.5,42.9,92.0,8.0,100,0.0
DEARICA HAMBY,LVA,74.3,25.7,16.0,16.5,19.0,50.2,72.2,27.8,100,0.0
DIANA TAURASI,PHO,38.9,61.1,46.6,12.2,25.2,16.7,38.5,61.5,55.7,44.3
ELIZABETH WILLIAMS,ATL,100,0.0,0.0,6.0,19.3,73.3,76.0,24.0,0.0,0.0
JORDIN CANADA,SEA,69.8,30.2,16.0,17.0,25.5,44.7,23.6,76.4,50.0,50.0
KAHLEAH COPPER,CHI,68.6,31.4,30.6,11.5,20.9,33.2,59.6,40.4,100,0.0
KALEENA MOSQUEDA-LEWIS,SEA,45.3,54.7,61.1,15.0,6.6,15.6,77.8,22.2,94.1,5.9
KRISTI TOLIVER,WAS,41.9,58.1,47.1,10.2,19.3,17.4,22.1,77.9,63.9,36.1
LAYSHIA CLARENDON,CON,85.9,14.1,3.8,13.8,27.0,51.6,40.0,60.0,100,0.0
RACHEL BANHAM,CON,39.1,60.9,52.0,6.4,19.1,13.9,40.0,60.0,93.3,6.7
RIQUNA WILLIAMS,LAS,35.7,64.3,61.5,13.7,10.3,21.4,51.5,48.5,97.9,2.1
SEIMONE AUGUSTUS,MIN,80.2,19.8,17.6,5.0,6.8,26.9,55.6,44.4,95.2,4.8
TAMERA YOUNG,LVA,95.9,4.1,3.7,10.4,19.8,34.9,57.6,42.4,100,0.0
TANISHA WRIGHT,MIN,63.9,36.1,40.4,12.1,14.2,32.6,46.9,53.1,89.5,10.5
TIERRA RUFFIN-PRATT,WAS,68.9,31.1,26.5,7.2,29.3,21.0,42.5,57.5,100,0.0
TINA CHARLES,NYL,82.9,17.1,14.3,4.1,14.4,52.8,68.1,31.9,87.1,12.9
ALAINA COATES,CHI,100,0.0,0.0,8.3,22.9,67.9,73.8,26.2,0.0,0.0
ALLIE QUIGLEY,CHI,55.7,44.3,44.4,16.6,11.0,22.3,67.3,32.7,83.6,16.4
CANDICE DUPREE,IND,99.8,0.2,0.0,7.9,13.0,41.8,63.1,36.9,0.0,0.0
JISU PARK,LVA,98.0,2.0,0.0,4.5,14.6,36.0,84.2,15.8,0.0,0.0
KELSEY BONE,LVA,100,0.0,0.0,4.5,10.1,53.9,72.5,27.5,0.0,0.0
LINDSAY WHALEN,MIN,76.5,23.5,24.7,6.6,20.4,30.8,40.0,60.0,100,0.0
LIZ CAMBAGE,DAL,92.2,7.8,4.9,5.6,22.9,63.8,62.8,37.2,100,0.0
MONIQUE BILLINGS,ATL,100,0.0,0.0,13.2,22.6,58.5,70.7,29.3,0.0,0.0
MONIQUE CURRIE,WAS,66.3,33.7,24.1,5.2,27.8,26.4,58.8,41.2,88.2,11.8
SKYLAR DIGGINS,DAL,62.7,37.3,26.7,20.2,26.3,39.0,23.0,77.0,54.9,45.1
TIANNA HAWKINS,WAS,61.7,38.3,37.3,8.0,7.0,45.8,62.5,37.5,100,0.0
YVONNE TURNER,PHO,43.2,56.8,52.3,15.2,11.3,24.2,50.0,50.0,82.6,17.4
ALYSHA CLARK,SEA,57.2,42.8,38.2,18.9,14.4,43.9,63.0,37.0,100,0.0
CANDACE PARKER,LAS,71.7,28.3,22.2,6.8,21.2,46.8,42.0,58.0,68.3,31.7
CHINEY OGWUMIKE,CON,99.3,0.7,0.7,3.1,21.0,74.3,67.4,32.6,100,0.0
JAIME NARED,LVA,61.3,38.8,26.6,8.9,30.4,15.2,58.8,41.2,100,0.0
KAYLA MCBRIDE,LVA,72.2,27.8,25.6,11.5,21.5,22.7,56.4,43.6,83.3,16.7
KELSEY PLUM,LVA,52.9,47.1,48.0,20.1,11.9,21.8,27.1,72.9,78.7,21.3
LEILANI MITCHELL,PHO,30.5,69.5,68.9,4.4,8.9,16.3,26.7,73.3,90.3,9.7
SAMI WHITCOMB,SEA,19.8,80.2,82.4,9.9,6.6,6.6,0.0,100,84.0,16.0
STEPHANIE TALBOT,PHO,47.6,52.4,44.7,7.9,16.7,33.3,54.5,45.5,100,0.0
SUE BIRD,SEA,45.7,54.3,57.3,11.1,7.7,16.6,41.8,58.2,75.0,25.0
SUGAR RODGERS,NYL,28.1,71.9,65.8,5.6,9.7,11.2,66.7,33.3,95.3,4.7
TIFFANY HAYES,ATL,67.3,32.7,23.6,12.7,25.8,44.9,38.5,61.5,71.4,28.6
ALANA BEARD,LAS,96.2,3.8,5.0,5.0,14.0,44.6,73.5,26.5,100,0.0
BRITTANY BOYD-JONES,NYL,84.0,16.0,15.7,15.2,21.5,49.2,28.3,71.7,50.0,50.0
CAPPIE PONDEXTER,IND,86.5,13.5,15.0,5.5,17.7,30.0,31.1,68.9,81.8,18.2
COURTNEY VANDERSLOOT,CHI,59.4,40.6,36.1,16.3,15.2,38.0,45.1,54.9,66.7,33.3
COURTNEY WILLIAMS,CON,85.9,14.1,15.8,18.7,4.5,29.0,40.4,59.6,85.0,15.0
JANTEL LAVENDER,LAS,89.9,10.1,5.7,2.5,11.5,36.9,84.6,15.4,100,0.0
KAYLA ALEXANDER,IND,100,0.0,0.0,3.8,17.5,62.5,81.8,18.2,0.0,0.0
KIAH STOKES,NYL,100,0.0,0.0,7.6,8.7,80.4,71.4,28.6,0.0,0.0
TEMI FÁGBÉNLÉ,MIN,100,0.0,0.0,4.3,17.0,63.8,61.5,38.5,0.0,0.0
AMANDA ZAHUI B,NYL,66.1,33.9,28.1,7.1,10.3,50.9,63.8,36.2,100,0.0
ANGEL MCCOUGHTRY,ATL,81.2,18.8,13.2,10.0,24.5,40.6,46.3,53.7,90.5,9.5
ARIEL ATKINS,WAS,54.7,45.3,41.3,17.4,12.8,26.3,52.0,48.0,88.9,11.1
BETNIJAH LANEY-HAMILTON,CON,87.1,12.9,3.9,20.8,13.0,64.9,37.5,62.5,100,0.0
BRITTNEY SYKES,ATL,65.3,34.7,23.5,15.3,23.1,32.7,37.3,62.7,100,0.0
CECILIA ZANDALASINI,MIN,59.7,40.3,41.6,7.8,12.6,14.5,60.5,39.5,100,0.0
ELENA DELLE DONNE,WAS,73.2,26.8,24.5,9.0,18.4,34.1,46.2,53.8,89.8,10.2
GLORY JOHNSON,DAL,73.5,26.5,21.9,10.3,19.7,42.9,66.2,33.8,88.2,11.8
IMANI MCGEE-STAFFORD,ATL,100,0.0,0.0,4.7,8.2,58.8,71.8,28.2,0.0,0.0
KIA VAUGHN,NYL,100,0.0,0.0,2.4,11.0,68.3,79.5,20.5,0.0,0.0
DANIELLE ROBINSON,MIN,87.7,12.3,4.9,20.9,22.6,37.4,43.9,56.1,100,0.0
LATOYA SANDERS,WAS,99.5,0.5,0.0,7.0,18.6,42.8,85.3,14.7,0.0,0.0
NIA COFFEY,LVA,96.4,3.6,4.1,7.4,28.3,39.2,60.0,40.0,100,0.0
REBECCA ALLEN,NYL,62.4,37.6,28.0,10.3,19.7,26.2,64.3,35.7,100,0.0
BRIONNA JONES,CON,100,0.0,0.0,2.4,28.6,61.9,60.0,40.0,0.0,0.0
KAELA DAVIS,DAL,71.5,28.5,22.2,13.3,18.5,37.0,47.5,52.5,90.0,10.0
NATASHA CLOUD,WAS,59.3,40.7,41.6,6.9,9.0,35.5,21.1,78.9,87.5,12.5
NNEKA OGWUMIKE,LAS,91.9,8.1,6.5,8.9,16.9,66.0,68.8,31.3,100,0.0
STEFANIE DOLSON,CHI,77.3,22.7,20.6,5.7,11.5,45.8,80.9,19.1,100,0.0
ALEXIS JONES,MIN,45.1,54.9,55.8,15.1,7.0,30.2,18.8,81.3,75.0,25.0
BLAKE DIETRICK,ATL,34.3,65.7,73.0,16.2,10.8,16.2,100,0.0,100,0.0
CAROLYN SWORDS,LVA,100,0.0,0.0,0.0,13.7,58.8,56.8,43.2,0.0,0.0
CRYSTAL LANGHORNE,SEA,96.2,3.8,0.0,0.8,13.3,70.0,53.8,46.2,0.0,0.0
MARIA KLIUNDIKOVA,LAS,83.8,16.2,13.2,11.0,9.9,57.1,74.3,25.7,100,0.0
REBEKKAH BRUNSON,MIN,69.6,30.4,30.2,3.4,18.4,33.5,73.9,26.1,100,0.0
STEPHANIE MAVUNGA,IND,97.7,2.3,0.0,0.0,22.2,59.3,81.0,19.0,0.0,0.0
AERIAL POWERS,WAS,63.9,36.1,24.3,13.5,27.1,28.4,25.0,75.0,83.3,16.7
ALYSSA THOMAS,CON,99.5,0.5,0.0,10.9,21.0,73.4,62.2,37.8,0.0,0.0
ANGEL ROBINSON,PHO,97.6,2.4,0.0,0.0,30.9,65.5,84.2,15.8,0.0,0.0
KRYSTAL THOMAS,WAS,100,0.0,0.0,0.0,16.3,69.8,50.0,50.0,0.0,0.0
LINDSAY ALLEN,LVA,78.1,21.9,4.1,10.8,22.9,29.7,22.2,77.8,100,0.0
LINNAE HARPER,CHI,72.3,27.7,25.0,8.3,12.5,41.7,26.7,73.3,100,0.0
MERCEDES RUSSELL,SEA,100,0.0,0.0,10.0,20.0,65.0,68.8,31.3,0.0,0.0
MYISHA HINES-ALLEN,WAS,96.3,3.8,3.3,2.2,18.9,62.2,28.6,71.4,100,0.0
CAYLA GEORGE,DAL,50.0,50.0,43.4,2.4,3.6,28.9,81.8,18.2,100,0.0
MARIE GÜLICH,PHO,100,0.0,0.0,5.9,17.6,47.1,71.4,28.6,0.0,0.0
ASTOU NDOUR-FALL,CHI,71.8,28.2,20.8,16.8,19.8,39.6,80.0,20.0,100,0.0
LEXIE BROWN,CON,34.1,65.9,73.0,8.1,10.8,10.8,0.0,100,88.9,11.1
SHAVONTE ZELLOUS,NYL,79.9,20.1,13.3,19.4,25.6,40.0,45.5,54.5,100,0.0
LETICIA ROMERO,DAL,68.8,31.3,12.5,0.0,54.2,25.0,0.0,100,100,0.0
MARISSA COLEMAN,NYL,62.6,37.4,36.7,7.1,6.2,28.6,57.1,42.9,100,0.0
ENDY MIYEM,MIN,73.0,27.0,22.2,7.4,3.7,29.6,80.0,20.0,100,0.0
KARLIE SAMUELSON,LAS,11.1,88.9,78.9,0.0,0.0,0.0,50.0,50.0,80.0,20.0
NOELLE QUINN,SEA,60.5,39.5,40.0,6.7,0.0,6.7,44.4,55.6,100,0.0
TAYLER HILL,DAL,46.4,53.6,52.7,4.1,17.6,13.5,36.4,63.6,84.6,15.4
ALEX MONTGOMERY,CHI,84.2,15.8,20.0,13.3,26.7,26.7,75.0,25.0,100,0.0
DAMIRIS DANTAS,ATL,78.4,21.6,14.7,6.9,12.8,41.2,83.8,16.2,100,0.0
SHATORI WALKER-KIMBROUGH,WAS,58.9,41.1,31.3,28.4,18.0,32.8,35.3,64.7,100,0.0
SANCHO LYTTLE,PHO,99.1,0.9,0.0,9.8,14.7,51.7,82.0,18.0,0.0,0.0
JAMIERRA FAULKNER,CHI,53.0,47.0,44.2,14.0,13.9,34.1,14.8,85.2,78.9,21.1
EPIPHANNY PRINCE,NYL,64.8,35.2,40.0,4.4,15.6,23.7,36.7,63.3,77.8,22.2
MORIAH JEFFERSON,LVA,82.8,17.2,10.5,11.6,19.7,27.9,26.7,73.3,100,0.0
ASIA TAYLOR,IND,82.8,17.2,11.5,0.0,27.0,53.8,25.0,75.0,100,0.0
HIND BEN ABDELKADER,IND,32.6,67.4,62.1,0.0,24.1,13.8,50.0,50.0,83.3,16.7
LYNETTA KIZER,MIN,90.9,9.1,0.0,0.0,27.3,18.2,100,0.0,0.0,0.0
ERLANA LARKINS,MIN,100,0.0,0.0,0.0,11.1,66.7,83.3,16.7,0.0,0.0
SYDNEY WIESE,LAS,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JAZMON GWATHMEY,IND,71.8,28.2,12.5,16.7,20.8,50.0,50.0,50.0,100,0.0
MAGGIE LUCAS,DAL,18.8,81.3,100,100,0.0,0.0,0.0,0.0,100,0.0
THERESA PLAISANCE,DAL,47.2,52.8,73.0,0.0,0.0,10.8,60.0,40.0,100,0.0
BREANNA LEWIS,DAL,100,0.0,0.0,0.0,14.3,85.7,33.3,66.7,0.0,0.0
KARIMA CHRISTMAS-KELLY,DAL,69.0,31.0,21.4,7.1,46.5,28.6,55.6,44.4,50.0,50.0
DEVEREAUX PETERS,PHO,83.3,16.7,0.0,0.0,0.0,75.0,75.0,25.0,0.0,0.0
SANIYA CHONG,DAL,83.3,16.7,0.0,0.0,50.0,50.0,100,0.0,0.0,0.0
CHELSEA HOPKINS,CHI,100,0.0,0.0,42.9,14.3,85.7,100,0.0,0.0,0.0
TEANA MULDROW,DAL,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SEQUOIA HOLMES,LVA,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0
ALEXIS PRINCE,ATL,80.0,20.0,42.9,0.0,0.0,57.1,50.0,50.0,100,0.0
RAIGYNE LOUIS,LVA,80.0,20.0,0.0,50.0,33.3,33.3,50.0,50.0,0.0,0.0
SHONI SCHIMMEL,LVA,20.0,80.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYDNEY COLSON,MIN,71.4,28.6,0.0,0.0,14.3,85.7,0.0,100,0.0,0.0
ADAORA ELONU,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
AMBER HARRIS,CHI,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
IMANI WRIGHT,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ALEXIS PRINCE,ATL,80.0,20.0,42.9,0.0,0.0,57.1,50.0,50.0,100,0.0
RAIGYNE LOUIS,LVA,80.0,20.0,0.0,50.0,33.3,33.3,50.0,50.0,0.0,0.0
SHONI SCHIMMEL,LVA,20.0,80.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYDNEY COLSON,MIN,71.4,28.6,0.0,0.0,14.3,85.7,0.0,100,0.0,0.0
ADAORA ELONU,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
AMBER HARRIS,CHI,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
IMANI WRIGHT,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ALEXIS PRINCE,ATL,80.0,20.0,42.9,0.0,0.0,57.1,50.0,50.0,100,0.0
RAIGYNE LOUIS,LVA,80.0,20.0,0.0,50.0,33.3,33.3,50.0,50.0,0.0,0.0
SHONI SCHIMMEL,LVA,20.0,80.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
SYDNEY COLSON,MIN,71.4,28.6,0.0,0.0,14.3,85.7,0.0,100,0.0,0.0
ADAORA ELONU,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
AMBER HARRIS,CHI,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
IMANI WRIGHT,PHO,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
