Player,Team,pct_FGA_2PT,pct_FGA_3PT,pct_PTS_MR,pct_PTS_FB,pct_PTS_FT,pct_PTS_IP,pct_AST_2PT,pct_UAST_2PT,pct_AST_3PT,pct_UAST_3PT
RENEE MONTGOMERY,ATL,27.3,72.7,63.0,11.4,12.9,17.9,23.1,76.9,69.1,30.9
RESHANDA GRAY,NYL,98.7,1.3,1.7,6.7,19.6,69.7,61.4,38.6,100,0.0
SHATORI WALKER-KIMBROUGH,WAS,59.7,40.3,29.1,14.1,23.3,36.1,51.9,48.1,72.7,27.3
SHEKINNA STRICKLEN,CON,22.0,78.0,74.5,21.9,7.2,15.0,71.4,28.6,94.7,5.3
STEFANIE DOLSON,CHI,64.4,35.6,28.5,1.3,13.9,41.1,86.8,13.2,100,0.0
SYLVIA FOWLES,MIN,100,0.0,0.0,5.4,15.1,74.1,74.1,25.9,0.0,0.0
TAMERA YOUNG,LVA,91.1,8.9,8.3,8.9,21.7,45.6,52.4,47.6,100,0.0
TEAIRA MCCOWAN,IND,100,0.0,0.0,0.9,30.2,68.6,60.5,39.5,0.0,0.0
TIERRA RUFFIN-PRATT,LAS,62.8,37.2,36.8,9.3,17.1,31.4,59.6,40.4,92.0,8.0
ARIEL ATKINS,WAS,51.7,48.3,45.0,7.1,12.6,22.4,58.3,41.7,94.1,5.9
ARIKE OGUNBOWALE,DAL,70.6,29.4,27.1,14.0,23.1,31.7,22.3,77.7,73.7,26.3
BRITTANY BOYD-JONES,NYL,87.2,12.8,12.0,9.7,14.9,64.0,34.4,65.6,28.6,71.4
COURTNEY VANDERSLOOT,CHI,64.2,35.8,25.2,19.2,18.4,45.0,33.7,66.3,71.0,29.0
GABBY WILLIAMS,CHI,77.3,22.7,11.3,12.9,15.6,60.2,39.7,60.3,100,0.0
JESSICA BRELAND,ATL,86.2,13.8,11.0,4.9,11.8,23.6,82.1,17.9,100,0.0
KAELA DAVIS,DAL,77.9,22.1,24.4,13.7,14.7,42.6,28.3,71.7,93.8,6.3
LEXIE BROWN,MIN,35.4,64.6,62.4,12.8,12.0,16.8,53.1,46.9,96.2,3.8
MORGAN TUCK,CON,63.8,36.2,36.6,5.7,14.6,40.7,70.0,30.0,100,0.0
SAMI WHITCOMB,SEA,17.5,82.5,79.4,13.9,4.6,9.2,52.6,47.4,76.2,23.8
STEPHANIE TALBOT,MIN,38.3,61.7,54.1,12.2,15.7,20.9,50.0,50.0,100,0.0
SUGAR RODGERS,LVA,24.3,75.7,79.6,22.1,2.7,10.6,70.0,30.0,93.3,6.7
SYDNEY COLSON,LVA,76.2,23.8,24.5,9.1,24.6,34.5,28.6,71.4,88.9,11.1
TIFFANY MITCHELL,IND,75.9,24.1,18.7,15.0,25.8,39.9,43.8,56.2,85.0,15.0
TINA CHARLES,NYL,89.6,10.4,5.9,4.3,19.3,52.6,67.0,33.0,90.9,9.1
BRIANN JANUARY,PHO,54.9,45.1,44.5,7.7,17.2,16.3,22.5,77.5,90.3,9.7
CHINEY OGWUMIKE,LAS,98.4,1.6,1.0,10.5,18.0,73.2,66.9,33.1,100,0.0
ELIZABETH WILLIAMS,ATL,100,0.0,0.0,3.4,27.7,68.2,76.6,23.4,0.0,0.0
LEILANI MITCHELL,PHO,43.4,56.6,54.1,6.6,16.6,14.6,30.0,70.0,70.3,29.7
LIZ CAMBAGE,LVA,96.9,3.1,1.2,4.7,22.7,65.9,71.6,28.4,50.0,50.0
NNEKA OGWUMIKE,LAS,83.3,16.7,13.4,10.7,15.0,58.4,64.1,35.9,100,0.0
SOPHIE CUNNINGHAM,PHO,41.8,58.2,42.0,7.0,30.0,26.0,64.3,35.7,85.7,14.3
SYDNEY WIESE,LAS,35.0,65.0,66.7,15.0,5.8,24.8,66.7,33.3,88.2,11.8
ALYSHA CLARK,SEA,55.3,44.7,51.5,9.4,6.1,31.6,54.0,46.0,90.2,9.8
BRITTNEY GRINER,PHO,99.4,0.6,0.5,3.9,15.7,67.9,81.8,18.2,100,0.0
ELENA DELLE DONNE,WAS,71.7,28.3,25.7,6.9,18.9,30.4,57.1,42.9,86.5,13.5
ISABELLE HARRISON,DAL,97.5,2.5,0.0,6.0,17.9,55.2,71.8,28.2,0.0,0.0
KALEENA MOSQUEDA-LEWIS,SEA,49.7,50.3,48.8,7.0,8.2,15.1,67.6,32.4,92.9,7.1
KENNEDY BURKE,IND,65.8,34.2,31.1,22.2,23.0,38.5,58.1,41.9,100,0.0
MAITE CAZORLA,ATL,40.9,59.1,42.4,16.3,22.8,30.4,37.5,62.5,92.3,7.7
MARIE GÜLICH,ATL,76.9,23.1,23.5,0.0,15.7,41.2,71.0,29.0,100,0.0
MARINA MABREY,LAS,41.2,58.8,50.4,13.6,11.2,32.0,45.8,54.2,81.0,19.0
SHAVONTE ZELLOUS,SEA,72.6,27.4,14.5,6.5,24.2,27.4,39.5,60.5,83.3,16.7
TANISHA WRIGHT,NYL,70.8,29.2,28.6,13.6,17.0,36.7,52.5,47.5,85.7,14.3
THERESA PLAISANCE,CON,50.0,50.0,48.7,1.9,13.6,27.3,65.5,34.5,92.0,8.0
TIANNA HAWKINS,WAS,58.6,41.4,33.4,6.8,12.5,46.6,72.5,27.5,93.9,6.1
AERIAL POWERS,WAS,53.4,46.6,36.7,5.0,24.8,31.5,39.4,60.6,92.9,7.1
COURTNEY PARIS,SEA,100,0.0,0.0,0.0,20.0,80.0,66.7,33.3,0.0,0.0
JORDIN CANADA,SEA,85.1,14.9,8.1,25.4,21.4,52.9,24.0,76.0,100,0.0
NATALIE ACHONWA,IND,94.1,5.9,3.4,10.7,23.0,47.5,82.3,17.7,100,0.0
ALEX BENTLEY,ATL,57.9,42.1,36.9,8.8,11.6,14.6,28.4,71.6,65.6,34.4
BRIANNA TURNER,PHO,100,0.0,0.0,14.5,16.2,82.1,83.7,16.3,0.0,0.0
CAMILLE SMITH,PHO,77.2,22.8,18.8,1.8,22.3,50.0,81.8,18.2,100,0.0
CAROLYN SWORDS,LVA,100,0.0,0.0,8.0,14.7,74.7,78.1,21.9,0.0,0.0
IMANI MCGEE-STAFFORD,DAL,96.3,3.7,2.7,0.0,8.0,67.9,66.0,34.0,100,0.0
MONIQUE BILLINGS,ATL,99.3,0.7,1.9,11.3,29.3,48.8,76.4,23.6,100,0.0
RACHEL BANHAM,CON,37.4,62.6,63.5,21.2,7.7,15.4,26.7,73.3,86.4,13.6
TIFFANY HAYES,ATL,68.7,31.3,25.3,6.8,22.7,41.7,37.8,62.2,86.1,13.9
YVONNE TURNER,PHO,54.1,45.9,41.7,7.0,23.0,33.2,27.3,72.7,84.6,15.4
GLORY JOHNSON,DAL,51.9,48.1,51.2,10.2,6.8,25.4,58.1,41.9,94.3,5.7
KALANI BROWN,LAS,99.1,0.9,0.0,6.9,25.0,68.1,74.1,25.9,0.0,0.0
NAYO RAINCOCK-EKUNWE,NYL,96.2,3.8,2.9,19.4,15.5,77.7,69.0,31.0,100,0.0
NIA COFFEY,ATL,58.3,41.7,47.5,6.5,16.5,28.8,52.0,48.0,100,0.0
BRIONNA JONES,CON,98.7,1.3,0.0,4.3,25.5,70.2,68.6,31.4,0.0,0.0
JEWELL LOYD,SEA,66.2,33.8,30.7,13.9,19.3,24.1,53.0,47.0,91.2,8.8
KAYLA THORNTON,DAL,64.4,35.6,30.0,13.6,19.3,38.6,43.7,56.3,82.1,17.9
KRISTINE ANIGWE,DAL,100,0.0,0.0,6.1,33.3,60.6,77.3,22.7,0.0,0.0
MYISHA HINES-ALLEN,WAS,76.8,23.2,28.6,9.5,11.1,54.0,47.4,52.6,100,0.0
A'JA WILSON,LVA,99.7,0.3,0.0,7.0,26.5,53.0,77.2,22.8,0.0,0.0
DAMIRIS DANTAS,MIN,48.1,51.9,52.7,3.8,8.0,27.6,63.8,36.2,97.6,2.4
JISU PARK,LVA,97.3,2.7,0.0,20.0,20.0,60.0,87.5,12.5,0.0,0.0
MEGAN GUSTAFSON,DAL,83.6,16.4,4.1,2.7,24.7,65.8,69.2,30.8,100,0.0
AMANDA ZAHUI B,NYL,60.1,39.9,31.9,2.9,11.1,45.4,84.7,15.3,100,0.0
BRIA HARTLEY,NYL,65.2,34.8,30.6,6.4,22.6,31.5,52.7,47.3,75.0,25.0
REBECCA ALLEN,NYL,56.4,43.6,50.6,7.0,7.5,23.3,83.3,16.7,100,0.0
STEPHANIE MAVUNGA,IND,97.9,2.1,0.0,3.3,20.0,66.7,70.8,29.2,0.0,0.0
ALAINA COATES,ATL,100,0.0,0.0,3.3,20.0,73.3,70.8,29.2,0.0,0.0
EMMA MEESSEMAN,WAS,79.6,20.4,18.9,3.0,12.7,45.8,76.7,23.3,100,0.0
ESSENCE CARSON,PHO,68.0,32.0,31.6,13.5,21.8,27.1,29.0,71.0,92.9,7.1
JANTEL LAVENDER,CHI,87.1,12.9,7.8,2.6,8.2,55.4,83.5,16.5,100,0.0
KRISTI TOLIVER,WAS,57.4,42.6,36.2,11.4,10.1,30.9,36.3,63.8,63.9,36.1
RIQUNA WILLIAMS,LAS,43.0,57.0,57.0,15.5,15.5,16.9,53.8,46.2,85.2,14.8
CANDACE PARKER,LAS,71.6,28.4,19.4,12.1,21.5,52.6,57.5,42.5,62.5,37.5
ASTOU NDOUR-FALL,CHI,72.0,28.0,29.4,7.0,9.1,50.3,79.5,20.5,100,0.0
ALEXIS JONES,LAS,52.9,47.1,41.8,16.5,15.2,32.9,17.6,82.4,81.8,18.2
KATIE LOU SAMUELSON,CHI,23.7,76.3,50.0,10.4,33.3,12.5,100,0.0,100,0.0
NATISHA HIEDEMAN,CON,51.7,48.3,53.4,16.4,16.5,30.1,0.0,100,76.9,23.1
SANCHO LYTTLE,PHO,93.5,6.5,5.2,3.4,8.6,41.4,84.0,16.0,100,0.0
MARINE JOHANNÈS,NYL,40.0,60.0,55.1,16.9,11.1,20.6,52.2,47.8,80.0,20.0
ALANNA SMITH,PHO,56.1,43.9,31.6,21.1,5.2,42.1,33.3,66.7,100,0.0
ASIA (AD) DURR,NYL,66.4,33.6,25.7,17.7,10.3,49.1,50.0,50.0,100,0.0
HAN XU,NYL,82.8,17.2,27.8,0.0,1.8,44.4,89.5,10.5,100,0.0
TEMI FÁGBÉNLÉ,MIN,92.6,7.4,3.1,8.2,13.2,57.1,68.3,31.7,0.0,100
BLAKE DIETRICK,SEA,40.0,60.0,0.0,50.0,66.7,0.0,0.0,100,0.0,0.0
SHENISE JOHNSON,IND,63.3,36.7,28.9,10.8,18.1,28.9,45.5,54.5,87.5,12.5
ALANA BEARD,LAS,89.8,10.2,5.8,7.7,13.4,30.8,61.9,38.1,100,0.0
ERICA MCCALL,IND,100,0.0,0.0,0.0,57.1,14.3,100,0.0,0.0,0.0
KIM MESTDAGH,WAS,16.7,83.3,81.8,0.0,9.1,9.1,100,0.0,100,0.0
MARIA KLIUNDIKOVA,LAS,84.6,15.4,12.8,9.4,8.6,68.4,71.7,28.3,80.0,20.0
SHEY PEDDY,WAS,38.5,61.5,46.2,23.1,23.0,30.8,75.0,25.0,75.0,25.0
JAMIERRA FAULKNER,CHI,50.0,50.0,17.6,5.9,23.6,47.1,40.0,60.0,100,0.0
ASIA TAYLOR,PHO,92.9,7.1,0.0,23.1,23.1,53.8,70.0,30.0,0.0,0.0
SEIMONE AUGUSTUS,MIN,81.3,18.8,13.3,8.9,6.7,31.1,55.6,44.4,100,0.0
TIFFANY BIAS,NYL,32.1,67.9,39.1,34.8,26.1,26.1,50.0,50.0,66.7,33.3
PARIS KEA,IND,66.7,33.3,51.7,6.9,6.9,20.7,16.7,83.3,60.0,40.0
AZURÁ STEVENS,DAL,83.0,17.0,7.0,4.7,9.3,51.2,50.0,50.0,100,0.0
LAYSHIA CLARENDON,CON,95.3,4.7,10.7,7.1,32.2,46.4,37.5,62.5,100,0.0
BRIDGET CARLETON,MIN,50.0,50.0,100,0.0,0.0,0.0,0.0,0.0,100,0.0
CHLOE JACKSON,CHI,100,0.0,0.0,0.0,20.0,40.0,100,0.0,0.0,0.0
KARLIE SAMUELSON,DAL,14.3,85.7,100,33.3,0.0,0.0,0.0,0.0,100,0.0
ARICA CARTER,PHO,20.0,80.0,0.0,100,0.0,100,100,0.0,0.0,0.0
DIANA TAURASI,PHO,38.5,61.5,11.5,7.7,65.4,15.4,0.0,100,100,0.0
JESSICA SHEPARD,MIN,75.9,24.1,10.3,6.9,20.7,41.4,90.0,10.0,100,0.0
KARIMA CHRISTMAS-KELLY,MIN,38.9,61.1,56.3,12.5,18.7,25.0,0.0,100,66.7,33.3
JILLIAN ALLEYNE,MIN,100,0.0,0.0,0.0,0.0,100,50.0,50.0,0.0,0.0
SHAO TING,MIN,100,0.0,0.0,0.0,33.3,66.7,100,0.0,0.0,0.0
VICTORIA MACAULAY,CHI,100,0.0,0.0,0.0,33.3,66.7,50.0,50.0,0.0,0.0
HALEY PETERS,ATL,100,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
TAYLER HILL,DAL,53.8,46.2,23.1,0.0,30.7,30.8,66.7,33.3,100,0.0
ANRIEL HOWARD,SEA,60.0,40.0,60.0,0.0,0.0,40.0,100,0.0,100,0.0
ASHLEY WALKER,LAS,54.5,45.5,0.0,0.0,0.0,100,0.0,100,0.0,0.0
AVERY WARLEY-TALBERT,NYL,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
EPIPHANNY PRINCE,LVA,30.0,70.0,69.2,0.0,0.0,0.0,50.0,50.0,100,0.0
KAYLA ALEXANDER,CHI,100,0.0,0.0,0.0,33.3,22.2,100,0.0,0.0,0.0
KENISHA BELL,MIN,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ANGEL MCCOUGHTRY,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JAIME NARED,LVA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ASHLEY WALKER,LAS,54.5,45.5,0.0,0.0,0.0,100,0.0,100,0.0,0.0
AVERY WARLEY-TALBERT,NYL,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
EPIPHANNY PRINCE,LVA,30.0,70.0,69.2,0.0,0.0,0.0,50.0,50.0,100,0.0
KAYLA ALEXANDER,CHI,100,0.0,0.0,0.0,33.3,22.2,100,0.0,0.0,0.0
KENISHA BELL,MIN,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ANGEL MCCOUGHTRY,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JAIME NARED,LVA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ASHLEY WALKER,LAS,54.5,45.5,0.0,0.0,0.0,100,0.0,100,0.0,0.0
AVERY WARLEY-TALBERT,NYL,100,0.0,0.0,0.0,33.3,66.7,0.0,100,0.0,0.0
EPIPHANNY PRINCE,LVA,30.0,70.0,69.2,0.0,0.0,0.0,50.0,50.0,100,0.0
KAYLA ALEXANDER,CHI,100,0.0,0.0,0.0,33.3,22.2,100,0.0,0.0,0.0
KENISHA BELL,MIN,0.0,100,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
ANGEL MCCOUGHTRY,ATL,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
JAIME NARED,LVA,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0
