game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
10:00,Jump Ball Johnson vs Ogwumike (Sims gains possession),0,-80,10,203014,203017,203824,1611661321,0,0,1
09:40,[LAS] Ogwumike Jump Shot: Missed,15,41,2,,203014,,1611661320,0,0,1
09:38,[DAL] Johnson Rebound (Off:0 Def:1),0,-80,4,,203017,,1611661321,0,0,1
09:24,[DAL] Gray Jump Shot: Missed,35,51,2,,1628277,,1611661321,0,0,1
09:22,[LAS] Parker Rebound (Off:0 Def:1),0,-80,4,,201496,,1611661320,0,0,1
09:15,[LAS] Parker Turnover : Lost Ball (1 TO) Steal:Gray (1 ST),0,-80,5,1628277,201496,,1611661320,0,0,1
09:05,[DAL] Gray Floating Jump shot: Missed Block: Ogwumike (1 BLK),30,21,2,203014,1628277,,1611661321,0,0,1
09:04,[DAL] Team Rebound,0,-80,4,,0,,1611661321,0,0,1
08:55,[DAL] Diggins-Smith Floating Jump shot: Missed,91,61,2,,203400,,1611661321,0,0,1
08:54,[LAS] Sims Rebound (Off:0 Def:1),0,-80,4,,203824,,1611661320,0,0,1
08:46,[LAS] Parker 3pt Shot: Missed,168,183,2,,201496,,1611661320,0,0,1
08:45,[DAL] Diggins-Smith Rebound (Off:0 Def:1),0,-80,4,,203400,,1611661321,0,0,1
08:30,[DAL 3-0] Johnson 3pt Shot: Made (3 PTS) Assist: Gray (1 AST),0,234,1,,203017,1628277,1611661321,3,0,1
08:13,[LAS] Ogwumike Jump Shot: Missed,179,16,2,,203014,,1611661320,3,0,1
08:12,[DAL] Paris Rebound (Off:0 Def:1),0,-80,4,,201907,,1611661321,3,0,1
07:52,[DAL] Gray 3pt Shot: Missed,-97,218,2,,1628277,,1611661321,3,0,1
07:50,[DAL] Gray Rebound (Off:1 Def:0),0,-80,4,,1628277,,1611661321,3,0,1
07:49,[DAL] Gray Layup Shot: Missed,-11,26,2,,1628277,,1611661321,3,0,1
07:48,[LAS] Ogwumike Rebound (Off:0 Def:1),0,-80,4,,203014,,1611661320,3,0,1
