game_clock,description,location_x,location_y,event_type,opp_player_id,player_id,sec_player_id,team_id,home_score,away_score,period
10:00,Start Period,0,-80,12,,0,,0,0,0,1
10:00,Jump Ball de Souza vs Stricklen (Thomas gains possession),0,-80,10,203015,100812,202662,1611661319,0,0,1
09:46,[CON] Thomas Driving Layup Shot: Missed,9,-11,2,,203826,,1611661323,0,0,1
09:46,[CON] Jones Rebound (Off:1 Def:0),0,-80,4,,1627673,,1611661323,0,0,1
09:46,[CON 2-0] Jones Putback Layup Shot: Made (2 PTS),9,11,1,,1627673,,1611661323,0,2,1
09:46,[SAN] Montgomery Foul: Shooting (1 PF) (1 FTA),9,11,6,1627673,202652,,1611661319,0,2,1
09:46,[CON 3-0] Jones Free Throw 1 of 1 (3 PTS),0,-80,3,,1627673,,1611661323,0,3,1
09:30,[SAN 2-3] Harrison Cutting Layup Shot: Made (2 PTS) Assist: Plum (1 AST),-6,2,1,,204330,1628276,1611661319,2,3,1
09:16,[CON 5-2] Jones Turnaround Bank shot: Made (5 PTS) Assist: Thomas (1 AST),60,8,1,,1627673,203826,1611661323,2,5,1
09:10,[SAN] Plum Turnover : Out of Bounds Lost Ball Turnover (1 TO),0,-80,5,,1628276,,1611661319,2,5,1
08:57,[CON 7-2] Bentley Driving Finger Roll Layup Shot: Made (2 PTS),-11,2,1,,203410,,1611661323,2,7,1
08:45,[SAN] Plum Layup Shot: Missed,-17,2,2,,1628276,,1611661319,2,7,1
08:44,[SAN] Plum Rebound (Off:1 Def:0),0,-80,4,,1628276,,1611661319,2,7,1
08:39,[SAN 5-7] Montgomery 3pt Shot: Made (3 PTS) Assist: Plum (2 AST),-120,190,1,,202652,1628276,1611661319,5,7,1
08:27,[CON] Thomas 3pt Shot: Missed,-91,228,2,,202662,,1611661323,5,7,1
08:26,[SAN] Montgomery Rebound (Off:0 Def:1),0,-80,4,,202652,,1611661319,5,7,1
08:20,[SAN] Montgomery 3pt Shot: Missed,-1,228,2,,202652,,1611661319,5,7,1
08:18,[CON] Stricklen Rebound (Off:0 Def:1),0,-80,4,,203015,,1611661323,5,7,1
08:11,[CON] Bentley Layup Shot: Missed,0,11,2,,203410,,1611661323,5,7,1
08:09,[SAN] Harrison Rebound (Off:0 Def:1),0,-80,4,,204330,,1611661319,5,7,1
08:01,[SAN] McBride Jump Shot: Missed,50,77,2,,203825,,1611661319,5,7,1
08:00,[CON] Jones Rebound (Off:1 Def:1),0,-80,4,,1627673,,1611661323,5,7,1
07:53,[CON] Jones Layup Shot: Missed Block: de Souza (1 BLK),6,-1,2,100812,1627673,,1611661323,5,7,1
07:50,[SAN] de Souza Rebound (Off:0 Def:1),0,-80,4,,100812,,1611661319,5,7,1
07:42,[SAN 8-7] Plum 3pt Shot: Made (3 PTS),166,170,1,,1628276,,1611661319,8,7,1
07:25,[CON] Stricklen Jump Shot: Missed,-73,154,2,,203015,,1611661323,8,7,1
07:25,[SAN] Team Rebound,0,-80,4,,0,,1611661319,8,7,1
07:09,[CON] Thomas Foul: Personal (1 PF),174,213,6,204330,203826,,1611661323,8,7,1
07:09,[SAN] de Souza Substitution replaced by Alexander,0,-80,8,,100812,203405,1611661319,8,7,1
06:54,[SAN] Alexander Jump Shot: Missed Block: Thomas (1 BLK),50,129,2,203826,203405,,1611661319,8,7,1
06:54,[SAN] Team Rebound,0,-80,4,,0,,1611661319,8,7,1
06:54,[SAN] Team Turnover : Shot Clock Turnover,0,-80,5,,0,,1611661319,8,7,1
06:41,[CON 9-8] Thomas Turnaround Bank shot: Made (2 PTS) Assist: Thomas (1 AST),63,47,1,,203826,202662,1611661323,8,9,1
06:16,[SAN] Plum Finger Roll Layup Shot: Missed,9,11,2,,1628276,,1611661319,8,9,1
06:16,[CON] Jones Rebound (Off:1 Def:2),0,-80,4,,1627673,,1611661323,8,9,1
06:05,[SAN] Montgomery Foul: Defense 3 Second (1 PF),0,-80,6,,202652,,1611661319,8,9,1
06:05,[CON] Bentley Free Throw Technical Missed,0,-80,3,,203410,,1611661323,8,9,1
06:05,[CON] Team Rebound,0,-80,4,,0,,1611661323,8,9,1
05:58,[CON] Thomas Jump Shot: Missed,-114,180,2,,202662,,1611661323,8,9,1
05:58,[CON] Team Rebound,0,-80,4,,0,,1611661323,8,9,1
05:58,[SAN] Plum Foul: Loose Ball (1 PF),2,7,6,1627673,1628276,,1611661319,8,9,1
05:53,[CON] Thomas Turnover : Bad Pass (1 TO) Steal:Plum (1 ST),0,-80,5,1628276,202662,,1611661323,8,9,1
05:47,[SAN] Plum 3pt Shot: Missed,-35,232,2,,1628276,,1611661319,8,9,1
05:45,[SAN] Montgomery Rebound (Off:1 Def:1),0,-80,4,,202652,,1611661319,8,9,1
05:36,[SAN] Alexander Turnaround Jump Shot: Missed,0,65,2,,203405,,1611661319,8,9,1
05:35,[CON] Jones Rebound (Off:1 Def:3),0,-80,4,,1627673,,1611661323,8,9,1
05:21,[CON] Bentley Driving Finger Roll Layup Shot: Missed,14,-6,2,,203410,,1611661323,8,9,1
05:20,[SAN] Harrison Rebound (Off:0 Def:2),0,-80,4,,204330,,1611661319,8,9,1
05:13,[SAN 10-9] Alexander Layup Shot: Made (2 PTS) Assist: Montgomery (1 AST),1,7,1,,203405,202652,1611661319,10,9,1
05:13,[CON] Team Timeout : Regular,0,-80,9,,0,,1611661323,10,9,1
05:13,[SAN] Plum Substitution replaced by Jefferson,0,-80,8,,1628276,1627669,1611661319,10,9,1
05:13,[CON] Bentley Substitution replaced by Williams,0,-80,8,,203410,1627675,1611661323,10,9,1
05:03,[CON] Team Violation : Delay Of Game,0,-80,7,,0,,1611661323,10,9,1
04:57,[CON] Thomas Turnover : Lost Ball (1 TO) Steal:Harrison (1 ST),0,-80,5,204330,203826,,1611661323,10,9,1
04:48,[SAN] Montgomery Jump Shot: Missed,-91,174,2,,202652,,1611661319,10,9,1
04:47,[CON] Williams Rebound (Off:0 Def:1),0,-80,4,,1627675,,1611661323,10,9,1
04:40,[CON 12-10] Stricklen 3pt Shot: Made (3 PTS) Assist: Thomas (2 AST),-238,2,1,,203015,203826,1611661323,10,12,1
04:18,[SAN] Alexander Layup Shot: Missed Block: Thomas (2 BLK),-6,2,2,203826,203405,,1611661319,10,12,1
04:18,[CON] Team Rebound,0,-80,4,,0,,1611661323,10,12,1
04:18,[CON] Jones Substitution replaced by Kizer,0,-80,8,,1627673,203041,1611661323,10,12,1
04:14,[SAN] Montgomery Substitution replaced by Currie,0,-80,8,,202652,200673,1611661319,10,12,1
04:08,[SAN] Alexander Foul: Shooting (1 PF) (2 FTA),35,8,6,203826,203405,,1611661319,10,12,1
04:08,[CON 13-10] Thomas Free Throw 1 of 2 (3 PTS),0,-80,3,,203826,,1611661323,10,13,1
04:08,[CON] Thomas Free Throw 2 of 2 Missed,0,-80,3,,203826,,1611661323,10,13,1
04:07,[SAN] Currie Rebound (Off:0 Def:1),0,-80,4,,200673,,1611661319,10,13,1
03:44,[SAN 13-13] McBride 3pt Shot: Made (3 PTS) Assist: Jefferson (1 AST),-2,228,1,,203825,1627669,1611661319,13,13,1
03:27,[CON] Stricklen 3pt Shot: Missed,-233,-16,2,,203015,,1611661323,13,13,1
03:26,[SAN] McBride Rebound (Off:0 Def:1),0,-80,4,,203825,,1611661319,13,13,1
