evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball N Ogwumike vs Dantas (Parker gains possession),0,-80,0,0,0,10,203024,1611661320,203014,0,0,201496,1611661320,60000,1
7,09:42,[LAS 2-0] Gray Pullup Jump shot: Made (2 PTS) Assist: Parker (1 AST),-63,170,2,0,79,1,,1611661320,203833,2,0,201496,1611661320,70000,1
9,09:29,[MIN] Dangerfield Turnover : Bad Pass (1 TO) Steal:N Ogwumike (1 ST),97,227,1,0,1,5,203014,1611661324,1630101,2,0,,1611661324,90000,1
11,09:24,[LAS] N Ogwumike Turnover : Bad Pass (1 TO) Steal:Carleton (1 ST),0,42,1,0,1,5,1629524,1611661320,203014,2,0,,1611661320,110000,1
13,09:13,[MIN] Brown 3pt Shot: Missed,121,237,3,0,1,2,,1611661324,1628882,2,0,,1611661324,130000,1
14,09:07,[LAS] N Ogwumike Rebound (Off:0 Def:1),121,237,0,0,0,4,,1611661320,203014,2,0,,1611661324,140000,1
15,08:58,[LAS 4-0] N Ogwumike Layup Shot: Made (2 PTS) Assist: Gray (1 AST),-43,10,2,0,5,1,,1611661320,203014,4,0,203833,1611661320,150000,1
17,08:34,[MIN] Dangerfield 3pt Shot: Missed,156,216,3,0,79,2,,1611661324,1630101,4,0,,1611661324,170000,1
18,08:32,[LAS] Team Rebound,156,216,0,0,0,4,,1611661320,0,4,0,,1611661324,180000,1
19,08:23,[LAS] Gray Turnover : Out of Bounds - Bad Pass Turnover (1 TO),15,3,0,0,45,5,,1611661320,203833,4,0,,1611661320,190000,1
20,08:05,[MIN 3-4] Dantas 3pt Shot: Made (3 PTS) Assist: Collier (1 AST),-128,227,3,0,1,1,,1611661324,203024,4,3,1629483,1611661324,200000,1
22,07:47,[MIN] Brown Foul: Shooting (1 PF) (2 FTA),86,107,0,0,2,6,203437,1611661324,1628882,4,3,,1611661320,220000,1
