evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Harrison vs Griner (Thornton gains possession),0,-80,0,0,0,10,203398,1611661321,204330,0,0,203866,1611661321,60000,1
7,09:55,[DAL 2-0] Thornton Driving Layup Shot: Made (2 PTS) Assist: Harrison (1 AST),39,41,2,0,6,1,,1611661321,203866,2,0,204330,1611661321,70000,1
9,09:41,[PHO 2-2] Griner Turnaround Hook Shot: Made (2 PTS) Assist: Turner (1 AST),-35,39,2,0,58,1,,1611661317,203398,2,2,1629488,1611661317,90000,1
11,09:26,[DAL] Ogunbowale Pullup Jump shot: Missed,7,150,2,0,79,2,,1611661321,1629481,2,2,,1611661321,110000,1
12,09:22,[PHO] Griner Rebound (Off:0 Def:1),7,150,0,0,0,4,,1611661317,203398,2,2,,1611661321,120000,1
13,09:14,[PHO] Walker-Kimbrough Turnover : Bad Pass (1 TO) Steal:Harrison (1 ST),32,62,1,0,1,5,204330,1611661317,1628278,2,2,,1611661317,130000,1
15,09:05,[DAL] Sabally 3pt Shot: Missed,170,171,3,0,1,2,,1611661321,1630149,2,2,,1611661321,150000,1
16,09:01,[PHO] Turner Rebound (Off:0 Def:1),170,171,0,0,0,4,,1611661317,1629488,2,2,,1611661321,160000,1
17,08:55,[PHO] Cunningham 3pt Shot: Missed,-190,207,3,0,1,2,,1611661317,1629482,2,2,,1611661317,170000,1
18,08:52,[DAL] Gray Rebound (Off:0 Def:1),-190,207,0,0,0,4,,1611661321,1628277,2,2,,1611661317,180000,1
19,08:41,[DAL 4-2] Harrison Jump Shot: Made (2 PTS) Assist: Gray (1 AST),2,198,2,0,1,1,,1611661321,204330,4,2,1628277,1611661321,190000,1
21,08:27,[PHO] Turner Jump Shot: Missed,-26,87,2,0,1,2,1630149,1611661317,1629488,4,2,,1611661317,210000,1
23,08:27,[DAL] Team Rebound,-26,87,0,0,0,4,,1611661321,0,4,2,,1611661317,230000,1
24,08:13,[DAL 6-2] Sabally Turnaround Jump Shot: Made (2 PTS),57,36,2,0,47,1,,1611661321,1630149,6,2,,1611661321,240000,1
25,08:13,[PHO] Cunningham Foul: Shooting (1 PF) (1 FTA),56,27,0,0,2,6,1630149,1611661317,1629482,6,2,,1611661321,250000,1
27,08:13,[DAL 7-2] Sabally Free Throw 1 of 1 (3 PTS),0,-80,1,0,10,3,,1611661321,1630149,7,2,,1611661321,270000,1
30,07:57,[DAL] Thornton Foul: Defense 3 Second (1 PF) (1 FTA),0,-80,0,0,17,6,,1611661321,203866,7,2,,1611661317,300000,1
31,07:57,[PHO 3-7] Diggins-Smith Free Throw Technical (1 PTS),0,-80,1,0,16,3,,1611661317,203400,7,3,,1611661317,310000,1
32,07:40,[PHO] Diggins-Smith Layup Shot: Missed,-24,49,2,0,5,2,,1611661317,203400,7,3,,1611661317,320000,1
33,07:36,[DAL] Sabally Rebound (Off:0 Def:1),-24,49,0,0,0,4,,1611661321,1630149,7,3,,1611661317,330000,1
34,07:35,[DAL] Sabally Turnover : Bad Pass (1 TO) Steal:Walker-Kimbrough (1 ST),47,175,1,0,1,5,1628278,1611661321,1630149,7,3,,1611661321,340000,1
36,07:31,[PHO 5-7] Walker-Kimbrough Layup Shot: Made (2 PTS),-24,75,2,1,5,1,,1611661317,1628278,7,5,,1611661317,360000,1
37,07:15,[DAL] Thornton Jump Shot: Missed,58,65,2,0,1,2,203398,1611661321,203866,7,5,,1611661321,370000,1
39,07:11,[PHO] Griner Rebound (Off:0 Def:2),58,65,0,0,0,4,,1611661317,203398,7,5,,1611661321,390000,1
40,07:06,[PHO] Walker-Kimbrough 3pt Shot: Missed,137,216,3,1,1,2,,1611661317,1628278,7,5,,1611661317,400000,1
41,07:02,[DAL] Ogunbowale Rebound (Off:0 Def:1),137,216,0,0,0,4,,1611661321,1629481,7,5,,1611661317,410000,1
42,06:57,[DAL] Ogunbowale Jump Shot: Missed,29,162,2,0,1,2,,1611661321,1629481,7,5,,1611661321,420000,1
43,06:53,[DAL] Harrison Rebound (Off:1 Def:0),29,162,1,0,0,4,,1611661321,204330,7,5,,1611661321,430000,1
44,06:51,[DAL 9-5] Sabally Layup Shot: Made (5 PTS) Assist: Harrison (2 AST),-27,15,2,0,5,1,,1611661321,1630149,9,5,204330,1611661321,440000,1
46,06:39,[PHO] Diggins-Smith 3pt Shot: Missed,-225,83,3,0,1,2,,1611661317,203400,9,5,,1611661317,460000,1
