evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
38,06:10,[ATL] Laney 3pt Shot: Missed,-109,208,3,0,1,2,,1611661330,204335,7,6,,1611661330,380000,1
39,06:10,[PHO] Team Rebound,-109,208,0,0,0,4,,1611661317,0,7,6,,1611661330,390000,1
40,05:55,[PHO] Walker-Kimbrough Jump Shot: Missed,37,217,2,0,1,2,,1611661317,1628278,7,6,,1611661317,400000,1
41,05:52,[PHO] Griner Rebound (Off:1 Def:0),37,217,1,0,0,4,,1611661317,203398,7,6,,1611661317,410000,1
42,05:52,[PHO] Griner Putback Layup Shot: Missed,0,-5,2,0,72,2,,1611661317,203398,7,6,,1611661317,420000,1
43,05:50,[ATL] Dietrick Rebound (Off:0 Def:1),0,-5,0,0,0,4,,1611661330,204355,7,6,,1611661317,430000,1
44,05:36,[ATL] Williams Floating Jump shot: Missed,-81,-1,2,0,78,2,,1611661330,1627675,7,6,,1611661330,440000,1
45,05:35,[ATL] Williams Rebound (Off:1 Def:1),-81,-1,1,0,0,4,,1611661330,1627675,7,6,,1611661330,450000,1
46,05:31,[ATL 8-7] Williams Pullup Jump shot: Made (4 PTS),-132,97,2,0,79,1,,1611661330,1627675,7,8,,1611661330,460000,1
48,05:17,[PHO] Cunningham Layup Shot: Missed,-14,29,2,0,5,2,204322,1611661317,1629482,7,8,,1611661317,480000,1
50,05:17,[PHO] Team Rebound,-14,29,1,0,0,4,,1611661317,0,7,8,,1611661317,500000,1
51,05:17,[PHO] Walker-Kimbrough Substitution replaced by Hartley,0,-80,0,0,0,8,,1611661317,1628278,7,8,203829,1611661317,510000,1
53,05:13,[PHO 10-8] Hartley 3pt Shot: Made (3 PTS) Assist: Diggins-Smith (2 AST),231,62,3,0,1,1,,1611661317,203829,10,8,203400,1611661317,530000,1
55,04:47,[ATL] Stricklen Hook Shot: Missed,15,13,2,0,3,2,,1611661330,203015,10,8,,1611661330,550000,1
56,04:45,[PHO] Turner Rebound (Off:0 Def:1),15,13,0,0,0,4,,1611661317,1629488,10,8,,1611661330,560000,1
57,04:33,[ATL] Stricklen Foul: Shooting (1 PF) (2 FTA),38,23,0,0,2,6,203400,1611661330,203015,10,8,,1611661317,570000,1
59,04:33,Timeout Officials,0,-80,0,0,4,9,,0,0,10,8,,1611661317,590000,1
60,04:33,[PHO] Cunningham Substitution replaced by Smith,0,-80,0,0,0,8,,1611661317,1629482,10,8,1629501,1611661317,600000,1
61,04:33,[PHO] Turner Substitution replaced by Coffey,0,-80,0,0,0,8,,1611661317,1629488,10,8,1628269,1611661317,610000,1
62,04:33,[ATL] Stricklen Substitution replaced by Billings,0,-80,0,0,0,8,,1611661330,203015,10,8,1628881,1611661317,620000,1
66,04:33,[PHO 11-8] Diggins-Smith Free Throw 1 of 2 (4 PTS),0,-80,1,0,11,3,,1611661317,203400,11,8,,1611661317,660000,1
67,04:33,[PHO 12-8] Diggins-Smith Free Throw 2 of 2 (5 PTS),0,-80,1,0,12,3,,1611661317,203400,12,8,,1611661317,670000,1
68,04:18,[ATL] Williams Layup Shot: Missed,-25,-2,2,0,5,2,203398,1611661330,204322,12,8,,1611661330,680000,1
70,04:15,[PHO] Hartley Rebound (Off:0 Def:1),-25,-2,0,0,0,4,,1611661317,203829,12,8,,1611661330,700000,1
71,04:11,[PHO] Hartley Turnover : Bad Pass (1 TO) Steal:Billings (1 ST),-24,206,1,0,1,5,1628881,1611661317,203829,12,8,,1611661317,710000,1
73,04:03,[ATL] Billings Reverse Layup Shot: Missed,22,20,2,0,44,2,,1611661330,1628881,12,8,,1611661330,730000,1
74,04:01,[ATL] Laney Rebound (Off:1 Def:0),22,20,1,0,0,4,,1611661330,204335,12,8,,1611661330,740000,1
75,03:58,[ATL] Laney 3pt Shot: Missed,220,78,3,0,1,2,,1611661330,204335,12,8,,1611661330,750000,1
76,03:55,[PHO] Hartley Rebound (Off:0 Def:2),220,78,0,0,0,4,,1611661317,203829,12,8,,1611661330,760000,1
77,03:39,[PHO] Diggins-Smith 3pt Shot: Missed,198,142,3,0,1,2,,1611661317,203400,12,8,,1611661317,770000,1
78,03:37,[PHO] Smith Rebound (Off:1 Def:0),198,142,1,0,0,4,,1611661317,1629501,12,8,,1611661317,780000,1
79,03:33,[PHO] Hartley 3pt Shot: Missed,172,405,3,0,1,2,,1611661317,203829,12,8,,1611661317,790000,1
80,03:33,[PHO] Team Rebound,172,405,1,0,0,4,,1611661317,0,12,8,,1611661317,800000,1
81,03:33,[PHO] Team Turnover : Shot Clock Turnover,31,8,0,0,11,5,,1611661317,0,12,8,,1611661317,810000,1
82,03:21,[ATL] Williams Layup Shot: Missed,-25,8,2,0,5,2,,1611661330,204322,12,8,,1611661330,820000,1
83,03:20,[PHO] Griner Rebound (Off:1 Def:1),-25,8,0,0,0,4,,1611661317,203398,12,8,,1611661330,830000,1
84,03:08,[PHO 14-8] Griner Jump Shot: Made (4 PTS) Assist: Smith (1 AST),125,22,2,0,1,1,,1611661317,203398,14,8,1629501,1611661317,840000,1
86,02:55,[PHO] Coffey Foul: Personal (1 PF),-47,102,0,0,1,6,1628881,1611661317,1628269,14,8,,1611661330,860000,1
88,02:55,[PHO] Diggins-Smith Substitution replaced by Walker-Kimbrough,0,-80,0,0,0,8,,1611661317,203400,14,8,1628278,1611661330,880000,1
89,02:55,[ATL] Williams Substitution replaced by Brown,0,-80,0,0,0,8,,1611661330,204322,14,8,1629480,1611661330,890000,1
92,02:48,[ATL] Brown Turnover : Out of Bounds - Bad Pass Turnover (1 TO),156,207,0,0,45,5,,1611661330,1629480,14,8,,1611661330,920000,1
93,02:31,[PHO] Smith Jump Shot: Missed,120,126,2,0,1,2,,1611661317,1629501,14,8,,1611661317,930000,1
94,02:30,[ATL] Billings Rebound (Off:0 Def:1),120,126,0,0,0,4,,1611661330,1628881,14,8,,1611661317,940000,1
95,02:20,[ATL] Williams Jump Shot: Missed,121,135,2,0,1,2,,1611661330,1627675,14,8,,1611661330,950000,1
96,02:16,[ATL] Brown Rebound (Off:1 Def:0),121,135,1,0,0,4,,1611661330,1629480,14,8,,1611661330,960000,1
97,02:16,[ATL 10-14] Brown Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661330,1629480,14,10,,1611661330,970000,1
98,01:59,[PHO] Hartley Layup Shot: Missed,-14,17,2,0,5,2,,1611661317,203829,14,10,,1611661317,980000,1
99,01:57,[ATL] Williams Rebound (Off:1 Def:2),-14,17,0,0,0,4,,1611661330,1627675,14,10,,1611661317,990000,1
100,01:54,[ATL] Williams Pullup Jump shot: Missed,22,177,2,1,79,2,,1611661330,1627675,14,10,,1611661330,1000000,1
101,01:52,[PHO] Coffey Rebound (Off:0 Def:1),22,177,0,0,0,4,,1611661317,1628269,14,10,,1611661330,1010000,1
102,01:41,[PHO 16-10] Smith Jump Shot: Made (2 PTS) Assist: Walker-Kimbrough (1 AST),167,81,2,0,1,1,,1611661317,1629501,16,10,1628278,1611661317,1020000,1
104,01:12,[ATL 12-16] Laney Layup Shot: Made (4 PTS),-35,16,2,0,5,1,,1611661330,204335,16,12,,1611661330,1040000,1
105,00:50.2,[PHO 19-12] Hartley 3pt Shot: Made (6 PTS) Assist: Smith (2 AST),-202,147,3,0,1,1,,1611661317,203829,19,12,1629501,1611661317,1050000,1
107,00:37.7,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,19,12,,1611661330,1070000,1
108,00:37.7,[PHO] Griner Substitution replaced by Vaughn,0,-80,0,0,0,8,,1611661317,203398,19,12,201913,1611661330,1080000,1
110,00:25.2,[ATL] Brown Jump Shot: Missed,86,142,2,0,1,2,,1611661330,1629480,19,12,,1611661330,1100000,1
111,00:22.9,[PHO] Smith Rebound (Off:1 Def:1),86,142,0,0,0,4,,1611661317,1629501,19,12,,1611661330,1110000,1
112,00:03.3,[PHO] Smith 3pt Shot: Missed,156,195,3,0,1,2,,1611661317,1629501,19,12,,1611661317,1120000,1
113,00:03.3,[ATL] Team Rebound,156,195,0,0,0,4,,1611661330,0,19,12,,1611661317,1130000,1
114,00:03.3,[PHO] Vaughn Foul: Personal (1 PF),-27,825,0,0,1,6,1628881,1611661317,201913,19,12,,1611661330,1140000,1
116,00:00.0,[ATL] Dietrick 3pt Shot: Missed,0,379,3,0,1,2,,1611661330,204355,19,12,,1611661330,1160000,1
117,00:00.0,[ATL] Team Rebound,0,379,1,0,0,4,,1611661330,0,19,12,,1611661330,1170000,1
118,00:00.0,End Period,0,-80,0,0,0,13,,0,0,19,12,,1611661330,1180000,1
121,10:00,Start Period,0,-80,0,0,0,12,,0,0,19,12,,1611661330,1210000,2
122,09:44,[ATL 14-19] Brown Layup Shot: Made (4 PTS) Assist: Stricklen (2 AST),-22,11,2,0,5,1,,1611661330,1629480,19,14,203015,1611661330,1220000,2
124,09:23,[ATL] Dietrick Foul: Shooting (1 PF) (2 FTA),26,65,0,0,2,6,203829,1611661330,204355,19,14,,1611661317,1240000,2
126,09:23,[PHO 20-14] Hartley Free Throw 1 of 2 (7 PTS),0,-80,1,0,11,3,,1611661317,203829,20,14,,1611661317,1260000,2
127,09:23,[PHO 21-14] Hartley Free Throw 2 of 2 (8 PTS),0,-80,1,0,12,3,,1611661317,203829,21,14,,1611661317,1270000,2
128,09:06,[ATL 16-21] Billings Finger Roll Layup Shot: Made (2 PTS) Assist: Dietrick (2 AST),15,11,2,0,71,1,,1611661330,1628881,21,16,204355,1611661330,1280000,2
130,08:48,[PHO 23-16] Smith Hook Shot: Made (4 PTS) Assist: Hartley (1 AST),25,11,2,0,3,1,,1611661317,1629501,23,16,203829,1611661317,1300000,2
132,08:35,[ATL] Williams Fadeaway Jump Shot: Missed,74,86,2,0,63,2,,1611661330,1627675,23,16,,1611661330,1320000,2
133,08:35,[PHO] Team Rebound,74,86,0,0,0,4,,1611661317,0,23,16,,1611661330,1330000,2
134,08:35,[PHO] Smith Substitution replaced by Griner,0,-80,0,0,0,8,,1611661317,1629501,23,16,203398,1611661317,1340000,2
135,08:35,[ATL] Williams Substitution replaced by Laney,0,-80,0,0,0,8,,1611661330,1627675,23,16,204335,1611661317,1350000,2
138,08:26,[PHO 25-16] Walker-Kimbrough Cutting Layup Shot: Made (2 PTS) Assist: Hartley (2 AST),25,17,2,0,98,1,,1611661317,1628278,25,16,203829,1611661317,1380000,2
140,08:10,[ATL] Stricklen Jump Shot: Missed,93,166,2,0,1,2,,1611661330,203015,25,16,,1611661330,1400000,2
141,08:06,[ATL] Brown Rebound (Off:2 Def:0),93,166,1,0,0,4,,1611661330,1629480,25,16,,1611661330,1410000,2
142,08:05,[ATL 19-25] Laney 3pt Shot: Made (7 PTS) Assist: Dietrick (3 AST),-183,161,3,0,1,1,,1611661330,204335,25,19,204355,1611661330,1420000,2
144,07:57,[ATL] Brown Foul: Shooting (1 PF) (2 FTA),58,40,0,0,2,6,201913,1611661330,1629480,25,19,,1611661317,1445000,2
146,07:57,[PHO] Vaughn Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661317,201913,25,19,,1611661317,1460000,2
147,07:57,[PHO] Team Rebound,0,-80,1,0,1,4,,1611661317,0,25,19,,1611661317,1460001,2
150,07:57,[PHO 26-19] Vaughn Free Throw 2 of 2 (1 PTS),0,-80,1,0,12,3,,1611661317,201913,26,19,,1611661317,1500000,2
148,07:57,[ATL] Brown Substitution replaced by Williams,0,-80,0,0,0,8,,1611661330,1629480,26,19,204322,1611661330,1505000,2
151,07:42,[PHO] Vaughn Foul: Shooting (2 PF) (2 FTA),-28,5,0,0,2,6,1628881,1611661317,201913,26,19,,1611661330,1510000,2
153,07:42,[ATL 20-26] Billings Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661330,1628881,26,20,,1611661330,1530000,2
154,07:42,[PHO] Hartley Substitution replaced by Diggins-Smith,0,-80,0,0,0,8,,1611661317,203829,26,20,203400,1611661330,1540000,2
156,07:42,[ATL] Billings Free Throw 2 of 2 Missed,0,-80,2,0,12,3,,1611661330,1628881,26,20,,1611661330,1560000,2
157,07:40,[PHO] Vaughn Rebound (Off:0 Def:1),0,-80,0,0,0,4,,1611661317,201913,26,20,,1611661330,1560001,2
158,07:24,[PHO] Coffey 3pt Shot: Missed,-168,193,3,0,1,2,,1611661317,1628269,26,20,,1611661317,1580000,2
159,07:22,[ATL] Team Rebound,-168,193,0,0,0,4,,1611661330,0,26,20,,1611661317,1590000,2
160,07:10,[ATL] Williams Jump Shot: Missed,-141,122,2,0,1,2,,1611661330,204322,26,20,,1611661330,1600000,2
161,07:09,[PHO] Team Rebound,-141,122,0,0,0,4,,1611661317,0,26,20,,1611661330,1610000,2
162,07:09,[ATL] Billings Foul: Loose Ball (1 PF),35,826,0,0,3,6,201913,1611661330,1628881,26,20,,1611661317,1620000,2
164,07:09,[PHO] Coffey Substitution replaced by Cunningham,0,-80,0,0,0,8,,1611661317,1628269,26,20,1629482,1611661317,1640000,2
166,06:57,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,26,20,,1611661317,1660000,2
167,06:55,[PHO] Diggins-Smith Turnover : Step Out of Bounds Turnover (1 TO),-225,40,0,0,39,5,,1611661317,203400,26,20,,1611661317,1670000,2
168,06:44,[ATL] Billings Pullup Jump shot: Missed,-121,151,2,0,79,2,,1611661330,1628881,26,20,,1611661330,1680000,2
169,06:41,[PHO] Griner Rebound (Off:1 Def:2),-121,151,0,0,0,4,,1611661317,203398,26,20,,1611661330,1690000,2
170,06:26,[PHO 28-20] Griner Turnaround Jump Shot: Made (6 PTS) Assist: Vaughn (1 AST),0,58,2,0,47,1,,1611661317,203398,28,20,201913,1611661317,1700000,2
172,06:26,[ATL] Williams Foul: Shooting (1 PF) (1 FTA),9,35,0,0,2,6,203398,1611661330,204322,28,20,,1611661317,1720000,2
174,06:26,[PHO] Griner Free Throw 1 of 1 Missed,0,-80,2,0,10,3,,1611661317,203398,28,20,,1611661317,1740000,2
175,06:24,[ATL] Billings Rebound (Off:0 Def:2),0,-80,0,0,0,4,,1611661330,1628881,28,20,,1611661317,1740001,2
176,06:14,[ATL 22-28] Williams Floating Jump shot: Made (4 PTS) Assist: Dietrick (4 AST),-36,56,2,0,78,1,,1611661330,204322,28,22,204355,1611661330,1760000,2
178,05:59,[PHO 31-22] Walker-Kimbrough 3pt Shot: Made (5 PTS) Assist: Griner (2 AST),171,180,3,0,1,1,,1611661317,1628278,31,22,203398,1611661317,1780000,2
180,05:40,[PHO] Cunningham Foul: Personal (2 PF),-69,62,0,0,1,6,1628881,1611661317,1629482,31,22,,1611661330,1800000,2
182,05:40,[PHO] Team Timeout : Regular,0,-80,0,0,1,9,,1611661317,1611661317,31,22,,1611661330,1820000,2
183,05:35,[ATL] Laney Jump Shot: Missed,7,212,2,0,1,2,,1611661330,204335,31,22,,1611661330,1830000,2
184,05:34,[PHO] Team Rebound,7,212,0,0,0,4,,1611661317,0,31,22,,1611661330,1840000,2
185,05:15,[PHO] Vaughn Jump Shot: Missed,-113,119,2,0,1,2,,1611661317,201913,31,22,,1611661317,1850000,2
186,05:12,[ATL] Stricklen Rebound (Off:0 Def:2),-113,119,0,0,0,4,,1611661330,203015,31,22,,1611661317,1860000,2
187,04:58,[ATL] Billings Turnover : Lost Ball (1 TO) Steal:Diggins-Smith (1 ST),-67,151,1,0,2,5,203400,1611661330,1628881,31,22,,1611661330,1870000,2
189,04:53,[PHO] Walker-Kimbrough Layup Shot: Missed,-18,34,2,1,5,2,204355,1611661317,1628278,31,22,,1611661317,1890000,2
191,04:50,[ATL] Dietrick Rebound (Off:0 Def:2),-18,34,0,0,0,4,,1611661330,204355,31,22,,1611661317,1910000,2
192,04:40,[ATL] Laney Hook Shot: Missed,-50,13,2,0,3,2,,1611661330,204335,31,22,,1611661330,1920000,2
193,04:37,[PHO] Griner Rebound (Off:1 Def:3),-50,13,0,0,0,4,,1611661317,203398,31,22,,1611661330,1930000,2
194,04:35,[PHO] Diggins-Smith Layup Shot: Missed,-8,19,2,0,5,2,204355,1611661317,203400,31,22,,1611661317,1940000,2
196,04:35,[PHO] Team Rebound,-8,19,1,0,0,4,,1611661317,0,31,22,,1611661317,1960000,2
197,04:29,[PHO 33-22] Griner Jump Shot: Made (8 PTS),-62,109,2,0,1,1,,1611661317,203398,33,22,,1611661317,1970000,2
199,04:12,[ATL] Stricklen Layup Shot: Missed,31,14,2,0,5,2,,1611661330,203015,33,22,,1611661330,1990000,2
200,04:12,[ATL] Team Rebound,31,14,1,0,0,4,,1611661330,0,33,22,,1611661330,2000000,2
201,04:12,[PHO] Vaughn Substitution replaced by Turner,0,-80,0,0,0,8,,1611661317,201913,33,22,1629488,1611661330,2010000,2
202,04:12,[ATL] Billings Substitution replaced by Brown,0,-80,0,0,0,8,,1611661330,1628881,33,22,1629480,1611661330,2020000,2
205,04:12,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,33,22,,1611661330,2050000,2
206,04:03,[ATL 24-33] Laney Jump Shot: Made (9 PTS) Assist: Williams (1 AST),81,150,2,0,1,1,,1611661330,204335,33,24,204322,1611661330,2060000,2
208,03:54,[ATL] Stricklen Foul: Personal (2 PF) (2 FTA),59,81,1,0,1,6,203400,1611661330,203015,33,24,,1611661317,2080000,2
210,03:54,[PHO 34-24] Diggins-Smith Free Throw 1 of 2 (6 PTS),0,-80,1,0,11,3,,1611661317,203400,34,24,,1611661317,2100000,2
211,03:54,[ATL] Dietrick Substitution replaced by Williams,0,-80,0,0,0,8,,1611661330,204355,34,24,1627675,1611661317,2110000,2
213,03:54,[PHO 35-24] Diggins-Smith Free Throw 2 of 2 (7 PTS),0,-80,1,0,12,3,,1611661317,203400,35,24,,1611661317,2130000,2
214,03:32,[ATL 26-35] Williams Jump Shot: Made (6 PTS),62,119,2,0,1,1,,1611661330,1627675,35,26,,1611661330,2140000,2
215,03:13,[PHO 38-26] Walker-Kimbrough 3pt Shot: Made (8 PTS) Assist: Griner (3 AST),-74,243,3,0,1,1,,1611661317,1628278,38,26,203398,1611661317,2150000,2
217,02:58,[ATL] Williams Turnover : Lost Ball (1 TO) Steal:Walker-Kimbrough (1 ST),96,255,1,0,2,5,1628278,1611661330,1627675,38,26,,1611661330,2170000,2
219,02:52,[PHO] Walker-Kimbrough 3pt Shot: Missed,-176,157,3,0,1,2,,1611661317,1628278,38,26,,1611661317,2190000,2
220,02:48,[ATL] Williams Rebound (Off:1 Def:3),-176,157,0,0,0,4,,1611661330,1627675,38,26,,1611661317,2200000,2
221,02:26,[ATL] Stricklen Jump Shot: Missed,-82,143,2,0,1,2,,1611661330,203015,38,26,,1611661330,2210000,2
222,02:24,[PHO] Griner Rebound (Off:1 Def:4),-82,143,0,0,0,4,,1611661317,203398,38,26,,1611661330,2220000,2
223,02:19,[PHO 40-26] Turner Layup Shot: Made (2 PTS) Assist: Walker-Kimbrough (2 AST),-23,22,2,0,5,1,,1611661317,1629488,40,26,1628278,1611661317,2230000,2
225,02:19,[ATL] Team Timeout : Regular,0,-80,0,0,1,9,,1611661330,1611661330,40,26,,1611661330,2250000,2
226,02:19,[PHO] Cunningham Substitution replaced by Hartley,0,-80,0,0,0,8,,1611661317,1629482,40,26,203829,1611661330,2260000,2
227,02:19,[ATL] Brown Substitution replaced by Billings,0,-80,0,0,0,8,,1611661330,1629480,40,26,1628881,1611661330,2270000,2
230,02:04,[ATL 28-40] Williams Pullup Jump shot: Made (8 PTS),137,30,2,0,79,1,,1611661330,1627675,40,28,,1611661330,2300000,2
231,01:43,[PHO] Hartley Jump Shot: Missed,-97,162,2,0,1,2,,1611661317,203829,40,28,,1611661317,2310000,2
232,01:42,[ATL] Team Rebound,-97,162,0,0,0,4,,1611661330,0,40,28,,1611661317,2320000,2
233,01:24,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,40,28,,1611661330,2330000,2
234,01:19,[ATL] Laney 3pt Shot: Missed,124,219,3,0,1,2,,1611661330,204335,40,28,,1611661330,2340000,2
235,01:18,[PHO] Team Rebound,124,219,0,0,0,4,,1611661317,0,40,28,,1611661330,2350000,2
236,01:18,[ATL] Billings Foul: Personal (2 PF) (2 FTA),-15,789,1,0,1,6,203829,1611661330,1628881,40,28,,1611661317,2360000,2
238,01:18,[PHO 41-28] Hartley Free Throw 1 of 2 (9 PTS),0,-80,1,0,11,3,,1611661317,203829,41,28,,1611661317,2380000,2
239,01:18,[ATL] Stricklen Substitution replaced by Dietrick,0,-80,0,0,0,8,,1611661330,203015,41,28,204355,1611661317,2390000,2
241,01:18,[PHO 42-28] Hartley Free Throw 2 of 2 (10 PTS),0,-80,1,0,12,3,,1611661317,203829,42,28,,1611661317,2410000,2
242,01:03,[ATL] Williams Jump Shot: Missed,113,106,2,0,1,2,,1611661330,1627675,42,28,,1611661330,2420000,2
243,00:58.9,[ATL] Billings Rebound (Off:1 Def:2),113,106,1,0,0,4,,1611661330,1628881,42,28,,1611661330,2430000,2
244,00:58.9,[ATL] Billings Putback Layup Shot: Missed,0,-5,2,0,72,2,,1611661330,1628881,42,28,,1611661330,2440000,2
245,00:58.1,[PHO] Griner Rebound (Off:1 Def:5),0,-5,0,0,0,4,,1611661317,203398,42,28,,1611661330,2450000,2
246,00:43.1,[PHO] Turner Layup Shot: Missed,49,16,2,0,5,2,204322,1611661317,1629488,42,28,,1611661317,2460000,2
248,00:40.4,[ATL] Williams Rebound (Off:0 Def:3),49,16,0,0,0,4,,1611661330,204322,42,28,,1611661317,2480000,2
249,00:35.5,[ATL 31-42] Dietrick 3pt Shot: Made (3 PTS) Assist: Williams (1 AST),223,60,3,0,1,1,,1611661330,204355,42,31,1627675,1611661330,2490000,2
251,00:35.0,[PHO] Team Timeout : Regular,0,-80,0,0,1,9,,1611661317,1611661317,42,31,,1611661317,2510000,2
252,00:35.0,[PHO] Turner Substitution replaced by Vaughn,0,-80,0,0,0,8,,1611661317,1629488,42,31,201913,1611661317,2520000,2
254,00:21.4,[PHO 44-31] Vaughn Jump Shot: Made (3 PTS) Assist: Hartley (3 AST),194,32,2,0,1,1,,1611661317,201913,44,31,203829,1611661317,2540000,2
256,00:01.6,[ATL 34-44] Dietrick 3pt Shot: Made (6 PTS) Assist: Williams (2 AST),-115,210,3,0,1,1,,1611661330,204355,44,34,1627675,1611661330,2560000,2
258,00:00.0,End Period,0,-80,0,0,0,13,,0,0,44,34,,1611661317,2580000,2
265,10:00,Start Period,0,-80,0,0,0,12,,0,0,44,34,,1611661330,2650000,3
267,09:49,[ATL] Laney Turnover : Lost Ball (3 TO) Steal:Walker-Kimbrough (2 ST),-96,228,1,0,2,5,1628278,1611661330,204335,44,34,,1611661330,2670000,3
269,09:44,[PHO] Walker-Kimbrough Layup Shot: Missed,8,13,2,1,5,2,,1611661317,1628278,44,34,,1611661317,2690000,3
270,09:42,[ATL] Williams Rebound (Off:0 Def:4),8,13,0,0,0,4,,1611661330,204322,44,34,,1611661317,2700000,3
271,09:35,[ATL] Stricklen Layup Shot: Missed,-13,31,2,0,5,2,,1611661330,203015,44,34,,1611661330,2710000,3
272,09:32,[ATL] Williams Rebound (Off:1 Def:4),-13,31,1,0,0,4,,1611661330,204322,44,34,,1611661330,2720000,3
273,09:32,[ATL 36-44] Williams Putback Layup Shot: Made (6 PTS),0,-5,2,0,72,1,,1611661330,204322,44,36,,1611661330,2730000,3
274,09:19,[PHO 46-36] Diggins-Smith Pullup Jump shot: Made (9 PTS) Assist: Griner (4 AST),-49,164,2,0,79,1,,1611661317,203400,46,36,203398,1611661317,2740000,3
276,09:03,[ATL 38-46] Laney Cutting Layup Shot: Made (11 PTS) Assist: Stricklen (3 AST),26,18,2,0,98,1,,1611661330,204335,46,38,203015,1611661330,2760000,3
278,08:51,[PHO] Cunningham Driving Layup Shot: Missed,24,15,2,0,6,2,204322,1611661317,1629482,46,38,,1611661317,2780000,3
