evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:52,Jump Ball Ndour vs Swords (Mabrey gains possession),0,-80,0,0,0,10,202670,1611661321,203838,0,0,1629497,1611661321,60000,1
7,09:41,[DAL 3-0] Thornton 3pt Shot: Made (3 PTS),-86,225,3,0,1,1,,1611661321,203866,3,0,,1611661321,70000,1
8,09:26,[LVA 2-3] Wilson Jump Shot: Made (2 PTS) Assist: Swords (1 AST),96,163,2,0,1,1,,1611661319,1628932,3,2,202670,1611661319,80000,1
10,09:08,[DAL 5-2] Gray Pullup Jump shot: Made (2 PTS) Assist: Thornton (1 AST),-67,178,2,0,79,1,,1611661321,1628277,5,2,203866,1611661321,100000,1
11,08:56,[DAL] Ndour Foul: Personal (1 PF),-54,188,0,0,1,6,202670,1611661321,203838,5,2,,1611661319,110000,1
13,08:53,[LVA 4-5] McBride Cutting Layup Shot: Made (2 PTS) Assist: McCoughtry (1 AST),-48,26,2,0,98,1,,1611661319,203825,5,4,201881,1611661319,130000,1
15,08:37,[DAL] Ndour Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-25,145,0,0,45,5,,1611661321,203838,5,4,,1611661321,150000,1
16,08:23,[LVA] Wilson Jump Shot: Missed,36,151,2,0,1,2,,1611661319,1628932,5,4,,1611661319,160000,1
17,08:19,[LVA] McCoughtry Rebound (Off:1 Def:0),36,151,1,0,0,4,,1611661319,201881,5,4,,1611661319,170000,1
18,08:14,[LVA 6-5] McBride Floating Jump shot: Made (4 PTS) Assist: McCoughtry (2 AST),-50,78,2,0,78,1,,1611661319,203825,5,6,201881,1611661319,180000,1
20,07:55,[DAL] Gray Turnover : Bad Pass (1 TO) Steal:McBride (1 ST),-110,239,1,0,1,5,203825,1611661321,1628277,5,6,,1611661321,200000,1
22,07:55,[DAL] Ogunbowale Foul: Personal (1 PF),-182,548,0,0,1,6,203825,1611661321,1629481,5,6,,1611661319,220000,1
24,07:55,[DAL] Team Timeout : Regular,0,-80,0,0,1,9,,1611661321,1611661321,5,6,,1611661319,240000,1
26,07:37,[LVA] Wilson Turnaround Fadeaway shot: Missed,109,28,2,0,86,2,,1611661319,1628932,5,6,,1611661319,250000,1
27,07:34,[LVA] Allen Rebound (Off:1 Def:0),109,28,1,0,0,4,,1611661319,1628263,5,6,,1611661319,260000,1
28,07:30,Jump Ball McCoughtry vs Gray (McBride gains possession),0,-80,0,0,0,10,1628277,1611661319,201881,5,6,203825,1611661319,290000,1
