evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:58,Jump Ball Harrison vs Williams (Ndour gains possession),0,-80,0,0,0,10,204322,1611661321,204330,0,0,203838,1611661321,60000,1
7,09:51,[DAL] Sabally Turnover : Lost Ball (1 TO) Steal:Carter (1 ST),82,126,1,0,2,5,1630150,1611661321,1630149,0,0,,1611661321,70000,1
384,09:49,[DAL] Sabally Foul: Personal (1 PF),-74,486,0,0,1,6,1630150,1611661321,1630149,0,0,,1611661330,85000,1
389,09:49,Stoppage: Equipment Malfunction,0,-80,0,0,5,20,,0,0,0,0,,1611661330,88750,1
9,09:26,[ATL 2-0] Williams Layup Shot: Made (2 PTS) Assist: Carter (1 AST),11,16,2,0,5,1,,1611661330,204322,2,0,1630150,1611661330,90000,1
11,09:09,[DAL] Ogunbowale Jump Shot: Missed,-96,96,2,0,1,2,,1611661321,1629481,2,0,,1611661321,110000,1
12,09:05,[ATL] Carter Rebound (Off:0 Def:1),-96,96,0,0,0,4,,1611661330,1630150,2,0,,1611661321,120000,1
13,09:00,[ATL] Laney Jump Shot: Missed,137,135,2,0,1,2,,1611661330,204335,2,0,,1611661330,130000,1
14,08:53,[ATL] Williams Rebound (Off:1 Def:0),137,135,1,0,0,4,,1611661330,204322,2,0,,1611661330,140000,1
15,08:50,[ATL 4-0] Laney Layup Shot: Made (2 PTS),3,3,2,0,5,1,,1611661330,204335,4,0,,1611661330,150000,1
398,08:45,[ATL] Laney Foul: Personal (1 PF),113,-26,0,0,1,6,1630149,1611661330,204335,4,0,,1611661321,160000,1
414,08:36,[DAL] Ndour Turnaround Fadeaway shot: Missed,-116,-7,2,0,86,2,,1611661321,203838,4,0,,1611661321,171250,1
415,08:36,[ATL] Billings Rebound (Off:0 Def:1),-116,-7,0,0,0,4,,1611661330,1628881,4,0,,1611661321,174375,1
400,08:25,[ATL] Carter Jump Shot: Missed,80,153,2,0,1,2,,1611661330,1630150,4,0,,1611661330,177500,1
401,08:25,[DAL] Sabally Rebound (Off:0 Def:1),80,153,0,0,0,4,,1611661321,1630149,4,0,,1611661330,183750,1
19,08:25,[DAL] Ogunbowale Jump Shot: Missed,-37,128,2,0,1,2,,1611661321,1629481,4,0,,1611661321,190000,1
20,08:12,[DAL] Harrison Rebound (Off:1 Def:0),-37,128,1,0,0,4,,1611661321,204330,4,0,,1611661321,200000,1
21,08:07,[DAL 2-4] Ogunbowale Jump Shot: Made (2 PTS),145,74,2,0,1,1,,1611661321,1629481,4,2,,1611661321,210000,1
22,07:54,[ATL] Carter Turnover : Lost Ball (1 TO) Steal:Jefferson (1 ST),-121,207,1,0,2,5,1627669,1611661330,1630150,4,2,,1611661330,220000,1
24,07:48,[DAL 4-4] Jefferson Layup Shot: Made (2 PTS),7,1,2,1,5,1,,1611661321,1627669,4,4,,1611661321,240000,1
26,07:30,[ATL] Laney Jump Shot: Missed,83,108,2,0,1,2,,1611661330,204335,4,4,,1611661330,260000,1
