evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Griner vs Stewart (Diggins-Smith gains possession),0,-80,0,0,0,10,1627668,1611661317,203398,0,0,203400,1611661317,60000,1
7,09:36,[PHO] Taurasi 3pt Shot: Missed,-190,209,3,0,79,2,,1611661317,100940,0,0,,1611661317,70000,1
8,09:32,[SEA] Howard Rebound (Off:0 Def:1),-190,209,0,0,0,4,,1611661328,203827,0,0,,1611661317,80000,1
9,09:15,[SEA] Stewart 3pt Shot: Missed,-121,213,3,0,79,2,,1611661328,1627668,0,0,,1611661328,90000,1
10,09:12,[PHO] Diggins-Smith Rebound (Off:0 Def:1),-121,213,0,0,0,4,,1611661317,203400,0,0,,1611661328,100000,1
11,09:05,[PHO] Turner Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-210,171,0,0,45,5,,1611661317,1629488,0,0,,1611661317,110000,1
12,08:52,[SEA] Howard Pullup Jump shot: Missed,121,89,2,0,79,2,,1611661328,203827,0,0,,1611661328,120000,1
13,08:48,[PHO] Taurasi Rebound (Off:0 Def:1),121,89,0,0,0,4,,1611661317,100940,0,0,,1611661328,130000,1
14,08:42,[PHO 2-0] Griner Jump Shot: Made (2 PTS) Assist: Diggins-Smith (1 AST),-82,146,2,0,1,1,,1611661317,203398,0,2,203400,1611661317,140000,1
16,08:21,[SEA] Howard Layup Shot: Missed,-49,15,2,0,5,2,,1611661328,203827,0,2,,1611661328,160000,1
17,08:18,[SEA] Howard Rebound (Off:1 Def:1),-49,15,1,0,0,4,,1611661328,203827,0,2,,1611661328,170000,1
18,08:17,[SEA] Howard Layup Shot: Missed,-21,13,2,0,5,2,203398,1611661328,203827,0,2,,1611661328,180000,1
20,08:13,[PHO] Diggins-Smith Rebound (Off:0 Def:2),-21,13,0,0,0,4,,1611661317,203400,0,2,,1611661328,200000,1
21,08:10,[PHO 5-0] Taurasi 3pt Shot: Made (3 PTS) Assist: Diggins-Smith (2 AST),178,171,3,1,1,1,,1611661317,100940,0,5,203400,1611661317,210000,1
23,08:08,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,5,,1611661328,230000,1
24,07:55,[SEA] Canada Driving Layup Shot: Missed,35,47,2,0,6,2,,1611661328,1628886,0,5,,1611661328,240000,1
25,07:48,[PHO] Griner Rebound (Off:0 Def:1),35,47,0,0,0,4,,1611661317,203398,0,5,,1611661328,250000,1
26,07:43,[PHO] Griner Jump Shot: Missed,-71,139,2,1,1,2,,1611661317,203398,0,5,,1611661317,260000,1
27,07:40,[SEA] Stewart Rebound (Off:0 Def:1),-71,139,0,0,0,4,,1611661328,1627668,0,5,,1611661317,270000,1
28,07:35,[PHO] Taurasi Foul: Personal (1 PF),73,62,0,0,1,6,202252,1611661317,100940,0,5,,1611661328,280000,1
30,07:31,[SEA] Clark 3pt Shot: Missed,232,67,3,0,1,2,,1611661328,202252,0,5,,1611661328,300000,1
31,07:25,[PHO] Diggins-Smith Rebound (Off:0 Def:3),232,67,0,0,0,4,,1611661317,203400,0,5,,1611661328,310000,1
32,07:19,[PHO] Diggins-Smith 3pt Shot: Missed,-193,163,3,0,1,2,,1611661317,203400,0,5,,1611661317,320000,1
33,07:17,[PHO] Team Rebound,-193,163,1,0,0,4,,1611661317,0,0,5,,1611661317,330000,1
34,07:17,[SEA] Howard Foul: Loose Ball (1 PF),-37,67,0,0,3,6,1629488,1611661328,203827,0,5,,1611661317,340000,1
36,07:08,[PHO] Griner Jump Shot: Missed,-47,114,2,0,1,2,,1611661317,203398,0,5,,1611661317,360000,1
37,07:06,[SEA] Stewart Rebound (Off:0 Def:2),-47,114,0,0,0,4,,1611661328,1627668,0,5,,1611661317,370000,1
38,07:00,[SEA] Canada Turnover : Out of Bounds - Bad Pass Turnover (1 TO),-38,20,0,0,45,5,,1611661328,1628886,0,5,,1611661328,380000,1
39,06:46,[PHO] Taurasi 3pt Shot: Missed,164,241,3,0,79,2,,1611661317,100940,0,5,,1611661317,390000,1
40,06:43,[SEA] Clark Rebound (Off:0 Def:1),164,241,0,0,0,4,,1611661328,202252,0,5,,1611661317,400000,1
41,06:36,[SEA] Stewart Turnaround Jump Shot: Missed,67,47,2,0,47,2,,1611661328,1627668,0,5,,1611661328,410000,1
42,06:32,[PHO] Taurasi Rebound (Off:0 Def:2),67,47,0,0,0,4,,1611661317,100940,0,5,,1611661328,420000,1
43,06:25,[PHO 7-0] Diggins-Smith Pullup Jump shot: Made (2 PTS),127,140,2,0,79,1,,1611661317,203400,0,7,,1611661317,430000,1
