evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:55,Jump Ball Harrison vs Griner (Mabrey gains possession),0,-80,0,0,0,10,203398,1611661321,204330,0,0,1629497,1611661321,60000,1
7,09:37,[DAL] Mabrey 3pt Shot: Missed,193,162,3,0,1,2,,1611661321,1629497,0,0,,1611661321,70000,1
8,09:32,[DAL] Gray Rebound (Off:1 Def:0),193,162,1,0,0,4,,1611661321,1628277,0,0,,1611661321,80000,1
9,09:32,[DAL 2-0] Gray Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661321,1628277,0,2,,1611661321,90000,1
10,09:23,[PHO] Diggins-Smith Foul: Offensive Charge (1 PF),-6,69,0,0,26,6,1628277,1611661317,203400,0,2,,1611661317,100000,1
12,09:23,[PHO] Diggins-Smith Turnover : Offensive Foul Turnover (1 TO),-6,69,0,0,37,5,,1611661317,203400,0,2,,1611661317,120000,1
13,09:12,[DAL 4-0] Ogunbowale Layup Shot: Made (2 PTS) Assist: Thornton (1 AST),45,24,2,0,5,1,,1611661321,1629481,0,4,203866,1611661321,130000,1
15,08:53,[PHO] Diggins-Smith Layup Shot: Missed,-81,42,2,0,5,2,,1611661317,203400,0,4,,1611661317,150000,1
16,08:49,[DAL] Harrison Rebound (Off:0 Def:1),-81,42,0,0,0,4,,1611661321,204330,0,4,,1611661317,160000,1
17,08:33,[PHO] Turner Foul: Shooting (1 PF) (2 FTA),37,15,0,0,2,6,204330,1611661317,1629488,0,4,,1611661321,170000,1
19,08:33,[DAL] Harrison Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661321,204330,0,4,,1611661321,190000,1
20,08:33,[DAL] Team Rebound,0,-80,1,0,1,4,,1611661321,0,0,4,,1611661321,190001,1
21,08:33,[DAL 5-0] Harrison Free Throw 2 of 2 (1 PTS),0,-80,1,0,12,3,,1611661321,204330,0,5,,1611661321,210000,1
22,08:16,[PHO 2-5] Griner Turnaround Hook Shot: Made (2 PTS),-35,51,2,0,58,1,,1611661317,203398,2,5,,1611661317,220000,1
23,08:00,[DAL] Gray 3pt Shot: Missed,-86,244,3,0,1,2,,1611661321,1628277,2,5,,1611661321,230000,1
24,07:56,[PHO] Taurasi Rebound (Off:0 Def:1),-86,244,0,0,0,4,,1611661317,100940,2,5,,1611661321,240000,1
25,07:55,[DAL] Thornton Foul: Personal (1 PF),75,357,0,0,1,6,100940,1611661321,203866,2,5,,1611661317,250000,1
27,07:45,[PHO 4-5] Griner Turnaround Jump Shot: Made (4 PTS),-47,90,2,0,47,1,,1611661317,203398,4,5,,1611661317,270000,1
28,07:19,[DAL] Thornton 3pt Shot: Missed,192,133,3,0,1,2,,1611661321,203866,4,5,,1611661321,280000,1
29,07:15,[PHO] Taurasi Rebound (Off:0 Def:2),192,133,0,0,0,4,,1611661317,100940,4,5,,1611661321,290000,1
30,07:10,[PHO] Taurasi 3pt Shot: Missed,-25,258,3,1,103,2,,1611661317,100940,4,5,,1611661317,300000,1
31,07:04,[PHO] Griner Rebound (Off:1 Def:0),-25,258,1,0,0,4,,1611661317,203398,4,5,,1611661317,310000,1
32,07:04,[PHO 6-5] Griner Putback Layup Shot: Made (6 PTS),0,-5,2,0,72,1,,1611661317,203398,6,5,,1611661317,320000,1
33,06:48,[DAL] Ogunbowale Turnover : Lost Ball (1 TO) Steal:Turner (1 ST),125,78,1,0,2,5,1629488,1611661321,1629481,6,5,,1611661321,330000,1
35,06:44,[DAL] Mabrey Foul: Shooting (1 PF) (2 FTA),25,42,0,0,2,6,1629488,1611661321,1629497,6,5,,1611661317,350000,1
37,06:44,[PHO] Turner Free Throw 1 of 2 Missed,0,-80,2,0,11,3,,1611661317,1629488,6,5,,1611661317,370000,1
38,06:44,[PHO] Team Rebound,0,-80,1,0,1,4,,1611661317,0,6,5,,1611661317,370001,1
39,06:44,[PHO 7-5] Turner Free Throw 2 of 2 (1 PTS),0,-80,1,0,12,3,,1611661317,1629488,7,5,,1611661317,390000,1
40,06:32,[DAL] Thornton Turnover : Traveling (1 TO),51,53,0,0,4,5,,1611661321,203866,7,5,,1611661321,400000,1
41,06:21,[PHO 10-5] Taurasi 3pt Shot: Made (3 PTS) Assist: Griner (1 AST),-207,129,3,0,79,1,,1611661317,100940,10,5,203398,1611661317,410000,1
43,06:06,[DAL 8-10] Ogunbowale 3pt Shot: Made (5 PTS) Assist: Gray (1 AST),-197,113,3,0,1,1,,1611661321,1629481,10,8,1628277,1611661321,430000,1
45,05:56,[PHO] Diggins-Smith 3pt Shot: Missed,181,188,3,0,1,2,,1611661317,203400,10,8,,1611661317,450000,1
46,05:53,[DAL] Ogunbowale Rebound (Off:0 Def:1),181,188,0,0,0,4,,1611661321,1629481,10,8,,1611661317,460000,1
47,05:52,[PHO] Taurasi Foul: Personal (1 PF),47,273,0,0,1,6,1629481,1611661317,100940,10,8,,1611661321,470000,1
49,05:47,[DAL] Mabrey 3pt Shot: Missed,26,250,3,0,1,2,,1611661321,1629497,10,8,,1611661321,490000,1
50,05:40,[DAL] Ogunbowale Rebound (Off:1 Def:1),26,250,1,0,0,4,,1611661321,1629481,10,8,,1611661321,500000,1
51,05:40,[DAL 10-10] Ogunbowale Putback Layup Shot: Made (7 PTS),0,-5,2,0,72,1,,1611661321,1629481,10,10,,1611661321,510000,1
52,05:30,[DAL] Gray Foul: Shooting (1 PF) (2 FTA),-29,69,0,0,2,6,100940,1611661321,1628277,10,10,,1611661317,520000,1
54,05:30,[PHO 11-10] Taurasi Free Throw 1 of 2 (4 PTS),0,-80,1,0,11,3,,1611661317,100940,11,10,,1611661317,540000,1
55,05:30,[PHO 12-10] Taurasi Free Throw 2 of 2 (5 PTS),0,-80,1,0,12,3,,1611661317,100940,12,10,,1611661317,550000,1
56,05:13,[DAL 13-12] Ogunbowale 3pt Shot: Made (10 PTS) Assist: Harrison (1 AST),-121,208,3,0,1,1,,1611661321,1629481,12,13,204330,1611661321,560000,1
