evt,cl,de,locX,locY,opt1,opt2,mtype,etype,opid,tid,pid,hs,vs,epid,oftid,ord,period
2,10:00,Start Period,0,-80,0,0,0,12,,0,0,0,0,,0,20000,1
4,09:56,Jump Ball Stewart vs Williams (Bird gains possession),0,-80,0,0,0,10,204322,1611661328,1627668,0,0,100720,1611661328,60000,1
7,09:39,[SEA] Howard 3pt Shot: Missed,-13,244,3,0,1,2,,1611661328,203827,0,0,,1611661328,70000,1
8,09:34,[ATL] Dietrick Rebound (Off:0 Def:1),-13,244,0,0,0,4,,1611661330,204355,0,0,,1611661328,80000,1
9,09:16,[ATL] Stricklen 3pt Shot: Missed,140,199,3,0,1,2,,1611661330,203015,0,0,,1611661330,90000,1
10,09:10,[SEA] Howard Rebound (Off:0 Def:1),140,199,0,0,0,4,,1611661328,203827,0,0,,1611661330,100000,1
11,09:01,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,0,0,,1611661328,110000,1
12,08:54,[SEA] Howard Hook Shot: Missed,5,31,2,0,3,2,,1611661328,203827,0,0,,1611661328,120000,1
13,08:52,[ATL] Stricklen Rebound (Off:0 Def:1),5,31,0,0,0,4,,1611661330,203015,0,0,,1611661328,130000,1
14,08:38,[ATL] Williams Layup Shot: Missed,6,20,2,0,5,2,,1611661330,204322,0,0,,1611661330,140000,1
15,08:36,[SEA] Howard Rebound (Off:0 Def:2),6,20,0,0,0,4,,1611661328,203827,0,0,,1611661330,150000,1
16,08:29,[SEA] Clark Driving Layup Shot: Missed,22,16,2,0,6,2,,1611661328,202252,0,0,,1611661328,160000,1
17,08:27,[ATL] Williams Rebound (Off:0 Def:1),22,16,0,0,0,4,,1611661330,1627675,0,0,,1611661328,170000,1
18,08:13,[ATL] Laney 3pt Shot: Missed,-180,156,3,0,1,2,,1611661330,204335,0,0,,1611661330,180000,1
19,08:10,[SEA] Bird Rebound (Off:0 Def:1),-180,156,0,0,0,4,,1611661328,100720,0,0,,1611661330,190000,1
20,08:01,[SEA 2-0] Loyd Pullup Jump shot: Made (2 PTS) Assist: Howard (1 AST),-104,164,2,0,79,1,,1611661328,204319,2,0,203827,1611661328,200000,1
22,07:43,[ATL 3-2] Dietrick 3pt Shot: Made (3 PTS) Assist: Laney (1 AST),-236,20,3,0,1,1,,1611661330,204355,2,3,204335,1611661330,220000,1
24,07:31,[ATL] Williams Foul: Shooting (1 PF) (2 FTA),-63,153,0,0,2,6,1627668,1611661330,204322,2,3,,1611661328,240000,1
26,07:31,[SEA 3-3] Stewart Free Throw 1 of 2 (1 PTS),0,-80,1,0,11,3,,1611661328,1627668,3,3,,1611661328,260000,1
27,07:31,[SEA 4-3] Stewart Free Throw 2 of 2 (2 PTS),0,-80,1,0,12,3,,1611661328,1627668,4,3,,1611661328,270000,1
28,07:15,[ATL] Stricklen Turnover : Bad Pass (1 TO) Steal:Howard (1 ST),198,127,1,0,1,5,203827,1611661330,203015,4,3,,1611661330,280000,1
30,07:06,[SEA 7-3] Clark 3pt Shot: Made (3 PTS) Assist: Stewart (1 AST),-118,214,3,0,1,1,,1611661328,202252,7,3,1627668,1611661328,300000,1
32,06:45,[ATL] Williams Turnover : Out of Bounds Lost Ball Turnover (1 TO),-217,0,0,0,40,5,,1611661330,1627675,7,3,,1611661330,320000,1
33,06:30,[SEA] Stewart Jump Shot: Missed,16,164,2,0,1,2,,1611661328,1627668,7,3,,1611661328,330000,1
34,06:28,[ATL] Williams Rebound (Off:0 Def:2),16,164,0,0,0,4,,1611661330,1627675,7,3,,1611661328,340000,1
35,06:23,[ATL] Dietrick 3pt Shot: Missed,-66,231,3,0,1,2,,1611661330,204355,7,3,,1611661330,350000,1
36,06:20,[SEA] Clark Rebound (Off:0 Def:1),-66,231,0,0,0,4,,1611661328,202252,7,3,,1611661330,360000,1
37,06:11,[SEA] Loyd 3pt Shot: Missed,-178,164,3,0,1,2,,1611661328,204319,7,3,,1611661328,370000,1
38,06:07,[ATL] Dietrick Rebound (Off:0 Def:2),-178,164,0,0,0,4,,1611661330,204355,7,3,,1611661328,380000,1
39,06:00,[ATL 5-7] Laney Jump Shot: Made (2 PTS) Assist: Williams (1 AST),76,9,2,0,1,1,,1611661330,204335,7,5,1627675,1611661330,390000,1
41,05:41,[SEA 9-5] Clark Floating Jump shot: Made (5 PTS) Assist: Bird (1 AST),-47,43,2,0,78,1,,1611661328,202252,9,5,100720,1611661328,410000,1
43,05:22,[ATL] Stricklen 3pt Shot: Missed,-132,197,3,0,1,2,,1611661330,203015,9,5,,1611661330,430000,1
44,05:19,[SEA] Stewart Rebound (Off:0 Def:1),-132,197,0,0,0,4,,1611661328,1627668,9,5,,1611661330,440000,1
45,05:19,[SEA] Howard Turnover : Traveling (1 TO),44,32,0,0,4,5,,1611661328,203827,9,5,,1611661328,450000,1
46,05:14,[ATL] Dietrick Turnover : Backcourt Turnover (1 TO),123,427,0,0,13,5,,1611661330,204355,9,5,,1611661330,460000,1
47,04:57,[SEA] Howard Foul: Offensive Charge (1 PF),-31,129,0,0,26,6,204322,1611661328,203827,9,5,,1611661328,470000,1
49,04:57,[SEA] Howard Turnover : Offensive Foul Turnover (2 TO),-31,129,0,0,37,5,,1611661328,203827,9,5,,1611661328,490000,1
50,04:57,Timeout Officials,0,-80,0,0,4,9,,0,0,9,5,,1611661330,500000,1
51,04:40,[ATL] Williams Cutting Layup Shot: Missed,-16,10,2,0,98,2,,1611661330,204322,9,5,,1611661330,510000,1
52,04:38,[ATL] Williams Rebound (Off:1 Def:2),-16,10,1,0,0,4,,1611661330,1627675,9,5,,1611661330,520000,1
53,04:37,[ATL] Williams Jump Shot: Missed,26,20,2,0,1,2,,1611661330,1627675,9,5,,1611661330,530000,1
54,04:35,[SEA] Howard Rebound (Off:0 Def:3),26,20,0,0,0,4,,1611661328,203827,9,5,,1611661330,540000,1
55,04:25,[SEA] Howard Turnover : Traveling (3 TO),42,34,0,0,4,5,,1611661328,203827,9,5,,1611661328,550000,1
56,04:25,[SEA] Howard Substitution replaced by Magbegor,0,-80,0,0,0,8,,1611661328,203827,9,5,1629496,1611661330,560000,1
58,04:13,[ATL 7-9] Laney Cutting Layup Shot: Made (4 PTS) Assist: Williams (2 AST),-22,3,2,0,98,1,,1611661330,204335,9,7,1627675,1611661330,580000,1
60,04:03,[SEA 12-7] Bird 3pt Shot: Made (3 PTS) Assist: Loyd (1 AST),-120,212,3,0,1,1,,1611661328,100720,12,7,204319,1611661328,600000,1
62,03:49,[ATL] Laney 3pt Shot: Missed,-227,11,3,0,1,2,,1611661330,204335,12,7,,1611661330,620000,1
63,03:46,[SEA] Stewart Rebound (Off:0 Def:2),-227,11,0,0,0,4,,1611661328,1627668,12,7,,1611661330,630000,1
64,03:40,[SEA 14-7] Loyd Pullup Jump shot: Made (4 PTS),144,66,2,0,79,1,,1611661328,204319,14,7,,1611661328,640000,1
65,03:26,[ATL 9-14] Williams Cutting Layup Shot: Made (2 PTS) Assist: Williams (1 AST),34,11,2,0,98,1,,1611661330,1627675,14,9,204322,1611661330,650000,1
67,03:09,[SEA 16-9] Clark Turnaround Jump Shot: Made (7 PTS) Assist: Magbegor (1 AST),0,72,2,0,47,1,,1611661328,202252,16,9,1629496,1611661328,670000,1
75,02:57,Stoppage: Out-of-Bounds,0,-80,0,0,3,20,,0,0,16,9,,1611661330,690000,1
70,02:57,[SEA] Bird Substitution replaced by Whitcomb,0,-80,0,0,0,8,,1611661328,100720,16,9,1628244,1611661330,700000,1
71,02:57,[SEA] Clark Substitution replaced by Canada,0,-80,0,0,0,8,,1611661328,202252,16,9,1628886,1611661330,710000,1
74,02:48,[ATL 11-16] Dietrick Driving Layup Shot: Made (5 PTS),-21,4,2,0,6,1,,1611661330,204355,16,11,,1611661330,740000,1
76,02:31,[ATL] Laney Foul: Shooting (1 PF) (2 FTA),25,18,0,0,2,6,1627668,1611661330,204335,16,11,,1611661328,750000,1
78,02:31,[SEA 17-11] Stewart Free Throw 1 of 2 (3 PTS),0,-80,1,0,11,3,,1611661328,1627668,17,11,,1611661328,770000,1
79,02:31,[ATL] Stricklen Substitution replaced by Billings,0,-80,0,0,0,8,,1611661330,203015,17,11,1628881,1611661328,780000,1
81,02:31,[SEA 18-11] Stewart Free Throw 2 of 2 (4 PTS),0,-80,1,0,12,3,,1611661328,1627668,18,11,,1611661328,800000,1
82,02:12,[ATL 14-18] Laney 3pt Shot: Made (7 PTS) Assist: Williams (3 AST),-69,236,3,0,1,1,,1611661330,204335,18,14,1627675,1611661330,810000,1
84,02:04,[SEA] Loyd Jump Shot: Missed,-123,137,2,0,1,2,,1611661328,204319,18,14,,1611661328,830000,1
85,02:02,[ATL] Williams Rebound (Off:1 Def:3),-123,137,0,0,0,4,,1611661330,1627675,18,14,,1611661328,840000,1
86,02:00,[ATL] Laney Turnover : Traveling (1 TO),-120,160,0,0,4,5,,1611661330,204335,18,14,,1611661330,850000,1
87,01:40,[SEA] Canada Turnover : Bad Pass (1 TO) Steal:Dietrick (1 ST),-61,153,1,0,1,5,204355,1611661328,1628886,18,14,,1611661328,860000,1
89,01:36,[ATL] Williams Finger Roll Layup Shot: Missed,14,4,2,1,71,2,,1611661330,1627675,18,14,,1611661330,880000,1
90,01:34,[SEA] Loyd Rebound (Off:0 Def:1),14,4,0,0,0,4,,1611661328,204319,18,14,,1611661330,890000,1
91,01:22,[SEA] Stewart Jump Shot: Missed,-93,58,2,0,1,2,,1611661328,1627668,18,14,,1611661328,900000,1
92,01:11,[SEA] Magbegor Rebound (Off:1 Def:0),-93,58,1,0,0,4,,1611661328,1629496,18,14,,1611661328,910000,1
93,01:11,[SEA 20-14] Magbegor Putback Layup Shot: Made (2 PTS),0,-5,2,0,72,1,,1611661328,1629496,20,14,,1611661328,920000,1
94,01:03,[ATL] Williams Turnover : Lost Ball (2 TO) Steal:Canada (1 ST),-91,75,1,0,2,5,1628886,1611661330,1627675,20,14,,1611661330,930000,1
96,00:56.4,[SEA] Whitcomb 3pt Shot: Missed,228,72,3,0,1,2,,1611661328,1628244,20,14,,1611661328,950000,1
97,00:54.2,[ATL] Williams Rebound (Off:0 Def:1),228,72,0,0,0,4,,1611661330,204322,20,14,,1611661328,960000,1
98,00:44.0,[SEA] Stewart Foul: Personal (1 PF),-164,159,0,0,1,6,204335,1611661328,1627668,20,14,,1611661330,970000,1
108,00:44.0,[SEA] Team Violation : Delay Of Game,0,-80,0,0,1,7,,1611661328,0,20,14,,1611661330,985000,1
100,00:44.0,[SEA] Loyd Substitution replaced by Clark,0,-80,0,0,0,8,,1611661328,204319,20,14,202252,1611661330,990000,1
101,00:44.0,[SEA] Stewart Substitution replaced by Russell,0,-80,0,0,0,8,,1611661328,1627668,20,14,1628920,1611661330,1000000,1
104,00:33.6,[ATL] Laney 3pt Shot: Missed,208,117,3,0,1,2,,1611661330,204335,20,14,,1611661330,1030000,1
105,00:31.0,[SEA] Canada Rebound (Off:0 Def:1),208,117,0,0,0,4,,1611661328,1628886,20,14,,1611661330,1040000,1
106,00:21.8,[SEA 22-14] Clark Driving Layup Shot: Made (9 PTS),-18,17,2,0,6,1,,1611661328,202252,22,14,,1611661328,1050000,1
107,00:21.8,[ATL] Williams Foul: Shooting (1 PF) (1 FTA),-12,17,0,0,2,6,202252,1611661330,1627675,22,14,,1611661328,1060000,1
110,00:21.8,[ATL] Williams Substitution replaced by Johnson,0,-80,0,0,0,8,,1611661330,204322,22,14,203017,1611661328,1080000,1
112,00:21.8,[SEA 23-14] Clark Free Throw 1 of 1 (10 PTS),0,-80,1,0,10,3,,1611661328,202252,23,14,,1611661328,1100000,1
113,00:02.5,[ATL] Johnson Jump Shot: Missed,-164,16,2,0,1,2,,1611661330,203017,23,14,,1611661330,1110000,1
114,00:00.1,[SEA] Whitcomb Rebound (Off:0 Def:1),-164,16,0,0,0,4,,1611661328,1628244,23,14,,1611661330,1120000,1
115,00:00.0,End Period,0,-80,0,0,0,13,,0,0,23,14,,1611661328,1130000,1
118,10:00,Start Period,0,-80,0,0,0,12,,0,0,23,14,,1611661330,1160000,2
119,09:50,[ATL] Billings Driving Layup Shot: Missed,-24,13,2,0,6,2,1629496,1611661330,1628881,23,14,,1611661330,1170000,2
121,09:50,[ATL] Team Rebound,-24,13,1,0,0,4,,1611661330,0,23,14,,1611661330,1190000,2
122,09:37,[ATL] Jones 3pt Shot: Missed,-125,209,3,0,79,2,,1611661330,1628283,23,14,,1611661330,1200000,2
123,09:34,[SEA] Clark Rebound (Off:0 Def:2),-125,209,0,0,0,4,,1611661328,202252,23,14,,1611661330,1210000,2
124,09:18,[SEA] Magbegor Layup Shot: Missed,-9,47,2,0,5,2,,1611661328,1629496,23,14,,1611661328,1220000,2
125,09:18,[SEA] Team Rebound,-9,47,1,0,0,4,,1611661328,0,23,14,,1611661328,1230000,2
